Folder_name,File_name,B1_1,B1_2,B1_3,B1_4,B2_1,B2_2,B2_3,B2_4
Beta_1.95,M453,4.42777192510181,2.72486637036976,1.46275917615252,0.778819548167525,1.12298771392246,2.03673950214161,0.975805419287627,0.175120823436074
Beta_1.95,M454,4.45533302700751,2.78750300050576,1.47399526640386,0.7813713193961,0.971610229186964,0,0.980547173680539,0.170277260797719
Beta_1.95,M455,4.50650102984027,2.83501104130372,1.49497669218921,0.788235896298424,0.797164201588163,1.91172885266596,0.889882444471955,0.171060203003294
Beta_1.95,M456,4.51282142259471,2.83996756369397,1.50063265625183,0.791945566527041,0.715978050129486,1.65574371926828,0.808568638936472,0.155631784821586
Beta_1.95,M457,4.51013387400426,2.8503359714131,1.50784061731701,0.791633262138347,0.681679403082776,1.43928333767493,0.764096330090751,0.118925461260029
Beta_1.95,M458,4.49655182597944,2.8577087352858,1.51426656918246,0.788631724778731,0.620768992277139,1.36624700256773,0.719870288453402,0.0781100175563166
Beta_1.95,M459,4.44992873451395,2.85200944802452,1.51244041965081,0.777968708774859,0.544839827226063,1.47184526827745,0.684028773834654,0.0720349170905109
Beta_1.95,M460,4.39084109660487,2.85723575207617,1.5011733290744,0.761193455999065,0.602993723505252,1.52296683494615,0.696830701294293,0.0907619786147178
Beta_1.95,M461,4.29226191032489,2.84741472192167,1.4825135480351,0.740748613317568,0.705732463532861,1.52367982487155,0.714068979151961,0.103371130328566
Beta_1.95,M462,4.1747712847815,2.75741106572531,1.45075420921347,0.713877183215126,0.677920814260443,1.49808871881163,0.674942317146148,0.0896831503918818
Beta_1.95,M463,4.14463277252547,2.66913617692867,1.42662868138899,0.694188797090821,0.605170199440565,1.44000090017527,0.602274599687522,0.0869914545925001
Beta_1.95,M464,4.31287252444039,2.59826677748894,1.42850782468592,0.683783003334925,0.62884731722021,1.4699703660016,0,0.0957129038008514
Beta_1.95,M465,4.58510461004401,2.72962248030353,1.4630674144764,0.707540253534795,0.713447875265579,1.48893999907264,0.731447235305333,0.121166998304406
Beta_1.95,M466,4.88022638660921,2.97063715878873,1.52869025078826,0.785005740505404,0.795584664588699,0,0.632786546130097,0.148802651783257
Beta_1.95,M467,5.20776277805159,3.27577365762267,1.73100273502374,0.904240653601588,0.896150304561263,1.73716564564848,0.692945314991452,0.181563721301481
Beta_1.95,M468,5.52916616174558,3.59161142417062,1.99715254078057,1.04897585959093,1.01835943709534,1.86831010125802,0,0.215315347599757
Beta_1.95,M469,5.56568441303678,3.63438437114738,1.92724256613764,1.00349935112363,1.11139405907436,0,0.738929569707534,0.247121890109308
Beta_1.95,M470,5.70501167527277,3.7901786581439,2.0243311174468,1.09203652224122,1.1167473727256,1.7669938723754,0.730090252897612,0.252626002447639
Beta_1.95,M471,5.79807382970007,3.9130115454104,2.09945542597254,1.15242446285287,1.10745186388299,1.76348280933668,0.708546802084267,0.237787595766411
Beta_1.95,M472,5.8996988792471,3.97798887253443,2.1783279058836,1.19911339176333,1.11856673083261,1.67694558705152,0.65296045751538,0.209918788520397
Beta_1.95,M473,5.90996050219308,3.93164158112069,2.18080516435568,1.15647118830789,1.0982866723381,1.5486923352241,0.601013128012159,0.184687383155984
Beta_1.95,M474,5.95469495330512,4.0133112057494,2.26633727680401,1.20487366806189,1.02783674666527,0,0.55840989228721,0.171967824992559
Beta_1.95,M475,5.90648219256452,4.0089078899263,2.26732151786808,1.1876035873235,0.945168570151346,1.37069958698712,0.569480342017934,0.162644905021497
Beta_1.95,M476,5.65427863955576,3.78752670375013,2.03204795338205,0.961724613536839,0.846881308037,0,0.525049838814905,0.125978484679058
Beta_1.95,M477,5.3664760998185,3.56827547863952,1.80281867599011,0.77881917219309,0.7724546140142,1.25698378546735,0,0.106108219262954
Beta_1.95,M478,5.00327855374572,3.28093522137847,1.54307243897877,0.661274642744236,0.752432564584982,1.25040226783207,0.483612739736748,0.102732482458001
Beta_1.95,M479,4.80889267209216,3.02493698320927,1.42846878394922,0.625908189041727,0.736149797141647,1.25966495292574,0,0.100660974048739
Beta_1.95,M480,4.65853753256789,2.87363336995559,1.3666526226791,0.591293801792546,0.728580800344168,0,0,0.102775292550429
Beta_1.95,M481,4.46504187806577,2.72058684939798,1.24751849320231,0.540817985079955,0.768046639572986,1.61766575340675,0,0.106612353140781
Beta_1.95,M482,4.40002992243554,2.5055127389925,1.20610007718157,0.527858086453694,0.990513537497935,0,0.778437237917026,0.128187842536695
Beta_1.95,M483,4.39409055708495,2.35139271391168,1.18932703094289,0.527792582319127,1.15192839932244,2.02962563561795,0.831400229596025,0.146016012257632
Beta_1.95,M484,4.4404481984232,2.53070680564815,1.19121708106875,0.553124271780754,1.18944465060198,0,0.873263721520213,0.149226644821542
Beta_1.95,M485,4.4050689686396,2.64457314701475,1.23730261016341,0.594032984046533,1.04446130595502,0,0.844055430018061,0.133476728591279
Beta_1.95,M486,4.41774483689585,2.691281769007,1.34980601518715,0.674203850967481,0.852346304692615,0,0.785129039186609,0.142417640607676
Beta_1.95,M487,4.29883570192956,2.57730615977641,1.27095422144566,0.570381029013856,0.816163617764304,0,0.737481808806125,0.157640456632813
Beta_1.95,M488,4.38920092052637,2.73732050585421,1.43802594249705,0.709718850116952,0.852272874496876,0,0.755660129899873,0.160207660811469
Beta_1.95,M489,4.44107274928492,2.83732808801425,1.53695080987248,0.797810718017002,0.855032300511102,0,0.7620369218143,0.138434892875947
Beta_1.95,M490,4.43551927701201,2.86963696461617,1.56811928300517,0.824922825874071,0.824798838009814,0,0.757173844240182,0.101932428914966
Beta_1.95,M491,4.38168005060362,2.84229261795937,1.53590212999035,0.799603267411936,0.752602038856626,0,0.744807963478374,0.08085563801812
Beta_1.95,M492,4.31315139250644,2.84052476024851,1.52048815793111,0.790980533496142,0.772912469120961,0,0.746983491466063,0.113766646873127
Beta_1.95,M493,4.22233755403099,2.83304266530941,1.49112808487968,0.777766010835109,0.925732230919978,0,0.782465391440544,0.151769406852574
Beta_1.95,M494,4.17247002188457,2.79131388095635,1.47410349634215,0.77384630384581,0.974529195585831,0,0.803736620896581,0.151237062143876
Beta_1.95,M495,4.14742623928766,2.69186216084245,1.44864553537132,0.766553606199999,0.937339437355216,0,0.82725592934736,0.12928908771603
Beta_1.95,M496,4.21851162625173,2.61451856153681,1.44485524503834,0.766043924182753,0.905240340763578,0,0.732344910939606,0.128122194706398
Beta_1.95,M497,4.27531606541321,2.61684354875154,1.42999274528608,0.756518685991463,0.913038843512873,1.80967717324954,0.708203765490831,0.148136467881005
Beta_1.95,M498,4.33453665278845,2.64603033793707,1.43039603599776,0.747738626544137,0.967424950727171,1.81498356647144,0.768122694370008,0.162618207735239
Beta_1.95,M499,4.38807257861679,2.67677042601611,1.42514354074405,0.728310913268946,1.03964125321982,1.96197797853949,0.831188871120851,0.180893416868927
Beta_1.95,M500,4.42549305069705,2.68247091177389,1.41426995206375,0.705238842034984,1.12999154487471,2.08607059379272,0.899295306103449,0.208497885624583
Beta_1.95,M501,4.45836957239282,2.67465016003262,1.40272974348626,0.682121151379258,1.22136809658645,2.18580690252158,0.955110688887076,0.230573090125166
Beta_1.95,M502,4.53369260234303,2.64174338690684,1.38184175539823,0.657300966641585,1.26433175002164,2.30299560441087,1.00564580935525,0.232797764756224
Beta_1.95,M503,4.6750431122611,2.62978539987578,1.36376642490449,0.6403289875274,1.3478577527325,2.31696428458614,1.02236442237854,0.206262628480849
Beta_1.95,M504,4.80222678121181,2.71823640121286,1.34576337806395,0.650979353942034,1.34502870984523,2.23605125421034,1.01340528164551,0.176699017171766
Beta_1.95,M505,5.05313460672888,2.96125195245722,1.4120565197828,0.71102301526853,1.32629524297085,0,1.02853139025585,0.176785597667609
Beta_1.95,M506,5.29909241866511,3.25188974897415,1.59765050887798,0.810517625150826,1.19199447301608,2.06932233864878,0.987599938960125,0.197560211549887
Beta_1.95,M507,5.51010025415276,3.53125018696725,1.83740545287305,0.947986037087062,1.05325296039176,1.90240250412135,0,0.209468131854361
Beta_1.95,M508,5.43287905485812,3.50154637601935,1.78911623151434,0.887785658362828,0.935862077876466,0,0.713244645037323,0.190850037486467
Beta_1.95,M509,5.47634801070254,3.60904593131033,1.88526607344619,0.990572583769789,0.87561203437776,1.4701088207407,0.612609150067185,0.153237884815482
Beta_1.95,M510,5.51074582043366,3.6975964456884,1.96016602039516,1.06846201065284,0.816246407284119,1.42189044445518,0.582717377770961,0.122013361008982
Beta_1.95,M511,5.54582538581068,3.69107749452254,1.94866361847847,1.04228901600237,0.787618239922004,1.49370937475939,0.57588435855763,0.113188643134743
Beta_1.95,M512,5.67579151142707,3.80229226864748,2.01337076615466,1.06100058445878,0.81279045271666,1.65380100661869,0.603006172612479,0.10813870724478
Beta_1.95,M513,5.81713852843701,3.97898138170229,2.09102795835773,1.0830306563253,0.956962691418664,1.75297013795975,0.639236144037405,0.121955071289449
Beta_1.95,M514,5.91545610665155,4.01454370626969,2.16644061628815,1.10788089212098,1.02395835679062,0,0.647137264690753,0.123497390895504
Beta_1.95,M515,5.88831227335565,3.92446841059561,2.11703055490313,1.02815371112126,1.04697662865821,1.88110869964412,0.670422932177383,0.123448414621204
Beta_1.95,M516,5.6603508693609,3.75535643518224,1.87531125970462,0.805230379313737,1.00961429644163,1.86029715687051,0.710575216472727,0.114125903633764
Beta_1.95,M517,5.28121151961515,3.49512159095776,1.60668656306628,0.640591085629754,0.819378410177793,1.75755228987717,0.78931780494393,0.11510105296637
Beta_1.95,M518,5.06888497844123,3.23717085279121,1.42811513342744,0.562871373502911,0.751473919702711,1.69239181380268,0.706442448870274,0.129018087870457
Beta_1.95,M519,4.84072184353937,2.93879080281023,1.25164087598506,0.491635417580784,0.801461817372996,1.48212911354618,0.67814795205548,0.139359649206457
Beta_1.95,M520,4.67666384591176,2.63681010340116,1.20072298257642,0.474854498195067,0.869957291156675,1.65486691097634,0.69263947884248,0.153510572339958
Beta_1.95,M521,4.64882718774652,2.64851202709047,1.2520040677527,0.502761266848347,1.02592738583248,0,0.763413673652042,0.154432857176485
Beta_1.95,M522,4.50263980945315,2.67625430797583,1.28173247840665,0.572232120885326,0.994217370005672,1.68389838712698,0,0.133868253426251
Beta_1.95,M523,4.46386580438506,2.78693823458356,1.38766984376778,0.668775616889251,0.955706936583743,1.80429703079638,0.78698168036722,0.118440382740345
Beta_1.95,M524,4.47609660723266,2.91919515820984,1.50021629617549,0.76666741795771,1.00686925027442,2.02323587351273,0,0.156801647003354
Beta_1.95,M525,4.40866783552828,2.87549038883331,1.43956272962992,0.741515910322072,1.19581055134016,0,0,0.220842777541743
Beta_1.95,M526,4.3675123512273,2.78346009009265,1.44416215032868,0.77060331340489,1.23963477951684,2.03488102870372,0.86823633774817,0.230439267734719
Beta_1.95,M527,4.38986587077029,2.72220090993061,1.482986428007,0.800068828710897,1.23004521390417,2.0553957524563,0.849692675901288,0.206782979769844
Beta_1.95,M528,4.43293164091625,2.77098303483955,1.53342112559701,0.830601257847429,1.20189066167678,0,0.815187004904307,0.170936620745672
Beta_1.95,M529,4.49028949858698,2.81110505100114,1.56093249035243,0.848305561058317,1.16526388585407,0,0.810510694096149,0.154651109063597
Beta_1.95,M530,4.55816733951406,2.83482408058021,1.55615474135056,0.837551168338545,1.26507911025432,0,0.836606797049007,0.170167185079925
Beta_1.95,M531,4.62088654423841,2.85637088172708,1.54542317679203,0.822532244929246,1.32666287858593,0,0.88732557697561,0.193763862564857
Beta_1.95,M532,4.65131470019425,2.86457808039546,1.52434258130707,0.801897099314952,1.35527915331845,0,0.959869429284023,0.214266759804594
Beta_1.95,M533,4.66676612305579,2.86331246268301,1.49974595665022,0.781760347591961,1.38000905098792,0,1.00424010438593,0.214925675620711
Beta_1.95,M534,4.66351140572349,2.84185405560627,1.48286902760369,0.773884014138447,1.41938790562008,2.38275028615131,0.988697437729699,0.193101532801131
Beta_1.95,M535,4.58379434292858,2.75155875102545,1.46012020168416,0.760540513446341,1.39085061135503,0,0.967752575460773,0.161066820035737
Beta_1.95,M536,4.49656215459592,2.69885179711479,1.43067846837692,0.738973278478065,1.36415187127653,0,1.01695374220833,0.149966056640795
Beta_1.95,M537,4.42611631964714,2.68207338093565,1.42209328228449,0.723596366799299,1.38237214175891,0,1.06096423065794,0.188748673909484
Beta_1.95,M538,4.33284626245371,2.61048946808681,1.38872885135087,0.695236388803827,1.37992004508944,0,1.07425608077133,0.227915359804284
Beta_1.95,M539,4.21130341475663,2.53721724012349,1.36556765500802,0.667681713040335,1.32657502083643,0,1.08661423240492,0.242773157077608
Beta_1.95,M540,4.15216246128878,2.50376063013792,1.33885829413921,0.63894576659667,1.32500224645394,0,1.08360403904978,0.245946763546951
Beta_1.95,M541,4.23447237009412,2.48369655153015,1.3263125555163,0.617927020403325,1.25001661418638,0,1.05559463788273,0.216679690073299
Beta_1.95,M542,4.42375871104307,2.51039732233719,1.29947435056929,0.609573877721456,1.07117115610045,2.24891793683055,0.991135307096352,0.166496580836839
Beta_1.95,M543,4.65092890507507,2.69532134000345,1.26313040260579,0.621282831607586,0.984983315393944,2.22681192255493,0.942488669840521,0.131679356830768
Beta_1.95,M544,4.90530191574502,2.96510389530873,1.33144554933753,0.664591315731602,1.07643164708903,2.27593647584038,0.942818094165279,0.129559897396811
Beta_1.95,M545,5.14915037097688,3.21538391174308,1.49485976613902,0.741699051152224,1.15437338127832,2.33177629035463,1.0918341924562,0.132294176123196
Beta_1.95,M546,5.23878920929863,3.2840379516682,1.51292382323094,0.668026221970072,1.21826278902013,2.34790556593744,0.910026322160741,0.131340957532644
Beta_1.95,M547,5.41545865497695,3.44740307881644,1.69907933865261,0.797134078817715,1.23395758227047,2.19959793397049,0.842669217090911,0.124782872969049
Beta_1.95,M548,5.47617383672667,3.56163518747107,1.78022169539549,0.883535070668257,1.11764870525042,2.00885545703668,0.69321739607026,0.107165893575318
Beta_1.95,M549,5.52218181805932,3.64910302568104,1.86796306882912,0.97028472421391,0.900067182319391,1.80814066110309,0.629976374710637,0.0982078672642157
Beta_1.95,M550,5.59303942587786,3.63693311885454,1.87473844004136,0.972865229663766,0.847614742281595,1.61979103323115,0.600747505765453,0.114899739732714
Beta_1.95,M551,5.51692577357271,3.50736073947937,1.66497950547956,0.759524308012826,0.901861362418057,1.43077440960559,0.69801262675775,0.146479074708307
Beta_1.95,M552,5.54035674213306,3.48624390880006,1.57360768838838,0.666161474045292,0.955868047744275,1.46602882157857,0.671792093721733,0.17331138097038
Beta_1.95,M553,5.51448938633189,3.44571277319981,1.48844992639801,0.589211541569009,0.992203006107732,0,0.71744728283029,0.180575712524675
Beta_1.95,M554,5.42848651581195,3.44944740334352,1.45954083444197,0.552432058006325,1.03462110801867,1.75928892901385,0.762668131786248,0.180768153528971
Beta_1.95,M555,5.19717826594192,3.41671256021388,1.4801924874651,0.516991935872913,1.10356192545862,1.80545597787883,0,0.199533716984503
Beta_1.95,M556,4.96028124041678,3.2979447805587,1.40140455234821,0.484969091098956,1.20418489501927,1.86949687947949,0.893414423931654,0.258772939596109
Beta_1.95,M557,4.99778851028771,3.17852691491376,1.43027108500907,0.537631473888753,1.30759751692316,1.99208710194156,0.965258373265636,0.298400985136699
Beta_1.95,M558,5.02000529188608,3.02730504854658,1.4061767280773,0.576198313367843,1.37019334019131,1.92557707900381,0.972082708801161,0.284987833882912
Beta_1.95,M559,5.04500012152159,2.95291666252041,1.37066297921632,0.647825633391189,1.47134445102915,2.1010542775148,1.0096445566299,0.267252546730525
Beta_1.95,M560,4.95224028234445,2.85501903930982,1.3598980866596,0.683575599268368,1.56029898817047,0,1.03658193934688,0.236550982884532
Beta_1.95,M561,4.84624524030795,2.78115456397601,1.401524229696,0.724347781113906,1.53810159478304,0,0.995875079022809,0.200716979670079
Beta_1.95,M562,4.70112879728106,2.75084546031355,1.34463806612538,0.657533628587197,1.61919830972606,2.43238869507972,0.992382648272208,0.210738330425992
Beta_1.95,M563,4.70322978209594,2.82044051967632,1.38904218561546,0.688140873875908,1.65829109914859,0,1.0232477363733,0.22844389078387
Beta_1.95,M564,4.74196079645807,2.89054621574296,1.43518640881152,0.718715365122542,1.58227431656798,2.51476593467752,1.02576408911295,0.214629397335615
Beta_1.95,M565,4.78050680716446,2.89887803032603,1.44648664379441,0.742166392453691,1.59703094295264,2.57400782406227,1.01834225064592,0.202778035940566
Beta_1.95,M566,4.71786226644895,2.78814299219361,1.44449204910392,0.766157826233513,1.51274779284972,2.4574915449795,0,0.169630223916082
Beta_1.95,M567,4.65237443744425,2.75104510737468,1.474861120604,0.792198506416324,1.45748752510614,2.49077032495436,0,0.161994413852382
Beta_1.95,M568,4.60540581825431,2.77372440674262,1.51338678641727,0.818444698343307,1.47297624709427,2.51465935023628,0,0.183707451928477
Beta_1.95,M569,4.60017248635901,2.80317843849186,1.54596726780611,0.840032240415998,1.53630337504031,0,0,0.234348666655304
Beta_1.95,M570,4.51523513089135,2.80368833018496,1.56885025627639,0.850664003869926,1.49795071090629,2.58971095115472,1.09461537341983,0.248142588501043
Beta_1.95,M571,4.44934898182953,2.80467644428213,1.55914506022207,0.834351067779626,1.48532154591052,0,1.10154497112604,0.246817947761416
Beta_1.95,M572,4.46872965417864,2.8241285056312,1.54127946660706,0.811422452998035,1.46960580352731,0,1.09561523264001,0.240781215305538
Beta_1.95,M573,4.54056701847684,2.88878254796017,1.52378675472777,0.788043332677828,1.45290409073532,0,1.09812736346123,0.227954883613171
Beta_1.95,M574,4.55159634362554,2.91057563887681,1.50211284590849,0.763751627335583,1.31179836977959,0,1.06956932812296,0.181727238101396
Beta_1.95,M575,4.54292115120366,2.91866966465076,1.47723437482519,0.738656509411349,1.24930141500078,0,1.03788646444517,0.151928755841607
Beta_1.95,M576,4.51480061463804,2.89200821643144,1.45345688508859,0.711797210851114,1.36181115785677,0,1.01714834705308,0.159584105897538
Beta_1.95,M577,4.4023995321955,2.77526297848766,1.41583851300986,0.675497770463948,1.42339689175921,0,1.05917555689922,0.161504081119395
Beta_1.95,M578,4.34978049731022,2.70686530012079,1.3782922564243,0.640275727200272,1.49095227544747,2.58952579797773,1.14833248118368,0.172369996044654
Beta_1.95,M579,4.37368612573037,2.58224258998481,1.34262518892721,0.607941441637437,1.48064978276362,0,1.12839051784977,0.167906612272931
Beta_1.95,M580,4.4852353963802,2.51007689592416,1.31785266465362,0.591475680133854,1.32547134955414,0,1.09467331886522,0.149775274040009
Beta_1.95,M581,4.62322839389257,2.53204746168385,1.25953292654194,0.587634424705977,1.08026316314391,0,1.14170984551383,0.137944524826792
Beta_1.95,M582,4.80145429998008,2.69883063918254,1.22210018896598,0.612302970329013,1.03750907038118,0,1.10918373352357,0.161010286426537
Beta_1.95,M583,4.9452556870912,2.87238584227621,1.21459388729827,0.595372435260377,1.11601608507958,0,0,0.196420774955571
Beta_1.95,M584,5.10391944065843,3.04255195286638,1.22001708518548,0.56648469226005,1.18604855884093,0,1.1508861800357,0.218799292621059
Beta_1.95,M585,5.04860684252745,2.94890553366676,1.03653136464607,0.351167550232383,1.27828049954041,0,1.24516690249253,0.226323957730847
Beta_1.95,M586,5.06555697679647,2.98979430699517,1.11916653298035,0.422416492736689,1.3562615224482,0,1.0858730710251,0.233488356546803
Beta_1.95,M587,5.06025367639334,3.08655872946567,1.21497389485462,0.506485411926626,1.43711445625976,2.00126260413081,0.944888835217018,0.262550389204951
Beta_1.95,M588,5.08553357781472,3.16026622266488,1.30675188792748,0.564367775444142,1.42872390401469,1.95999026434035,0.91949439268776,0.29141368013972
Beta_1.95,M589,5.13983468602383,3.13069056672998,1.40885419492582,0.615250747041481,1.4757171277875,1.95425780296697,0.960573630461472,0.32891050293268
Beta_1.95,M590,5.16572551548221,3.22754971381703,1.485206162636,0.651716242676767,1.54332991408155,1.92917089174968,1.00000559209789,0.354355511157568
Beta_1.95,M591,4.97995234614483,3.10922844662204,1.35038013401942,0.498945574925414,1.58992763117655,1.92806038873117,1.03172601831673,0.356267949754994
Beta_1.95,M592,4.89465046712578,3.04209756908143,1.3386252231551,0.479869537239245,1.59229009722946,2.12967713088923,1.04293871004748,0.328248047703078
Beta_1.95,M593,4.92754744940328,2.89376876322177,1.34108093475732,0.47703236372728,1.59631771651894,2.31824287777594,1.02768138482659,0.286473588204394
Beta_1.95,M594,5.06989582722269,2.9048967513917,1.35632104764004,0.51008965606815,1.68468194498871,2.46404593428416,1.02564771659105,0.25647873479218
Beta_1.95,M595,5.1988860255306,3.03503316806391,1.30053213851136,0.564600886336463,1.63002225995167,0,1.0256901928095,0.212800615452891
Beta_1.95,M596,5.33675721364517,3.15326406327967,1.3791257630528,0.627583555001944,1.62961396881098,2.57631297995014,1.00467996612205,0.188164883267579
Beta_1.95,M597,5.2930648205499,3.07003175042307,1.31688316550713,0.560265087784225,1.57277616653575,0,0,0.165861499053769
Beta_1.95,M598,5.14076560888042,2.92504636175448,1.25314468117062,0.553784487907029,1.45709637441146,2.3838079217913,0.865576373374113,0.16181868730207
Beta_1.95,M599,4.97658304069127,2.80005593174574,1.25125155031974,0.577869790277782,1.479256954536,2.49969708485872,0.928487865386172,0.184891458412651
Beta_1.95,M600,4.7822923945407,2.68253454746708,1.26962539014962,0.605873989753696,1.4704068175474,2.61362405734559,0.989420052563877,0.208279997319256
Beta_2.05,M300,4.70572496645435,2.74643417186242,1.28435846712773,0.502447977376296,0.879699130891282,0,1.04024976397786,0.188126146647139
Beta_2.05,M301,4.45568812910146,2.62342792247992,1.18794918589263,0.469685380816735,0.943565470845007,2.26173428810104,0.96482111185492,0.172847197377564
Beta_2.05,M302,4.30190930036089,2.40140989160406,1.13019276011129,0.474995452697505,1.0258087311553,2.35095131546387,0.967261711757374,0.179607323602203
Beta_2.05,M303,4.25002508984319,2.30201926578449,1.17246459504622,0.513410416462389,1.0905506479788,0,1.04875697607281,0.207357081068035
Beta_2.05,M304,4.1296021653736,2.22718418043365,1.16777864294663,0.546896433258499,1.04269606251492,2.48404024532384,1.07472117474861,0.216857956844772
Beta_2.05,M305,4.00329925731174,2.1151687851748,1.082744063941,0.539517806817232,1.03433721013501,0,1.04535374790097,0.211409693963729
Beta_2.05,M306,3.96724879585605,2.10346359440835,1.11172033046936,0.586533433389443,1.01066718395269,0,1.03289882961438,0.190990798444094
Beta_2.05,M307,3.90926146304843,2.03364189989865,1.05956242923779,0.542980391305802,1.03663473614486,0,1.03603346528364,0.178652383738477
Beta_2.05,M308,3.81939230647816,1.91343194710513,0.984346299715562,0.501368379308778,1.03337331370868,0,1.01783720935466,0.155542953973593
Beta_2.05,M309,3.76138244508882,1.83630515293089,0.914093164047118,0.482850096004399,1.01407742185076,2.48796104083573,1.00758276718311,0.128290290475897
Beta_2.05,M310,3.71545189330226,1.76852218869862,0.894776871090038,0.502078985945203,0.871711501675862,2.50076464066361,0.94157046711485,0.0963679030811748
Beta_2.05,M311,3.66318095546296,1.71518023628165,0.914403622261808,0.531255100221717,0.806640507162975,2.55034380611548,0.931412033950054,0.098844869863791
Beta_2.05,M312,3.60635838156681,1.70601556031515,0.925636297285721,0.555901212878121,0.793390554023315,2.54021285054549,0.934461812107183,0.118663377131201
Beta_2.05,M313,3.56376437341978,1.76416900789207,0.961015728250924,0.583770471916302,0.790779061664056,2.58371974317982,0.965883059224627,0.125129552583105
Beta_2.05,M314,3.58751664649148,1.85799256861448,1.02331440520039,0.614169938489947,0.953679070646977,2.63473090804603,1.01533718844683,0.164438874816371
Beta_2.05,M315,3.65391512921221,1.90444701903641,1.11869791985558,0.661000419997801,1.09881778205299,2.70004478750422,1.07696814613737,0.223905466140733
Beta_2.05,M316,3.66001502016221,1.94227871823751,1.18741670549653,0.704311897438283,1.11000624231848,2.64635389442346,0,0.243180621814644
Beta_2.05,M317,3.66099686526354,1.97896654117823,1.22212121478024,0.73721311453296,1.14985505309586,2.58580221123785,1.09082737427552,0.272032192973645
Beta_2.05,M318,3.69873711164149,2.01474150272859,1.25189193610514,0.763529893093546,1.17638433553373,2.61421424928266,1.13953322671487,0.293982905909275
Beta_2.05,M319,3.77906214762447,2.04510280133377,1.27940142184248,0.788905656754385,1.17481036681848,2.58863208387547,1.05848031466902,0.286993280392032
Beta_2.05,M320,3.88939302303298,2.0778601671114,1.30772762381345,0.81291608353273,1.10250988812256,0,1.03785089300526,0.234277744716688
Beta_2.05,M321,4.02375787106573,2.11047388670429,1.33589487421372,0.835735149948008,1.07920586612866,2.69872881917585,1.00001553452473,0.198843793878006
Beta_2.05,M322,4.19479586647876,2.14729347370819,1.35542136804074,0.852622783499335,1.13557914451424,0,0.935164675674954,0.159730783869161
Beta_2.05,M323,4.40425688209685,2.24770512382842,1.38000592790566,0.869382249055379,1.129122200799,2.77671152248274,0.84170985058012,0.118614937385514
Beta_2.05,M324,4.5693321130279,2.39922066563338,1.40376474529684,0.877686919640994,0.991220096871965,2.64311733429981,0.705215431997159,0.0744188391457816
Beta_2.05,M325,4.72625822093315,2.52805653449272,1.43089515942816,0.882280025776491,0.776574020130372,2.40074458035894,0.620594941049819,0.0407100963639834
Beta_2.05,M326,4.91527367155437,2.67628640006955,1.46569621527206,0.883557072684432,0.635734695160495,0,0.569727700577197,0.0239946513839317
Beta_2.05,M327,5.03902895408656,2.77695110417283,1.48175837465144,0.875315984703129,0.527081834527375,1.95767936989204,0.507295864828875,0.0220946605476719
Beta_2.05,M328,5.18772185185637,2.89498644875788,1.52611208972985,0.869840347040966,0.450943140512669,0,0.475235299064922,0.0238327012134512
Beta_2.05,M329,5.30661434449471,3.03716125728308,1.58429182633042,0.871510155172012,0.426888271414208,0,0,0.0283570659120246
Beta_2.05,M330,5.36782725205828,3.12899980823994,1.59841235259122,0.846976118289261,0.452863220753721,1.84295972913604,0.491284125443655,0.0353719204474115
Beta_2.05,M331,5.43130051169281,3.1835587572397,1.65535814348223,0.828066486610325,0.510912863139285,0,0,0.046147179929001
Beta_2.05,M332,5.43613161358058,3.16523333891934,1.61364771644961,0.788700361558864,0.554796750415135,1.79589153468915,0.556269132026981,0.0598882052563296
Beta_2.05,M333,5.47941774968359,3.19706657103021,1.60668596046581,0.751258303222232,0.610044315595314,0,0.613272437790315,0.0789453827831142
Beta_2.05,M334,5.56731694752031,3.19272587031891,1.58052683703755,0.716924496781955,0.652787037431412,1.80870181339026,0,0.101144674894359
Beta_2.05,M335,5.74996350951193,3.31549083172678,1.56415952981426,0.695497551936188,0.712936943526551,1.82227454261363,0,0.128513856439901
Beta_2.05,M336,5.91253039370762,3.4572617141097,1.58453202827243,0.716806536858484,0.688866253055418,0,0.789805493141084,0.163215042030651
Beta_2.05,M337,6.06405937862562,3.57489141465954,1.68238759051343,0.771120041275905,0.701747101933044,1.81618832104515,0,0.209836301325206
Beta_2.05,M338,6.21874986541325,3.70049289723362,1.76553236230967,0.826451319594238,0.762126235691526,2.06127911801912,1.00334601376075,0.255512749319844
Beta_2.05,M339,5.92571835207869,3.34915839893721,1.34901440806398,0.472116095348066,0.776028672243438,0,0.998769615151839,0.2292785218499
Beta_2.05,M340,5.7024616131616,3.11985024240109,1.20350377990414,0.389113162843528,0.943208164871932,0,1.04709802787322,0.228101157706703
Beta_2.05,M341,5.37840112537378,2.95790595109893,1.26140515421776,0.413371995532325,1.01371997834924,0,1.09209247235131,0.231558496551699
Beta_2.05,M342,5.09817515903423,2.93235237453258,1.37032992400409,0.502495584645932,0.916431793996554,0,1.10377372008113,0.236283320321135
Beta_2.05,M343,4.94772694887673,2.8341906957648,1.43799588820202,0.567264963417962,0.943091573672604,2.6199738462739,1.11163726573928,0.235577812012677
Beta_2.05,M344,4.75140257884251,2.59684383377938,1.36774969853739,0.573409951971531,0.990375301345222,2.71669083260958,1.04222547882693,0.199378942872052
Beta_2.05,M345,4.43281197225437,2.36087552366099,1.27481239546929,0.604390364624722,0.915337457023982,0,0.97619893390628,0.141770317014426
