Folder_name,File_name,B1_1,B1_2,B1_3,B1_4,B1_5,B2_1,B2_2,B2_3,B2_4,B2_5
Beta_1.95,M572,4.46872965417864,3.42814948503459,2.06001150513486,1.3275491404364,0.811422452998035,1.46960580352731,0,2.04373307592644,0.755266962559986,0.240781215305538
Beta_1.95,M573,4.54056701847684,3.52552011728424,2.06448002337589,1.30571808493034,0.788043332677828,1.45290409073532,0,2.12121246762874,0.744723121026905,0.227954883613171
Beta_1.95,M574,4.55159634362554,3.54162176895821,2.04939060029497,1.28216291244516,0.763751627335583,1.31179836977959,0,2.29207678374939,0.702416380747487,0.181727238101396
Beta_1.95,M575,4.54292115120366,3.5209426837587,2.02885069173057,1.25667326941828,0.738656509411349,1.24930141500078,0,2.31072201370097,0.674233186839661,0.151928755841607
Beta_1.95,M576,4.51480061463804,3.48745660711531,2.00958030749658,1.23153426314115,0.711797210851114,1.36181115785677,0,2.23670998937326,0,0.159584105897538
Beta_1.95,M577,4.4023995321955,3.33932066212034,1.95680143534226,1.1943401319737,0.675497770463948,1.42339689175921,2.53330003308427,2.04422247113511,0.648584624696428,0.161504081119395
Beta_1.95,M578,4.34978049731022,3.23759596582565,1.91216438524399,1.15789598440203,0.640275727200272,1.49095227544747,0,2.05941524855981,0,0.172369996044654
Beta_1.95,M579,4.37368612573037,3.18841550513551,1.86955930326628,1.12533684354334,0.607941441637437,1.48064978276362,0,2.05810306559688,0.689593401290181,0.167906612272931
Beta_1.95,M580,4.4852353963802,3.19238498288389,1.79299564910671,1.10923997591613,0.591475680133854,1.32547134955414,0,2.01624964539528,0.665282911106079,0.149775274040009
Beta_1.95,M581,4.62322839389257,3.26051314957139,1.68006012868217,1.08390746031587,0.587634424705977,1.08026316314391,0,0,0.606759033751571,0.137944524826792
Beta_1.95,M582,4.80145429998008,3.47644294097416,1.74749031412298,1.06418298530215,0.612302970329013,1.03750907038118,0,1.8340342786234,0.602374557648424,0.161010286426537
Beta_1.95,M583,4.9452556870912,3.66904389358644,1.80751928011155,1.01254501090201,0.595372435260377,1.11601608507958,0,1.80380550182288,0.628599700447955,0.196420774955571
Beta_1.95,M584,5.10391944065843,3.81864610921279,1.90904254582463,0.99632717412657,0.56648469226005,1.18604855884093,0,1.77262828298329,0.671708603152113,0.218799292621059
Beta_1.95,M585,5.04860684252745,3.75859313627267,1.82608744769709,0.790311157696536,0.351167550232383,1.27828049954041,0,1.7169013840903,0.718970101824309,0.226323957730847
Beta_1.95,M586,5.06555697679647,3.85649577779323,1.87346433044455,0.87800658949024,0.422416492736689,1.3562615224482,0,1.65076010206893,0,0.233488356546803
Beta_1.95,M587,5.06025367639334,3.91092756732352,1.92432079045277,0.97787430520281,0.506485411926626,1.43711445625976,0,1.48259973017941,0,0.262550389204951
Beta_1.95,M588,5.08553357781472,3.88389154828885,2.0391402157997,1.06533447437365,0.564367775444142,1.42872390401469,0,0,0.815957023665559,0.29141368013972
Beta_1.95,M589,5.13983468602383,3.91300662329657,2.13411530322616,1.15335438805612,0.615250747041481,1.4757171277875,0,0,0.854747545287918,0.32891050293268
Beta_1.95,M590,5.16572551548221,4.00442673800066,2.20340035963667,1.21955318152045,0.651716242676767,1.54332991408155,0,1.55062882464141,0.832618318973894,0.354355511157568
Beta_1.95,M591,4.97995234614483,3.86138461810866,2.06025200809931,1.07401113680181,0.498945574925414,1.58992763117655,0,1.695357619773,0.824414753197037,0.356267949754994
Beta_1.95,M592,4.89465046712578,3.75606631944659,2.04867919255703,1.05201997793118,0.479869537239245,1.59229009722946,0,1.78429351594838,0.815418307929685,0.328248047703078
Beta_1.95,M593,4.92754744940328,3.62521998973133,2.00055838340702,1.04317709384459,0.47703236372728,1.59631771651894,0,1.85150739469138,0.780920271460066,0.286473588204394
Beta_1.95,M594,5.06989582722269,3.70986917010026,1.89110746322308,1.05928365638979,0.51008965606815,1.68468194498871,0,1.9188658064204,0.805090489318117,0.25647873479218
Beta_1.95,M595,5.1988860255306,3.82316832306351,1.94709842736496,1.0748915566294,0.564600886336463,1.63002225995167,0,1.86398542329299,0.79867556000904,0.212800615452891
Beta_1.95,M596,5.33675721364517,3.94151660352829,2.05622390041749,1.13486316869417,0.627583555001944,1.62961396881098,0,1.85958885808276,0,0.188164883267579
Beta_1.95,M597,5.2930648205499,3.85726335801409,1.98833326202555,1.07087741941656,0.560265087784225,1.57277616653575,0,1.82320240766242,0.669699748460126,0.165861499053769
Beta_1.95,M598,5.14076560888042,3.68139816766967,1.89223707474734,1.02343263426472,0.553784487907029,1.45709637441146,0,1.81140332243016,0.628770531259656,0.16181868730207
Beta_1.95,M599,4.97658304069127,3.53144222004243,1.83980909860187,1.03542109152331,0.577869790277782,1.479256954536,0,1.76455374792362,0.686104097929479,0.184891458412651
Beta_1.95,M600,4.7822923945407,3.35046028215718,1.81634249810018,1.06215645859346,0.605873989753696,1.4704068175474,0,1.86022418959434,0.726862120243932,0.208279997319256
Beta_2.05,M300,4.70572496645435,3.39911124466392,1.88224494497475,1.03828410404237,0.502447977376296,0.879699130891282,1.96591724397856,1.8032370399108,0,0.188126146647139
Beta_2.05,M301,4.45568812910146,3.19036988881314,1.76704551957636,0.955580451437697,0.469685380816735,0.943565470845007,2.02450194976617,1.80611037844835,0.663600615395471,0.172847197377564
Beta_2.05,M302,4.30190930036089,2.92408010760609,1.69985158834517,0.912377106200287,0.474995452697505,1.0258087311553,2.11446169328229,1.89101287877068,0.639755717363081,0.179607323602203
Beta_2.05,M303,4.25002508984319,2.86642992812133,1.6690076405061,0.9429289357963,0.513410416462389,1.0905506479788,2.1882829696473,2.05003096955224,0.694413999012926,0.207357081068035
Beta_2.05,M304,4.1296021653736,2.77873853117217,1.56716107812911,0.951402588565103,0.546896433258499,1.04269606251492,0,2.13466702536652,0.724343353545344,0.216857956844772
Beta_2.05,M305,4.00329925731174,2.67811000864196,1.44802110461907,0.909810879233127,0.539517806817232,1.03433721013501,0,2.11898018751199,0.720691979865175,0.211409693963729
Beta_2.05,M306,3.96724879585605,2.65086720376011,1.48261623946774,0.960871591979649,0.586533433389443,1.01066718395269,2.15763707738235,2.04683481131232,0.685200947662758,0.190990798444094
Beta_2.05,M307,3.90926146304843,2.56574357056864,1.42539128552609,0.910115649903965,0.542980391305802,1.03663473614486,2.24787547175205,2.09867467868431,0.679224479032539,0.178652383738477
Beta_2.05,M308,3.81939230647816,2.43188134950487,1.33713546951457,0.841375248061982,0.501368379308778,1.03337331370868,2.26593271632023,2.05656251393722,0.65303973125439,0.155542953973593
Beta_2.05,M309,3.76138244508882,2.3701733752086,1.25108114174918,0.783931134810396,0.482850096004399,1.01407742185076,0,2.05840411696898,0.625610481427582,0.128290290475897
Beta_2.05,M310,3.71545189330226,2.31752132065018,1.20089111408627,0.779150682311094,0.502078985945203,0.871711501675862,0,2.10397683715411,0.562887099490664,0.0963679030811748
Beta_2.05,M311,3.66318095546296,2.27314293203845,1.18890775955213,0.805373751228712,0.531255100221717,0.806640507162975,0,2.0696853759159,0.563346974860995,0.098844869863791
Beta_2.05,M312,3.60635838156681,2.25107753209099,1.17592209799269,0.824307595073679,0.555901212878121,0.793390554023315,0,0,0.575457363296898,0.118663377131201
Beta_2.05,M313,3.56376437341978,2.24054121767674,1.22612558528722,0.856574557537214,0.583770471916302,0.790779061664056,0,2.08917455380851,0.602481394736979,0.125129552583105
Beta_2.05,M314,3.58751664649148,2.29566606764754,1.33924718666466,0.906159946540914,0.614169938489947,0.953679070646977,2.29526833671602,2.12048745588975,0.668776580617536,0.164438874816371
Beta_2.05,M315,3.65391512921221,2.37286822869088,1.4739071228141,0.988156708958321,0.661000419997801,1.09881778205299,0,0,0.737134373673121,0.223905466140733
Beta_2.05,M316,3.66001502016221,2.39009310663873,1.49972283512794,1.05019530075137,0.704311897438283,1.11000624231848,0,2.16053260336419,0.758504614484195,0.243180621814644
Beta_2.05,M317,3.66099686526354,2.42939742823308,1.5251053340415,1.08502319921137,0.73721311453296,1.14985505309586,0,2.10947813870871,0.763794360127655,0.272032192973645
Beta_2.05,M318,3.69873711164149,2.46756226639872,1.55833713946402,1.11542511571593,0.763529893093546,1.17638433553373,2.28414490301319,2.08671046687399,0.76832593986206,0.293982905909275
Beta_2.05,M319,3.77906214762447,2.50026191130174,1.58646007111429,1.14251812210443,0.788905656754385,1.17481036681848,0,2.09460494764409,0.753213710282318,0.286993280392032
Beta_2.05,M320,3.88939302303298,2.53546004420291,1.61665366761581,1.16970834411958,0.81291608353273,1.10250988812256,2.21318289032484,2.19825035948569,0.705682859451923,0.234277744716688
Beta_2.05,M321,4.02375787106573,2.57248784451884,1.64669095306174,1.19659587942487,0.835735149948008,1.07920586612866,2.32806772532908,2.25519347981888,0.674259533914463,0.198843793878006
Beta_2.05,M322,4.19479586647876,2.64557916079581,1.66767910687634,1.21547993156594,0.852622783499335,1.13557914451424,2.44371155411945,2.1209098129816,0.635936960573563,0.159730783869161
Beta_2.05,M323,4.40425688209685,2.81240598846168,1.70651770935771,1.23755442851979,0.869382249055379,1.129122200799,0,2.05687510554885,0.547414726809656,0.118614937385514
Beta_2.05,M324,4.5693321130279,3.00183478033416,1.77330619454087,1.25322656709611,0.877686919640994,0.991220096871965,0,1.94115760137952,0.433101494840739,0.0744188391457816
Beta_2.05,M325,4.72625822093315,3.1670788052547,1.83416991323582,1.27055214636977,0.882280025776491,0.776574020130372,2.11162213964093,1.76592919262971,0.357422454285559,0.0407100963639834
Beta_2.05,M326,4.91527367155437,3.3536009865771,1.91163258680556,1.29265088699684,0.883557072684432,0.635734695160495,0,1.68669575284299,0.30846595535467,0.0239946513839317
Beta_2.05,M327,5.03902895408656,3.45316002375644,1.95829370112544,1.29846977809245,0.875315984703129,0.527081834527375,1.69051971449508,0,0,0.0220946605476719
Beta_2.05,M328,5.18772185185637,3.60350503338064,2.03838814570669,1.32669081525954,0.869840347040966,0.450943140512669,1.65216946150747,0,0.247262033512604,0.0238327012134512
Beta_2.05,M329,5.30661434449471,3.74917202703138,2.1598760708378,1.36847729359297,0.871510155172012,0.426888271414208,1.59884127007858,1.49873890501716,0.250401041925796,0.0283570659120246
Beta_2.05,M330,5.36782725205828,3.79678843634804,2.18269490541607,1.3689674526937,0.846976118289261,0.452863220753721,1.55218418034766,0,0,0.0353719204474115
Beta_2.05,M331,5.43130051169281,3.85894421905362,2.26965366268972,1.39120612292645,0.828066486610325,0.510912863139285,0,0,0.285020853759417,0.046147179929001
Beta_2.05,M332,5.43613161358058,3.88965977168076,2.27896014303393,1.36387843260633,0.788700361558864,0.554796750415135,0,1.41294420388328,0.324700588972234,0.0598882052563296
Beta_2.05,M333,5.47941774968359,3.9338707963998,2.23605007913259,1.3492635764332,0.751258303222232,0.610044315595314,1.66366222346277,0,0.370597176898679,0.0789453827831142
Beta_2.05,M334,5.56731694752031,3.97996093419223,2.19964731894532,1.32738357728803,0.716924496781955,0.652787037431412,0,1.43557424724505,0.412484245940371,0.101144674894359
Beta_2.05,M335,5.74996350951193,4.12309785032052,2.21511649315554,1.32274444028435,0.695497551936188,0.712936943526551,1.69124432600574,1.4267931143869,0.464978460335956,0.128513856439901
Beta_2.05,M336,5.91253039370762,4.26283228581395,2.34040321539377,1.32730257548745,0.716806536858484,0.688866253055418,0,1.39206271557342,0.559315299449715,0.163215042030651
Beta_2.05,M337,6.06405937862562,4.40916647182047,2.44671134071944,1.38918365109685,0.771120041275905,0.701747101933044,0,1.51845420029832,0.652782132314423,0.209836301325206
Beta_2.05,M338,6.21874986541325,4.54313898304112,2.5397889235976,1.46667772694868,0.826451319594238,0.762126235691526,0,1.77105371839218,0.712900777349437,0.255512749319844
Beta_2.05,M339,5.92571835207869,4.20780074711133,2.14532481503383,1.05517465368782,0.472116095348066,0.776028672243438,0,1.91740974997132,0.695205772136897,0.2292785218499
Beta_2.05,M340,5.7024616131616,3.9512900961581,1.9728837021047,0.923339080338885,0.389113162843528,0.943208164871932,0,1.99005231572257,0.723227298034991,0.228101157706703
Beta_2.05,M341,5.37840112537378,3.680515636978,1.98280390085671,0.976936768155796,0.413371995532325,1.01371997834924,2.35434076073623,1.9869996615345,0.730499976752422,0.231558496551699
Beta_2.05,M342,5.09817515903423,3.59352674539792,2.04985027789315,1.08981844171361,0.502495584645932,0.916431793996554,2.33934008390317,2.02685390819962,0.769254410570723,0.236283320321135
Beta_2.05,M343,4.94772694887673,3.48798138672349,2.05374376981095,1.16527668986144,0.567264963417962,0.943091573672604,2.39800152851569,0,0.791085325257868,0.235577812012677
Beta_2.05,M344,4.75140257884251,3.27765535809344,1.87933418361332,1.12229212761621,0.573409951971531,0.990375301345222,2.52307161720318,0,0.726985119032263,0.199378942872052
Beta_2.05,M345,4.43281197225437,3.0570618209704,1.61463671724031,1.09690779362864,0.604390364624722,0.915337457023982,2.50219626888529,0,0.627324979305627,0.141770317014426
Beta_2.05,M346,4.37483881214412,2.96630663981591,1.66713301890586,1.11262646399894,0.648374153986064,0.93701548455323,0,2.0448295019753,0.595624534345045,0.124896529066821
Beta_2.05,M347,4.39951869912308,3.00396286730439,1.80306730892445,1.14757490943791,0.702400744737551,1.07396882629055,0,2.06893581435919,0.634303645373133,0.176247895191945
Beta_2.05,M348,4.30016142167312,2.90836661752437,1.8139572362381,1.15590071243875,0.726964011633923,1.08343501358539,2.57043913073941,2.01619442548723,0.64930029467072,0.188852620746987
Beta_2.05,M349,4.19572414424382,2.83076975509546,1.72234307531482,1.1668848544489,0.756130630915333,1.08818807118534,2.39847273870008,2.01366565823002,0.657014630419314,0.209830293849605
Beta_2.05,M350,3.92235444221663,2.53961691055632,1.45097326138935,0.913618664372828,0.513592574891299,1.12193495855411,2.42589178068839,2.01405428231764,0.692999595587546,0.248703572816634
Beta_2.05,M351,3.90964133638831,2.53816147722492,1.4603334552811,0.922004291301247,0.523239466108195,1.16636964176968,2.49747038072216,2.10384806850511,0.762360604695207,0.28332016437741
Beta_2.05,M352,3.85321237076543,2.4946974282279,1.39196343842723,0.859686999847082,0.485946002368729,1.24440201987149,0,2.21206524260269,0.808221183107677,0.296888866297636
Beta_2.05,M353,3.80244626543322,2.42777491130506,1.30217404353071,0.807154405307905,0.478774468406412,1.3662123937929,0,0,0.866219710224688,0.299083962148518
Beta_2.05,M354,3.68101121007635,2.26865821800343,1.24244327094817,0.816501679096107,0.506177531127443,1.3956150260826,0,2.32938964877653,0.810888643038093,0.26252933747184
Beta_2.05,M355,3.59357416452701,2.20265878736721,1.27171102356653,0.854491441562238,0.539074595089576,1.38315631081112,0,2.20204573114486,0.699230434679741,0.202558607089177
Beta_2.05,M356,3.62452967068088,2.25536842171206,1.30494944031726,0.884273530196381,0.566219023879943,1.28972849446351,0,2.0676061199662,0.561095198884419,0.138080904805605
Beta_2.05,M357,3.72842786904007,2.33129879211648,1.34002539378462,0.914954472778102,0.594270075835447,1.2386814413352,0,1.95504533180414,0.503196357766546,0.108324780893332
Beta_2.05,M358,3.84409215715784,2.45343137880103,1.39451536594854,0.952960667795539,0.626124227665061,1.14393052994061,0,1.89568086969803,0.480974983821854,0.0934702027917698
Beta_2.05,M359,3.91297364003693,2.55616424510041,1.43983823901141,0.989021889474067,0.658647213331814,0.966289910542596,0,1.89571861600913,0.447898246854559,0.0793977580871026
Beta_2.05,M360,3.97504230876424,2.67820738684231,1.49454717652185,1.02430726156242,0.691455254624186,0.839571838906699,0,1.90329231515535,0.422595941122986,0.0723821888053058
Beta_2.05,M361,4.04084844473819,2.7321264230499,1.57648238617032,1.06411113242921,0.721771325174773,0.784629524267862,0,1.9029760343412,0.415790109818924,0.0710741916535125
Beta_2.05,M362,4.09303038581466,2.75697219164813,1.66935806037631,1.10132295037909,0.748475036059172,0.81332959217084,0,0,0.422473384704795,0.0748788547268403
Beta_2.05,M363,4.16690301409209,2.75065050031379,1.74782738684824,1.13901103499195,0.779061897670216,0.867433225954113,0,1.94900567651298,0.449964488809566,0.0830386871008482
Beta_2.05,M364,4.30428326267976,2.7325847971223,1.7402858961235,1.16487232306368,0.803275354120704,0.941641534579763,0,1.99336749804791,0.49068015737982,0.0947090623965959
Beta_2.05,M365,4.52019443641894,2.87065842429418,1.7277817113353,1.19217763952096,0.82762683789039,1.01987107186788,2.44749322542418,2.02635905875433,0.532654487408339,0.110456842038328
Beta_2.05,M366,4.81928154287442,3.13327225389638,1.76511621585192,1.21682784386611,0.843609299194302,1.08520840028715,2.52108810642167,2.08742443473655,0.585666040692936,0.127948396944109
Beta_2.05,M367,5.08368812217456,3.39368929566946,1.86633132190474,1.24516409802909,0.851816124834797,0.991142610652367,0,2.0429425903043,0.583490119360966,0.126742897581232
Beta_2.05,M368,5.32346879275739,3.64475678747525,1.96120968561168,1.274961721842,0.860873253513431,0.88262993585048,0,1.98751463102764,0.56507854602329,0.135287278999661
Beta_2.05,M369,5.54654139820218,3.87830104901921,2.07522500117315,1.3075815871536,0.860868143408054,0.919423219096752,0,1.95314702438128,0.583759474901971,0.150205399037047
Beta_2.05,M370,5.66796272631959,4.03429064761596,2.14692913276243,1.31659536517625,0.849667921379316,0.91573947100542,2.25028393159532,1.88805278618803,0.58168770407959,0.13519919423745
Beta_2.05,M371,5.67167830486075,4.01899470259058,2.18320588655554,1.31557626221041,0.830790347867525,0.896514710946647,2.16724874347538,0,0,0.115556162209466
Beta_2.05,M372,5.6579182624887,3.93665562530201,2.24125192153025,1.32344594260933,0.808160547419318,0.834909278898202,0,1.63248823582798,0.409872786807323,0.0887450888415426
Beta_2.05,M373,5.63143089948203,3.93553656501074,2.2586552755743,1.31749363610973,0.778243572212128,0.752738003183548,1.91643757666231,1.53349065542895,0.3612332343511,0.0764297413054844
Beta_2.05,M374,5.57274192153226,3.94022980304366,2.18062925133957,1.2905808798675,0.737027926357402,0.669176555366555,0,0,0.342376008199173,0.0843458817065331
Beta_2.05,M375,5.55814765278318,3.93382678621851,2.15539923002421,1.27699036814302,0.704743881958859,0.602291777563557,1.60877289737335,0,0.364717939805832,0.102119041088123
Beta_2.05,M376,5.58760652387338,3.95579526556328,2.07879236506675,1.23519319152197,0.670494824886613,0.566729110315349,0,0,0.385291337257147,0.124004388003497
Beta_2.05,M377,5.61647177349761,4.06277575632212,2.05576405476092,1.18278865294975,0.648435967695862,0.584120525426756,0,1.45124037908121,0.425520820540458,0.15048914411986
Beta_2.05,M378,5.69371729824347,4.10776649192381,2.16537310852921,1.13058164070782,0.64942267650796,0.687477753558593,1.9210825142598,1.50148603968843,0.527269072267448,0.178670720646025
Beta_2.05,M379,5.75022200725613,4.07006397432497,2.25475043333655,1.18452914244005,0.67623345416088,0.688514955044278,1.95081700585409,1.53508868588324,0.625545880028774,0.196510521916739
Beta_2.05,M380,5.8296611334887,4.15529155034406,2.29880967157328,1.26650462576842,0.725581930880272,0.641244327773629,1.95361406797895,1.65843245922034,0.654803337691161,0.21043655616672
Beta_2.05,M381,5.58595727119127,3.95248618068202,2.00440356877074,0.948839641777044,0.421711440480741,0.725608937923665,1.95365143455123,1.68128402484569,0,0.19310201832324
Beta_2.05,M382,5.49372228355542,3.87275112317583,1.86456922937144,0.837650608401332,0.355877992819236,0.822848618334129,2.16788148288951,1.68646875111154,0.61910148537177,0.170982953684254
Beta_2.05,M383,5.41326059682454,3.73464083511727,1.85377576829879,0.892139215475361,0.394986017468831,1.10498818746976,0,1.91322284278859,0.751898000980999,0.195733135339664
Beta_2.05,M384,5.1009072625986,3.48288936799692,1.84461416909264,0.926659317437793,0.398651203727841,1.36076895438574,2.76051934847664,0,0.897702658826822,0.301607987515986
Beta_2.05,M385,4.92663549092155,3.32647335769132,1.90215612659317,1.04690350227249,0.497032296462746,1.47740095315083,0,2.27123213287404,1.00083629100994,0.352599874702623
Beta_2.05,M386,4.71599094922594,3.08801378271434,1.82946292868081,1.08319277642343,0.53807343338926,1.55017476305386,3.13096318994642,2.26358974170176,0.926773912215539,0.31867260145471
Beta_2.05,M387,4.69162310712931,3.01936710424267,1.75620300077189,1.10199212981632,0.561106630665281,1.6172503555014,3.18269009820645,2.27000946145275,0.797797004574327,0.276142517626023
Beta_2.05,M388,4.75091636451789,3.09509717365316,1.73974589554786,1.09979783557725,0.58663629262579,1.57745695673809,0,2.24382210616486,0.691105260071749,0.219826507552631
Beta_2.05,M389,4.74106971847575,3.11494361659751,1.7084145582183,1.04919535564128,0.61644606408735,1.44946403619528,0,2.17809838781312,0.583972690167233,0.164014403755609
Beta_2.05,M390,4.6864748810247,3.12284964639596,1.72615138737909,1.06833817783355,0.639253304379538,1.31260004127946,0,2.10308953292437,0.533350637383372,0.139405188649853
Beta_2.05,M391,4.59885060904527,3.20728842433661,1.75446217807195,1.0782393950727,0.655832561611668,1.14723810319685,0,2.06731297171891,0.507479508183409,0.122408130149161
Beta_2.05,M392,4.1789494258775,2.91341262720656,1.3954784734616,0.698779580929854,0.339746191644059,1.09749578599238,2.76382019631385,2.05717725371367,0.501495716202402,0.107474703162296
Beta_2.05,M393,4.00479994738614,2.81422397839807,1.38445096202093,0.683855755101488,0.351207083854331,1.08581419908939,2.67985275655403,2.03698282750622,0.495122849406213,0.10238602419874
Beta_2.05,M394,3.85445604996715,2.61786382615821,1.42712610537801,0.694154732870927,0.369612202201059,1.0967580287619,2.66741904240605,2.04980915348135,0.504206040273917,0.114507651013278
Beta_2.05,M395,3.80400732731648,2.45098149402307,1.37882049062535,0.716391792742485,0.399852545279609,1.12103399657639,2.66388239045378,0,0.528284580823332,0.128220461040076
Beta_2.05,M396,3.7980045983777,2.41832158796883,1.32644593535117,0.732137271041927,0.421312568416729,1.11202848764729,0,1.98915498804799,0.539111390178003,0.13090138302655
Beta_2.05,M397,3.87812342764552,2.48229523499776,1.31662999084719,0.760701593662563,0.45360369669777,1.13831773526438,0,2.01052134650678,0.578375638706696,0.13510030018682
Beta_2.05,M398,3.99895109830023,2.63427926881864,1.31402336974461,0.793706442132283,0.47904665431991,1.17232184735294,0,0,0.606464863586338,0.141432525987979
Beta_2.05,M399,4.17128873819314,2.79162569073859,1.41660626933006,0.849186291260825,0.513653152857699,1.21398799134132,0,0,0.645077738847682,0.151295056395296
Beta_2.05,M400,4.28615118705083,2.8461571105148,1.46713843338171,0.891560853597146,0.548817923479629,1.23217779076821,0,2.20242137744703,0.695854540898615,0.165230375021664
Beta_2.05,M401,4.40635144853157,2.89189658241164,1.5216551177532,0.935385104080188,0.586241136328625,1.39079517452555,0,2.28681154139774,0.777067021969737,0.203089965001296
Beta_2.05,M402,4.39364658354069,2.86111200400769,1.53092760368582,0.965574998024268,0.620635462819583,1.35331829509447,0,2.25532270499014,0.756760097363527,0.193260304447975
Beta_2.05,M403,4.38561507690094,2.88410712751807,1.5760329035835,1.01141068858357,0.657515609636126,1.34595560465934,0,0,0.737452761700614,0.180970571454375
Beta_2.05,M404,4.41199474989208,2.957555086133,1.65279806664007,1.05600619616548,0.689745071064004,1.31157501662668,0,2.12625332864216,0.674796943830083,0.1466285817269
Beta_2.05,M405,4.4726210470552,2.99610207682933,1.72895028698657,1.10255237372486,0.720975515905447,1.25407201239519,0,2.05521960376057,0.608337942302442,0.119322718671981
Beta_2.05,M406,4.57635093152121,3.00681555620251,1.79657597802339,1.15128757892481,0.753742747531889,1.19143583196108,0,0,0.605256359907256,0.119321000582731
Beta_2.05,M407,4.68029751872461,2.97398315959101,1.81114596411185,1.1787171227901,0.781486026107231,1.23008977511936,2.61989511314728,0,0.662000827332246,0.146162602477363
Beta_2.05,M408,4.79375778845436,2.96257479094869,1.74972738069038,1.17975064130799,0.802662375388356,1.17334726470443,2.61794091666688,2.11001018364012,0.677867436408544,0.160461091761752
Beta_2.05,M409,4.94027541589584,3.17351824189408,1.74312426713711,1.19432490283005,0.818647872141907,1.05354465488859,0,0,0.689331929336422,0.159732079907036
Beta_2.05,M410,5.11927059807483,3.44375805724762,1.85023009531215,1.22827934308182,0.831343038543266,1.02636995329245,2.66803092782532,0,0.693183738299785,0.174605848780466
Beta_2.05,M411,5.12081283860026,3.54338256810597,1.88790200796199,1.2394292767499,0.83221735025342,0.865016176421827,0,2.03505712036125,0.62076635486119,0.169737960500907
Beta_2.05,M412,5.17777334841998,3.65357795098059,1.96918231939305,1.25211533208137,0.824023961963226,0.872408566351721,0,1.94807452575522,0.612547481884466,0.182499629093485
Beta_2.05,M413,5.27609458684222,3.67239956265142,2.01266676184075,1.24144134714843,0.803884132053469,0.958877493920952,0,1.81215630952883,0.62259862879499,0.191942224720556
Beta_2.05,M414,5.37869939785814,3.63360761423403,2.05574726658344,1.23221538271165,0.775973789499941,1.18362024861884,2.5809474367822,0,0.674793365689672,0.220686767536774
Beta_2.05,M415,5.34145330697515,3.54368913648046,1.97464925075894,1.20549417680813,0.739459115868425,1.29920264615195,0,1.85417968151635,0.67429997651734,0.237577182421707
Beta_2.05,M416,5.27311438824099,3.49088149920131,1.89837385642464,1.17239014389838,0.70005894014117,1.34761080840294,2.56969806843296,1.79324093005015,0.631664849870077,0.213498833899057
Beta_2.05,M417,5.28600762902101,3.43502361583416,1.83976531357626,1.13451760385308,0.659791158259726,1.32980122482336,2.57920483327907,1.73956999674712,0.567708597651956,0.184658875696212
Beta_2.05,M418,5.42447114410257,3.45053868788514,1.76949623889185,1.09958810865853,0.622459054889428,1.27560238247312,0,1.6845651765379,0.539704721099843,0.191816388568294
Beta_2.05,M419,5.63782367709452,3.63623504773665,1.79603350651204,1.08720285231999,0.611626598296003,1.1871279121531,0,1.65239857757299,0.556360988993037,0.203402006578185
Beta_2.05,M420,5.82673658725521,3.85150945506897,1.88217635500789,1.05715155615795,0.621779827293403,1.0720371306721,2.37593233720448,1.66068844031665,0,0.182477805821457
Beta_2.05,M421,5.9522349052417,4.0490429430474,1.94971890304286,1.08448002073237,0.64200813862918,0.912301198115204,0,1.71072876364654,0.589044799530321,0.159744749512024
Beta_2.05,M422,6.05971307301539,4.27261490993771,2.04952930561033,1.12137776946795,0.665875500290768,0.809982860603177,2.38440280160515,1.79898457917387,0.605969565443529,0.17608502045741
Beta_2.05,M423,5.78788567462611,4.12161853427084,1.7535330039259,0.722526216973918,0.290539089241069,0.90661254247769,2.44898776168633,1.84332886962485,0.635692692178486,0.21123418150905
Beta_2.05,M424,5.6344331645478,4.06701760448752,1.67901861666172,0.564123877636361,0.171985238393013,1.01777625243334,0,1.89134694001009,0.684197364921657,0.235454850547545
Beta_2.05,M425,5.52413369339105,3.96663418289881,1.73879510878881,0.577622338771016,0.186064425752421,1.22312498219943,0,0,0.79886030995939,0.266855582304636
Beta_2.05,M426,5.26095632534435,3.66078959765151,1.83437779049213,0.677748701398489,0.248347023083911,1.36614437345056,0,2.13519992445292,0.840003305927522,0.275017657231795
Beta_2.05,M427,5.06340955572795,3.57649429602148,1.89466575423421,0.836388033228506,0.359528801067956,1.30292553769374,2.92165525089515,2.05189401609754,0.78781428205942,0.233648923220828
Beta_2.05,M428,5.04249515801831,3.50059249149043,1.87731758865438,0.923008584957158,0.432299512267168,1.22361242088517,2.90177806039337,1.97240216034245,0.676444869873348,0.187877265257501
Beta_2.05,M429,4.96256619874802,3.30117351305204,1.63121638904299,0.890081857632878,0.444281175512202,1.22671031583759,0,1.93858268123717,0.593254350109385,0.161147629939229
Beta_2.05,M430,4.8835275913994,3.24406678025793,1.58603112395036,0.922987490305217,0.484114527818604,1.24945729931909,2.96878649508491,2.04859721132079,0.613872240524989,0.159069916680716
Beta_2.05,M431,4.82266267354256,3.25940425309137,1.64874635630815,0.902920028484966,0.521494260941644,1.24235111505528,0,2.13675933030851,0.658328983109737,0.160127852819472
Beta_2.05,M432,4.81902676881791,3.1886820616363,1.64974416819324,0.920967042085545,0.555295770061447,1.38072025389971,0,2.25488570869796,0.723680479995725,0.191819872069758
