Folder_name,File_name,B1_1,B1_2,B1_3,B1_4,B1_5,B1_6,B1_7,B1_8,B1_9,B1_10,B1_11,B1_12,B1_13,B1_14,B1_15,B2_1,B2_2,B2_3,B2_4,B2_5,B2_6,B2_7,B2_8,B2_9,B2_10,B2_11,B2_12,B2_13,B2_14,B2_15
Beta_2.05,M314,3.58751664649148,3.76930178570957,3.24527884652906,2.57874958753018,2.0751004079261,1.7706660212869,1.54143198165992,1.33924718666466,1.18171943294167,1.05965202150061,0.954726338439683,0.859664905761457,0.771999048653059,0.690417183429366,0.614169938489947,0.953679070646977,1.26570903718765,1.63310358396158,2.0595189985763,2.50007780800552,2.63362025470155,2.53823219183167,2.12048745588975,1.58965028520687,1.14359940218644,0.800460510550754,0.553772320711124,0.374818644685835,0.24932048597603,0.164438874816371
Beta_2.05,M315,3.65391512921221,3.83932270898046,3.33054324667093,2.66468487728798,2.13885869921309,1.81466834753022,1.62639563436193,1.4739071228141,1.30178932712363,1.15933328009494,1.04243681692405,0.935921569931759,0.837172106964209,0.745659899061246,0.661000419997801,1.09881778205299,1.38834406134519,1.73837078398245,2.13954734046331,2.57651461560863,2.71516737796931,2.58776609323369,0,1.62291258084946,1.20291523778326,0.874564554230198,0.626525273566791,0.444255865254681,0.315890839436031,0.223905466140733
Beta_2.05,M316,3.66001502016221,3.83882969793196,3.31677727886626,2.66995149503527,2.16635327745274,1.85379520778255,1.647563857497,1.49972283512794,1.38888567284475,1.23296349926558,1.10687240456873,0.995411874521586,0.891263425330919,0.794267185273388,0.704311897438283,1.11000624231848,1.37808585895741,1.70358182012922,2.08860377690955,2.51995379858399,2.67946582999787,2.58497929825086,2.16053260336419,1.60019403078642,1.2223044408054,0.88853927530144,0.643883389530646,0.465359195003509,0.334785524022205,0.243180621814644
Beta_2.05,M317,3.66099686526354,3.82982210316365,3.33295360188601,2.70644495990634,2.20472539343663,1.89006727738947,1.68324257841405,1.5251053340415,1.38767771334958,1.27184002979715,1.14180864453532,1.0300369749766,0.925426221360064,0.82787015216951,0.73721311453296,1.14985505309586,1.40601875020632,1.7068649505465,2.06006124665237,2.45740474341625,2.60839660746505,2.51063686433149,2.10947813870871,1.56416576076708,1.2147889447447,0.898031879078367,0.65300223952872,0.478667140295333,0.359464608566533,0.272032192973645
Beta_2.05,M318,3.69873711164149,3.89182347336447,3.37464112438476,2.74443589504962,2.24205700468115,1.92521400331186,1.71716864375593,1.55833713946402,1.42028350057432,1.29268221009908,1.17272307625369,1.05990138627875,0.954159431037299,0.855417333268167,0.763529893093546,1.17638433553373,1.42983066999572,1.73069714470808,2.0747471066837,2.46266902509437,2.62438658002444,2.48308794525126,2.08671046687399,1.49628737867085,1.15718539870283,0.912220532545957,0.660846669490302,0.499387158502752,0.383625044446313,0.293982905909275
Beta_2.05,M319,3.77906214762447,3.96693188444269,3.41903295562514,2.77743760132782,2.27398232652406,1.95491438100512,1.74571101382034,1.58646007111429,1.44816937391176,1.3202966483316,1.20000317843434,1.08679542019747,0.980617975605856,0.881377595384807,0.788905656754385,1.17481036681848,1.42901717790724,1.73784950687706,2.07074825409464,2.44935872222431,2.63202748099948,2.49144138075729,2.09460494764409,1.54807174756384,1.19446102120808,0.90005506063738,0.654480151233576,0.497090962089688,0.377499189358784,0.286993280392032
Beta_2.05,M320,3.88939302303298,4.07076054702536,3.47268052700166,2.81474918580964,2.30810994548301,1.98704370991829,1.77658105738746,1.61665366761581,1.47767172025917,1.34893704550238,1.2276826185203,1.11350131999467,1.00638624245921,0.906253654106853,0.81291608353273,1.10250988812256,1.35824363902038,1.67453441574214,2.00445659761079,2.39276308074269,2.61915450750233,2.53985162489051,2.19825035948569,1.62256384433263,1.17004657137124,0.856568464994409,0.599223832258279,0.432014423454203,0.318818790207668,0.234277744716688
Beta_2.05,M321,4.02375787106573,4.20833762854512,3.56320563780887,2.85937399875292,2.34229317111363,2.01906515972142,1.80731637500109,1.64669095306174,1.50704191010461,1.37743760442816,1.25513553261946,1.1398084445891,1.03151637753365,0.930216099981435,0.835735149948008,1.07920586612866,1.36253681894602,1.72467392510225,2.09825263629006,2.52711720793686,2.79032501938771,2.67164118766121,2.25519347981888,1.5718980694385,1.12038268511682,0.840963620761801,0.571608976429588,0.400283774278264,0.281467693755771,0.198843793878006
Beta_2.05,M322,4.19479586647876,4.3925075230152,3.72118788400553,2.95893794757201,2.39514024661188,2.05070590601901,1.83080324793506,1.66767910687634,1.52723754410488,1.39713421617137,1.27430250933661,1.15840359885658,1.04953221317404,0.947663706512739,0.852622783499335,1.13557914451424,1.44743182500447,1.83692426678697,2.22384717125669,2.63346006297754,2.84505410100323,2.5923981608232,2.1209098129816,1.50325286223344,1.05616553238797,0.755718155362727,0.525886021801458,0.355147834640412,0.238519640836187,0.159730783869161
Beta_2.05,M323,4.40425688209685,4.61871229990328,3.94112737367125,3.1580864176476,2.52861231768464,2.13774935372442,1.88720446866735,1.70651770935771,1.55719350951109,1.42268401333303,1.29734030545492,1.17960484132458,1.06913176309472,0.965786530739009,0.869382249055379,1.129122200799,1.47617845458931,1.8969118988662,2.31477503529885,2.64901428612358,2.77465169624671,2.52327162455496,2.05687510554885,1.42736543474092,0.957282522257505,0.661956347072914,0.445931304977486,0.28795639171356,0.184194742960862,0.118614937385514
Beta_2.05,M324,4.5693321130279,4.80297647087808,4.15283486289783,3.35226920249075,2.70707375745267,2.27555734314007,1.9868211497868,1.77330619454087,1.59985235701082,1.44998278841288,1.31579515585898,1.19322905038899,1.08009502557669,0.975163813009692,0.877686919640994,0.991220096871965,1.35338746197488,1.77113631125743,2.18745432750121,2.52997350860388,2.63895183434617,2.39546199766797,1.94115760137952,1.30294698984738,0.823995716406048,0.53738178444405,0.333636988369459,0.207913702392506,0.123115747842496,0.0744188391457816
Beta_2.05,M325,4.72625822093315,4.99391096293546,4.35202217604147,3.52720372784836,2.85974188739534,2.39166688535821,2.07052380631247,1.83416991323582,1.64364456974401,1.48069233702646,1.33683617672581,1.20747787093649,1.08975712077693,0.981784461403968,0.882280025776491,0.776574020130372,1.10722972028432,1.48929479069646,1.89838899973187,2.26996177588589,2.39977981731711,2.21356162274683,1.76592919262971,1.17876834209912,0.727311863144083,0.459104289245455,0.275600285397439,0.15100311288948,0.0799784320156815,0.0407100963639834
Beta_2.05,M326,4.91527367155437,5.192188058676,4.53475400662574,3.72690295040528,3.02562402899548,2.52996131785839,2.17661226133148,1.91163258680556,1.69914129262712,1.51993449778899,1.36389762181957,1.22522368893187,1.10035638884084,0.986998307065368,0.883557072684432,0.635734695160495,0.92417839290167,1.24038965768744,1.61141870295825,1.98861667043446,2.17341143544972,2.04443275289714,1.68669575284299,1.12407764102553,0.675596448176899,0.40358769466104,0.226904838403573,0.114321286446028,0.0541579941339181,0.0239946513839317
Beta_2.05,M327,5.03902895408656,5.29750363703303,4.65918042032827,3.8228082024452,3.14496076272745,2.61471736130641,2.239112981904,1.95829370112544,1.73126583180326,1.5395909322396,1.37366699282946,1.22770672899405,1.09776237719917,0.980994142663457,0.875315984703129,0.527081834527375,0.78459190151621,1.11179895628142,1.49352766545755,1.83788603953009,1.97335455652977,1.8530898068034,0,1.060163632003,0.613474733095935,0.343059344420675,0.187543576887551,0.0959880004689372,0.0475050555392507,0.0220946605476719
Beta_2.05,M328,5.18772185185637,5.43538457799466,4.78539429844409,3.98308894231398,3.26532227163193,2.7465517963625,2.35290242177385,2.03838814570669,1.79539995543038,1.58878822488091,1.40861124322616,1.24958377493398,1.10836670204296,0.982472770483162,0.869840347040966,0.450943140512669,0.70763193515025,1.04591123680877,1.44664255497932,1.8065798030133,1.99022008301626,1.84291976990481,0,1.00835126464575,0.571955123764226,0.328200575180353,0.181134515885869,0.0987734096321737,0.0491688732421215,0.0238327012134512
Beta_2.05,M329,5.30661434449471,5.55938939648419,4.89363281141899,4.10571524872274,3.42284541776588,2.86768831404343,2.45667521769241,2.1598760708378,1.87492788737149,1.65184963855497,1.4572861540344,1.2847076616485,1.13095441686116,0.993814170948231,0.871510155172012,0.426888271414208,0.666016643729602,0.990070213886542,1.38552138124848,1.7575586247961,1.95966935463112,1.85748569590512,1.49873890501716,1.02685475435437,0.578615649724627,0.330557658459898,0.185327646974671,0.102037242086484,0.0547454232573165,0.0283570659120246
Beta_2.05,M330,5.36782725205828,5.66081615849375,4.9644601119498,4.14407112024873,3.49000558913009,2.9643759211006,2.52857046548455,2.18269490541607,1.92955966792873,1.6726672179507,1.46318703635383,1.28023095753153,1.11796458614275,0.974189566904572,0.846976118289261,0.452863220753721,0.681167577477998,0.982474875903087,1.34864533098462,1.70199990680549,1.86606295900392,1.81482350509517,0,1.03661733801428,0.588443398360808,0.340120892212006,0.194954048409855,0.112916262904019,0.0642296202945603,0.0353719204474115
Beta_2.05,M331,5.43130051169281,5.75024241311181,5.07526788450686,4.22670285136891,3.53827628400413,3.03179496069449,2.63091268339693,2.26965366268972,1.96381357984874,1.72512542916252,1.49369428870799,1.29576634355558,1.12048987467105,0.965000886457781,0.828066486610325,0.510912863139285,0.739421876923104,1.03469995041193,1.38874774056446,1.7143150409113,1.85185553230565,1.74969492255627,0,1.08247855457236,0.621444342960102,0.366170026032391,0.22152597024999,0.135023149124919,0.0803219749209625,0.046147179929001
Beta_2.05,M332,5.43613161358058,5.75897235110702,5.12711565152041,4.26713403781085,3.55204173363458,2.997967165183,2.59306690294061,2.27896014303393,1.96544005152005,1.69264629025122,1.46809203630806,1.26652079235317,1.08745849159707,0.928451601344959,0.788700361558864,0.554796750415135,0.789570537147683,1.08602094506998,1.4270586750913,1.72295758862763,1.82394739414805,1.70974265046769,1.41294420388328,1.10569380550162,0.676189107168533,0.404052902478358,0.256674061068638,0.162026272154624,0.100703697683069,0.0598882052563296
Beta_2.05,M333,5.47941774968359,5.78316502254116,5.17227828304152,4.32397280910334,3.59176155821914,3.02394519700597,2.58533501137783,2.23605007913259,1.96520253394259,1.68847603752435,1.45572524489241,1.24810935455079,1.06144644147403,0.895762662892706,0.751258303222232,0.610044315595314,0.848581314779382,1.14556631064913,1.4844831138571,1.79939953559543,1.86491721974924,1.71895293800402,0,1.1171320039008,0.725814379670333,0.457471805876365,0.299609755998299,0.195971950463164,0.128236567071068,0.0789453827831142
Beta_2.05,M334,5.56731694752031,5.84990402368754,5.20157772255522,4.37444169102483,3.6125488818166,3.01184933879454,2.55650674232645,2.19964731894532,1.90811369593062,1.65776486862766,1.43293836082551,1.22587068412796,1.03548784481812,0.86467973899948,0.716924496781955,0.652787037431412,0.873748815307627,1.14021271241961,1.44703781126762,1.75364678636308,1.83131168187489,1.70872525175398,1.43557424724505,1.12915624818281,0.763592001007734,0.494365777443591,0.340258234300495,0.231266956635025,0.159556012138329,0.101144674894359
Beta_2.05,M335,5.74996350951193,6.04585351250241,5.38184384203869,4.52604879900574,3.76333551748357,3.11786947448353,2.61545691048784,2.21511649315554,1.89531715978787,1.63920812740428,1.42353215466615,1.2236084082459,1.02902977157922,0.84832822434663,0.695497551936188,0.712936943526551,0.933477532326725,1.19699719879495,1.51158865440789,1.79217115927353,1.82260462176639,1.66933090568274,1.4267931143869,1.13603992626631,0.824172827631939,0.548999335625923,0.399189314437757,0.316391339004916,0.211394613447192,0.128513856439901
Beta_2.05,M336,5.91253039370762,6.21485593385739,5.58360466482547,4.69028312332415,3.88457089836295,3.27557079647054,2.75336691826868,2.34040321539377,1.97643076102592,1.67364687416277,1.42684686245351,1.23946578579829,1.0632285706136,0.872851359012768,0.716806536858484,0.688866253055418,0.895957022551721,1.16491190729774,1.50237853133163,1.78952111670365,1.82545203431897,1.65380127568936,1.39206271557342,1.16658079557014,0.890391374174513,0.634699912320064,0.498252883405639,0.37588803100283,0.257572762673683,0.163215042030651
Beta_2.05,M337,6.06405937862562,6.39497215355701,5.76526241829367,4.84245213953722,4.021686027318,3.3772575373997,2.86744592981026,2.44671134071944,2.10270714371752,1.77591631070957,1.50860326300913,1.27855022295116,1.09534555045677,0.918857314771644,0.771120041275905,0.701747101933044,0.896717000634189,1.15239198474976,1.48386496062583,1.76045050903628,1.84362988827948,1.70561280960225,1.51845420029832,1.35769761782387,1.00205518253782,0.747178125125056,0.571136714661723,0.431036466069049,0.308916013416956,0.209836301325206
Beta_2.05,M338,6.21874986541325,6.56919175230871,5.91341403763962,4.97557283940134,4.1540334072413,3.49827247271549,2.9721591267684,2.5397889235976,2.17620632463729,1.86783800826742,1.58858733327079,1.35333875554439,1.15035168170577,0.975862271909121,0.826451319594238,0.762126235691526,0.991152532326819,1.28337978586363,1.64478537030812,1.99595272150157,2.09248750557454,1.94559402780205,1.77105371839218,1.45991612129316,1.0974916536009,0.827525489258956,0.624385757661867,0.476204896002496,0.353813206172252,0.255512749319844
Beta_2.05,M339,5.92571835207869,6.29691038326433,5.60451612451009,4.6474722002724,3.81215039277132,3.14162727499975,2.59696378122405,2.14532481503383,1.76543052127879,1.44446162697121,1.17380561663322,0.946659971129962,0.757256499021311,0.600569838752277,0.472116095348066,0.776028672243438,1.05210180054295,1.40940739850136,1.81658775241496,2.18616756354858,2.2663822351242,2.10993648798307,1.91740974997132,1.48851115239649,1.10965933928577,0.810300218436861,0.603128225232603,0.445827724480597,0.324085194880114,0.2292785218499
Beta_2.05,M340,5.7024616131616,6.07582835733513,5.35693550465214,4.38774782558395,3.56545568457022,2.92196829422333,2.40465539098629,1.9728837021047,1.60603721559366,1.29545218459067,1.03579997983377,0.821434594551862,0.646144318555935,0.503847522585658,0.389113162843528,0.943208164871932,1.26717652407875,1.66446773093413,2.10754832236065,2.47077608468731,2.50096667733183,2.2503763363703,1.99005231572257,1.51925913869466,1.18000419054968,0.844806207244064,0.617584849199658,0.452636407741037,0.325857809851158,0.228101157706703
Beta_2.05,M341,5.37840112537378,5.75541824770106,5.02783499157313,4.08737815720272,3.33845398061211,2.79151592890623,2.35643441877061,1.98280390085671,1.64945829436198,1.35223857442952,1.09245442966921,0.870914552587038,0.686245457480185,0.53517105898907,0.413371995532325,1.01371997834924,1.34225367903457,1.73142899857679,2.16154581876185,2.4703974570525,2.47703551969917,2.26134367812492,1.9869996615345,1.57014512450209,1.19750848864515,0.862698189211294,0.627808291838858,0.45773938978637,0.330291152961542,0.231558496551699
Beta_2.05,M342,5.09817515903423,5.42542806326864,4.80587227378396,3.96418162756342,3.27863688951475,2.78221743473757,2.39006581654187,2.04985027789315,1.74048641224793,1.45813116970387,1.20481547813975,0.982828793948986,0.792840131476705,0.633631261495354,0.502495584645932,0.916431793996554,1.23660058981266,1.62731071579603,2.09854103657861,2.47021489940345,2.54371790142405,2.35622624001844,2.02685390819962,1.63337612138547,1.24049592140554,0.909870431967741,0.660808995947862,0.482830413503236,0.342902390938195,0.236283320321135
Beta_2.05,M343,4.94772694887673,5.29462315461792,4.69120417679245,3.86391965177274,3.17017708571376,2.69520013223634,2.34798545738404,2.05374376981095,1.78053824173126,1.52103224562546,1.27840330855378,1.05853518743328,0.866058638156765,0.702700688493742,0.567264963417962,0.943091573672604,1.24430499855297,1.61370272485652,2.11573250602199,2.55694014716174,2.68711005806173,2.55616144130177,0,1.62962095334006,1.21584839647773,0.911600915623475,0.679342184798744,0.499357814290057,0.351057949086676,0.235577812012677
Beta_2.05,M344,4.75140257884251,5.08119174249065,4.48329528885402,3.6601912509643,2.94699196118661,2.45612553382922,2.12870247659013,1.87933418361332,1.65695693337035,1.43979087593277,1.22557791567837,1.0235994926525,0.845024876382788,0.695421235923299,0.573409951971531,0.990375301345222,1.30640969454181,1.71919075711686,2.22780226115174,2.66808665825712,2.74397454274782,2.63415108192648,0,1.61635230435683,1.18662376032502,0.841833112985882,0.635191962051723,0.470618643649515,0.31587536989486,0.199378942872052
Beta_2.05,M345,4.43281197225437,4.74605205165833,4.18695860723596,3.42171305641334,2.72877332779741,2.20716085822632,1.85152357206179,1.61463671724031,1.4508072380279,1.31925232267409,1.17761672217713,1.01253104635727,0.850342316232338,0.714579303735104,0.604390364624722,0.915337457023982,1.24002863041753,1.67751730034477,2.20993264299809,2.67132453505926,2.76173550166881,2.59975527112132,0,1.58631386480871,1.11867172425349,0.763276250669132,0.513248309442497,0.362579652237015,0.234229816691078,0.141770317014426
Beta_2.05,M346,4.37483881214412,4.64590190134566,4.0464103878789,3.29744422296577,2.68176171047647,2.23953181800081,1.91507784042895,1.66713301890586,1.46796002848993,1.29891478754757,1.16717198840336,1.04956242937765,0.890721581977926,0.755398534031574,0.648374153986064,0.93701548455323,1.28663271503414,1.73345915285977,2.27589058888288,2.74726268400609,2.86688916426046,2.70176629381595,2.0448295019753,1.59527299360173,1.0842752870133,0.733807170835917,0.481835311290401,0.312018483252734,0.199663646567344,0.124896529066821
Beta_2.05,M347,4.39951869912308,4.66701618404373,4.06363056822858,3.32376639241505,2.73903152979096,2.353844130761,2.0631444007345,1.80306730892445,1.57992834037481,1.39170054045337,1.22502119195805,1.07450649703588,0.955702824421284,0.812973141929053,0.702400744737551,1.07396882629055,1.40817939296106,1.84150719099733,2.37891551416443,2.83943689009645,2.94083294107111,2.75605893425991,2.06893581435919,1.59616528813182,1.11050473283947,0.762407834359604,0.528237326327299,0.366364495285619,0.255083435359029,0.176247895191945
Beta_2.05,M348,4.30016142167312,4.56278450583987,3.97244923256818,3.22993310813469,2.63966954468889,2.25715159930155,2.01978230160147,1.8139572362381,1.59008454905132,1.39421580239709,1.23064949236996,1.08480101868364,0.952838464584341,0.833834906363976,0.726964011633923,1.08343501358539,1.41532769647583,1.82157143866452,2.30734406306095,2.74878927218939,2.8384310341004,2.68299954738911,2.01619442548723,1.54826840350223,1.10626800391894,0.768220427896039,0.540821377824042,0.379979215447196,0.268551939472034,0.188852620746987
Beta_2.05,M349,4.19572414424382,4.46770327365199,3.89168459158847,3.15002416716007,2.55936662633443,2.16844606181309,1.90839378107251,1.72234307531482,1.57693614536777,1.39074893210068,1.23572412906173,1.10076061277839,0.975995208517851,0.861132261585204,0.756130630915333,1.08818807118534,1.39067823382438,1.71958990149507,2.14263216714075,2.57682517284557,2.71193201324063,2.58612805946856,2.01366565823002,1.50867805571862,1.13366777891111,0.778744892007153,0.548442915013095,0.393409868355999,0.287546783566201,0.209830293849605
Beta_2.05,M350,3.92235444221663,4.20747799524729,3.61137274799427,2.84877595922275,2.26300365700927,1.88588448173583,1.64028842366838,1.45097326138935,1.28358133669559,1.14183344264246,0.982367363568946,0.847659686212482,0.724404007236924,0.613010639012177,0.513592574891299,1.12193495855411,1.39554919965397,1.740172809634,2.17781321999284,2.58651917015602,2.71731833508756,2.52226196586378,2.01405428231764,1.54791330700633,1.14531596004442,0.831572336827933,0.592195765043425,0.438871973583825,0.331614951323754,0.248703572816634
Beta_2.05,M351,3.90964133638831,4.17462563018662,3.56879337359576,2.84095923396211,2.26718719494533,1.8953712903766,1.65054208262146,1.4603334552811,1.29226996493566,1.13621650018426,0.990680426131236,0.856167630240593,0.733263067158479,0.622280443222665,0.523239466108195,1.16636964176968,1.44143429705259,1.79080408009146,2.24061195852081,2.66773856709341,2.84688680735733,2.66620683549864,2.10384806850511,1.6033807632475,1.26535831211756,0.884830128109935,0.647214737701895,0.485556251339745,0.372128353622759,0.28332016437741
Beta_2.05,M352,3.85321237076543,4.10092805192484,3.52465673044496,2.81392282929301,2.2205487364609,1.83817319187441,1.58638406900918,1.39196343842723,1.22264759627908,1.06791629510085,0.925895542011898,0.796722473426594,0.680532608579059,0.577113711403315,0.485946002368729,1.24440201987149,1.54999094166614,1.92999544994879,2.39785875154088,2.84664519308654,2.97970526682215,2.74109626520218,2.21206524260269,1.79946097293538,1.33671623641155,0.962853687787677,0.69940176421143,0.517819452381931,0.393235198733263,0.296888866297636
Beta_2.05,M353,3.80244626543322,4.05557595496153,3.48699369347665,2.75736528003865,2.15122055370966,1.75673030609082,1.49740664279997,1.30217404353071,1.13847724522414,0.994376068468577,0.866006478619571,0.751618264366045,0.649807256178721,0.559252836311084,0.478774468406412,1.3662123937929,1.68478086249712,2.0828313838975,2.59185820637545,3.06587120165367,3.19151070723102,2.90743386571489,0,1.83609345733706,1.38714199405778,1.00799971624758,0.735071932204789,0.539123826017562,0.401582375475753,0.299083962148518
Beta_2.05,M354,3.68101121007635,3.95720443156756,3.35677650946812,2.59479288607587,2.00549498215236,1.63749318899963,1.40796819008807,1.24244327094817,1.10460784762924,0.981558006855763,0.869180856501059,0.766024121890713,0.6714049153529,0.584897159423236,0.506177531127443,1.3956150260826,1.73836011759082,2.16389649309024,2.69967883850012,3.13156233439654,3.27435016628573,2.95101650167846,2.32938964877653,1.77285282213975,1.30981711275988,0.948388397603268,0.684025720959911,0.494728585420349,0.360497204565385,0.26252933747184
Beta_2.05,M355,3.59357416452701,3.89489366169036,3.24183889259513,2.49471217854029,1.96642490004939,1.63450488260453,1.42510729865433,1.27171102356653,1.14020348417103,1.0195657322645,0.907464474200592,0.803546946632745,0.707655979241034,0.619578871014017,0.539074595089576,1.38315631081112,1.7347993312741,2.16302621116522,2.71416987193275,3.10937913213487,3.23126642178759,2.86725444145286,2.20204573114486,1.64067364747713,1.18594351995089,0.834992646819762,0.581884680739221,0.408252523394772,0.287938920560229,0.202558607089177
Beta_2.05,M356,3.62452967068088,3.939806107296,3.31322441440108,2.54970345411489,2.01630920284906,1.67755071525856,1.46202776642004,1.30494944031726,1.1717519447111,1.05026589024786,0.937541936411758,0.833028996470306,0.736490842618126,0.647652017259359,0.566219023879943,1.28972849446351,1.66880364249396,2.13205728716285,2.65441049496513,3.08108517126356,3.15562006737452,2.7377067013507,2.0676061199662,1.53643266762525,1.03741205365649,0.696378243420082,0.465621793835873,0.310756694047019,0.205968679037614,0.138080904805605
Beta_2.05,M357,3.72842786904007,4.04607654211719,3.42503692889637,2.63623758241789,2.08290762595231,1.72929899279958,1.50319097873556,1.34002539378462,1.2041546449635,1.08166474101763,0.968447349485694,0.863463019596317,0.766319279602241,0.676692068255974,0.594270075835447,1.2386814413352,1.62339112768021,2.05401807601539,2.5242235816256,2.92635936550178,3.03449402427019,2.65192557361738,1.95504533180414,1.46070087915153,0.954845651255361,0.622266786726334,0.403787945679666,0.257375177441888,0.165735248764743,0.108324780893332
Beta_2.05,M358,3.84409215715784,4.16664529147896,3.5795228612674,2.76948897789343,2.1927933790567,1.81517461428889,1.57044042089012,1.39451536594854,1.25073772545767,1.12362660355196,1.00755219894086,0.900485577890526,0.80155379868706,0.710232909021555,0.626124227665061,1.14393052994061,1.50778694776261,1.91998744438946,2.40594953819125,2.80405856499381,2.94641349972654,2.557838328687,1.89568086969803,1.36673576582453,0.909253646029374,0.598026066492323,0.374415384642331,0.236091027755266,0.147671672481987,0.0934702027917698
Beta_2.05,M359,3.91297364003693,4.23665760979059,3.64976398389192,2.88970476617258,2.28087603213719,1.88548216137758,1.62546347428259,1.43983823901141,1.2911868775069,1.16167216948245,1.04417419904855,0.936033058791816,0.83613148303919,0.743828040929891,0.658647213331814,0.966289910542596,1.33409099418422,1.7645906891088,2.25859059725868,2.69013241040824,2.90185896921994,2.53141162132424,1.89571861600913,1.31880177544107,0.88129757790438,0.561752836704796,0.343983259869409,0.208958126954359,0.127909861692998,0.0793977580871026
Beta_2.05,M360,3.97504230876424,4.29891645761674,3.70088151535904,2.97499208979755,2.4092050029671,1.97814467073092,1.69625709120978,1.49454717652185,1.33504066459967,1.19991906212845,1.08004354000008,0.970919929066222,0.870415664582705,0.777467031244049,0.691455254624186,0.839571838906699,1.19557092600784,1.65151952435048,2.18676420719021,2.64851542767517,2.89288764240373,2.53438449639603,1.90329231515535,1.3016908709306,0.862346309341785,0.540402131425376,0.327800643449176,0.194476790089754,0.116543136025308,0.0723821888053058
Beta_2.05,M361,4.04084844473819,4.35222913317063,3.7536711765817,3.02328537475562,2.49400299984597,2.11879490020717,1.80483710035689,1.57648238617032,1.40007150664706,1.25168554070163,1.12289522726232,1.00838087013542,0.904626049412593,0.809497653487898,0.721771325174773,0.784629524267862,1.12897743511024,1.57856465375874,2.10694053824565,2.5742763843645,2.86526926081035,2.51685937603051,1.9029760343412,1.28137074838922,0.871685039486051,0.534155183441108,0.327107707154826,0.189665818690649,0.114020667411558,0.0710741916535125
Beta_2.05,M362,4.09303038581466,4.40456021403174,3.77032056868398,3.04436632838511,2.51615716870375,2.1630577179016,1.91654045381254,1.66935806037631,1.46246928146753,1.30096312988815,1.16337765735608,1.04298096795705,0.935517965137547,0.837967871951973,0.748475036059172,0.81332959217084,1.14569210168253,1.56722739125988,2.05441140833473,2.48567566556015,2.788868492368,2.4803671840163,0,1.27788769631773,0.84221067199625,0.541865992463831,0.329255512668997,0.198318474216366,0.120717831833651,0.0748788547268403
Beta_2.05,M363,4.16690301409209,4.48734373000052,3.7895637548163,3.03292775725288,2.52143068548745,2.1787589928111,1.93098086189713,1.74782738684824,1.5452644566426,1.35141559297475,1.20374595749833,1.07869455533816,0.968735592273683,0.869707326962038,0.779061897670216,0.867433225954113,1.19743064500492,1.60943449392492,2.0765853778231,2.47074436186553,2.73185338569615,2.41719892321618,1.94900567651298,1.29319967725989,0.860432024429531,0.557971292090421,0.350349009802813,0.219644048768441,0.134264969955433,0.0830386871008482
Beta_2.05,M364,4.30428326267976,4.65981572864808,3.88613182893526,3.04496903845685,2.48853059174312,2.15375188181554,1.93150328251433,1.7402858961235,1.57236694259091,1.39986917376492,1.23023888961844,1.10490927222319,0.995239228514691,0.895367934452413,0.803275354120704,0.941641534579763,1.27273368216574,1.67847790721899,2.13133754806585,2.50372089422636,2.73916605630627,2.43453292420645,1.99336749804791,1.3315429319083,0.89519777778121,0.628685815999432,0.388862186264435,0.246421288065353,0.152596761541777,0.0947090623965959
Beta_2.05,M365,4.52019443641894,4.89029253194219,4.13203417846841,3.22339882233854,2.58184978670411,2.16377842242372,1.89569592515225,1.7277817113353,1.57300043751764,1.39661190823645,1.25388549867525,1.13359395171969,1.02344302414911,0.921679278132032,0.82762683789039,1.01987107186788,1.35161074726458,1.75086125664547,2.20092995411573,2.550925244589,2.75041456695058,2.46419169364032,2.02635905875433,1.36220242342674,0.946136426716025,0.677416382839439,0.434822957288966,0.277899641734263,0.175172186980768,0.110456842038328
Beta_2.05,M366,4.81928154287442,5.19707479866168,4.49472538507277,3.52142748196001,2.81183010935382,2.33286984978298,2.00467421296627,1.76511621585192,1.5768789121971,1.42696041616748,1.28038932948196,1.1563102670936,1.04320083550105,0.939324832015161,0.843609299194302,1.08520840028715,1.41847387077286,1.82209490096065,2.28869344781302,2.62245332057187,2.77332148136432,2.49097327011608,2.08742443473655,1.42306825379389,0.988373845033124,0.697420786110297,0.475514437693043,0.310319702461235,0.199760224588316,0.127948396944109
Beta_2.05,M367,5.08368812217456,5.48657067673725,4.78464214773952,3.82183922351484,3.03996692176846,2.51033109047068,2.14088291284035,1.86633132190474,1.64909701655102,1.46900359453913,1.31479519478776,1.17967275154706,1.05926145808536,0.950641588992575,0.851816124834797,0.991142610652367,1.31828570711391,1.7387259179032,2.23121327874626,2.58563526601478,2.72668790400008,2.45579411062568,2.0429425903043,1.43218525564898,0.985939362401591,0.698830026443155,0.464747870819471,0.313043127986437,0.199587123139999,0.126742897581232
Beta_2.05,M368,5.32346879275739,5.7521533656043,5.03274419024724,4.06391662869186,3.27035538726112,2.6804825912719,2.26851838998636,1.96120968561168,1.71843246837103,1.51879459797565,1.35018568525466,1.20476521934883,1.07709244059597,0.963349957758907,0.860873253513431,0.88262993585048,1.16693251881068,1.54359112222345,2.00490745542416,2.35323936056709,2.55773164632581,2.38823828363943,1.98751463102764,1.44561484080652,0.980024561483371,0.67346333960618,0.461876855709333,0.312711539488721,0.205977627019916,0.135287278999661
