Folder_name,File_name,B1_1,B1_2,B1_3,B1_4,B1_5,B1_6,B1_7,B1_8,B1_9,B1_10,B1_11,B1_12,B1_13,B1_14,B1_15,B1_16,B1_17,B1_18,B1_19,B1_20,B2_1,B2_2,B2_3,B2_4,B2_5,B2_6,B2_7,B2_8,B2_9,B2_10,B2_11,B2_12,B2_13,B2_14,B2_15,B2_16,B2_17,B2_18,B2_19,B2_20
Beta_1.90,M547,4.78724718593629,4.92319360232819,4.89488292921119,4.67129005405022,4.22066381800353,3.82971017679234,3.46433629927795,3.12749996188234,2.81665568404117,2.52646977732628,2.25292630735046,1.99568680105048,1.75793316592973,1.54399682942443,1.35652475963777,1.19507404496453,1.05662316557117,0.93708305012678,0.832629455860834,0.740310676779248,0.33583988436904,0.387737274886027,0.451734916996765,0.528641066615978,0.660542084375149,0.769268728458771,0.868229225303662,1.00014162041073,1.00823892464686,1.05354905425378,0.941043170158022,0.742643294676077,0.477918633591371,0.327633330878666,0.239473889102142,0.197552582100289,0.131414965412704,0.102561525887395,0.0813296142533765,0.0641267386939455
Beta_1.90,M548,4.73046351386834,4.88168753173187,4.80308862557437,4.56044070982955,4.12710828325329,3.74931292619102,3.39324414394595,3.05407233204932,2.73940775702621,2.45939425669145,2.21342116058597,1.98654797756461,1.76559287010558,1.55440516268289,1.36600977936363,1.20606323522087,1.07035224779745,0.952308824833043,0.847572531714981,0.753852927885933,0.40096744467234,0.474667643257037,0.557654720964335,0.640784435304852,0.780812303253372,0.875814743678401,0.936000951930357,1.07062181852925,1.05151371023031,1.03487701868812,0.950028408899359,0.765114841862175,0.50743341379518,0.347500937727115,0.266399808722318,0.219155962958962,0.150912664558133,0.115268709132894,0.0884925256351499,0.067360550974449
Beta_1.90,M549,4.65763026349016,4.83615605492514,4.71883228338636,4.44084929532165,3.98021409167243,3.5935644791893,3.25214345020555,2.93488810238528,2.62682214647749,2.33307952284552,2.06983778308397,1.84844261313351,1.67636595115157,1.50712896404708,1.32911284091453,1.18398811632824,1.05902098091648,0.946398283666336,0.844526171514312,0.752359146722482,0.400785833194312,0.48093538417794,0.580285591471469,0.689124429777788,0.806924755312357,0.905851798685649,0.950965882143506,1.06549606641805,1.05092010740672,1.0487680715726,0.945474953596382,0.778306594192063,0.519270792026496,0.357559293494585,0.264288803734485,0.212607567691,0.145436046322272,0.109613776909384,0.0835764204700391,0.063359810399555
Beta_1.90,M550,4.65121604805719,4.85430487318417,4.75159054864712,4.42298236804959,3.92800124677678,3.51377640902255,3.15194089612321,2.83697217136605,2.57361732660186,2.31775508869637,2.06112890761547,1.84425447268213,1.65572506647729,1.48605575653607,1.33421331099724,1.19376767523114,1.06788724448494,0.953746436106635,0.850267045475019,0.756518814551087,0.454960287658262,0.560382397898573,0.671582922125766,0.77830777661931,0.918593857397141,1.02466281973674,1.05696545038949,1.17559301686901,1.14177880046282,1.13210617967277,1.01186427957272,0.804390646407584,0.554431041641517,0.38494388782849,0.276152970954534,0.220096734813454,0.14885683864489,0.109070165971034,0.081375100864202,0.0608552859893914
Beta_1.90,M551,4.67315648312231,4.90078280944529,4.80553347333617,4.48260461849259,3.9808831334487,3.56608006248508,3.20011556548384,2.87188161099014,2.57659718751674,2.31119774142968,2.07993489787094,1.86023021916635,1.6689917085137,1.49673667027364,1.34105131962755,1.19999243483437,1.07200991956028,0.955848525169684,0.850465435681746,0.75496874017528,0.613851546364828,0.739622965148553,0.868273612546633,0.995840630767532,1.12619525099503,1.24299103498705,1.29344654872767,1.32013264408059,1.22242896749059,1.18968240781662,1.14331249534068,0.870143310764253,0.597256396444147,0.420011697261341,0.306245049818757,0.246155977985981,0.172236132691944,0.126197174972536,0.0928279412302353,0.0677547275798901
Beta_1.90,M552,4.73825081892323,4.94619640877965,4.88316247394681,4.61638748860047,4.13053942029423,3.70436075571642,3.30953370720321,2.95425431508106,2.6340702389004,2.34821394885651,2.09513561463666,1.87165007796088,1.67359370822666,1.49684903828322,1.33799013062873,1.19443713786821,1.06431950765796,0.946260488303189,0.83919502703171,0.742247269193738,0.861671506066546,0.996697905241414,1.12974715904149,1.25345435968467,1.3789485255767,1.49592465814086,1.49892735478526,1.46806443609425,1.32456101281905,1.24912044323138,1.2712853684969,0.944406460149575,0.66259097957398,0.480736403568401,0.365797463100339,0.296563161364155,0.217706981232177,0.164611711259476,0.124581798021261,0.0933663925951183
Beta_1.90,M553,4.80971278043859,4.99780186376216,4.95709118613567,4.7315028596571,4.29737690460017,3.89537931703882,3.47068509430807,3.09175665690991,2.74623441920422,2.43181756076516,2.1513449364186,1.905061354243,1.69003052078687,1.50158604040855,1.33494747225403,1.18616754571247,1.05236751515879,0.931562958947118,0.82237656741044,0.723793782631077,1.10842263834387,1.24697710434486,1.37651973886126,1.49724078669274,1.6147017363499,1.72271000975698,1.70529768672773,1.68483522999064,1.50499679121757,1.41845843274882,1.34960608956031,1.07281287507669,0.799131879972583,0.577740848115935,0.447960239568325,0.36279388180544,0.277316787662074,0.215138925777935,0.168132034032004,0.130876047772763
Beta_1.90,M554,4.80472939480766,4.98567580890192,4.9170778482674,4.72312020324066,4.3598553724157,3.99158055801579,3.59063439292568,3.21491770869824,2.86750590886628,2.54120750865459,2.2397484630105,1.96896506380877,1.73100918800356,1.52370300382155,1.34257501649604,1.18299208482349,1.04123837797121,0.91465683743723,0.801383848472158,0.700051801182131,1.24927891240187,1.38635024357632,1.51492660588035,1.6396335346032,1.77906059796529,1.91234896764869,1.90841389612589,1.9292348669415,1.73396139956017,1.63973546892539,1.39352517105964,1.18259258670953,0.932541512366149,0.672158421313602,0.518871236718057,0.408396934962528,0.313174974750713,0.240252258498914,0.18668160387716,0.145012529296754
Beta_1.90,M555,4.79096574663503,4.95903382054569,4.88612372968651,4.71129594147299,4.3633752928738,4.02536900736888,3.66258361158404,3.30710319332287,2.97515825126518,2.6615813393989,2.36087500459901,2.07828562547243,1.82267210183715,1.59734444082138,1.3994238645576,1.22407396550138,1.06752713525073,0.927545406816766,0.802780801067258,0.692201480742185,1.38343472633227,1.53335552860817,1.68113440299981,1.8255404284468,1.98064442665671,2.12412791730807,2.08332926275738,2.09922845750841,1.87605694540822,1.7383598118487,1.47359675066714,1.25998712826886,1.02815329797482,0.749195699981333,0.583746327436387,0.458789435053748,0.355775471895675,0.272406098077614,0.209973810537747,0.161421866614949
Beta_1.90,M556,4.72592126567296,4.89874496555461,4.84814704143989,4.67031038239369,4.28785305729433,3.95315349591653,3.62694124652064,3.30370897721467,2.9887668611601,2.69964205356938,2.43048183804162,2.16189992350915,1.90082347022797,1.66562437438063,1.45869783557263,1.27339577698104,1.10567451268294,0.954504536378423,0.819612144693753,0.700575157077561,1.52888287950205,1.67924824868725,1.81868938088162,1.94835274516938,2.07667782746578,2.15657247388007,2.11881753558623,2.06908146454664,1.89037994509006,1.72701156881254,1.50490997211413,1.29183363865971,1.07721721188796,0.777923464805161,0.606312629037969,0.481512417401029,0.384590141016238,0.29825773863181,0.232890795726863,0.18042999693056
Beta_1.90,M557,4.72881692426653,4.89442851060803,4.82614777385304,4.64145893928294,4.24415166339399,3.89115118247366,3.55748403963967,3.25749390747109,2.98715885478841,2.71180047165084,2.43373124549191,2.19633127742594,1.96146448294011,1.72383469044944,1.51597417840305,1.32348406973247,1.1469369613196,0.987910731127054,0.847080213786286,0.724122234076216,1.64139683447985,1.78952470666772,1.92643631937226,2.04666796663758,2.1670875335248,2.24015592503503,2.17439935046239,2.07519419466989,1.90146498947026,1.67300486769429,1.45549955120268,1.25626776990908,1.06868914550837,0.796848871165387,0.636309070298735,0.512992481397784,0.417828837650823,0.326598713172815,0.25837969384271,0.202988773022686
Beta_1.90,M558,4.80415610862647,4.96931599353183,4.88105704143651,4.69510273246407,4.29057174226873,3.92033268661509,3.56854536613824,3.23653858294734,2.93604234325345,2.68159239645762,2.45935081397633,2.21923968293312,1.98928158455401,1.77776621356356,1.57116149540709,1.37252487041947,1.18972533843852,1.02800957607762,0.888095248752092,0.767519958400208,1.67983414372869,1.82432078329427,1.95575310020311,2.07292959915809,2.19024234770674,2.26298919846067,2.19258132914653,2.08418328797694,1.9166210814061,1.68740659239315,1.46005080358417,1.26727054522425,1.06927805149625,0.818886932267681,0.661347785803449,0.532937480360619,0.439609169737077,0.346375481646231,0.277880929638451,0.221878168553545
Beta_1.90,M559,4.86998108667999,5.04574797900821,4.95199342018198,4.79315346768089,4.39070381956233,4.02296707222416,3.67687662527167,3.3440579180767,3.02939762923323,2.7355794068444,2.46367380242922,2.22826769719463,2.01395868519154,1.81125319767363,1.62537240883278,1.42537505737866,1.24059596891846,1.08535235270273,0.950610722543614,0.830098061329051,1.63810249829668,1.78328054116528,1.91436376677836,2.03188302689427,2.15212464615742,2.22862468901447,2.16616525899463,2.04260500166878,1.88677026857069,1.66630046319372,1.4770830102814,1.33005114068619,1.06077345697979,0.830070185254153,0.670198176253305,0.550329295458024,0.463023776409677,0.368030408516082,0.30003511766555,0.243618660341165
Beta_1.90,M560,4.93570229227146,5.12700950408837,5.04394388374737,4.88697837659235,4.51311936753468,4.14053605976531,3.79512712794104,3.46469040827674,3.15181846032861,2.85852029554006,2.58535567192189,2.33194043140324,2.09745051706278,1.88116725536863,1.68215199779591,1.50726077516547,1.32977964700693,1.17622118395774,1.03653531568452,0.910019039161578,1.54165898648549,1.6934114590218,1.82763915245807,1.94534864393169,2.06459552426678,2.14646210212712,2.09338209812221,1.97597303888457,1.83679004125607,1.64287931165065,1.49795551289194,1.36580224026336,1.06251177952336,0.857997817420461,0.697879318722986,0.579176534376448,0.490761347247826,0.391490154940447,0.320686246147198,0.261424060452212
Beta_1.90,M561,4.9785512364463,5.17827850352312,5.09117560806692,4.95313746849687,4.59268091698596,4.21683683313447,3.86933308164595,3.53893796362328,3.22776319994859,2.93591479459405,2.66319454295573,2.40910191521896,2.17286448754447,1.95361331563241,1.75053060292512,1.56291220569216,1.39015829161954,1.23173055471612,1.08710585758522,0.955739798965506,1.40161361248633,1.56387645617216,1.69933872698177,1.81296486500227,1.94181819716486,2.07139948807871,2.0375757933619,1.95104653835301,1.82005303906423,1.63562077090412,1.52095918179909,1.28111329377812,1.06771736226021,0.857664247118365,0.702702917206731,0.584268966676941,0.490015725805135,0.391381492146917,0.3192211208599,0.258886447469483
Beta_1.90,M562,4.96610806556328,5.17449524909268,5.09453707238756,4.97213851536458,4.61998863719263,4.24220017926242,3.88997578389416,3.55676294048677,3.24622450992806,2.95652682751636,2.68535928084945,2.4312991233948,2.19345274328764,1.97115993938944,1.7639359258503,1.5714576700053,1.3935146205553,1.22993426928453,1.08050950833934,0.944943718384311,1.26371744079544,1.42340361488461,1.55069661538542,1.68915165724114,1.85509694019394,2.01381901830677,2.04307760147638,1.94427656647975,1.79172530106901,1.60939257986755,1.4646392466022,1.21688624881435,1.0405472870251,0.831595392501333,0.6765589645973,0.564103364755202,0.461677006818712,0.371653667669955,0.302012699256621,0.244129779437652
Beta_1.90,M563,4.9466442351946,5.14998809910869,5.08869467523931,4.96373967742575,4.60984235633512,4.24630301268228,3.89272230518722,3.55572416827791,3.24341884235693,2.9551763526,2.68712467219307,2.43585546531461,2.1992868440421,1.97641484404858,1.76695052522972,1.57104213328226,1.38905276179605,1.2213732255931,1.06827514985394,0.929811777498341,1.14700125613146,1.2940987535734,1.44841585100851,1.63116681795729,1.83515103167717,1.99743187504839,2.02100012781532,1.93315525815206,1.76987239459795,1.56141313628824,1.37933798076025,1.16100267839336,1.02193470287559,0.771782989706399,0.697592253986336,0.500460252634355,0.400772005971343,0.318610561883344,0.255531821843317,0.204064166075934
Beta_1.90,M564,4.92388901448221,5.099723309689,5.05109493320426,4.93223794154292,4.55592577735659,4.17471894223742,3.82043931483829,3.48465648313514,3.17486484278132,2.89169742805834,2.63067578328997,2.38662164705648,2.15574489379004,1.93609778686325,1.72733558831143,1.5302422160826,1.34619100577335,1.17663397516092,1.02269702922991,0.88493108786794,1.04167875094644,1.18342144499062,1.34377513849248,1.52842389628334,1.7259426928484,1.88555906604778,1.92860799401456,1.82524844116064,1.68780883435595,1.46372528586565,1.30519977672348,1.10901491017715,0.949127731416428,0.794282447005285,0.576532590355536,0.420670336710302,0.326319206814851,0.249799255615773,0.196083138621525,0.153913958101869
Beta_1.90,M565,4.88918480167802,5.06176714561939,5.04548638904931,4.87960327929175,4.46466499423217,4.05139087067659,3.65413104252281,3.29289936149406,2.97284649318251,2.6910918807934,2.44101243631872,2.21389088823623,2.00114034536841,1.79651935397595,1.59751481583846,1.40540523682853,1.22399959837504,1.05766928456472,0.909593262974813,0.780887166517983,0.858531638636412,0.997806800734618,1.15616652723048,1.33193958136475,1.5113034445908,1.67746002359405,1.72803645447513,1.64766839813582,1.5575712358715,1.35543400789259,1.19280674221403,1.04714996186832,0.901195957102793,0.66462258163046,0.439606812323176,0.321071829403515,0.240588665908831,0.173864728248526,0.129484098819981,0.0969984771114141
Beta_1.90,M566,4.79502512767922,5.00743307156422,4.97628854107174,4.78449524646725,4.34304262832926,3.91664888051832,3.48958349832606,3.08531966531033,2.72073261950122,2.39983563707407,2.12106337304538,1.8826820615835,1.68112739605269,1.5056649710741,1.33955294782305,1.17173582339236,1.00619467539973,0.855963416178022,0.729757345582405,0.627016232611183,0.657312647884084,0.785920437419241,0.931236201329632,1.09403853394724,1.26576626481951,1.44006363606395,1.50913192874647,1.46498381621911,1.39183549704937,1.33156465754326,1.06880442107172,0.935720224961022,0.799641825904604,0.536262886956872,0.322526621778252,0.213654418423008,0.148679020877646,0.0971902995178165,0.0672314627241457,0.0466711773010202
Beta_1.90,M567,4.61053649393389,4.84231248796003,4.7841743449604,4.60359767510427,4.14328873578096,3.71393405764672,3.27764867686791,2.853531959594,2.46432528152477,2.12132685120628,1.82625502176408,1.57554920815,1.36362747156333,1.18640866984294,1.0492826427891,0.94363312965029,0.821468825343684,0.703274310418024,0.615034974884585,0.543069364938978,0.500115176288091,0.641632566846178,0.794451718983999,0.961452578828856,1.14643285781249,1.30727854103244,1.34949672613587,1.29801389108322,1.2214955136943,1.04163597956012,0.90055380656791,0.713784589992339,0.605349901522355,0.411988456087214,0.225933367288193,0.135933345721228,0.0895244353985018,0.0546737127855509,0.0370157610160712,0.0255301218383825
Beta_1.90,M568,4.49754383559584,4.67987972695984,4.59633311545717,4.37994111433468,3.90097545920647,3.48337469422171,3.0616218496087,2.64293504413164,2.28196695018191,1.97086348643976,1.70504048953575,1.47973271184786,1.28912244512742,1.12748616296447,0.989806033099247,0.871886465298776,0.780954946971662,0.682209243500791,0.6054244960739,0.538104895841915,0.460004251764905,0.610535508204154,0.752642004962813,0.923779434696372,1.1410101325314,1.28279278638205,1.2994631367588,1.20996030551674,1.12528460598306,0.936021772137888,0.792329080077057,0.597335095183385,0.498338600398014,0.382380558358772,0.204688957453276,0.118352710689893,0.0765209439484212,0.0462004110036093,0.0313783921771636,0.021593068175257
Beta_1.90,M569,4.42645221638372,4.61183202201041,4.51541679950479,4.27618528705442,3.79279242302851,3.35923549162574,2.95196529650871,2.57585347750501,2.23753918293764,1.94022893576847,1.68317114446555,1.46299734013951,1.27527642028975,1.11545607247248,0.979292242690403,0.863003336883542,0.763298927243291,0.677359603082034,0.602802403439547,0.53764344143683,0.441224269023196,0.568958813795082,0.698513601803551,0.837305146606417,0.991834232616656,1.13367882270994,1.19523557086388,1.1473876948556,1.09790648730237,0.912632466383576,0.739353715582883,0.569877611673094,0.480888397963004,0.410485963824815,0.222005739433589,0.130157460488052,0.085347001381838,0.0549394406275986,0.0386251716939812,0.0273346927992615
Beta_1.90,M570,4.15694513182988,4.33562594106375,4.24010244865596,4.00061727263829,3.5258972214804,3.08405511131088,2.66730159527902,2.28726841937233,1.95164106906485,1.65944289691895,1.40670914521284,1.18901775698627,1.0023864735565,0.843384863066906,0.708902469062221,0.595917880173935,0.501421575742057,0.42248435727526,0.356393781903454,0.300780019734716,0.476798499365058,0.597374840289007,0.695207955223555,0.807151604742508,0.978775879350371,1.11053563669758,1.17212423643572,1.12511013030004,1.13318785276724,0.943756817538985,0.777764642747752,0.587328369132836,0.521331302577604,0.458830708799428,0.273786250658665,0.169336841969643,0.118739347897754,0.0840465565353215,0.0631861891294307,0.0476212800594599
Beta_1.90,M571,4.21024204857474,4.36249874712417,4.27023735943591,3.9984460183975,3.49355031095905,3.03624213752106,2.61977353990104,2.25167853313349,1.93307131558356,1.6565501561552,1.41371813671583,1.19926454301587,1.01155931100103,0.850697308255709,0.716088798684223,0.605307474820943,0.514458708519764,0.439270328737511,0.376023210234892,0.321941953344609,0.482631171758202,0.582205468732788,0.671142555326366,0.810580720014717,0.99452363698814,1.12535415397957,1.1789788033751,1.16848521359263,1.22938425998908,0.955076504196085,0.808235580885494,0.596436966162213,0.579927736483768,0.495781110899474,0.310651754436805,0.198948758452682,0.144725986507914,0.107986725182348,0.0843163207193455,0.0658936084499361
Beta_1.90,M572,4.27689304806547,4.4293851491269,4.32579687561121,4.0597259308513,3.5234204451073,3.03429588358006,2.58814983849167,2.19669792712826,1.86956413246712,1.60843269855164,1.39835324209481,1.20951286033361,1.02702821002695,0.863465670898752,0.731462258481648,0.627348806470939,0.541783104746715,0.468765023429701,0.405390948338902,0.349985498585711,0.392232093232972,0.470475139638194,0.573671266702229,0.717253267115202,0.937410389488141,1.11839118385769,1.19154359739996,1.2102982484238,1.29224433986051,0.978243363382703,0.794037057148469,0.59756497853216,0.509961480468904,0.510474700461191,0.311208023257952,0.198375993869527,0.142903005295107,0.108637741952054,0.0853796884826604,0.0670797810356872
Beta_1.90,M573,4.31212086192949,4.47130635268861,4.36834576398594,4.12614619541373,3.58755899286062,3.09750739546754,2.64743701188623,2.25127751912602,1.91297767101672,1.62841503793532,1.39073986319003,1.19251938468776,1.02836435631696,0.888500818708425,0.769736536825934,0.669241744985614,0.58278645174871,0.507784254090375,0.442227036750592,0.384573909332032,0.250575539228785,0.325552517618743,0.434296328254131,0.607768077382033,0.863884447433256,1.05081581201434,1.1254682038542,1.18184845924104,1.22003779504557,0.951771946706114,0.781673720042941,0.628062940779822,0.46898695452891,0.41048646618686,0.261689436074277,0.168543183190152,0.112478154964548,0.0809142895997693,0.0604234951475821,0.0449121471093415
Beta_1.90,M574,4.29601576644853,4.46243852600598,4.37255276472453,4.14789254371623,3.62068876289973,3.13955817985488,2.69186593010116,2.29503419246552,1.95401882311196,1.66545590410411,1.42320239846493,1.2204676442819,1.05077895893362,0.908327971626183,0.788067477869432,0.685740336028689,0.597869299194323,0.521701046832931,0.455112028588342,0.396495148260955,0.105569481589062,0.161367853390696,0.257996733691615,0.421675732553421,0.661457042475108,0.859365112882016,0.981088900264363,1.10140598522105,1.10756741439922,0.948171247805656,0.829878494459011,0.605511207899501,0.44647088863549,0.369103344326967,0.234581180292205,0.130947640750433,0.0745403579899556,0.047607577661645,0.0316622835573022,0.0207791728507365
Beta_1.90,M575,4.32813342477765,4.49276324795224,4.41772688047582,4.19503288111779,3.69767136001812,3.23628940597461,2.80048970650624,2.40684390395587,2.0610422224749,1.76390369029657,1.51231468449913,1.30061883255051,1.1224875718066,0.972046091995968,0.844285221223059,0.735091199979922,0.641133340374957,0.559730274654759,0.488735683842133,0.426446060994796,0.0470218993564751,0.0936595704808282,0.182074540011691,0.325022736120822,0.540757799667377,0.745186335094677,0.911016061771798,1.03260180371706,1.06482699100536,0.961509586277193,0.786152114415381,0.591307863443561,0.43329861871493,0.407812424443331,0.273450524395627,0.116655849279249,0.0620087731558194,0.0344182783866404,0.0191972323069595,0.010377677637509
Beta_1.90,M576,4.37905438215893,4.53265272800153,4.48160450404931,4.25990870969101,3.78634977024713,3.34410492281272,2.92627551463008,2.54156121084663,2.19492640956851,1.89164939224988,1.63063674521471,1.40812466492738,1.21901795296424,1.05806301262885,0.920486696035495,0.802252941044923,0.700075961526374,0.611316336214065,0.533850728940966,0.465960135458767,0.167722490147598,0.225766347590044,0.308855483096167,0.423306236265797,0.570887402023682,0.69724077893179,0.810457285264648,0.933112264537082,1.00334392065054,0.904218972775841,0.763088465435953,0.754714419074953,0.431217453711095,0.33565114733325,0.294413397997097,0.13731403852912,0.0874305606538885,0.0613347977347823,0.044209960182055,0.0314403332577893
Beta_1.90,M577,4.37685081246561,4.54718511533211,4.52464065010691,4.30588683925444,3.83658468719233,3.40400755430783,3.00276814131164,2.62861767410514,2.28819437745859,1.98659793561831,1.72438266071739,1.49877984675197,1.30532916189912,1.1391334018441,0.995657136637176,0.871093537974657,0.762407084359578,0.667207485351368,0.583585141901329,0.509976595262134,0.326154928826998,0.379460675149519,0.442580720178896,0.517096087913856,0.641715962814768,0.734331529399525,0.792162593756758,0.891833493675912,0.969119776586773,0.895982726334038,0.894259634768391,0.630026980669872,0.455062118675727,0.337108037209502,0.312377724105935,0.170482070644238,0.1259116875459,0.100668837261266,0.0809470472869726,0.0641874168012695
Beta_1.90,M578,4.30638945335286,4.49305064141292,4.45072798021428,4.22773154443989,3.76962961039689,3.36696913932087,2.99484975520861,2.64602926688843,2.32384993116198,2.03412758169754,1.77986343009933,1.55975486658683,1.36953824349214,1.20416151668437,1.05926633658117,0.931601604441584,0.818802254735178,0.719042246096992,0.630797107300059,0.552731942076921,0.372799379977376,0.428545468111859,0.490523833167066,0.565115946924179,0.688930687227655,0.772217547193247,0.843160000782393,0.970583428598966,1.02172265809342,0.987095678926282,0.792071592007171,0.589621225265102,0.434200130416167,0.345783435366604,0.331544680814642,0.184816587846808,0.135514880731645,0.10742343314904,0.0862104909596846,0.0686602138522119
Beta_1.90,M579,4.24290801951411,4.45373681036655,4.36673310907899,4.1331933772633,3.68031209720307,3.30225688259572,2.96459341182206,2.64701141587369,2.34051906272716,2.05455394523381,1.80257096900214,1.58661066366293,1.39990428043042,1.23566089338276,1.08997285972411,0.960664923356786,0.846111599086149,0.744817298770822,0.655344481761998,0.57632771587764,0.466647186513571,0.545036644410928,0.626888815450063,0.710016020100226,0.83129994888208,0.890061550358506,0.933791375331221,1.08234438992283,1.09525767012992,1.00763311706341,0.804226810333984,0.615852355584074,0.457735739957764,0.366468413710448,0.35688520139071,0.211747611732069,0.153989772022491,0.119250371151757,0.0925431592524053,0.0711298571318726
Beta_1.90,M580,4.1226540603651,4.33014466591434,4.24631537793096,4.03090392744072,3.57569822727782,3.17277615489093,2.80997584411393,2.50205224269359,2.24420958068049,1.98719386360317,1.74593798926984,1.54586628957377,1.37203127508859,1.21650995210641,1.07726998353019,0.953086732412739,0.842815830114774,0.745240920636954,0.659055306833699,0.582914314957045,0.486391151390249,0.576192146775631,0.67937032131843,0.771817154501543,0.862033423193357,0.972546030671037,0.937991365213834,1.03066421996983,1.08547415702157,1.01102192411012,0.834609520279285,0.662733968748535,0.452121262213318,0.358431565773997,0.30677254312244,0.210010425831746,0.148708381601944,0.114275998686573,0.0878916626775705,0.0668800061879755
Beta_1.90,M581,4.04631827393735,4.22443721163542,4.14762917226413,3.92074801784817,3.47267790912168,3.09691305896365,2.75048896615914,2.45183509942708,2.18870494763388,1.95715996361153,1.74887680598474,1.55508114814472,1.38190032265566,1.22507770006136,1.08454846205039,0.960099020523214,0.850912731740589,0.755532167886395,0.672096667967402,0.598665337221197,0.526805251241699,0.633452168687396,0.73220521331606,0.817366565880795,0.909268911796172,0.964973147675515,0.960805272297131,1.01327222766089,1.06781280929577,1.01144356582577,0.851192970766972,0.677349736685031,0.445655605986188,0.341017296906568,0.292712620449396,0.207794628091326,0.139865583181887,0.106693437641768,0.0815379475412,0.0616433771282746
Beta_1.90,M582,4.06943380330254,4.22596638098758,4.13663873501676,3.89928059353582,3.4773540225614,3.11199477167591,2.74563787117495,2.43963891137112,2.17840389395184,1.95430002864584,1.75567127492413,1.5719675883721,1.398665230799,1.23746593689856,1.09262095625385,0.966833057817322,0.859541512758367,0.767768960577724,0.68791008677394,0.616993201967645,0.590302296799261,0.699861833830635,0.815179427972945,0.894862097089895,1.00598370138159,1.08394784524584,1.09020428752457,1.0512204235776,1.05078797366653,1.00144213070247,0.843058240635608,0.650389110527773,0.440575233354059,0.316478578008986,0.274880864148456,0.207886157370554,0.132330125485956,0.0998266489777185,0.0755960845990033,0.0567084321017529
Beta_1.90,M583,4.14622852201865,4.29537136657279,4.21889794532305,3.99603857165295,3.60006125681544,3.21826440364185,2.83504466707296,2.494895214247,2.19654878191928,1.94208755054297,1.73618356709095,1.57066852846814,1.41799884229955,1.25961724940592,1.10848819699991,0.981856346813593,0.878584719051817,0.790089118370288,0.711140134883291,0.639624819092448,0.67717083156977,0.797962577674963,0.914038005432843,1.01875874164591,1.14106220329924,1.2264418206295,1.19191722741141,1.15930325659489,1.11603039056712,1.11624652956135,0.923501070737287,0.759167577671115,0.489967473150082,0.337197458395222,0.278609185864802,0.227397496007786,0.13344182932737,0.0987508240535567,0.0734363669117839,0.0542849982701749
Beta_1.90,M584,4.21522753856379,4.37055057617369,4.31169003067858,4.11242743935111,3.70045052894162,3.31430212099457,2.93785575684334,2.59356581007593,2.28652532566002,2.01533803100701,1.77904545612054,1.57533902247035,1.40184719759571,1.27125536093189,1.12813980917012,1.0028031159492,0.900461815510305,0.809160410270498,0.727045639659963,0.652813533298177,0.79406790707168,0.922299063142553,1.04472308641405,1.16359190922147,1.29365786848018,1.38315922953863,1.37500339838345,1.362677113483,1.37184839333505,1.45772346964156,1.14357552954294,0.867652788314379,0.588252609774974,0.414579339411868,0.315145562556938,0.267569245722106,0.150672209774664,0.107933019247265,0.0780738702146819,0.0563289144765065
Beta_1.90,M585,4.29115600697438,4.46160530301247,4.41277137791685,4.23342427824724,3.81530612063467,3.41321543565774,3.04054176043755,2.69848644078865,2.38936418221017,2.11212969837818,1.86642700049594,1.65163021613909,1.4655208376451,1.30446968256586,1.16436092218517,1.04139479944351,0.932475204486807,0.835245905771818,0.747950805634839,0.669260402612649,0.953040067856498,1.10284772415933,1.25506067249016,1.40741443983239,1.57820881909069,1.68491870460282,1.69256325869896,1.66331416156931,1.65688484791035,1.6405686868672,1.27887210536591,1.03268610356587,0.716571399845247,0.522743321284935,0.402618589214276,0.314855955931298,0.199125300680625,0.14037922130379,0.0989805832333684,0.0694535529902023
Beta_1.90,M586,4.34882269489118,4.53140707550215,4.45232900379883,4.26899585089066,3.86119171797114,3.46839253780582,3.1087238193314,2.78055627728307,2.4814096521959,2.207123648869,1.95748791173308,1.73448562557015,1.53887071457398,1.36882994370026,1.22075419936286,1.09065184847504,0.975123847486959,0.871659499428672,0.778503320600995,0.694401266698876,1.19144808733172,1.37281531778677,1.54890336101999,1.71407442286576,1.88609304683206,1.9765515988066,1.92847288408866,1.87845518969748,1.84065838508848,1.71766859852492,1.41565640393735,1.18240518197974,0.83248741321646,0.622208738593749,0.476115688231802,0.376656744674956,0.256986673656662,0.186602134665558,0.134397825742832,0.0956661700458137
Beta_1.90,M587,4.40193319695334,4.58632852430942,4.47444323775892,4.27213305293223,3.8718650193541,3.49155859358079,3.13260527152803,2.80591517480951,2.51388092413798,2.2464753055992,1.9972472772003,1.76860662834771,1.56585515120738,1.3904396651145,1.23904109010118,1.10657015560009,0.988767765580204,0.882882547102328,0.787249527263639,0.700759861628586,1.43594388644456,1.6120741280145,1.77571924345511,1.92667818014119,2.08815495531362,2.14324310814129,2.08112736684455,1.95840647504671,1.88492597520807,1.73351763018402,1.50234691549826,1.27449549339981,0.921545634845187,0.694637194672539,0.542663362104623,0.435906198548168,0.312822816792522,0.235458220774665,0.176816691746844,0.131939135620908
