Folder_name,File_name,B1_1,B1_2,B1_3,B1_4,B1_5,B1_6,B2_1,B2_2,B2_3,B2_4,B2_5,B2_6
Beta_1.90,M335,4.7053137406575,4.23793616789934,3.37950268414375,2.59851108527163,1.88090076272244,1.20834148117762,0.728215818737007,1.05947122541516,1.14241954823784,0.611977623838248,0.292124870545845,0.14196237233765
Beta_1.90,M336,4.67378544509557,4.23052918153814,3.3777571589715,2.53809122256925,1.85325557444707,1.20371441521485,0.713719386076623,1.04317654812446,1.13681391620665,0.542363897799754,0.235262598712335,0.0932832923011627
Beta_1.90,M337,4.63910102820315,4.2298065395879,3.38769142195346,2.54936495603978,1.8027203426589,1.19300931317038,0.673001048701392,1.00620096861444,1.09412651220301,0.479374370037034,0.170472119860359,0.050283146357943
Beta_1.90,M338,4.54658769458034,4.18903762824677,3.39348222175371,2.55568482445608,1.78009665325729,1.1719652592464,0.642774940512737,0.971885364062489,1.04101410456239,0.431700976769213,0.145699172336979,0.0419528906413713
Beta_1.90,M339,4.29860823114616,3.99534598650611,3.28754232969942,2.45938421680134,1.66749251983015,1.05992355481175,0.553719250342054,0.874704004002792,0.941602457563445,0.428902997716761,0.148107732467125,0.0447613445874619
Beta_1.90,M340,4.10029289184211,3.79716269283793,3.1914067583918,2.4086742576321,1.61866399004142,1.02665871980503,0.429731349427716,0.690569865082682,0.851847719099514,0.418148897473335,0.154310381512304,0.0494997203878228
Beta_1.90,M341,3.94996108126637,3.62483585659747,3.02342809230751,2.34337756409998,1.56536244499463,0.993683648744909,0.340825471283334,0.559864487282325,0.764775857954802,0.458665659922689,0.160863388238019,0.0539318324074868
Beta_1.90,M342,3.8469299394664,3.50858835882292,2.91018401655087,2.25435954701545,1.5355845336086,0.972379318281195,0.324421080257576,0.521707022126104,0.671373767770189,0.406833699087063,0.158709363946397,0.0631108427810612
Beta_1.90,M343,3.84405730997742,3.45536812266416,2.81281826926634,2.20164227754057,1.51624071400046,0.965723401876524,0.334203684929905,0.578205140310737,0.61870504056891,0.393948031990651,0.17678497387279,0.0750464610858612
Beta_1.90,M344,3.88828424870534,3.51376507102386,2.79328201820676,2.13374849905777,1.50151074961027,0.976062063164992,0.357454030018315,0.647458388093793,0.663069683518177,0.359769176643668,0.201236332965845,0.0931389544109477
Beta_1.90,M345,3.9667843636694,3.61117626407776,2.86905891562526,2.12990647337243,1.50946235486426,1.00052728681477,0.407404501263049,0.730993835377774,0.70943390827103,0.390344074549536,0.235228267022486,0.118277023613098
Beta_1.90,M346,4.04103249582854,3.69768483982598,2.97802478704646,2.17941609654089,1.53893117444958,1.03071174376695,0.449128584785855,0.779116056116488,0.795055697086639,0.420576623178913,0.262986901525922,0.139068156411926
Beta_1.90,M347,4.0433597804373,3.765391472015,3.00433991641131,2.18131059424017,1.53248218363528,1.02014634424209,0.468239780879981,0.734564979119247,0.832549503527005,0.430727853296427,0.269587478130825,0.142576138632039
Beta_1.90,M348,4.11296984392805,3.89497447546257,3.06827028081366,2.22886484401999,1.56285492584031,1.04281212691412,0.495417759983831,0.729420764190368,0.850855389450381,0.465974734016185,0.269643209129948,0.133691760240838
Beta_1.90,M349,4.27162983889717,3.99295688331881,3.12764168972961,2.27874156876441,1.59210941584945,1.06289668416504,0.521652561795475,0.752270530906395,0.898343393583213,0.601400933363453,0.310369147756551,0.126433977451125
Beta_1.90,M350,4.37067351370337,4.00493781502203,3.09667162402815,2.23473064977242,1.52910133950141,0.993473377585589,0.551121322484373,0.78224366051058,0.968623680161371,0.743145185494074,0.327598324028652,0.123274422555004
Beta_1.90,M351,4.4541434958491,4.0376226610985,3.07913594039693,2.20201686474545,1.48215038557814,0.940981813243952,0.588480782798904,0.83965856743836,1.1305600556565,0.865225209733084,0.365689473893542,0.132172699742319
Beta_1.90,M352,4.45042478756038,3.99648138397829,3.02573038047291,2.13565433283438,1.41068431847889,0.877099246263752,0.647900488975097,0.992727562570414,1.23999545214464,0.88761678306881,0.405854173214917,0.15936489234443
Beta_1.90,M353,4.41295473500528,3.93078034598045,2.9485091419231,2.05435228422911,1.34355505121584,0.834194505881546,0.762536303493997,1.10146378112241,1.30586813986432,0.928635413563026,0.450277783655974,0.204926445530537
Beta_1.90,M354,4.26708846088203,3.74222998485759,2.79613258557691,1.97500325372961,1.31675535203916,0.832815620219393,0.70111247263369,1.04030016397682,1.26775954863792,0.951878796060489,0.444988422538156,0.20984209546826
Beta_1.90,M355,4.15044492042107,3.6222906206407,2.76440928088008,1.99181245293825,1.34528320360679,0.855153632031326,0.677912258011046,0.947915664191801,1.20028874498978,1.02279065119624,0.442454590472208,0.213501328644974
Beta_1.90,M356,4.09806903058881,3.63107208351956,2.81820922027112,2.03307385004534,1.37704215680618,0.878000268584524,0.701920456817752,0.933515716711457,1.12262478162143,1.11907423915255,0.441607373739228,0.223147854912078
Beta_1.90,M357,4.1180380029597,3.70822453867248,2.88001659386336,2.07428158198828,1.40654178273132,0.89926094857527,0.725667235234334,0.947049195316055,1.1248970226225,1.0459531203419,0.453541412646044,0.230584811121576
Beta_1.90,M358,4.15300927608801,3.79053268775734,2.93700744288228,2.11164549994708,1.43126812817057,0.916500362126889,0.75213984604101,0.959040209167558,1.12740844820319,0.927467294455069,0.461926684885826,0.239802626270045
Beta_1.90,M359,4.211184047795,3.88126288993766,3.00207890642476,2.15614902145976,1.46143598095697,0.938411188674379,0.775084449233953,0.968033730617325,1.1188471848633,0.874304309860138,0.465459225256867,0.249544282045851
Beta_1.90,M360,4.32143432977215,3.9617101758137,3.07131938733978,2.19827980088413,1.48944361632463,0.959824954259796,0.76675424101347,0.954156148157393,1.08162646222516,0.830995746822127,0.437898352901215,0.240180699020964
Beta_1.90,M361,4.46105593678126,4.01472388433078,3.14398575208873,2.25106407643655,1.52052211254128,0.98377326096281,0.696189136477769,0.891055213651175,1.02502109357941,0.754350809149525,0.368448003423957,0.197619222447095
Beta_1.90,M362,4.63092926393669,4.14671273590652,3.19658985850346,2.33049680391705,1.56003587504623,1.00895727908204,0.624309424151693,0.823790000061236,0.977066193989013,0.67000931428461,0.300204472241846,0.15707565749002
Beta_1.90,M363,4.80846799215607,4.31828825937302,3.31340537973748,2.43238526538161,1.62119717849812,1.0388837221389,0.594438464553413,0.803180423195582,0.970147736856261,0.688566115440995,0.281386927669909,0.152030495943625
Beta_1.90,M364,4.97363983637025,4.49070915733047,3.47092143652993,2.52559210494616,1.71482493998735,1.09405432728962,0.580559533411689,0.797255318664746,0.983209020511519,0.635144019418286,0.278686315326589,0.156239016780453
Beta_1.90,M365,5.13953657431714,4.66069089820169,3.63765446123993,2.66791832681297,1.82877082389695,1.17345024540105,0.571566391245272,0.823885909294084,1.09092906252556,0.627794524166229,0.283716327067983,0.16545655927295
Beta_1.90,M366,5.27667709609981,4.80887594036578,3.79219907462191,2.79701273274709,1.93583233575909,1.25545383508543,0.627914993188993,1.00562727459864,1.18657299671878,0.702213768728432,0.305234803866249,0.181963511187863
Beta_1.90,M367,5.36517063249002,4.90569284540092,3.92387827871337,2.92019453915638,2.03117848016408,1.32511738513985,0.775697411589423,1.15071764577377,1.27405841444624,0.798355968910677,0.341674941329419,0.192047058209591
Beta_1.90,M368,5.34482256082325,4.89836262308767,4.00616285182233,3.00393792764713,2.0936363381289,1.37017528743157,0.79572562419396,1.15200316481662,1.32329066617744,0.79160742766427,0.327608375575264,0.17439195790526
Beta_1.90,M369,5.26188060998526,4.86747613238642,4.0034203267459,3.00948908138508,2.09388407811769,1.36458100477066,0.830191442261108,1.13541258983379,1.2654097622367,0.724567658802062,0.301379575554597,0.142911320302448
Beta_1.90,M370,5.12161668632833,4.75170567810447,3.90926801984093,2.93250505977469,2.0200082348013,1.29518374104614,0.858808011894694,1.10926196666932,1.21628402088077,0.674828117352621,0.263244956540851,0.105415892192656
Beta_1.90,M371,4.99220519720202,4.6324263351402,3.79704104234465,2.85590855471585,1.9553925701066,1.23685480057854,0.857156920344303,1.07409691357066,1.15201251378265,0.640061354892848,0.220334913627719,0.0725857962389021
Beta_1.90,M372,4.86792637939406,4.46938559784784,3.62949398198136,2.74955289980892,1.88351685719465,1.18065727398406,0.774554757847429,0.996209401486208,1.03305915397083,0.520178414750296,0.177238919512263,0.0522171506760994
Beta_1.90,M373,4.79268391380577,4.37191364375613,3.46430396906791,2.62882769983199,1.82435285986622,1.13647687397715,0.629388721429468,0.879223896518884,0.895119160385012,0.454579989456927,0.165486108504605,0.0476737417042248
Beta_1.90,M374,4.70635074358695,4.31797129135277,3.39264367421033,2.49830127023391,1.77418482764628,1.10823799376967,0.463805114506534,0.758836560490669,0.83508591908815,0.470367459980508,0.161418887552639,0.047129357489212
Beta_1.90,M375,4.60359252013352,4.26831340377446,3.36285789961038,2.46252395941992,1.72142518455786,1.09012838750371,0.352133148675986,0.687878208727543,0.816857231327651,0.414692921635956,0.15461005611398,0.0520008321163048
Beta_1.90,M376,4.47093633136038,4.20685276483657,3.35310971970852,2.43818203217921,1.65856817820231,1.06181506218151,0.357297913484003,0.678478387128988,0.775308344065517,0.387757441728785,0.157997569172602,0.0643535749834373
Beta_1.90,M377,4.1516306539295,3.97395151825221,3.21365400502053,2.30531606949165,1.5209027686357,0.934541520725727,0.309207191425773,0.655131620590875,0.731385733275269,0.343109729562345,0.150789511665016,0.0616500778054837
Beta_1.90,M378,3.94347495304792,3.80331860147091,3.1101731623866,2.25535222151892,1.47269877941029,0.905746076040326,0.289691773964928,0.590152025893366,0.737070768808015,0.297324177201731,0.158583480511397,0.0657121107462903
Beta_1.90,M379,3.95063316751135,3.65251521517022,2.93829617209039,2.20033369434998,1.42985779603724,0.897218821312116,0.308253099216258,0.597805582179526,0.740157595700699,0.319418430787186,0.174141041781276,0.0753759877056472
Beta_1.90,M380,4.03358159121419,3.69636698844618,2.82474364244027,2.11225050055443,1.40933775753165,0.910440985240818,0.347018016904506,0.640512149057594,0.711509316263933,0.354112106534742,0.20242559500504,0.0906711472764033
Beta_1.90,M381,4.13046688372594,3.75918332932299,2.8763346703483,2.05724168809047,1.41954831855983,0.935074684477846,0.373208399987717,0.661408656941132,0.732935464686972,0.381608514618103,0.204214136229512,0.0937043090040184
Beta_1.90,M382,4.22379932390935,3.81822976551287,2.92660547356998,2.10431215524689,1.4500709589942,0.962147599897804,0.388120545568168,0.677140742019502,0.779751427273008,0.404381053195245,0.209095963634315,0.0896290789469049
Beta_1.90,M383,4.28759241857754,3.84294308614761,2.9329090703464,2.10302869277995,1.43726888873405,0.941854713471044,0.390225698356011,0.684603431730506,0.825131083720781,0.453918654814036,0.212014136229785,0.0818361049357208
Beta_1.90,M384,4.37577461558336,3.92666059208285,2.97924594371993,2.14023241576242,1.46491150291801,0.961085836917009,0.388156698788517,0.688004755600324,0.914975621786597,0.732225890560097,0.258617605005886,0.0774202047307632
Beta_1.90,M385,4.42432690498028,3.98544138075305,2.99689872557999,2.13125528541331,1.45433825774299,0.955263367878011,0.408077407801669,0.814409687572474,1.17599108275894,0.805641298369115,0.335735098638766,0.0942888712396461
Beta_1.90,M386,4.46967745297748,4.03591907001174,3.02982263672871,2.12763673243296,1.44458619534997,0.953377039283518,0.559277457876144,0.993573210476526,1.32272485703193,0.881077321873467,0.407283403508534,0.1407129461091
Beta_1.90,M387,4.49493809001736,4.07441496936393,3.06924313001939,2.15903585965558,1.4605530901746,0.958082670802956,0.668586870051327,1.05925471435758,1.36204058683261,0.945778374467008,0.486131588861913,0.191707440622071
Beta_1.90,M388,4.40086648387237,3.97737940939093,3.02943512229933,2.13141537353322,1.41272809462461,0.898319924491831,0.679647396143202,0.990119902374232,1.34368652702591,0.98156886205487,0.48139562856891,0.204863460899825
Beta_1.90,M389,4.34004953625177,3.95641002111057,3.02163315059931,2.10523670896099,1.36581664608983,0.844267289263401,0.73584671246461,0.987949256398674,1.24720808483694,0.996540756633843,0.485040662643659,0.225923288433456
Beta_1.90,M390,4.29015877606652,3.93420031467333,2.98630481465657,2.05819232023174,1.31457541528931,0.803202588458705,0.792605546980189,1.02842636227068,1.26088885818712,1.02540070813605,0.5086879020897,0.249109023632296
Beta_1.90,M391,4.20727500452726,3.83201982488243,2.90238378771018,1.99138422362879,1.27893762278903,0.79432737842585,0.806794788980949,1.03488976183533,1.24288072973906,0.999458586561314,0.514652774922538,0.257477024945693
Beta_1.90,M392,4.1071319024149,3.70433319895263,2.82574393444831,1.97809265117052,1.28959746191859,0.807154558896203,0.828617477078959,1.05867775983515,1.23646871589592,0.953102567248961,0.519747557893911,0.278572285132393
Beta_1.90,M393,4.04522970211906,3.62455349737417,2.83943814090583,2.01162819506886,1.31473211895992,0.826987073249151,0.839092700185278,1.06720476491677,1.28175184915644,0.910408332993729,0.524981705496069,0.29119281717298
Beta_1.90,M394,4.05519286634797,3.60048727936515,2.84593909386876,2.03643471609229,1.33471672798198,0.845790537125204,0.816165936518956,1.04000645636831,1.25071392752198,0.864927730394033,0.496763117624478,0.274478874198496
Beta_1.90,M395,4.13455897024293,3.62232803853837,2.8060697286787,2.04844880417914,1.3499390087213,0.862422872136064,0.75402705913293,0.991057768873417,1.17672804273569,0.806611418183787,0.426533423956298,0.224210444766884
Beta_1.90,M396,4.24776068699605,3.71482008143392,2.81228585583753,2.07166842545915,1.37470580996867,0.881166930676621,0.639744014924344,0.913888889543892,1.08856707543315,0.781151848762019,0.330741795000146,0.15103733958125
Beta_1.90,M397,4.37160757381502,3.82695751117274,2.88292425795434,2.07188614414412,1.40195878684385,0.898742869891759,0.590005836566648,0.932489401783377,1.14024999721053,0.830752722673069,0.292927740116932,0.136211603419554
Beta_1.90,M398,4.48161679352512,3.94291264003329,2.94954762121988,2.11669744299021,1.43363869392135,0.92028241884722,0.594087197758317,1.03442357885085,1.2117977036876,0.848227616470361,0.285335364433245,0.146457180368181
Beta_1.90,M399,4.59439541037924,4.05629617401829,3.02612437840017,2.15419971040185,1.46007440937363,0.93931500143946,0.695483596837751,1.13167017648833,1.28333502069014,0.741013068820971,0.301054815476513,0.163616891924522
Beta_1.90,M400,4.71250668503559,4.1704568698099,3.13672601488534,2.20964302661126,1.48717830940113,0.956264984522104,0.881874606980937,1.22831943238423,1.32031335048607,0.735793979543504,0.340135116634007,0.182822375453474
Beta_1.90,M401,4.80534174382797,4.26672483223453,3.26881671685405,2.30033715189542,1.53339608852595,0.977836574475035,0.941552498718134,1.26473613255135,1.31582145615249,0.760081142000082,0.341081393292208,0.179085274842682
Beta_1.90,M402,4.93070217889828,4.41316519980778,3.42722987242885,2.43194090504415,1.61876732526676,1.02393983157456,0.964241574746827,1.24977938693221,1.29173373627291,0.740126978281403,0.319591055345868,0.150935694403682
Beta_1.90,M403,5.06885942572229,4.55214247995225,3.56799896011708,2.56296578538828,1.718471302167,1.08742935107434,0.954643334789764,1.24861452954758,1.24740873563381,0.697265134743354,0.276602837096224,0.109198213871168
Beta_1.90,M404,5.20619151709869,4.70665056237401,3.69839930525855,2.68762440119364,1.81998990101167,1.15937916552606,0.914786504178001,1.2148649191748,1.19780613553094,0.6343766299413,0.223958281492068,0.0726170404886203
Beta_1.90,M405,5.30348542154963,4.83978161375537,3.81500991901021,2.79668347675809,1.91309031419872,1.22903568874474,0.828522252954565,1.12894960638012,1.10664264226148,0.561400056108897,0.182061527141302,0.0579905976942074
Beta_1.90,M406,5.38579955043225,4.97477056653275,3.95612446004402,2.91838372872448,2.02096927652204,1.31558694337198,0.685562195004248,0.996828194701422,1.00409235323384,0.574278490171662,0.170350434896157,0.0518913136601166
Beta_1.90,M407,5.40530017307004,5.08473484944554,4.02941249958736,2.94823000652454,2.04072999758651,1.32784360150218,0.522728826934112,0.85611014254598,0.96755312511245,0.638594542371297,0.157123818541034,0.0483766476475955
Beta_1.90,M408,5.2674091197044,5.03897834492568,3.9815328609445,2.8915743855769,1.98017393493251,1.2666179394068,0.293584907127444,0.67204546569968,0.893249965792892,0.563954076614772,0.119695962469404,0.0327782496412461
Beta_1.90,M409,5.11372265651453,4.92624051043686,3.88439336742772,2.80918242142652,1.8981029471633,1.18928737251742,0.178301811400522,0.497301240904378,0.767472343609456,0.433693090770046,0.0914553193478624,0.0225689740199899
Beta_1.90,M410,4.97500927303162,4.73540913326607,3.73908328340533,2.70891490257378,1.80883283053236,1.10956539828062,0.127693435502801,0.427501303544926,0.676288334468233,0.416649882089944,0.0833902086829466,0.0174888709995441
Beta_1.90,M411,4.88366825944914,4.56871552959114,3.54726037236013,2.58427254893495,1.72279605034958,1.03896061542684,0.0974489870412696,0.407413774785123,0.606129449946867,0.30880582632767,0.080800180674795,0.0143370194962479
Beta_1.90,M412,4.7821958286718,4.47982558942314,3.39432357529797,2.42827249589445,1.64284440298338,0.980137852801054,0.115212880481567,0.441428484864379,0.61351164169447,0.326849655894697,0.100194380676978,0.0209617473148887
Beta_1.90,M413,4.65345146086498,4.37090033257812,3.29481863600715,2.32102437020635,1.57378715946104,0.944776721051619,0.144372626858255,0.479326864265428,0.664545289820665,0.346961990519922,0.128137723677091,0.0310119950887379
Beta_1.90,M414,4.53184023569668,4.18651523123775,3.1824327499649,2.28365078568763,1.50018161625546,0.924983965445032,0.164830992138972,0.505482532993695,0.700360191808994,0.362397220659208,0.154398689300172,0.0365780752205472
Beta_1.90,M415,4.47119626062774,4.04900044323702,3.09241988603728,2.23393704525973,1.46082897443947,0.915045268142773,0.175029158583984,0.525168239210748,0.736299277806647,0.372988389105642,0.170081197436326,0.0395120483109537
Beta_1.90,M416,4.30394404462358,3.89017660612283,2.97048837103341,2.05921200590047,1.33231646023247,0.823975021215689,0.183457186687594,0.544923403682412,0.769073310593733,0.43243403613508,0.179220676776107,0.0428489139214744
Beta_1.90,M417,4.2944710140777,3.85369765235453,2.91491359236089,2.07816233434668,1.32390934712086,0.846149006428642,0.202623100099269,0.583433201284172,0.890259238869178,0.535735416169051,0.213703879222818,0.0498423586895758
Beta_1.90,M418,4.3861329107443,3.91269709328972,2.87669431610528,2.10806842132066,1.34559236268187,0.881549366282239,0.279861569498763,0.746253000864247,1.10406354149184,0.741056389919296,0.284175620146586,0.0764863961286698
Beta_1.90,M419,4.45804238282454,4.01411401146675,2.91717781236302,2.02567379302863,1.34473865394445,0.867437357895042,0.506125101382446,1.0083704220044,1.37722701574864,0.873925300735724,0.4002462656726,0.136637724062572
Beta_1.90,M420,4.42084858279692,3.96041143474846,2.88201453335294,1.99704794916082,1.35477546162701,0.895284379276886,0.676799089348551,1.07149163555186,1.40717737954445,0.934301285559069,0.472315568595063,0.190806981853409
Beta_1.90,M421,4.25295203409574,3.78128065769615,2.76701661155559,1.92637407004513,1.29875593539049,0.85597129401285,0.746531834024068,1.04917261141596,1.31709173936314,0.959912388530031,0.4430706936447,0.213105090375504
Beta_1.90,M422,4.19496951298361,3.78015486416268,2.81565693672636,1.96190749892418,1.32492669151406,0.874303000460783,0.765710768656902,1.04969983065933,1.26326139508196,0.928161507133498,0.451909150600508,0.218430687611194
Beta_1.90,M423,4.17340407229106,3.81526180867233,2.85275734131191,1.99569485246739,1.34622492573756,0.889882865827662,0.766130791523659,1.03998978534804,1.27064878555345,0.90229111485796,0.474888113513778,0.219510349601076
Beta_1.90,M424,4.15939043828512,3.86299984968148,2.88980743301948,2.00765570976242,1.34122490181349,0.880121085704169,0.773680748073245,1.03943917993346,1.24880709395544,0.897206416302591,0.494068705181396,0.227296079229239
Beta_1.90,M425,4.10995573726518,3.8326211505102,2.88317266381983,1.96803186243888,1.28156884892416,0.821275384903158,0.807673608674179,1.06403007730922,1.27527320120302,0.912995077767165,0.518298040431586,0.256472283819672
Beta_1.90,M426,4.08839002462631,3.7545818533895,2.85556994547673,1.91758111284431,1.21322105013409,0.759548809219957,0.840403869576739,1.13975596731502,1.27654094512718,0.93508719783443,0.544561470761599,0.284969670795191
Beta_1.90,M427,4.07559802056998,3.66921954780118,2.75045359827256,1.84635092366796,1.14677932552952,0.710057299725553,0.860603093148685,1.2055666937646,1.30875300599048,0.970671747929182,0.566740889071513,0.306507923997398
Beta_1.90,M428,4.04204134703427,3.60625173240382,2.61710927742395,1.78749292278047,1.13340333822842,0.714014566633343,0.856855734374254,1.20755810188505,1.30752617063654,1.00161859106709,0.546917802417881,0.299557401677586
Beta_1.90,M429,4.01429324113551,3.53567347492849,2.58795355376049,1.79042350892433,1.17573220071376,0.744915155202786,0.834401658686483,1.22392106900619,1.41674084927992,0.977168040318146,0.520349684582917,0.254952151802493
Beta_1.90,M430,4.01844209957892,3.52068755535199,2.64393599694132,1.8518079685876,1.22683157213981,0.779827245194752,0.889792683473556,1.34456210853722,1.47217138962953,0.984828670458422,0.467853575923884,0.199994860818353
Beta_1.90,M431,4.03590175270275,3.54229049692237,2.67694169194294,1.88202119823595,1.25096480590026,0.797188120939968,0.971085401954149,1.40690755118547,1.44698337907069,0.865727412220685,0.403112571843206,0.178591360263416
Beta_1.90,M432,4.07408648010006,3.56376349747184,2.7097991331459,1.91203735021174,1.27447143806422,0.813499652314958,1.03798206958285,1.45250639650059,1.47592405407928,0.770949041184487,0.36063634339406,0.16271930276228
Beta_1.90,M433,4.12874302945527,3.588963310145,2.74076630278548,1.94191885426633,1.29921484740394,0.831768985807853,1.04014214248939,1.49702949074819,1.44243713940555,0.730775131342036,0.350619355934065,0.165582283352038
Beta_1.90,M434,4.17457541152699,3.622795628504,2.77065788443584,1.97022606467458,1.3219533605696,0.847956672045775,1.04133427572672,1.51875040782073,1.35277811721413,0.705606816987998,0.324032626419598,0.13546386973713
Beta_1.90,M435,4.28229509069957,3.68564861871678,2.80213380207386,1.99913816779392,1.34531350222844,0.864535134061394,1.02978824645888,1.44432681551276,1.3448241347413,0.66818160518711,0.275301309045495,0.0951312240214759
Beta_1.90,M436,4.42063250261096,3.80346049309858,2.84451350565442,2.02703810210169,1.36755243670162,0.879920701832609,0.994991162652658,1.37054284075837,1.30270839160518,0.60089413429464,0.219718618303328,0.0647108349380911
Beta_1.90,M437,4.59997647422159,4.03937373630599,2.92472083121772,2.05736801035684,1.38930089346269,0.893863230439635,0.938732702424543,1.28691302384087,1.23817165730773,0.565102834855634,0.197395443040536,0.0614601452218882
Beta_1.90,M438,4.80085739236514,4.30349784591144,3.06577225459861,2.10439724495534,1.41429870862686,0.909995086235706,0.803516589650127,1.13804587995864,1.1555053571645,0.607220293667489,0.182531542958635,0.0545704197804359
Beta_1.90,M439,4.96519813016814,4.49301970959156,3.22363820620316,2.18566692269473,1.44959909166102,0.927124978241718,0.536713791776289,0.924855682318877,1.06083141321225,0.660166442764631,0.14108450681858,0.0339376735070261
Beta_1.90,M440,5.12179889925061,4.64857478561521,3.37957141141645,2.29683061549171,1.50758663748336,0.951495592289995,0.256332392776392,0.701487141331104,0.94908021855061,0.578596829626709,0.0920526915210311,0.0174229276026495
Beta_1.90,M441,5.28179258656331,4.80136172510318,3.54176290319037,2.4335397866432,1.59896580288737,1.00286500025056,0.120170517361132,0.45776990305029,0.831733119002558,0.470645000554638,0.0586420773488324,0.00868857130272675
Beta_1.90,M442,5.42048405777421,4.9440771249514,3.68115357437486,2.56313936772502,1.69744397260409,1.06749999171507,0.0626952657437792,0.342161055008357,0.68097908635314,0.329021602374895,0.0417696881800241,0.00361979877845027
Beta_1.90,M443,5.53654581124083,5.05404940667071,3.78709440994519,2.66547314674578,1.77867136647093,1.12413627670645,0.040343243314679,0.300802322785059,0.616521011437322,0.311159668564395,0.0340102295704025,0.00140429314879056
Beta_1.90,M444,5.62832020029647,5.13843300682548,3.87696369473167,2.75627256957111,1.85299782110232,1.17749516970224,0.0427699737392183,0.318645327170553,0.641677138341375,0.312537719909588,0.0466491627922048,0.00249293653440393
Beta_1.90,M445,5.69543469339927,5.21540417645669,3.97100022612673,2.85900216815385,1.94425915919869,1.24861862830534,0.0520226155933991,0.357896339649442,0.68966663873863,0.374047546758474,0.0728682023104383,0.0068908536535371
Beta_1.90,M446,5.63798413212882,5.17610262888371,3.95026608867418,2.84639055616749,1.9223473569547,1.21707179534358,0.0588196008326545,0.382115852426487,0.739240029487712,0.433562998231165,0.0950229003323941,0.0102216699948507
Beta_1.90,M447,5.45968298085382,5.04425367120332,3.82846669851269,2.74613479971664,1.82171788602319,1.11848144060065,0.0646464954033625,0.412150847541586,0.769192702251108,0.519253687925005,0.121226084977689,0.0145990381612538
Beta_1.90,M448,5.24999233697308,4.8874834742426,3.66706337185918,2.6289827456192,1.71423174594261,1.01943397178462,0.0700771380767208,0.437635809967157,0.7780808766357,0.595863629269489,0.138830458565591,0.0183530932067497
Beta_1.90,M449,5.07779421253703,4.70464923486538,3.47097335920777,2.48092522666327,1.59380477675518,0.92068655253467,0.0774001655088899,0.463742480972339,0.834695280092799,0.661916147981962,0.166774672139347,0.0221774841075116
Beta_1.90,M450,5.05185069108761,4.61966718299185,3.30847718957381,2.33410222726289,1.49658053417882,0.857593177207427,0.139202429191249,0.619656248156898,1.0031184760902,0.685889189728588,0.229909008512414,0.041819387645223
Beta_1.90,M451,5.10008763202723,4.69439264337386,3.28621578728298,2.22002284167078,1.43825053593284,0.838989214271191,0.363498293723927,0.866251427255493,1.14376841269581,0.872773084761502,0.314653703727434,0.0920598011408182
Beta_1.90,M452,5.07474576509977,4.74149719743888,3.33970505608095,2.19322488784701,1.41353317314419,0.855823485482143,0.612030338483099,1.03870724421307,1.32680017246843,0.945389793520057,0.409083075756204,0.157099358485525
Beta_1.90,M453,4.85329620205064,4.58121729135851,3.27877794654517,2.19681181954889,1.38880124009766,0.865712268823008,0.72145394580754,1.12362920745213,1.36076052668107,0.944426343108568,0.443979010166595,0.186744738357635
Beta_1.90,M454,4.35923814847729,4.13930524740444,3.02452846457965,2.02577023605362,1.24923756114534,0.737502902710269,0.742089819237514,1.13727352654299,1.30379582854698,0.928854044081617,0.440818563129159,0.190622662748389
Beta_1.90,M455,3.96704380986559,3.76583783639209,2.92175245758929,1.99411334556459,1.2232664688702,0.730817577722484,0.734242625277314,1.13923553030199,1.29060786821142,0.897472022727321,0.436816356484573,0.185050368877603
Beta_1.90,M456,3.82889348009026,3.54220192694559,2.77602957871609,1.97434753158043,1.21831758633446,0.754097746888305,0.729109558903752,1.15076647889927,1.28902804152059,0.874355200362014,0.406738152931319,0.185870192101226
Beta_1.90,M457,3.7815692703785,3.45077844986013,2.57412159906755,1.85403648256621,1.17135420643558,0.758507100425915,0.752781942945171,1.19037812497331,1.31331123886952,0.842877899252717,0.432304131288308,0.208527998154563
Beta_1.90,M458,3.8153297622738,3.40851264474234,2.55632360884616,1.75872351064712,1.17097882562804,0.77128504772143,0.820323382890757,1.23096320040404,1.3279984523667,0.823074575081048,0.449203269985253,0.229608058154823
Beta_1.90,M459,3.85963463625417,3.44811592372375,2.51303086762985,1.77208522472337,1.2000191583259,0.794516523003242,0.895919790821865,1.27504010694548,1.35458973047062,0.897314049451038,0.479114377019368,0.255469980434132
Beta_1.90,M460,3.8755816798197,3.45488396910809,2.49772202873373,1.74898152703161,1.1761767364459,0.768995749757915,0.973334253903763,1.3433651692465,1.44369300009099,0.964394224313183,0.529074467220885,0.288055197373406
Beta_1.90,M461,3.86064961018515,3.42802823338607,2.45625907224123,1.68219418915842,1.11536318643059,0.715344753048828,1.06021195585742,1.50314576476649,1.61347693661695,1.03478756181029,0.600153062252541,0.322118278168853
Beta_1.90,M462,3.81757603088637,3.37255717371047,2.38781704673741,1.59766817168329,1.03718063301778,0.659056929394565,1.24659139266154,1.72897979822792,1.8189931501075,1.12292303673635,0.663623831743719,0.349089024403063
Beta_1.90,M463,3.75419736465112,3.29783205232901,2.30145648265084,1.50734527084498,0.974569500671097,0.63018794526067,1.42615119768545,1.87425794787488,1.82991196531377,1.16952995785485,0.680042671098887,0.343552444002828
