Folder_name,File_name,B1_1,B1_2,B1_3,B1_4,B1_5,B1_6,B1_7,B1_8,B1_9,B1_10,B2_1,B2_2,B2_3,B2_4,B2_5,B2_6,B2_7,B2_8,B2_9,B2_10
Beta_1.80,M530,1.53300873057006,1.55062536375495,1.52297949927089,1.46485542815329,1.38829040992264,1.28150332515013,1.11983907356592,0.910041475945912,0.697801855955295,0.522809767683871,0,0,0,0,0,3.57456237851063e-182,0,4.89030240491368e-48,2.1512350049889e-259,0
Beta_1.80,M531,1.35862748028016,1.38482714997491,1.35277847926014,1.26757005855761,1.14792640370486,1.03294881388322,0.925577667715444,0.75709457813496,0.567696212315899,0.430587459788309,0,0,0,0,4.77551769124409e-178,0,0,1.65994042727946e-22,5.16908456462896e-117,0
Beta_1.80,M532,1.15497687555885,1.19094926951261,1.16716322884888,1.09318485860567,0.98555902059924,0.860284538528242,0.744319986661101,0.649509179604037,0.491393745269228,0.388816583435792,0,0,0,9.87710872152103e-270,0,0,0,3.33123383166342e-51,5.41738438868493e-252,0
Beta_1.80,M533,0.940526067843838,0.968960400356424,0.951662130599669,0.917387433746174,0.866491778631571,0.786308324041793,0.679531036202102,0.574798038569356,0.454239409798322,0.362294157405988,0,0,1.50209054559097e-249,0,0,0,0,0.000945959468906778,5.41738438868493e-252,0
Beta_1.80,M534,0.791275050258802,0.770950435628186,0.758963810022442,0.781606185171817,0.784769303080533,0.737241604307486,0.640300362963001,0.52448341386717,0.420654344928315,0.339449777778524,0,2.1004092927324e-15,0,0,0,0,0,8.36483472297411e-08,5.41738438868493e-252,0
Beta_1.80,M535,0.665039658616835,0.617408338528652,0.597618819699439,0.579798062673422,0.581337748100977,0.577390405499284,0.506221701512545,0.391632517613762,0.299989444779814,0.237499031937875,0,0,0,0,0,0,0,3.33123383166342e-51,5.41738438868493e-252,0
Beta_1.80,M536,0.676015292703819,0.622015513964734,0.601226690440704,0.56789966266667,0.523745784485159,0.482470802349566,0.46915913097498,0.367123557864069,0.297587199455922,0.243158719284555,0,0,0,0,0,0,0,1.96548382416523e-28,5.41738438868493e-252,0
Beta_1.80,M537,0.692597132727088,0.632314396860985,0.609538324844698,0.576573004590339,0.532726118543162,0.480783903796893,0.423830389446105,0.36494759942123,0.306948258375695,0.25217154545841,0,0,0,0,0,0,0,4.77551769124265e-178,0,0
Beta_1.80,M538,0.123390968265809,0.0319150513009111,0.000376521064081306,1.72503851346106e-07,3.06782900652423e-12,2.11780680125213e-18,5.67498036803578e-26,5.90289725153229e-35,2.38335601175748e-45,3.73538569134452e-57,0,0,0,0,0,0,0,1.21930854188641e-207,0,0
Beta_1.80,M539,0.164827294079518,0.0821241502348642,0.00873197750735704,0.000180065754672121,7.20146979484158e-07,5.58576502193667e-10,8.40263853770011e-14,2.45143398055411e-18,1.387063113903e-23,1.52210195721973e-29,0,0,0,0,0,0,0,0,0,0
Beta_1.80,M540,0.225116521183564,0.156863631980097,0.0506369122999147,0.00714568596195926,0.000440810756789628,1.188753994119e-05,1.40140396568372e-07,7.22214565059058e-10,1.6270492193743e-12,1.60238432013659e-15,0,0,0,0,0,0,0,0,0,0
Beta_1.80,M541,0.30114837041114,0.247133372507954,0.134642378612366,0.0470340513252117,0.010534725708541,0.0015129142251597,0.000139311064432107,8.22502345351122e-06,3.11364366973834e-07,7.55754783553553e-09,0,0,0,0,0,0,0,0,0,0
Beta_1.80,M542,0.902185335788957,0.873238005141892,0.804195521456181,0.717620870447313,0.637076095022984,0.568021219393991,0.505715298891877,0.445509016098534,0.386147988255965,0.328565892382258,0,0,0,0,0,0,0,0,0,0
Beta_1.80,M543,0.957708905043254,0.935762183599922,0.874946447355729,0.787155593488483,0.692017961576995,0.60262561850241,0.523351612858974,0.480475864211368,0.388829115897471,0.329321491818051,0,0,0,0,0,0,0,0,0,0
Beta_1.80,M544,1.02141477327174,1.00413920859555,0.951233510294038,0.868311769280876,0.76903615745036,0.670068384421886,0.612268696523437,0.539129654046719,0.413039481467493,0.336198389537,0,0,0,0,0,0,0,3.5530577272555e-221,0,0
Beta_1.80,M545,1.09113378192006,1.07756072307006,1.03187120833506,0.961804239885267,0.891789297033623,0.838550884358263,0.764795653630172,0.63109598219798,0.482415792561476,0.371098569735538,0,0,0,0,0,0,0,4.26757989660244e-207,0,0
Beta_1.80,M546,1.16486987174559,1.17004833952371,1.16186856050564,1.14375024054904,1.10775607484976,1.0339099609677,0.910131442883547,0.75040850370405,0.587475154816565,0.448547080129044,0,0,0,0,0,0,0,1.21930854188641e-207,0,0
Beta_1.80,M547,1.31304170571899,1.36022898562422,1.38192548316523,1.36647141543914,1.30495732781774,1.19564059629626,1.04729686247014,0.877533527359276,0.706796755877706,0.551715846819174,0,0,0,0,0,0,0,3.8483139555044e-194,0,0
Beta_1.80,M548,1.53389102741652,1.58294260909954,1.58977383986514,1.54873435949196,1.46063134565276,1.3319719300052,1.17405168826506,1.0008531559141,0.826418508032169,0.662512161056495,0,0,0,0,0,0,0,3.33123383166342e-51,5.41738438868493e-252,0
Beta_1.80,M549,1.7234903453189,1.75351187539288,1.73930477698324,1.67866813020176,1.57586808103224,1.43868938260944,1.27737536217873,1.10325037855802,0.927301983908816,0.758985305572169,0,0,0,0,0,0,0,3.33123383166342e-51,5.41738438868493e-252,0
Beta_1.80,M550,1.84329692785574,1.85660552920329,1.83018304313341,1.76006045836359,1.65115898759328,1.51102095008075,1.34892035505273,1.17482285110257,0.998360116457779,0.827965782996896,0,0,0,0,0,0,0,4.46376759153242e-23,5.16908456462896e-117,0
Beta_1.80,M551,1.86696491518358,1.87296591870135,1.84337619549731,1.77078532172803,1.66015188191757,1.51895798881049,1.3563444282013,1.18210247726211,1.00568108506429,0.835350990022211,0,0,0,0,0,0,0,1.96548382416523e-28,2.1512350049889e-259,0
Beta_1.80,M552,1.80889371514597,1.81268568022544,1.78720557188043,1.7174726997326,1.60826533193169,1.46732556903215,1.30437903271104,1.12994597686755,0.95414971846154,0.785720134331364,0,0,0,0,0,0,0,8.4314183376727e-08,2.1512350049889e-259,0
Beta_1.80,M553,1.68910892811125,1.69617867927963,1.6796550336757,1.61739153531822,1.5127825194948,1.37384367780648,1.21138466901387,1.05972727958322,0.863490072939758,0.699268341043948,0,0,0,0,0,0,8.14471726537868e-82,0.000411112290507208,2.1512350049889e-259,0
Beta_1.80,M554,1.5189826324315,1.53373315100626,1.52502125840817,1.47541097865203,1.38006933628785,1.24809939946242,1.12034367253165,0.967561495010887,0.752329394888187,0.590721979096351,0,0,0,0,0,0,0.00013567077632453,1.86644692859295e-08,2.1512350049889e-259,0
Beta_1.80,M555,1.31675003191365,1.33736202992263,1.32147984990051,1.29128121236603,1.23266059728468,1.16317897399839,1.05326122065586,0.862094492502373,0.64953623714085,0.483418468585092,0,0,0,0,0,0.00119651564413488,2.74878639424925e-46,0.000411112290507208,2.1512350049889e-259,0
Beta_1.80,M556,1.21848696468621,1.23674652033883,1.22040827975974,1.24195121894962,1.24906953317653,1.19370805425778,1.05208446434259,0.847249195259775,0.63466636559357,0.459642551956966,0,0,0,0,0,2.86491491317815e-05,1.52299797447025e-11,8.32396967698372e-19,2.1512350049889e-259,0
Beta_1.80,M557,1.31056575301143,1.35015432590512,1.31882666058935,1.2961601570964,1.2786291206503,1.21934884070684,1.0814837293446,0.876013825094304,0.660402085474736,0.483524557487176,0,0,0,0,0,0.000411112290507178,3.74188315182391e-09,6.65836146985863e-10,0,0
Beta_1.80,M558,1.52900830276924,1.58091156022376,1.53173424814112,1.4295931529773,1.3148380919251,1.21019098258302,1.10193888523717,0.915935385420511,0.700752530818083,0.534424318286906,0,0,0,0,0,0.000411112292456945,4.07235862575261e-82,4.80089223892514e-64,0,0
Beta_1.80,M559,1.74545703219596,1.78761712810431,1.72980901800688,1.59877497622356,1.43627846179571,1.26585042813498,1.10535573991621,0.963897526366046,0.757980097469981,0.604440902879652,0,0,0,0,0,0,3.35462627915326e-07,1.42031912911946e-156,0,0
Beta_1.80,M560,1.91651618392092,1.94924048214732,1.89164468408623,1.75597181418439,1.5740608438123,1.37716760750196,1.18347153812696,1.01027461118662,0.828667154574143,0.672667155193188,0,0,0,0,0,2.21310009013986e-306,2.57675710915756e-21,6.84205918402232e-85,0,0
Beta_1.80,M561,2.02800590476045,2.05969573147137,2.01064850624622,1.88444056305245,1.70195812275931,1.49170028231907,1.27823105197931,1.07640457079774,0.892506136009419,0.728309863342504,0,0,0,0,0,0,8.37894253381985e-129,2.8584167426792e-05,0,0
Beta_1.80,M562,2.07778759896492,2.11475879304968,2.07914091634411,1.96913665135669,1.79722154838271,1.58628453839966,1.36156102807782,1.14327268829192,0.943467949856355,0.767048291958032,0,0,0,0,0,0,8.37894253403362e-129,4.89030240491368e-48,2.1512350049889e-259,0
Beta_1.80,M563,2.03982605625756,2.08564141867681,2.06614136372709,1.97531993630783,1.81906982195765,1.61489015957982,1.38671487178024,1.15772242405407,0.944892678030924,0.757309432347243,0,0,0,0,0,0,0.000606530659712579,6.57285286165362e-05,2.37563720854606e-120,0
Beta_1.80,M564,1.91943945390755,1.97274222747606,1.9692369356963,1.89914025228589,1.7619321921063,1.5694487425221,1.34363839936592,1.10986780160647,0.889582749537821,0.696029782032685,0,0,0,0,0,0,3.72665317208075e-09,4.89030240491379e-48,2.1512350049889e-259,0
Beta_1.80,M565,1.79132954024941,1.84319606708058,1.85125220104569,1.80378998475254,1.69250997670114,1.52021796318276,1.30408746480291,1.07092232333132,0.847309936218058,0.651320652350624,0,0,0,0,0,0,4.07235862576986e-82,2.76565296889143e-44,2.1512350049889e-259,0
Beta_1.80,M566,1.66047313178323,1.69442490327762,1.69554381684632,1.66061558498597,1.57796308894364,1.43617713682104,1.23949068033635,1.01327518522975,0.791898557574268,0.600769682794174,0,0,0,0,0,0,7.95674389197086e-109,3.86592013947329e-06,2.1512350049889e-259,0
Beta_1.80,M567,1.51949834678485,1.5369735178249,1.50838766467779,1.44886258497616,1.37139112721092,1.2649566900647,1.10457037020957,0.896361199450846,0.686077186897789,0.513469259209722,0,0,0,0,0,0,1.38389652673985e-90,4.89030240491368e-48,2.1512350049889e-259,0
Beta_1.80,M568,1.34460776801695,1.37078702202078,1.33810509276886,1.25236174792497,1.13303075997917,1.01956052916006,0.91469086422398,0.74913598169937,0.562483605136686,0.427539354654261,0,0,0,0,0,0,0,3.33123383166342e-51,5.41738438868493e-252,0
Beta_1.80,M569,1.13833651358098,1.1739079639255,1.14910180321888,1.07567840243385,0.971109380725194,0.850222358369073,0.736840774810207,0.645432714036497,0.489202744870839,0.387619266268813,0,0,0,0,0,0,0,1.21356366812622e-22,5.41738438868493e-252,0
Beta_1.80,M570,0.927359676756496,0.954071616960178,0.9366285377445,0.907980164465009,0.862980960531451,0.785523569765002,0.679452516689042,0.574767840629263,0.454136526473194,0.362158819446614,0,0,0,0,0,0,0,3.33123383166342e-51,5.41738438868493e-252,0
Beta_1.80,M571,0.78298769292836,0.760006469415844,0.752698260039639,0.777382384492891,0.781863927301637,0.735883043461689,0.639646933010443,0.523848749101035,0.420049492412974,0.339067536261826,0,2.44515120245635e-48,0,0,0,0,0,3.33123383166342e-51,5.41738438868493e-252,0
Beta_1.80,M572,0.661905422533409,0.615672753428937,0.595939968233851,0.575999065316292,0.575387568137249,0.572580188765712,0.502602958548213,0.388152758710425,0.297732859986469,0.236173327947944,0,0,0,0,0,0,0,3.33123383166342e-51,5.41738438868493e-252,0
Beta_1.80,M573,0.674931582966624,0.621861259589644,0.601226690200562,0.567899634771879,0.523698157329035,0.480179378136095,0.467083383445279,0.366133844678337,0.297552155669471,0.243158691931673,0,0,0,0,0,0,0,3.33123383166342e-51,5.41738438868493e-252,0
Beta_1.80,M574,0.69149074290936,0.632263894097174,0.609538324844132,0.576573004590339,0.532726118543162,0.480783903796893,0.423830389446105,0.364947599418437,0.306948258375695,0.25217154545841,0,0,0,0,0,0,0,6.09654270943205e-208,0,0
Beta_1.80,M575,0.123390968265809,0.0319150513009111,0.000376521064081306,1.72503851346106e-07,3.06782900652423e-12,2.11780680125213e-18,5.67498036803578e-26,5.90289725153229e-35,2.38335601175748e-45,3.73538569134452e-57,0,0,0,0,0,0,0,6.09654270943205e-208,0,0
Beta_1.80,M576,0.166855552554747,0.0845371606084871,0.00952373395980533,0.000217082790534549,1.00114488492086e-06,9.34161289078489e-10,1.76360043300478e-13,6.73646292070657e-18,5.20615443807835e-23,8.14058409624017e-29,0,0,0,0,0,0,0,0,0,0
Beta_1.80,M577,0.223928256120978,0.156863569801517,0.0506369122999147,0.00714568596195926,0.000440810756789628,1.188753994119e-05,1.40140396568372e-07,7.22214565059058e-10,1.6270492193743e-12,1.60238432013659e-15,0,0,0,0,0,0,0,0,0,0
Beta_1.80,M578,0.301949495803549,0.249389550700138,0.136995045274097,0.0485432540168473,0.0110955881315158,0.0016359468381714,0.000155591355109947,9.54551044148814e-06,3.77755040527572e-07,9.64314719951242e-09,0,0,0,0,0,0,0,0,0,0
Beta_1.80,M579,0.903188296375528,0.874316140320487,0.805405154043289,0.718719273201989,0.637814244991379,0.568384842382177,0.505847729227267,0.445545031886522,0.386155364138316,0.328567037080867,0,0,0,0,0,0,0,0,0,0
Beta_1.80,M580,0.958711436309642,0.936807986032582,0.876112584943141,0.788364147429714,0.693090540165272,0.603419549850839,0.523807000950145,0.476964375134829,0.388859977671717,0.329360507788403,0,0,0,0,0,0,0,0,0,0
Beta_1.80,M581,1.02241715034604,1.00516602518429,0.952350582053263,0.869511583903366,0.770199219260207,0.669033382811287,0.604050101452526,0.536454400394548,0.411442688361644,0.33632397780158,0,0,0,0,0,0,0,3.5530577272555e-221,0,0
Beta_1.80,M582,1.09105947094079,1.07769309440586,1.0317312958858,0.959076428499542,0.882525074416585,0.825915300002665,0.757860110134589,0.628050983319348,0.4797552080732,0.370266056905978,0,0,0,0,0,0,0,0,0,0
Beta_1.80,M583,1.16172633099882,1.16268306149945,1.14863289594655,1.12637427389353,1.09145375918962,1.0227908204949,0.903394718971801,0.744847017223784,0.581981741412683,0.444222779390572,0,0,0,0,0,0,0,1.82896281282962e-207,0,0
Beta_1.80,M584,1.29262127607,1.33703635224644,1.35897976012805,1.34676758326882,1.28991960743272,1.18458290963283,1.03831978563086,0.869045021592572,0.69841283895685,0.544044623697212,0,0,0,0,0,0,0,5.38763953770611e-194,0,0
Beta_1.80,M585,1.50764233176864,1.55973118338413,1.57017323878052,1.53304375708108,1.4482328191644,1.32170538837781,1.16474438910704,0.991753550843012,0.817362711511747,0.653809032509615,0,0,0,0,0,0,0,3.33123383166342e-51,5.41738438868493e-252,0
Beta_1.80,M586,1.7039969543673,1.73713950431846,1.7260426099301,1.66808561327463,1.56726747366173,1.43130351577497,1.27055196455419,1.09657427708319,0.920631861294342,0.752411395072688,0,0,0,0,0,0,0,3.33123383166342e-51,5.41738438868493e-252,0
Beta_1.80,M587,1.82688715200395,1.84278256396455,1.81865752070399,1.75035834657931,1.64272693193453,1.50333262968149,1.34156204775478,1.16754341014692,0.991080503006226,0.820753144222936,0,0,0,0,0,0,0,4.46376759153242e-23,5.16908456462896e-117,0
Beta_1.80,M588,1.85042350185864,1.85858592726379,1.83082765163151,1.75960683032983,1.64984981530411,1.50910037218268,1.34663076726897,1.17239794095912,0.996012821724887,0.825873159885423,0,0,0,0,0,0,0,9.79670575879805e-20,5.16908456462896e-117,0
Beta_1.80,M589,1.79357030973999,1.80033925698759,1.7765055438602,1.7080662779838,1.59972312815131,1.45924277222591,1.29646265691085,1.12206288478348,0.946328670629439,0.778114683913424,0,0,0,0,0,0,0,5.11462028296947e-24,2.1512350049889e-259,0
Beta_1.80,M590,1.67009463762052,1.67922022083521,1.6647627097471,1.60424034082804,1.50084695660455,1.36257932338333,1.2003963089295,1.05009792545609,0.852852407908453,0.689131300916152,0,0,0,0,0,0,2.77268684450793e-52,1.06453714110347e-10,2.1512350049889e-259,0
Beta_1.80,M591,1.497822055107,1.51391372034331,1.50730055866287,1.45996326085859,1.36652981410451,1.23611409654606,1.11052870683964,0.956960744147404,0.741908961056082,0.580827973197218,0,0,0,0,0,0,0.00122417031596351,0.000411112290730571,2.1512350049889e-259,0
Beta_1.80,M592,1.29109661212779,1.31128757441979,1.29785532864067,1.27072728837696,1.21621414670266,1.15003209745213,1.0411162413243,0.850519460122058,0.638939928536901,0.4740495156466,0,0,0,0,0,5.06978013430086e-06,2.74878500790596e-46,1.86664188821358e-08,2.1512350049889e-259,0
Beta_1.80,M593,1.21441575453547,1.22797540114178,1.20854581871166,1.23052988623403,1.24124814731433,1.1899994939499,1.05056676186174,0.845788288392771,0.632599309476362,0.457585756017526,0,0,0,0,0,8.36485705928647e-08,5.38018616002833e-35,1.26470790544429e-22,2.1512350049889e-259,0
Beta_1.80,M594,1.31368286683874,1.35241287481422,1.31765595114837,1.28952914850588,1.26821960960883,1.21170579581804,1.07922780047332,0.875481759266331,0.659566865377478,0.483450590290068,0,0,0,0,0,6.57285286165277e-05,3.35462627902662e-07,8.32396967698372e-19,0,0
Beta_1.80,M595,1.53021548959173,1.5827874562217,1.5334452252718,1.43121508910825,1.3135459934514,1.19998638638659,1.09396258427362,0.913775292349173,0.699275530727611,0.535614891358372,0,0,0,0,0,0.000253218128916777,4.07235862576986e-82,0.000411130954976322,0,0
Beta_1.80,M596,1.74888794135586,1.79095828591012,1.73292167530833,1.60185236310309,1.43971137157016,1.26967318808423,1.10336162347861,0.964300610161561,0.760648023368409,0.607529416443824,0,0,0,0,0,0,1.52299797447025e-11,8.36483472297411e-08,0,0
Beta_1.80,M597,1.91683262652973,1.9501967639351,1.893037207722,1.75752302127817,1.57584967482466,1.3794405515631,1.18625218675682,1.00629046907088,0.831599585730714,0.675259081172584,0,0,0,0,0,1.58639324992937e-203,3.72665318474078e-09,2.77873901831948e-33,0,0
Beta_1.80,M598,2.03087593533276,2.06270728564319,2.01381422615499,1.88771944247043,1.70537826953111,1.49535262050876,1.28215351896344,1.08049750525803,0.896558826918819,0.732093971159655,0,0,0,0,0,0,0.000135335283236583,1.94976783497635e-12,0,0
Beta_1.80,M599,2.07654049183305,2.11381185054444,2.07846182427255,1.96859725129836,1.7967067517326,1.58576500586925,1.3610745310114,1.14285161282214,0.943089429743274,0.766643063890799,0,0,0,0,0,0,2.28973484564734e-14,1.02066319229169e-21,2.37563720854606e-120,0
Beta_1.80,M600,2.03362481228392,2.07948601131262,2.05996060045713,1.96896903600767,1.81241679083478,1.6079115783583,1.37952752203883,1.15053341472353,0.937915354082393,0.750705289423892,0,0,0,0,0,0,1.73008220968662e-99,1.86649158398057e-08,2.37563720854606e-120,0
Beta_1.85,M300,1.48572027251635,1.50254959156547,1.49462083554044,1.48682805678931,1.44100290528276,1.34510085466899,1.20484625630588,1.03638916103517,0.860190140924195,0.694004172273804,0,0.00094716332890177,0.00160147491228732,0.000175747734496071,0.00141329655571541,2.85655007866522e-05,0.000606530659735464,0.000800737402919165,5.97362277312769e-34,3.98544037049013e-217
Beta_1.85,M301,1.64068531136147,1.6688528240593,1.64040922673835,1.59690654553279,1.5196742697234,1.40082987171414,1.24897823076863,1.0776896550213,0.901210456713587,0.731967098422788,0,4.80089223891968e-64,3.62096751909941e-05,0.00176500128893547,0.000822564294367478,5.15467978060984e-06,0.000135335298466562,0.000249352315231511,6.36895334922569e-33,2.08525788651158e-214
Beta_1.85,M302,1.77504174901967,1.79104966047787,1.74085996453256,1.66787405139531,1.57160168769768,1.4429853348139,1.28694939956893,1.11470512821365,0.938121200629372,0.767672669004756,0,2.44080382014823e-137,0.000800774731855046,0.00176499380516922,0.000411129203839146,0.000411112290507178,0.000135335283236583,6.57285288404153e-05,6.36895334922569e-33,2.08525788651158e-214
Beta_1.85,M303,1.83076208643537,1.84001365773598,1.78522070663704,1.69924936340062,1.59385922151284,1.46237365931082,1.30581715753662,1.1335098444074,0.956920502034618,0.786412978210392,0,0,6.57285396675632e-05,1.11089965382405e-05,0.000498871714249412,6.57285286165278e-05,0.000606530659712567,0.000411112292457084,6.52418943109554e-32,1.04826587914497e-211
Beta_1.85,M304,1.80885262587794,1.81800101534094,1.77376192796741,1.69031791595271,1.58437494615918,1.45421539040313,1.29929235924947,1.12746459706865,0.950919365425589,0.781282047241626,0,0,0.000249352208777304,3.35462627915511e-07,6.57285286165362e-05,3.86592013964499e-06,1.26641655490829e-17,1.72412094047357e-16,1.05151411278227e-46,0
Beta_1.85,M305,1.73298146742983,1.73662690241944,1.70681062271247,1.63845957702743,1.54331925897518,1.4206878527849,1.26977548225234,1.09863828038916,0.92201174054665,0.75448756597446,8.37894253382366e-129,0,3.39713353122722e-07,3.3546262790244e-07,0.000411112290507208,8.37548009438318e-08,2.28973484564378e-14,1.20452583097503e-06,3.5185983395439e-45,7.97916018033613e-321
Beta_1.85,M306,1.68486976631495,1.65212736905826,1.60826264788945,1.54792428163001,1.47204105291575,1.3691701165835,1.2291659572088,1.05941985185974,0.882111677806706,0.718872742325968,0,0,5.31236408011579e-245,0.000135335283236598,0.000800737413967824,1.86644691135222e-08,0.000135335298466623,1.20452583114744e-06,3.5185983395439e-45,7.97916018033613e-321
Beta_1.85,M307,1.7155715422044,1.65677612115323,1.56018687904431,1.46208040426793,1.37482056386179,1.29603736953143,1.18529097255138,1.02292312456414,0.844345111976985,0.690012879519728,0,0,0,0.0006065306597126,0.000249352208777281,1.20386194459607e-06,0.000135335298466623,0.000411112290507208,2.36327324478558e-75,0
Beta_1.85,M308,1.76623152569616,1.71407395542542,1.59265603328474,1.46820891242265,1.33255256959759,1.21066677471712,1.12562448542343,0.992880648434649,0.814264663786911,0.67645984582316,0,0,0,0.000606530659712668,2.85655007845476e-05,1.20386194459607e-06,2.28973484564378e-14,6.57285286165362e-05,1.10606557545953e-43,1.10013014362008e-316
Beta_1.85,M309,1.82339769326087,1.78250334205786,1.65121850026524,1.50866335479169,1.36480864030649,1.21703758005139,1.07259591611621,0.969990569013369,0.802649044822496,0.679382931741846,0,0,0,1.61608841382264e-150,2.85655007845476e-05,1.86644691135222e-08,0.00100000000000003,0.00080073740291679,9.71232753717173e-73,0
Beta_1.85,M310,1.89033199628061,1.85988041092227,1.7331915893595,1.57035320831652,1.4080193865898,1.25062830395472,1.09753777386982,0.95127372116338,0.814387033632236,0.688193779282912,0,0,0,0,0.000249352208777281,8.36483472297211e-08,0.000135335283236583,0.000411112290507208,9.71232753717173e-73,0
Beta_1.85,M311,1.96074702505871,1.93914248292579,1.82522557373875,1.65573467123506,1.47103547603592,1.29281193428794,1.12621990608487,0.971076907582588,0.827514217043324,0.696239188970599,0,0,0,0,0.000945959468906778,0.000411112290507178,1.92874984796607e-25,0.000800756067385903,5.26601547872158e-154,0
Beta_1.85,M312,2.02981727655728,2.01625597559743,1.91687058847285,1.7530666593289,1.55701555536214,1.35673324497074,1.16830439074183,0.997195136007056,0.843475998850917,0.705896107853302,0,0,0,0,1.02866199379281e-87,2.85655007866522e-05,1.52299797447228e-11,0.000249352208777285,6.07195037753945e-30,2.34952173453883e-206
Beta_1.85,M313,2.09460572998162,2.08828911520749,2.00278943173427,1.85072029260219,1.65528032987775,1.44214608341437,1.23228461975264,1.03854483079733,0.866227985548558,0.715780325564528,0,0,0,0,0,6.57285286167001e-05,2.57220937264702e-59,6.35012562834007e-13,2.56539074439382e-22,5.32567188108699e-146
Beta_1.85,M314,2.11439209758802,2.11216995485142,2.03855056459162,1.89818708479644,1.70853083080913,1.49161778177754,1.26880188749059,1.05674412914256,0.865648062029544,0.699863643892387,0,0,0,0,0,1.20385999482829e-06,1.1108996538246e-05,2.02375779584655e-13,1.22104969702862e-21,3.7858013484983e-144
Beta_1.85,M315,2.09834784534079,2.09887236430288,2.036649659684,1.90767529783299,1.72590550114984,1.51062875623322,1.28351019403599,1.09821322460199,0.859178597117816,0.677283394648901,0,0,0,0,0,8.32396967697987e-19,2.77268710172888e-52,2.02375779584655e-13,1.22104969702862e-21,3.7858013484983e-144
Beta_1.85,M316,2.03300989845924,2.03602628586554,1.98551571517547,1.86774576879317,1.696024476584,1.50238006295051,1.32707593958458,1.11151259424094,0.850121497261613,0.644390566440157,0,0,0,0,0,1.21356366812559e-22,3.35462627902363e-07,7.70531624032356e-19,5.51659841618859e-29,1.04755252132185e-203
Beta_1.85,M317,1.9086291532682,1.91466678846391,1.88156488404523,1.79610407889637,1.6792466898255,1.5342531921217,1.3385060927002,1.08914953483088,0.83232350710228,0.617972240249328,0,0,0,0,1.76726184349872e-54,1.06247281602412e-244,0.000135335283236643,5.29467301396368e-29,3.26624421159939e-42,1.42452453198843e-312
Beta_1.85,M318,1.7557285603933,1.79300267953706,1.80861582528025,1.77404768249818,1.67904763620274,1.52124436918719,1.3097650761066,1.06915532765356,0.831874752160663,0.624759071089716,0,0,0,5.15351421831128e-21,0,0,1.38634329363887e-52,5.30751532763636e-29,3.26624421159939e-42,1.42452453198843e-312
Beta_1.85,M319,1.7240975141636,1.78077423154991,1.78748018815646,1.75265298536845,1.65954283186765,1.51051221890025,1.31424873709682,1.0898023295899,0.862886205845545,0.65700077636595,0,0,0,0,0,0,5.31109224967265e-30,3.34969618184322e-30,9.06093521497323e-41,1.73281581540773e-308
Beta_1.85,M320,1.81000792704553,1.82509487324003,1.76382586419191,1.70115944217904,1.62091436921595,1.49999644936583,1.3251196239205,1.10841310604298,0.882461223300272,0.678740497346323,0,0,0,0,0,0,0.000606530674942559,3.34969618184571e-30,9.06093521497323e-41,1.73281581540773e-308
Beta_1.85,M321,1.92564777107718,1.90992320479218,1.78360077331569,1.6526306910335,1.54961005828381,1.45507289899805,1.32136268817316,1.1215141620689,0.89646079978542,0.701286300010661,0,0,0,0,0,0,1.52299797447025e-11,2.96085089141471e-49,1.17538689719875e-67,0
Beta_1.85,M322,1.98589013706943,1.96886561348067,1.8392921152702,1.68867984255701,1.54063828213286,1.39393978974719,1.27322139982984,1.11631275416778,0.896069650564387,0.719947510272377,0,0,0,0,0,0,1.73008220968662e-99,3.58426816494037e-47,1.17537720850394e-67,0
Beta_1.85,M323,1.9895568744446,1.98060198043823,1.87413657208311,1.74049772972757,1.58382163779769,1.40987617638987,1.22941361947809,1.08417453817081,0.883537040504475,0.72756015503901,0,0,0,0,0,0,2.41654473770399e-265,1.09667105515353e-26,3.5185983395439e-45,7.97916018033613e-321
Beta_1.85,M324,1.94788695758826,1.9477022834011,1.87992633747977,1.77948214551598,1.62937956764874,1.44363231170866,1.24413433129021,1.05008360238218,0.873827906886675,0.720259934990029,0,0,0,0,0,0,2.00500878196456e-40,1.20385999484964e-06,6.42115683633911e-31,5.06303987746107e-209
Beta_1.85,M325,1.88478577619203,1.87081346122405,1.83468107876471,1.77254435364293,1.6506282478234,1.47138273586977,1.2593797339155,1.04780657987593,0.860166196124494,0.703311356087008,0,0,0,0,0,0,2.39425476095652e-186,1.43707654193611e-25,1.05151411278227e-46,0
Beta_1.85,M326,1.90986458595547,1.8566611796993,1.79932156666412,1.74028687289127,1.65893136121032,1.51669272918236,1.30830806351622,1.08584017077087,0.893557163635167,0.735002785701418,0,0,0,0,0,0,1.61608841382503e-150,1.07697397384876e-16,6.52418943109554e-32,1.04826587914497e-211
Beta_1.85,M327,1.97689679969928,1.92143541655821,1.85401846495443,1.75397064080337,1.63155871282336,1.52481411826519,1.36114733774017,1.13767322100832,0.955898672812254,0.795703034696609,0,0,0,0,0,0,1.63201574257176e-114,0.000249352216479311,1.04184397215729e-23,9.69653048292648e-150
Beta_1.85,M328,2.03770503343564,1.98721964928411,1.92658228918887,1.8300111074632,1.70176321655387,1.5494706568304,1.38631894275192,1.20665967895962,1.03250919188541,0.86580998944013,0,0,0,0,0,0,7.19976357397192e-113,2.23584999680719e-11,1.24323107763012e-23,9.82202991033922e-150
