Folder_name,File_name,B1_1,B1_2,B1_3,B1_4,B1_5,B1_6,B1_7,B1_8,B1_9,B1_10,B1_11,B1_12,B1_13,B1_14,B1_15,B1_16,B1_17,B1_18,B1_19,B1_20,B1_21,B1_22,B1_23,B1_24,B1_25,B1_26,B1_27,B1_28,B1_29,B1_30,B1_31,B1_32,B1_33,B1_34,B1_35,B1_36,B1_37,B2_1,B2_2,B2_3,B2_4,B2_5,B2_6,B2_7,B2_8,B2_9,B2_10,B2_11,B2_12,B2_13,B2_14,B2_15,B2_16,B2_17,B2_18,B2_19,B2_20,B2_21,B2_22,B2_23,B2_24,B2_25,B2_26,B2_27,B2_28,B2_29,B2_30,B2_31,B2_32,B2_33,B2_34,B2_35,B2_36,B2_37
Beta_1.4,u_218,47,86,352,17,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,6,6,5,0,8,2,1,1,0,0,0,1,2,1,0,1,1,0,3,2,1,3,3,5,1,1,0,5,0,8,21,152,729,69,10
Beta_1.4,u_219,30,91,395,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,1,1,0,0,2,5,0,3,1,1,0,0,0,6,4,4,3,2,7,4,1,2,2,0,0,2,1,3,1,1,1,2,1,4,3,19,152,668,110,24
Beta_1.4,u_220,36,76,433,15,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,1,1,0,0,3,0,0,0,1,1,1,1,4,4,0,1,3,2,0,1,0,0,1,3,1,2,1,0,1,1,6,4,4,4,1,6,5,2,2,2,1,5,17,148,675,120,24
Beta_1.4,u_221,29,84,439,20,0,0,1,0,0,0,0,0,0,1,2,0,1,1,0,1,0,0,3,0,0,0,0,0,1,0,1,1,0,2,0,0,0,0,2,4,1,1,0,2,0,2,0,0,5,0,1,2,3,1,0,1,1,1,1,4,3,0,2,1,2,1,5,8,7,17,149,660,139,11
Beta_1.4,u_222,24,73,441,15,0,3,1,0,1,1,0,0,3,0,0,0,0,0,1,0,0,1,1,0,0,2,0,0,0,0,0,1,1,0,1,1,0,0,1,4,0,0,0,0,1,2,1,1,2,1,0,0,3,1,4,1,0,0,7,1,0,2,5,2,1,1,3,2,9,22,160,659,145,30
Beta_1.4,u_223,23,77,435,11,1,0,0,0,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,2,0,1,0,0,2,2,0,0,0,1,0,1,3,2,0,0,0,0,1,0,1,3,3,2,3,2,1,0,3,1,2,0,0,8,3,21,148,687,138,21
Beta_1.4,u_224,42,55,394,18,0,0,2,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,2,0,0,1,0,1,0,0,2,0,1,0,1,6,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,3,2,1,2,0,2,1,1,1,5,3,4,4,16,153,751,134,24
Beta_1.4,u_225,33,80,358,14,1,1,0,1,0,1,0,0,0,0,1,2,0,0,1,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,2,0,0,3,7,0,0,1,2,0,1,0,0,0,0,0,2,0,1,1,1,0,2,1,2,0,0,1,1,3,5,4,3,4,16,166,767,127,18
Beta_1.4,u_226,33,83,345,10,0,1,2,0,1,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,1,0,5,5,2,2,1,0,0,1,4,2,0,1,1,0,3,0,0,2,2,0,1,1,1,1,3,3,3,2,3,0,2,18,152,792,119,8
Beta_1.4,u_227,38,95,326,14,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,2,5,1,0,0,5,2,0,0,3,1,0,3,0,2,2,1,2,8,1,1,0,1,1,3,0,0,4,1,1,2,12,153,784,102,5
Beta_1.4,u_228,38,94,350,11,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,1,0,0,2,1,1,0,0,1,1,1,0,2,6,0,0,1,3,0,0,4,0,3,1,1,4,10,3,2,20,155,741,90,5
Beta_1.4,u_229,47,82,360,10,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,7,5,1,4,4,4,1,0,2,0,0,1,0,3,0,1,0,1,0,3,3,2,1,2,7,0,1,3,2,4,22,157,718,80,12
Beta_1.4,u_230,30,87,398,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1,2,1,0,0,1,6,0,1,3,1,0,0,1,1,5,1,7,0,2,9,0,1,1,3,2,1,0,1,4,0,1,1,1,3,4,17,156,663,117,13
Beta_1.4,u_231,38,68,440,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,0,2,0,0,1,1,0,0,0,2,0,2,1,5,3,1,0,4,1,1,0,1,0,1,3,2,3,0,1,0,0,3,6,1,6,0,1,10,1,1,6,3,2,24,161,673,124,20
Beta_1.4,u_232,25,92,432,19,0,1,0,0,0,0,0,0,0,2,1,1,0,2,0,0,0,1,1,0,0,0,0,1,0,1,1,0,2,0,0,0,1,0,2,4,1,2,1,1,3,1,1,0,4,2,0,0,3,3,2,0,1,1,2,2,2,4,3,2,0,0,2,10,2,23,148,683,128,13
Beta_1.4,u_233,25,82,445,15,2,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,2,0,0,0,0,0,0,1,1,1,1,0,0,0,0,3,3,0,0,0,0,1,3,2,0,1,2,0,1,5,2,0,1,0,2,3,2,1,4,6,2,2,1,2,7,21,158,657,125,29
Beta_1.4,u_234,23,76,422,15,1,0,0,0,1,0,1,1,0,0,2,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,2,0,1,0,0,1,3,0,0,0,0,0,1,0,2,1,1,0,0,0,1,2,0,4,3,0,2,3,0,0,4,2,1,0,6,7,13,154,682,146,22
Beta_1.4,u_235,40,63,383,11,0,2,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0,2,0,1,0,0,2,5,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,1,2,3,1,2,2,0,1,2,2,6,3,1,20,137,745,120,21
Beta_1.4,u_236,37,74,351,11,2,0,1,0,1,0,0,0,0,1,2,0,0,1,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,2,0,0,3,4,3,0,1,0,2,0,0,0,0,0,1,1,0,0,3,0,1,0,2,0,2,0,1,1,5,1,3,4,6,21,163,783,120,15
Beta_1.4,u_237,31,89,335,16,0,3,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,0,0,6,5,2,0,3,0,1,0,1,2,3,0,0,1,0,3,0,1,0,3,1,1,0,3,2,0,6,1,1,1,4,16,146,791,113,13
Beta_1.4,u_238,43,84,350,8,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,3,5,0,1,0,0,5,1,0,3,1,0,1,2,2,2,2,0,1,4,4,1,0,1,1,3,2,0,2,0,3,14,150,797,93,7
Beta_1.4,u_239,39,96,341,11,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,1,0,0,2,2,0,0,0,0,1,1,1,0,1,8,0,0,2,1,0,2,2,0,4,2,3,4,8,2,24,149,760,81,2
Beta_1.4,u_240,44,82,375,11,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,7,4,1,5,1,7,2,1,0,1,0,1,0,1,4,0,1,0,1,3,1,2,2,1,2,7,0,2,4,1,20,153,724,74,13
Beta_1.4,u_241,29,89,390,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,1,1,1,0,0,0,7,0,1,3,2,0,1,0,0,5,2,2,6,1,4,4,2,2,1,4,0,2,0,1,4,0,2,2,1,5,13,138,676,111,9
Beta_1.4,u_242,35,69,437,22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,2,0,0,1,0,1,0,0,0,2,0,1,2,5,1,2,2,2,3,0,1,0,2,0,2,3,2,3,0,0,0,1,7,2,0,5,3,5,3,4,5,5,3,20,163,671,114,14
Beta_1.4,u_243,26,86,449,17,0,1,0,0,0,0,0,0,2,1,1,0,2,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,2,0,0,0,2,0,1,2,5,1,1,0,3,1,0,2,1,3,0,1,0,6,1,2,0,2,1,1,2,5,3,2,0,0,0,10,3,27,155,662,128,14
Beta_1.4,u_244,24,73,438,17,3,1,2,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,2,0,0,0,0,0,0,0,2,0,1,1,0,1,0,0,3,0,2,0,0,0,1,0,4,1,1,0,5,0,1,3,1,0,1,1,3,0,3,3,6,3,1,2,2,3,24,162,656,130,28
Beta_1.4,u_245,24,79,412,13,1,0,0,1,0,1,1,0,0,2,1,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,1,2,0,1,1,0,0,1,3,0,0,0,0,0,0,1,0,0,2,1,0,1,1,2,0,1,4,1,2,0,2,1,2,5,0,2,3,6,18,164,682,148,23
Beta_1.4,u_246,43,63,393,9,2,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,2,0,1,0,0,1,0,1,1,0,1,0,0,2,5,1,0,0,0,0,0,3,0,0,0,1,0,1,0,0,0,1,0,3,0,5,1,1,1,2,1,1,7,1,1,17,145,745,123,18
Beta_1.4,u_247,38,71,355,12,1,0,1,1,0,0,0,0,1,0,2,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,2,5,2,1,0,1,2,0,0,0,0,0,1,0,1,1,0,2,1,1,0,2,1,1,1,2,1,2,3,2,8,24,163,784,113,10
Beta_1.4,u_248,29,96,333,18,1,2,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,1,0,0,3,8,2,0,3,0,1,0,1,1,2,2,0,0,0,1,4,0,1,1,1,2,2,1,2,3,1,3,0,1,5,20,147,787,121,18
Beta_1.4,u_249,42,90,362,12,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,3,5,0,1,0,0,1,3,3,1,2,0,0,4,1,2,2,1,1,0,4,4,1,0,0,6,1,0,0,1,4,18,166,781,102,7
Beta_1.4,u_250,41,93,346,15,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,1,1,1,0,4,0,0,0,0,1,0,1,1,1,1,6,0,1,2,1,0,3,1,2,4,4,1,6,6,18,163,743,87,4
Beta_1.4,u_251,43,89,367,12,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,3,7,0,5,2,2,6,2,2,1,2,1,0,0,2,1,3,1,0,1,1,3,1,1,1,1,4,5,1,4,2,23,147,707,74,15
Beta_1.4,u_252,31,95,403,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,2,0,1,1,0,0,7,0,1,1,3,3,0,0,1,1,5,2,2,2,2,6,1,3,2,4,3,0,0,2,1,2,4,0,0,2,13,148,679,118,9
Beta_1.4,u_253,36,69,437,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,1,2,0,0,1,0,0,1,0,0,0,2,1,1,1,5,2,3,0,0,4,1,1,0,1,1,1,1,5,1,2,0,1,0,1,7,1,3,2,4,5,2,7,6,4,11,161,661,113,13
Beta_1.4,u_254,25,95,437,14,1,0,0,0,0,0,0,2,0,2,0,2,0,0,0,2,0,1,0,0,0,0,0,0,1,1,0,2,0,0,0,2,0,0,1,2,4,2,0,1,1,3,1,0,2,1,2,0,1,4,3,0,2,2,1,1,3,1,5,2,1,0,1,2,11,21,157,679,133,17
Beta_1.4,u_255,22,79,438,19,1,1,2,0,0,2,0,1,0,0,0,0,1,0,1,0,1,0,2,0,0,0,0,0,0,0,2,0,1,0,1,0,1,0,0,3,0,1,0,0,0,1,0,1,3,1,3,0,2,1,2,4,0,0,2,1,3,0,5,5,2,2,2,1,4,19,161,645,135,30
Beta_1.4,u_256,29,69,410,21,0,0,0,1,0,1,1,0,2,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,1,2,0,0,1,1,0,1,3,0,0,0,0,0,0,1,0,1,0,1,0,1,1,2,1,1,1,3,1,2,0,3,3,3,3,1,4,3,20,147,708,128,23
Beta_1.4,u_257,41,68,396,15,1,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0,6,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,0,2,2,2,1,3,1,1,4,2,3,2,12,152,756,114,15
Beta_1.4,u_258,43,66,354,17,0,1,0,1,0,0,0,0,1,2,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,2,6,0,3,0,0,1,3,0,0,0,0,1,0,1,1,0,2,2,0,0,0,1,2,3,1,0,3,1,4,3,24,166,779,109,13
Beta_1.4,u_259,33,91,330,12,2,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,3,8,0,1,1,2,0,1,2,0,0,1,3,0,0,1,4,1,2,1,0,2,3,1,0,5,0,2,2,0,4,20,154,781,113,16
Beta_1.4,u_260,42,87,347,15,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,3,5,0,0,1,0,0,1,4,2,2,2,0,2,2,2,1,0,3,1,0,2,5,2,1,0,5,1,0,0,2,23,152,778,106,10
Beta_1.4,u_261,44,90,351,18,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,5,3,4,0,0,1,3,0,0,0,0,1,0,0,2,1,2,3,2,2,2,0,2,3,1,2,3,4,3,9,15,150,757,78,5
Beta_1.4,u_262,40,91,383,14,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,4,7,0,5,1,2,4,4,0,1,2,4,0,1,1,1,2,2,1,1,1,2,1,0,0,4,1,4,5,3,5,21,138,738,76,15
Beta_1.4,u_263,37,91,406,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,1,1,0,1,0,0,1,7,0,1,1,2,3,1,1,0,1,5,2,1,1,3,6,1,1,3,5,5,0,0,2,0,6,0,1,0,3,12,161,669,119,11
Beta_1.4,u_264,38,73,434,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,1,2,0,0,0,0,0,1,0,0,0,1,2,0,0,2,5,1,3,2,0,5,1,0,2,0,1,0,2,0,5,4,0,0,0,0,6,4,1,2,4,8,2,2,8,6,13,160,667,116,13
Beta_1.4,u_265,27,88,438,17,1,0,0,0,0,0,2,0,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,0,0,0,0,2,0,0,1,2,2,2,2,0,1,2,3,0,1,1,3,0,0,2,5,1,1,2,3,1,1,2,0,5,3,0,1,0,12,23,163,689,110,16
Beta_1.4,u_266,21,78,448,14,2,2,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,2,0,1,1,0,0,1,0,0,3,0,1,1,1,0,0,1,0,3,3,1,1,0,2,3,3,1,0,1,2,3,1,1,3,6,1,1,2,5,21,162,647,133,31
Beta_1.4,u_267,29,68,406,18,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,0,1,1,1,0,1,2,0,0,0,0,0,0,0,1,0,1,0,3,1,0,4,3,0,0,1,4,1,1,0,3,3,6,1,2,2,19,145,727,135,19
Beta_1.4,u_268,34,64,374,21,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,5,5,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,2,1,1,3,2,1,7,3,0,2,2,18,148,767,125,9
Beta_1.4,u_269,41,66,351,15,0,1,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,1,1,1,7,0,0,3,0,0,3,1,0,0,0,0,2,1,0,3,0,2,0,0,0,1,2,2,1,0,3,3,2,5,25,165,788,90,13
Beta_1.4,u_270,30,95,346,13,2,0,2,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,1,0,0,2,6,3,2,0,3,0,1,0,2,0,0,0,4,0,1,0,6,1,1,2,0,1,4,4,0,1,1,1,1,3,20,154,785,121,17
Beta_1.4,u_271,43,81,347,13,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,3,5,0,0,1,0,0,2,0,3,4,2,0,1,4,1,0,1,0,2,0,0,3,6,1,0,0,6,0,2,2,21,150,785,112,10
Beta_1.4,u_272,43,95,358,13,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,8,2,3,1,0,1,0,3,0,0,0,0,1,0,0,2,1,1,4,4,2,2,0,3,2,2,1,3,3,4,19,150,769,82,9
Beta_1.4,u_273,36,88,365,17,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,4,7,0,4,1,2,3,6,1,0,2,2,5,0,0,2,0,2,2,2,1,0,1,1,2,0,3,2,5,4,4,18,148,726,74,21
Beta_1.4,u_274,38,89,403,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,3,1,0,0,1,0,2,0,8,1,0,0,2,2,3,0,1,0,0,6,0,3,2,6,4,3,0,0,5,5,1,0,3,1,3,1,0,4,17,159,677,120,16
Beta_1.4,u_275,39,71,431,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2,1,1,0,0,0,0,0,1,0,0,0,1,2,0,0,2,5,1,2,3,0,1,5,1,1,1,1,0,0,2,2,4,3,0,0,0,1,7,2,3,4,8,4,2,3,8,13,149,640,130,12
Beta_1.4,u_276,24,97,445,20,0,0,0,0,0,2,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,3,2,1,3,1,1,1,1,5,0,1,0,2,2,0,2,5,4,0,2,1,1,1,2,2,1,5,2,2,1,8,23,166,674,112,24
Beta_1.4,u_277,19,75,444,12,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,1,1,0,0,2,1,1,0,2,0,1,1,2,1,1,2,1,1,0,4,1,4,2,1,0,3,2,0,3,7,2,0,2,4,26,148,668,119,30
Beta_1.4,u_278,33,63,421,13,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,2,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,1,2,0,2,0,0,5,1,0,2,1,2,1,1,2,5,4,4,1,2,27,142,723,123,27
Beta_1.4,u_279,35,67,383,11,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,6,4,0,1,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,2,0,2,1,2,4,1,3,6,0,1,7,14,139,760,121,11
Beta_1.4,u_280,39,64,366,13,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,7,1,0,0,2,0,0,3,1,0,1,0,2,1,0,2,0,0,2,0,0,3,0,1,2,3,1,3,0,4,18,162,779,102,14
Beta_1.4,u_281,30,94,344,12,1,2,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,1,0,0,2,5,2,3,0,2,1,1,0,1,1,0,0,0,3,2,3,0,3,3,0,1,1,4,2,1,1,0,1,1,4,21,152,787,110,19
Beta_1.4,u_282,45,83,353,14,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,4,5,0,0,0,1,0,0,2,1,3,3,2,1,2,2,0,1,0,1,1,1,0,2,4,2,1,3,3,1,5,20,154,792,92,7
Beta_1.4,u_283,44,93,367,12,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,10,0,2,3,0,1,0,1,2,0,0,0,1,0,0,0,1,2,1,5,6,1,1,2,3,0,3,1,3,2,19,153,762,82,7
Beta_1.4,u_284,35,89,389,8,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,4,0,3,9,0,0,5,2,1,5,2,0,1,2,2,2,3,1,1,0,2,3,1,0,1,2,2,0,2,4,1,5,6,17,158,703,78,23
Beta_1.4,u_285,37,84,401,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,1,1,0,0,1,0,1,2,8,0,1,0,1,2,2,3,0,0,0,4,3,2,0,8,4,2,0,1,0,5,5,3,2,1,0,4,1,2,24,150,691,103,22
Beta_1.4,u_286,37,73,435,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2,1,1,0,0,0,0,0,0,1,0,0,0,2,1,0,0,2,5,2,1,3,1,0,6,2,0,1,0,1,1,1,0,4,1,4,0,1,0,3,6,2,3,9,7,1,1,2,20,163,636,137,11
Beta_1.4,u_287,22,100,431,19,0,0,0,0,1,1,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,2,1,0,2,4,1,0,2,1,1,2,2,3,1,1,0,3,1,1,3,7,2,0,0,0,3,2,3,0,4,9,0,1,4,22,148,687,109,28
Beta_1.4,u_288,16,72,435,25,1,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,2,0,0,0,2,1,0,1,0,3,0,3,1,1,0,1,4,0,1,2,4,2,3,1,2,0,3,1,1,5,6,0,1,3,21,148,672,127,21
Beta_1.4,u_289,34,66,415,10,0,0,1,1,2,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,2,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,2,1,0,1,2,2,3,1,2,0,1,3,2,1,4,5,2,4,1,28,148,736,118,22
Beta_1.4,u_290,33,71,381,15,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,2,0,1,1,0,0,0,2,0,0,1,0,1,0,0,0,0,0,5,2,2,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,4,2,1,3,4,3,3,1,4,17,140,771,116,7
Beta_1.4,u_291,34,62,360,22,1,1,0,0,0,0,2,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,7,1,0,0,0,1,0,0,3,1,0,2,2,0,1,0,1,0,0,1,1,0,2,3,2,2,3,0,3,3,22,145,778,119,10
Beta_1.4,u_292,35,87,357,10,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,2,4,1,6,1,0,3,0,1,1,0,1,0,0,1,3,3,0,1,3,2,1,3,3,0,1,1,1,1,3,2,14,152,789,101,15
Beta_1.4,u_293,47,87,354,14,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,4,3,2,0,0,1,0,0,1,2,0,5,4,2,0,2,1,0,1,2,0,1,0,1,1,3,2,1,5,5,3,17,170,792,84,9
Beta_1.4,u_294,48,97,357,12,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,11,0,0,1,2,1,0,0,3,0,0,0,0,1,0,0,0,1,3,3,5,5,1,1,2,3,1,1,1,5,19,153,764,73,6
Beta_1.4,u_295,38,89,396,13,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,1,0,3,9,1,0,3,3,0,4,4,1,1,0,1,2,4,2,1,0,0,5,0,1,1,1,1,2,1,2,2,2,8,20,142,715,79,23
Beta_1.4,u_296,37,94,415,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,3,1,0,0,0,1,0,0,3,9,0,0,2,1,1,5,1,2,0,0,0,6,1,3,1,7,3,0,1,1,3,3,4,4,1,0,1,4,4,18,150,681,116,27
Beta_1.4,u_297,34,76,450,15,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,1,1,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,2,5,2,1,0,4,0,2,4,1,1,0,1,2,1,1,0,3,4,3,0,1,0,6,5,3,7,6,1,0,1,22,158,670,137,7
Beta_1.4,u_298,21,91,450,16,0,0,0,1,1,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,1,0,0,0,0,0,1,1,2,0,1,5,1,0,1,3,0,2,3,0,3,1,0,0,5,0,2,2,6,0,0,0,0,4,1,3,1,6,6,1,2,19,151,674,114,22
Beta_1.4,u_299,17,75,431,22,1,0,0,0,0,0,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,2,0,0,0,2,1,0,2,0,0,2,2,2,2,0,0,2,2,0,3,3,2,0,3,2,0,0,4,0,4,6,2,1,1,19,140,681,144,18
Beta_1.4,u_300,36,66,412,9,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,2,0,2,0,0,2,1,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,2,1,0,0,2,4,2,2,1,0,3,2,1,3,4,2,3,3,15,147,720,119,17
Beta_1.4,u_301,31,75,375,10,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,1,1,0,0,2,0,0,0,1,1,0,0,0,0,0,0,5,1,2,1,1,0,0,0,1,0,0,1,0,0,0,1,0,3,1,0,1,0,2,3,1,4,2,3,3,5,2,13,145,771,121,9
Beta_1.4,u_302,36,63,345,19,1,0,0,0,0,2,0,0,1,1,0,0,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,2,1,6,1,0,0,0,0,0,1,1,1,1,3,1,0,0,1,0,1,0,1,1,0,3,1,4,2,1,2,3,4,21,155,773,120,11
