Folder_name,File_name,B1_1,B1_2,B1_3,B1_4,B1_5,B1_6,B1_7,B1_8,B1_9,B1_10,B1_11,B1_12,B1_13,B1_14,B1_15,B1_16,B1_17,B1_18,B1_19,B1_20,B1_21,B1_22,B1_23,B1_24,B1_25,B1_26,B1_27,B1_28,B1_29,B1_30,B1_31,B1_32,B1_33,B1_34,B1_35,B1_36,B1_37,B1_38,B1_39,B2_1,B2_2,B2_3,B2_4,B2_5,B2_6,B2_7,B2_8,B2_9,B2_10,B2_11,B2_12,B2_13,B2_14,B2_15,B2_16,B2_17,B2_18,B2_19,B2_20,B2_21,B2_22,B2_23,B2_24,B2_25,B2_26,B2_27,B2_28,B2_29,B2_30,B2_31,B2_32,B2_33,B2_34,B2_35,B2_36,B2_37,B2_38,B2_39
Beta_1.0,u_081,49,210,16,1,1,0,0,0,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,3,7,0,0,0,0,1,2,0,0,0,0,1,2,1,1,0,1,0,2,0,2,1,3,0,0,1,2,1,1,1,1,5,132,454,67
Beta_1.0,u_082,51,194,16,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,5,3,0,0,1,0,0,0,2,3,1,0,2,0,4,2,0,1,0,0,1,0,3,4,0,9,141,420,86
Beta_1.0,u_083,47,199,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,1,2,2,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,7,2,0,0,2,0,1,2,4,2,0,1,1,4,1,2,6,149,441,63
Beta_1.0,u_084,56,217,7,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,4,2,2,0,1,1,0,1,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,4,4,2,0,2,1,2,4,5,164,434,96
Beta_1.0,u_085,62,248,10,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,2,3,0,0,3,2,0,3,0,0,1,0,0,0,2,2,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,7,16,133,467,64
Beta_1.0,u_086,48,269,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,4,1,1,2,2,0,1,0,3,4,1,1,2,1,0,1,1,0,0,2,2,0,0,1,0,2,1,0,0,1,11,120,482,90
Beta_1.0,u_087,47,270,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,2,3,3,1,1,1,2,0,1,0,1,6,3,1,0,4,1,1,1,3,0,3,3,1,11,120,473,86
Beta_1.0,u_088,49,247,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,3,0,5,6,1,3,2,1,2,1,0,8,3,1,5,0,5,126,451,79
Beta_1.0,u_089,67,205,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,3,1,1,0,0,2,0,2,1,3,1,4,3,1,2,3,2,9,122,429,75
Beta_1.0,u_090,66,220,21,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,3,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,1,1,3,1,0,0,1,0,1,0,3,15,98,433,105
Beta_1.0,u_091,56,195,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,2,1,5,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,3,2,8,94,473,99
Beta_1.0,u_092,57,203,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,2,0,0,0,1,2,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,1,0,0,1,0,0,1,2,0,1,1,0,2,6,85,541,76
Beta_1.0,u_093,42,228,16,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,2,0,3,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,2,1,4,3,0,1,2,1,6,102,510,53
Beta_1.0,u_094,50,236,13,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,2,0,0,1,0,0,0,0,4,0,0,0,0,0,0,1,2,4,0,0,0,1,0,0,1,2,0,2,2,1,1,0,3,12,129,489,58
Beta_1.0,u_095,51,214,19,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,2,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,4,5,1,1,0,2,0,0,2,2,2,2,1,1,1,0,0,10,144,430,95
Beta_1.0,u_096,54,209,20,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,3,1,1,0,2,1,2,3,0,0,2,1,2,3,7,142,431,91
Beta_1.0,u_097,54,205,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,3,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,1,2,1,1,2,0,2,1,5,4,9,147,438,71
Beta_1.0,u_098,59,243,9,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,1,4,0,2,3,2,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,0,2,0,1,2,3,0,8,150,445,89
Beta_1.0,u_099,55,272,12,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2,2,2,2,0,0,3,2,0,2,1,2,1,0,1,0,3,2,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,15,133,482,82
Beta_1.0,u_100,55,259,12,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,2,1,3,1,2,2,0,1,0,1,4,1,0,2,1,3,0,2,0,0,0,3,2,1,0,1,1,1,1,0,14,119,496,82
Beta_1.0,u_101,59,262,11,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,2,1,1,3,0,2,1,1,2,0,1,2,6,0,1,3,5,2,1,0,3,2,3,6,118,503,61
Beta_1.0,u_102,59,234,13,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,5,2,0,2,3,2,1,4,1,0,2,6,3,0,5,11,119,466,62
Beta_1.0,u_103,49,234,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,2,1,1,1,0,1,0,1,2,0,1,3,1,2,3,2,1,3,13,109,458,96
Beta_1.0,u_104,54,219,27,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,4,0,0,0,2,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,4,2,0,1,0,0,1,0,1,2,13,98,449,93
Beta_1.0,u_105,64,209,24,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,2,0,3,7,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,2,0,0,1,3,3,2,5,99,512,81
Beta_1.0,u_106,59,205,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,2,0,0,0,0,1,0,3,0,1,5,2,0,0,0,0,0,1,0,0,0,0,0,1,0,2,1,1,1,1,0,0,1,1,1,0,1,2,0,1,2,8,91,541,68
Beta_1.0,u_107,53,234,19,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,3,0,0,0,1,0,0,0,0,1,4,2,1,0,0,0,0,0,0,1,0,1,0,0,1,1,2,1,3,2,1,1,3,1,7,116,507,66
Beta_1.0,u_108,47,237,17,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,4,3,1,0,0,1,2,1,1,0,2,0,1,1,2,9,120,486,68
Beta_1.0,u_109,47,221,17,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2,1,0,1,2,0,0,1,1,2,6,6,1,1,0,0,0,7,144,450,69
Beta_1.0,u_110,56,207,16,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,3,0,3,0,2,0,1,2,0,1,2,1,2,1,4,16,130,459,66
Beta_1.0,u_111,59,230,15,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,4,2,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,1,2,2,0,0,2,0,3,0,3,1,4,5,140,450,79
Beta_1.0,u_112,70,227,10,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,1,2,0,3,2,2,0,0,1,0,1,0,2,1,1,0,0,1,0,0,0,1,0,2,0,0,0,1,2,1,1,1,1,6,141,471,83
Beta_1.0,u_113,63,266,8,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,3,1,3,0,1,3,1,0,1,1,0,3,1,1,0,0,2,2,0,0,3,0,0,0,0,0,0,0,1,1,1,1,17,114,511,64
Beta_1.0,u_114,58,261,12,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,1,1,0,4,0,1,1,3,1,0,0,5,0,0,0,3,0,0,4,0,0,0,4,2,1,0,3,1,0,4,9,108,511,65
Beta_1.0,u_115,52,253,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,2,0,1,4,0,2,2,3,2,0,0,2,4,0,3,4,0,0,5,0,1,3,14,115,523,61
Beta_1.0,u_116,53,247,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,1,0,2,0,0,1,0,0,0,0,0,3,3,1,2,0,2,4,2,2,2,4,0,1,6,0,2,10,121,478,58
Beta_1.0,u_117,52,233,12,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,1,0,0,0,0,0,0,2,0,0,0,1,1,0,3,1,0,2,0,0,1,2,0,0,3,1,2,0,5,1,2,12,102,491,51
Beta_1.0,u_118,58,216,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,5,0,0,2,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,3,1,0,1,1,0,1,1,4,7,75,493,77
Beta_1.0,u_119,67,201,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,2,0,0,4,2,0,3,0,1,0,0,0,1,0,0,0,1,0,2,0,0,1,0,1,0,1,0,0,1,2,0,0,1,2,1,5,1,7,97,513,79
Beta_1.0,u_120,59,234,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,5,0,0,0,1,0,3,0,0,0,0,3,2,0,0,0,0,1,0,0,0,2,0,1,0,1,1,1,0,1,1,2,0,2,9,100,549,58
Beta_1.0,u_121,45,248,15,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,1,0,0,2,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,4,1,0,1,1,1,0,1,1,3,2,1,2,2,5,108,518,62
Beta_1.0,u_122,46,242,11,0,0,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,2,0,3,2,1,2,0,0,4,1,1,1,2,2,6,122,497,56
Beta_1.0,u_123,56,210,20,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,2,2,1,1,1,0,1,1,3,2,1,8,0,0,0,8,138,466,59
Beta_1.0,u_124,56,232,18,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,2,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,3,0,2,1,0,0,0,3,2,1,2,0,2,0,11,141,460,71
Beta_1.0,u_125,65,219,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,3,2,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,3,0,1,1,1,0,1,1,5,0,0,3,7,138,488,71
Beta_1.0,u_126,62,247,8,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,2,1,2,0,2,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,2,0,0,0,0,0,4,0,1,1,0,9,131,515,50
Beta_1.0,u_127,56,268,10,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,1,4,1,1,3,0,0,3,1,0,0,3,0,1,2,0,0,0,1,0,3,0,1,0,0,1,0,0,1,1,1,1,1,7,121,531,48
Beta_1.0,u_128,56,266,8,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,3,1,1,1,3,1,0,0,4,1,0,0,3,0,0,1,3,1,0,2,0,3,0,1,4,3,10,106,544,61
Beta_1.0,u_129,47,267,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,2,4,2,0,1,4,1,0,2,6,1,0,3,1,0,3,0,3,12,119,527,48
Beta_1.0,u_130,52,244,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,3,0,2,0,2,2,0,1,5,1,2,3,3,1,1,5,0,7,119,469,80
Beta_1.0,u_131,70,231,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,1,0,2,0,1,2,1,1,0,2,1,1,2,0,7,1,11,101,477,72
Beta_1.0,u_132,59,225,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,3,1,0,4,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,2,2,1,0,1,0,1,1,3,2,6,101,488,71
Beta_1.0,u_133,54,234,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,1,1,1,4,0,2,0,0,0,0,1,0,0,3,0,0,2,0,0,1,1,0,0,0,0,0,2,0,1,0,0,0,2,0,2,2,2,7,84,511,99
Beta_1.0,u_134,57,244,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,2,1,1,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,1,3,0,0,2,1,2,0,0,1,1,0,1,1,1,2,11,89,565,67
Beta_1.0,u_135,57,243,13,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,1,1,1,0,0,3,3,3,3,2,1,1,6,102,539,51
Beta_1.0,u_136,55,237,14,0,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,2,1,1,2,1,0,4,0,1,0,1,0,2,1,4,11,128,511,50
Beta_1.0,u_137,60,226,20,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,2,0,2,0,2,1,2,1,2,2,0,1,3,1,8,138,460,67
Beta_1.0,u_138,53,227,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,4,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,1,0,2,0,0,4,0,0,1,3,1,1,2,2,1,8,136,480,83
Beta_1.0,u_139,52,235,10,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,2,0,1,1,3,1,3,0,0,14,151,489,68
Beta_1.0,u_140,55,227,13,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,2,1,1,1,0,2,0,1,0,0,0,1,2,0,0,0,0,2,1,1,0,0,0,0,1,0,1,1,0,2,2,8,139,525,60
Beta_1.0,u_141,56,275,9,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,4,1,1,3,0,0,1,1,1,0,2,1,0,0,2,0,1,1,0,1,1,1,0,0,0,2,0,1,2,1,0,7,121,544,68
Beta_1.0,u_142,51,259,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,2,4,1,0,2,3,0,0,2,1,0,0,0,3,2,1,3,0,0,2,0,2,4,1,0,13,114,541,55
Beta_1.0,u_143,50,258,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,1,0,0,2,1,1,2,7,1,2,1,3,2,3,0,3,1,1,3,1,0,3,1,8,122,502,62
Beta_1.0,u_144,61,248,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,2,0,1,3,1,0,0,2,2,1,5,7,1,1,6,0,0,4,5,121,503,56
Beta_1.0,u_145,63,238,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,4,1,4,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,2,0,0,2,1,1,0,1,3,0,1,1,3,1,5,16,98,474,91
Beta_1.0,u_146,55,232,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,5,0,2,0,1,0,1,0,4,1,0,2,0,0,0,0,1,0,0,0,1,0,0,1,1,2,1,1,0,1,1,2,0,4,3,96,510,72
Beta_1.0,u_147,62,224,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,0,0,1,3,1,0,0,2,0,0,0,1,0,0,2,0,0,1,1,0,6,0,1,0,0,1,0,2,0,0,0,1,0,1,1,3,3,7,88,522,88
Beta_1.0,u_148,65,233,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,2,1,0,0,0,1,0,0,0,2,0,1,1,1,5,2,0,1,2,0,0,1,3,7,98,564,34
Beta_1.0,u_149,46,251,16,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0,1,2,1,3,1,3,1,6,2,7,109,535,53
Beta_1.0,u_150,49,245,17,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,3,0,0,1,1,0,3,1,1,0,3,2,11,133,492,56
Beta_1.0,u_151,46,231,19,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,0,1,3,1,0,2,1,1,2,0,2,0,2,0,16,129,482,92
Beta_1.0,u_152,48,222,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,2,0,0,4,0,0,1,2,2,1,1,1,8,128,513,59
Beta_1.0,u_153,56,222,13,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,1,0,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,2,1,0,1,0,2,1,1,2,0,3,1,10,142,514,60
Beta_1.0,u_154,62,254,12,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,2,1,2,1,0,0,2,0,1,2,0,0,1,0,1,2,0,0,2,0,1,0,0,0,0,1,0,0,0,3,0,1,0,11,136,519,79
Beta_1.0,u_155,49,273,14,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,5,1,0,4,0,0,3,0,1,1,2,0,0,0,4,0,0,2,0,0,3,0,0,0,0,2,1,1,1,1,9,120,542,62
Beta_1.0,u_156,50,254,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,5,0,1,1,4,0,0,1,2,1,1,1,3,1,1,3,1,0,2,2,5,0,0,8,119,535,59
Beta_1.0,u_157,55,260,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,4,0,3,3,1,2,5,2,0,0,4,1,1,2,2,0,5,6,124,507,58
Beta_1.0,u_158,66,261,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,0,1,0,3,0,0,1,0,2,2,1,2,5,2,2,4,0,3,14,109,494,57
Beta_1.0,u_159,56,250,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,4,1,0,0,4,3,0,2,0,0,0,0,0,0,0,1,0,0,3,0,1,1,1,1,0,1,0,2,0,0,1,2,3,1,16,102,486,79
Beta_1.0,u_160,64,222,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,3,1,2,1,0,2,0,1,0,0,1,2,5,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,2,0,1,1,1,1,6,90,522,62
