Folder_name,File_name,B1_1,B1_2,B1_3,B1_4,B1_5,B1_6,B1_7,B1_8,B1_9,B1_10,B1_11,B1_12,B1_13,B1_14,B1_15,B1_16,B1_17,B1_18,B1_19,B1_20,B1_21,B1_22,B1_23,B1_24,B1_25,B1_26,B1_27,B1_28,B1_29,B1_30,B1_31,B1_32,B1_33,B1_34,B1_35,B1_36,B1_37,B1_38,B1_39,B1_40,B1_41,B1_42,B1_43,B1_44,B1_45,B1_46,B1_47,B1_48,B2_1,B2_2,B2_3,B2_4,B2_5,B2_6,B2_7,B2_8,B2_9,B2_10,B2_11,B2_12,B2_13,B2_14,B2_15,B2_16,B2_17,B2_18,B2_19,B2_20,B2_21,B2_22,B2_23,B2_24,B2_25,B2_26,B2_27,B2_28,B2_29,B2_30,B2_31,B2_32,B2_33,B2_34,B2_35,B2_36,B2_37,B2_38,B2_39,B2_40,B2_41,B2_42,B2_43,B2_44,B2_45,B2_46,B2_47,B2_48
Beta_1.8,u_138,2,60,66,103,93,67,29,10,2,2,3,3,1,3,0,2,1,0,0,1,1,1,2,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,2,3,0,0,0,0,2,3,1,2,7,1,0,1,1,0,2,0,1,1,5,4,1,1,3,3,4,3,6,3,4,3,3,1,1,13,13,5,10,7,5,13,14,19,50,94,224,254,136,91,38,9
Beta_1.8,u_139,6,62,73,101,93,68,24,9,2,3,2,1,0,0,1,0,0,2,1,0,1,0,2,0,0,0,1,1,0,1,1,0,0,0,1,2,2,1,0,1,1,0,0,1,1,1,0,0,0,0,3,1,0,0,0,1,6,0,3,0,0,0,2,1,0,1,3,2,2,0,4,2,5,2,2,2,3,6,4,4,8,9,3,7,6,10,25,28,38,116,232,232,132,80,51,5
Beta_1.8,u_140,10,56,80,70,114,67,16,2,1,1,0,0,1,0,0,2,0,0,0,2,1,2,2,0,1,0,0,1,1,0,0,0,0,1,0,0,2,0,0,0,1,0,1,1,2,1,0,0,0,0,4,0,2,1,1,1,1,0,3,0,6,4,0,0,0,0,0,4,2,2,1,0,1,3,1,0,1,1,3,6,3,12,2,11,6,6,9,33,61,148,219,230,158,86,52,7
Beta_1.8,u_141,5,62,75,96,88,65,18,6,3,2,4,0,1,0,0,0,1,0,1,0,0,3,1,1,0,1,1,1,0,0,0,1,1,0,1,2,0,0,1,1,0,1,0,0,0,1,0,0,0,0,2,1,3,2,0,2,1,1,0,2,2,0,1,3,4,2,4,0,1,0,2,0,1,1,4,7,10,2,6,2,4,5,5,7,9,6,15,33,52,131,244,278,195,71,20,3
Beta_1.8,u_142,13,58,69,86,109,52,17,6,6,4,1,2,1,0,0,1,1,1,0,1,3,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,2,0,2,1,1,1,0,0,0,0,1,1,0,0,2,3,1,2,3,1,0,0,1,0,0,1,1,1,3,2,4,1,7,3,8,6,1,5,8,5,2,8,3,3,6,9,27,35,53,112,239,257,177,74,37,6
Beta_1.8,u_143,7,89,69,65,101,68,20,12,1,2,3,1,1,1,2,1,0,0,1,0,0,0,1,0,0,0,3,0,0,1,0,1,0,1,1,1,0,0,1,0,0,2,0,1,0,0,0,0,0,1,3,0,6,0,2,3,1,2,2,4,1,2,3,0,0,4,2,2,2,2,4,5,3,4,3,1,5,2,2,5,3,8,7,12,11,7,9,23,55,112,229,281,183,77,34,8
Beta_1.8,u_144,11,67,95,66,102,58,24,12,2,2,0,2,1,0,1,0,1,1,0,2,1,0,1,0,1,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,2,1,0,1,4,2,1,1,1,4,1,2,3,7,3,4,4,3,4,1,7,4,4,4,3,7,6,3,10,4,10,7,13,30,115,231,278,165,84,22,6
Beta_1.8,u_145,5,82,76,92,97,55,26,13,2,0,1,1,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,2,0,1,1,0,0,0,0,2,5,0,6,1,3,1,0,2,5,6,1,0,3,3,2,0,2,3,4,6,3,1,2,0,1,3,3,2,7,1,8,11,5,11,7,13,25,50,106,257,270,157,58,20,4
Beta_1.8,u_146,9,73,77,82,106,67,12,15,4,1,5,1,0,1,0,0,0,1,1,0,0,1,0,2,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,2,5,1,0,1,3,0,4,3,1,2,2,4,1,4,5,4,2,0,5,4,6,8,1,1,4,6,2,5,6,5,11,14,7,7,28,50,97,220,246,117,59,30,18
Beta_1.8,u_147,10,61,80,82,113,62,17,8,2,3,3,1,1,1,3,2,1,0,1,3,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,2,2,0,0,0,0,2,0,1,1,1,0,0,1,3,1,3,2,1,2,0,1,4,3,2,1,1,1,0,3,0,0,4,1,2,2,3,8,8,0,5,3,5,5,3,7,6,12,7,13,21,43,42,118,240,213,149,78,41,4
Beta_1.8,u_148,3,64,79,97,113,74,29,4,1,0,0,0,0,0,3,1,0,1,0,1,0,2,0,1,1,0,0,0,0,1,1,1,0,2,0,0,2,0,0,2,1,1,0,1,2,0,1,0,0,0,3,1,1,2,0,0,1,0,3,2,5,0,0,0,2,2,1,2,0,2,0,2,3,3,4,5,1,1,4,10,3,4,2,3,8,9,9,32,72,127,220,219,155,90,38,5
Beta_1.8,u_149,9,57,57,104,111,71,9,4,3,2,7,1,0,1,3,0,1,0,3,0,0,1,0,0,1,3,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,1,0,1,1,2,0,0,0,0,2,0,2,0,3,3,1,3,2,1,2,3,2,0,0,2,1,1,2,0,2,1,4,0,3,7,5,2,2,1,4,4,7,3,10,11,15,34,58,118,220,222,145,94,58,2
Beta_1.8,u_150,14,53,84,91,123,49,13,8,4,1,4,2,0,0,3,0,0,0,1,0,2,3,1,0,0,0,2,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,2,1,0,0,0,0,0,0,1,3,1,3,0,0,1,3,2,1,1,2,1,1,1,3,2,2,0,3,0,2,4,3,3,5,3,3,2,4,8,12,11,12,16,19,24,54,125,231,264,160,79,46,6
Beta_1.8,u_151,14,61,69,84,105,61,12,11,1,2,1,0,3,0,1,2,0,2,1,0,1,1,0,2,0,0,0,0,2,1,0,2,2,1,0,0,0,0,0,0,2,0,1,2,1,0,0,0,0,2,1,0,3,2,0,1,3,1,1,0,0,0,1,1,2,2,2,1,4,1,1,0,3,4,5,4,4,4,8,12,6,13,4,6,5,10,14,20,53,172,227,241,163,100,56,3
Beta_1.8,u_152,16,69,76,69,104,67,23,11,3,5,0,0,0,1,1,0,3,0,1,0,0,2,0,0,2,0,1,0,0,0,1,1,1,0,0,0,0,2,0,1,0,0,2,1,1,0,0,0,1,1,1,4,1,3,2,0,4,3,1,5,2,0,3,5,2,3,2,1,1,2,1,2,5,3,5,1,2,4,4,2,6,9,9,7,10,6,9,28,65,145,250,230,176,67,35,8
Beta_1.8,u_153,7,89,80,77,113,59,11,7,5,3,2,0,0,0,0,2,2,0,0,0,1,0,1,0,0,1,0,0,0,1,1,2,1,0,0,0,0,1,0,2,0,1,1,1,0,0,0,0,0,1,1,2,4,5,0,1,0,0,0,1,2,0,4,1,1,2,6,6,2,4,6,7,6,8,5,4,5,7,7,4,5,4,4,7,10,7,12,27,50,123,261,257,143,72,32,1
Beta_1.8,u_154,11,74,87,86,102,56,28,5,4,4,4,2,0,3,0,1,3,1,0,1,0,1,0,0,0,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,1,5,2,4,2,2,1,0,2,0,1,3,1,7,4,3,2,0,3,5,4,0,3,3,4,2,5,6,1,5,8,4,14,6,8,13,19,38,54,97,253,272,118,75,29,1
Beta_1.8,u_155,13,72,67,84,110,68,33,7,1,2,4,2,1,2,4,3,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,2,0,1,0,2,0,0,0,2,0,0,0,0,1,2,0,0,0,0,1,4,1,3,4,1,3,2,0,3,4,3,3,3,3,1,0,0,2,5,2,3,3,3,2,3,3,3,9,7,6,4,2,5,3,10,18,31,43,130,198,231,145,78,46,13
Beta_1.8,u_156,7,60,70,77,106,81,42,5,5,3,0,0,1,0,1,1,1,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,1,0,2,1,1,1,1,0,0,2,0,1,1,0,0,0,1,2,1,1,3,1,0,0,0,0,0,0,2,1,3,2,0,5,1,1,2,2,5,3,5,6,10,4,5,8,4,3,6,3,3,10,10,11,20,33,110,219,221,159,82,54,7
Beta_1.8,u_157,5,61,73,83,117,64,27,7,6,1,0,1,3,1,0,0,0,0,1,0,2,1,0,0,1,1,0,0,0,1,0,0,0,2,1,0,0,1,0,2,1,1,0,0,2,1,1,0,0,0,1,0,2,4,5,4,0,1,3,2,1,1,0,1,3,1,2,1,0,2,4,0,1,0,2,4,2,3,5,1,8,5,8,4,8,21,12,33,50,91,253,255,139,91,44,0
Beta_1.8,u_158,9,50,70,91,110,67,14,9,3,4,2,1,1,1,1,1,0,1,1,3,1,0,0,1,3,0,1,0,0,0,2,0,2,0,1,1,1,1,1,1,0,0,0,0,2,0,0,0,0,1,1,0,1,2,3,1,0,1,0,4,2,1,2,0,1,2,3,2,2,1,3,4,3,2,4,3,2,4,9,4,2,7,7,10,5,11,26,25,71,112,229,216,138,75,78,12
Beta_1.8,u_159,11,61,68,81,101,79,19,7,5,1,1,1,1,0,0,1,3,0,2,0,0,0,2,1,0,0,0,0,0,0,0,4,1,0,1,0,0,0,1,1,1,3,0,0,2,1,0,1,0,0,0,0,1,0,3,1,1,0,0,4,0,0,5,1,1,1,5,1,2,0,0,0,4,2,4,2,3,2,6,3,2,9,8,9,14,18,21,37,51,137,270,222,149,63,44,9
Beta_1.8,u_160,16,64,83,53,106,65,23,8,3,4,3,0,0,0,0,2,3,0,2,0,0,0,0,1,0,2,0,1,0,1,2,0,2,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,2,2,1,1,0,2,2,2,0,1,0,0,0,1,0,0,4,2,0,0,0,0,4,5,3,9,12,5,11,7,7,11,6,8,10,17,25,74,163,226,246,145,81,33,1
Beta_1.8,u_161,16,71,61,79,104,48,23,5,1,2,1,3,1,2,3,1,2,1,1,1,1,0,0,1,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,1,0,1,0,1,2,2,0,0,0,0,1,0,2,4,2,1,1,2,1,0,1,4,2,1,0,2,4,1,0,5,9,3,3,1,5,2,2,3,5,2,4,8,7,3,6,7,15,34,78,135,231,246,171,74,45,3
Beta_1.8,u_162,15,62,82,73,111,60,20,14,9,7,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,2,0,0,1,0,0,2,1,0,0,2,0,2,0,0,0,1,0,0,0,0,0,0,2,0,6,0,2,0,1,0,3,2,2,1,0,3,0,2,2,4,4,1,2,6,5,4,0,1,11,6,1,5,5,10,4,6,9,13,16,24,62,128,198,253,172,69,33,4
Beta_1.8,u_163,9,80,67,74,76,81,22,3,4,4,2,3,2,0,0,2,1,0,3,0,1,0,2,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,1,1,1,0,1,0,0,2,0,0,0,2,2,3,3,3,2,4,0,1,2,1,6,1,1,0,0,1,0,4,4,2,5,5,6,5,0,1,2,4,4,2,3,6,8,5,4,9,18,32,46,116,228,252,163,72,31,6
Beta_1.8,u_164,8,66,81,67,113,78,35,13,7,3,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,2,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,4,0,1,1,4,1,0,2,2,3,1,2,4,3,3,1,5,0,3,4,4,1,3,5,4,4,1,4,2,2,3,6,9,9,9,20,26,59,109,213,265,148,63,57,9
Beta_1.8,u_165,8,58,71,82,101,56,21,7,4,5,1,2,0,0,1,1,1,1,0,2,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,2,0,1,0,0,0,0,0,1,0,3,2,0,0,2,1,0,3,2,1,0,0,6,3,3,2,5,3,3,1,3,3,3,7,5,3,6,6,4,7,4,4,3,17,24,36,45,94,216,236,149,69,60,4
Beta_1.8,u_166,11,55,67,97,107,60,19,8,1,2,1,0,2,0,3,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,3,0,1,0,0,0,0,1,0,1,2,0,2,0,0,1,1,0,0,0,1,4,1,1,5,3,1,1,2,1,0,0,2,2,0,1,1,0,3,1,3,1,5,1,4,7,2,5,6,3,8,4,11,20,20,14,19,22,45,127,246,227,120,67,47,7
Beta_1.8,u_167,10,59,68,107,117,56,9,7,8,1,1,2,1,0,0,0,1,1,2,1,1,1,1,0,1,0,3,1,0,1,0,0,0,0,0,0,1,2,2,1,0,2,0,1,0,0,0,0,0,0,0,1,3,2,1,4,1,2,5,0,0,3,2,2,1,0,0,3,4,2,0,1,2,3,4,0,4,3,7,3,7,5,13,13,11,9,23,24,67,140,211,198,144,92,46,8
Beta_1.8,u_168,9,64,75,77,115,48,31,5,7,2,1,1,1,0,0,1,0,0,1,0,0,0,2,1,1,3,1,2,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1,2,3,2,0,2,1,0,1,1,1,3,2,1,0,1,5,6,4,0,0,5,3,1,1,6,3,2,6,4,5,9,11,5,13,26,33,94,122,223,202,172,102,35,3
Beta_1.8,u_169,6,70,75,81,107,52,9,5,8,6,2,2,3,3,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,1,0,1,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,2,1,0,2,0,1,0,0,0,0,0,1,2,5,3,1,0,1,4,1,0,1,0,3,3,3,7,2,6,7,13,18,18,20,15,34,54,126,226,257,181,69,48,3
Beta_1.8,u_170,12,54,61,96,104,67,13,6,3,2,1,1,0,0,2,2,0,0,1,0,1,0,3,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,2,2,1,3,0,1,2,1,2,2,1,1,0,1,0,2,1,0,0,0,2,3,3,0,5,3,2,7,4,7,8,14,11,7,9,19,17,27,47,112,245,264,173,94,34,1
Beta_1.8,u_171,12,70,62,65,119,70,23,13,5,1,2,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,1,0,1,0,1,3,1,0,0,1,1,2,0,1,0,0,1,0,1,0,0,0,2,6,2,1,1,2,1,1,2,5,1,1,1,1,6,2,2,2,0,3,3,1,6,1,1,4,2,3,5,2,6,4,6,4,6,5,14,26,24,39,127,232,241,139,103,55,5
Beta_1.8,u_172,10,72,80,79,111,49,33,11,3,2,2,0,2,0,1,2,0,1,2,0,1,0,1,1,0,0,2,0,1,0,0,0,1,0,2,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,4,2,2,2,1,4,3,1,1,1,2,2,1,1,4,5,0,3,3,6,4,5,3,7,4,4,6,8,9,3,5,5,8,12,20,22,61,108,257,232,147,64,44,2
Beta_1.8,u_173,9,66,76,81,102,54,14,7,6,7,1,3,0,2,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,2,0,0,0,1,2,0,0,1,0,1,1,1,0,0,0,0,1,2,2,1,1,1,1,1,1,2,0,1,3,1,2,1,1,5,5,2,6,4,2,3,3,10,1,2,1,3,4,10,8,6,13,18,26,35,50,121,248,272,122,64,24,0
Beta_1.8,u_174,14,57,78,84,100,66,14,3,5,1,4,3,2,1,1,2,0,2,0,0,0,0,2,0,0,1,0,2,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,2,0,3,1,1,0,0,0,1,0,1,3,2,1,2,2,4,4,0,5,6,4,2,1,4,3,2,6,5,5,4,6,13,5,7,14,25,30,62,90,236,225,103,69,40,9
Beta_1.8,u_175,11,74,68,86,113,63,28,5,5,4,2,3,0,1,0,0,2,1,2,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,2,0,1,4,1,1,1,1,1,0,0,0,1,1,2,3,2,4,3,0,3,2,1,0,1,0,2,1,3,2,1,0,1,3,3,4,4,4,9,5,5,3,8,5,6,7,9,13,13,21,31,56,108,212,222,117,70,38,4
Beta_1.8,u_176,9,60,66,83,116,71,26,13,3,1,1,1,1,0,1,0,0,0,0,2,0,0,1,1,1,0,1,3,1,1,3,0,0,0,0,1,2,0,2,1,0,0,0,3,2,0,0,0,0,1,1,2,0,5,3,2,0,1,3,2,1,6,2,0,2,2,2,2,4,3,2,0,5,2,4,1,1,1,6,7,15,9,8,4,6,16,15,37,64,116,223,207,132,104,34,3
Beta_1.8,u_177,5,52,69,77,121,72,18,12,6,2,0,3,3,2,3,2,1,0,1,0,2,2,0,0,2,1,0,0,0,0,1,1,2,1,1,0,2,0,0,0,1,1,0,0,1,1,1,0,0,1,0,4,2,2,2,1,0,1,0,5,2,1,3,0,1,2,4,3,3,0,1,2,1,3,4,1,2,4,4,5,10,4,11,11,12,11,15,37,38,102,213,232,162,87,53,8
Beta_1.8,u_178,7,52,82,85,85,59,16,11,5,7,6,1,2,0,2,2,1,0,1,2,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,7,1,1,0,1,0,0,0,3,0,0,2,2,2,3,4,4,0,1,4,1,3,1,2,7,4,1,5,9,12,6,8,9,19,19,23,39,113,206,268,164,80,57,8
Beta_1.8,u_179,8,69,71,58,95,65,20,5,4,3,2,2,1,2,0,0,1,0,1,0,1,3,3,1,0,1,1,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,1,1,2,0,0,0,0,0,3,2,0,3,0,2,3,2,2,0,1,2,1,0,0,2,2,1,0,1,0,0,1,7,2,2,4,4,11,12,12,14,12,11,10,12,14,29,56,125,232,238,149,88,45,14
Beta_1.8,u_180,12,71,67,66,116,51,30,8,4,2,0,2,0,2,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,2,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,4,4,5,3,1,2,4,2,3,0,1,4,1,1,1,0,1,2,3,3,2,4,6,7,4,4,4,3,7,5,7,6,2,4,9,13,12,32,66,134,261,261,154,43,38,2
Beta_1.8,u_181,12,76,75,76,108,50,14,6,3,4,2,1,0,2,1,1,1,1,0,2,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,2,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,3,3,2,5,0,3,0,5,1,5,2,6,4,2,3,3,1,3,5,4,4,8,2,2,3,7,2,5,5,5,3,5,6,9,14,28,33,68,116,230,235,134,58,28,2
Beta_1.8,u_182,11,73,81,84,94,60,20,11,2,1,0,1,3,0,1,0,0,0,0,0,2,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,2,1,1,0,0,0,1,1,0,0,0,2,3,4,2,0,0,2,3,1,0,2,4,1,4,0,0,6,2,2,1,3,1,3,5,1,5,13,10,6,3,10,11,4,14,14,19,29,37,57,121,216,216,130,67,25,10
Beta_1.8,u_183,13,63,66,86,117,69,27,14,4,1,0,1,3,2,0,1,2,0,1,0,0,0,0,0,1,2,0,1,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,1,0,2,1,0,0,2,3,1,2,3,1,3,1,2,4,3,0,3,1,1,7,3,1,3,4,2,1,4,4,2,4,2,2,4,4,5,4,16,10,9,14,5,14,34,49,108,217,219,129,64,36,1
Beta_1.8,u_184,7,52,71,94,116,65,26,11,6,2,1,2,2,3,1,0,1,0,4,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2,2,2,1,0,0,0,0,2,0,2,0,0,0,1,2,0,1,4,2,0,2,1,2,3,4,1,0,3,2,3,1,1,5,4,4,2,6,4,3,7,5,8,7,9,9,6,5,2,14,10,15,51,114,201,226,105,71,56,19
Beta_1.8,u_185,7,59,74,77,91,50,20,13,5,0,0,0,2,1,0,0,0,1,2,1,0,1,2,1,0,1,0,2,0,0,0,1,0,2,1,1,2,2,1,1,1,1,1,1,0,1,0,0,0,0,4,0,1,2,0,0,1,3,1,0,0,0,3,4,1,2,2,4,2,0,1,2,4,1,10,8,2,4,0,5,6,5,12,8,8,13,21,27,44,103,216,228,150,105,53,6
Beta_1.8,u_186,8,48,82,83,99,54,15,10,3,5,3,4,3,2,3,0,1,2,2,1,2,2,0,2,0,0,3,1,0,0,0,2,0,0,0,2,0,0,0,1,0,0,2,0,1,0,0,0,0,1,1,5,1,1,3,1,4,1,4,0,1,0,1,0,2,0,0,2,3,1,1,2,1,3,2,3,5,5,7,4,9,6,12,3,6,8,20,27,53,100,249,212,149,74,41,7
Beta_1.8,u_187,11,57,70,71,103,74,12,7,4,3,1,1,1,0,1,1,4,2,1,0,0,2,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,1,0,1,1,4,1,0,0,0,0,0,0,1,1,1,2,3,0,3,1,1,3,1,1,2,3,2,1,1,1,1,1,3,2,4,6,2,1,2,5,1,5,4,9,7,5,4,12,12,25,29,47,145,251,246,161,64,30,3
Beta_1.8,u_188,18,63,69,68,86,58,30,7,7,2,1,0,1,1,1,0,0,1,1,0,2,0,0,2,0,1,4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,3,1,0,1,0,1,1,4,4,0,0,1,1,0,1,1,0,1,0,3,3,1,1,2,1,5,5,9,10,3,11,11,5,11,7,12,20,44,81,136,231,215,146,83,31,0
Beta_1.8,u_189,14,66,88,67,91,50,9,5,2,3,8,3,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,2,3,2,5,5,3,1,1,3,1,1,3,1,1,3,4,1,4,1,0,1,4,3,5,6,3,1,6,3,4,4,2,3,7,19,27,25,44,58,111,218,232,172,71,42,0
Beta_1.8,u_190,11,77,80,84,107,71,14,6,4,5,2,0,3,2,3,2,1,0,2,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,1,2,0,0,0,1,0,1,0,1,0,0,2,4,1,1,4,1,1,6,1,5,2,1,1,1,4,1,5,4,4,4,3,3,4,4,3,1,6,4,1,6,13,8,6,11,11,12,20,18,23,36,101,211,229,145,73,37,0
Beta_1.8,u_191,8,82,69,66,109,54,28,6,2,6,2,3,0,2,0,1,2,1,2,0,2,1,0,0,2,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,3,4,2,4,2,3,0,2,1,3,4,4,3,2,3,0,2,1,3,0,2,7,2,4,4,7,4,4,10,2,7,9,8,8,18,14,14,13,24,47,118,242,239,141,49,49,5
Beta_1.8,u_192,9,55,81,77,121,69,36,13,7,3,2,1,0,0,1,2,0,1,1,0,0,1,0,1,1,0,2,1,2,0,0,0,1,0,0,1,0,0,1,2,0,1,1,0,0,0,0,0,0,0,4,2,1,4,1,2,4,3,2,1,6,3,4,1,4,0,2,1,0,3,2,5,3,8,4,8,8,3,5,4,2,8,5,10,10,8,11,34,64,106,207,205,163,73,37,8
Beta_1.8,u_193,6,60,83,82,114,47,20,17,11,3,5,2,2,2,1,2,1,1,0,0,0,0,0,2,0,1,1,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,1,2,2,1,1,1,1,0,0,0,2,0,4,1,1,3,3,2,3,4,4,5,5,2,4,6,8,11,6,5,2,5,4,5,10,9,10,17,27,52,99,229,226,109,75,73,1
Beta_1.8,u_194,7,72,58,95,119,51,9,6,1,3,3,3,2,2,2,1,1,0,0,1,0,1,0,0,0,1,2,0,0,2,0,0,0,0,2,1,2,1,2,1,0,0,0,2,0,0,0,1,0,0,2,3,0,1,4,1,0,1,2,0,2,3,1,1,0,2,2,4,1,2,0,2,4,1,2,3,2,2,6,10,11,10,13,9,12,14,18,28,47,112,242,239,139,76,36,4
Beta_1.8,u_195,7,63,73,83,93,69,13,12,4,4,0,1,3,2,4,1,2,1,1,0,0,2,3,1,1,1,1,0,0,0,0,1,1,1,1,0,3,1,1,0,3,1,0,1,0,1,1,0,0,0,4,1,2,7,2,0,1,2,0,0,1,2,1,0,2,0,1,3,1,1,2,1,4,4,4,7,8,4,7,4,6,7,12,15,7,15,17,24,66,123,237,189,163,75,52,9
Beta_1.8,u_196,8,64,54,80,101,61,23,11,10,5,1,4,2,0,0,1,1,5,1,1,0,0,0,1,0,0,2,2,1,1,1,0,0,1,1,1,0,2,0,1,0,1,0,2,0,2,0,0,0,2,0,1,1,0,2,1,0,3,6,4,0,3,4,5,4,0,2,0,0,7,3,1,1,1,1,1,5,5,3,6,6,3,6,6,12,18,20,54,68,106,215,226,149,75,46,4
Beta_1.8,u_197,9,73,64,85,101,56,15,4,2,2,1,1,3,1,1,0,2,0,2,0,0,0,0,1,1,0,2,1,0,0,2,0,1,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,3,1,2,0,2,1,1,0,0,0,1,1,2,2,3,4,2,0,3,4,10,9,2,8,8,6,3,6,4,5,14,18,17,30,54,54,127,214,241,159,41,40,1
Beta_1.8,u_198,8,76,81,74,93,68,12,5,3,2,4,0,3,0,0,2,1,1,0,2,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,2,2,1,0,0,2,1,4,0,3,1,2,3,3,0,4,4,2,1,4,0,1,1,2,2,0,2,4,5,2,2,0,4,0,6,15,5,8,22,11,11,18,28,43,59,117,221,205,143,72,39,2
Beta_1.8,u_199,16,63,71,64,125,61,16,11,2,2,3,2,2,2,1,2,3,2,0,0,0,0,2,0,1,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,3,2,1,3,5,3,2,3,2,2,4,1,3,2,2,1,2,3,2,0,4,6,3,4,8,5,10,16,10,5,1,4,2,5,6,9,20,16,26,68,117,199,243,110,64,69,3
Beta_1.8,u_200,10,80,75,65,113,58,20,18,15,11,0,1,1,1,0,1,0,1,3,2,2,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,1,1,0,0,1,1,2,0,0,0,0,0,1,1,4,5,5,3,1,2,1,0,0,1,1,3,3,4,5,2,1,2,6,6,9,7,6,5,7,6,4,8,2,10,7,6,15,7,15,26,69,118,249,233,151,57,28,5
Beta_1.8,u_201,10,68,59,100,122,53,24,8,9,4,3,2,2,5,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,2,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,5,3,3,2,1,3,2,0,2,0,1,0,2,1,4,6,5,4,1,3,2,3,2,0,5,4,11,7,8,11,5,15,19,9,23,22,48,125,246,212,119,63,41,9
Beta_1.8,u_202,7,75,72,67,111,57,29,12,2,5,3,1,2,2,3,0,1,3,0,2,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,2,0,2,1,1,1,0,2,0,0,0,0,2,2,1,1,0,3,2,1,1,0,1,1,3,5,4,3,1,7,3,3,5,6,2,3,2,2,4,2,2,8,11,8,14,5,9,10,10,28,54,119,181,211,159,84,40,1
Beta_1.8,u_203,8,51,83,71,119,55,25,13,3,3,3,1,1,2,5,1,2,1,0,1,0,0,2,1,2,2,0,0,0,1,0,2,2,1,0,1,0,1,0,1,0,1,2,2,2,1,0,0,0,0,1,3,1,1,2,5,1,0,1,0,4,1,1,0,0,5,3,1,2,0,1,7,1,1,7,2,7,8,9,7,6,6,10,12,13,17,25,29,41,98,173,243,131,77,44,13
