Folder_name,File_name,B1_1,B1_2,B1_3,B1_4,B1_5,B1_6,B1_7,B1_8,B1_9,B1_10,B1_11,B1_12,B1_13,B1_14,B1_15,B1_16,B1_17,B1_18,B1_19,B1_20,B1_21,B1_22,B1_23,B1_24,B1_25,B1_26,B1_27,B1_28,B1_29,B1_30,B1_31,B1_32,B1_33,B1_34,B1_35,B1_36,B1_37,B1_38,B1_39,B1_40,B1_41,B2_1,B2_2,B2_3,B2_4,B2_5,B2_6,B2_7,B2_8,B2_9,B2_10,B2_11,B2_12,B2_13,B2_14,B2_15,B2_16,B2_17,B2_18,B2_19,B2_20,B2_21,B2_22,B2_23,B2_24,B2_25,B2_26,B2_27,B2_28,B2_29,B2_30,B2_31,B2_32,B2_33,B2_34,B2_35,B2_36,B2_37,B2_38,B2_39,B2_40,B2_41
Beta_1.0,u_387,49,210,22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,1,0,0,0,1,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,1,0,2,4,0,0,2,2,0,1,1,15,144,554,37
Beta_1.0,u_388,48,234,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,3,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,3,0,0,0,1,1,0,0,2,2,1,0,0,2,2,1,2,10,171,521,30
Beta_1.0,u_389,54,240,19,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,6,2,1,0,0,3,3,0,1,0,1,2,0,0,0,2,0,1,0,2,1,0,0,0,1,0,2,0,0,0,0,0,1,1,1,2,14,160,541,29
Beta_1.0,u_390,43,255,21,1,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,7,0,2,2,0,1,1,0,3,0,3,1,2,1,0,0,0,0,0,0,3,1,1,0,4,0,0,1,1,3,0,0,13,157,552,25
Beta_1.0,u_391,42,272,21,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,1,0,7,0,1,1,2,1,1,2,0,0,3,0,4,3,3,1,0,0,0,1,1,2,1,1,6,10,128,561,23
Beta_1.0,u_392,46,271,31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,1,3,1,0,1,0,1,2,0,2,7,0,2,2,2,0,2,2,1,1,2,4,4,2,2,0,12,151,528,27
Beta_1.0,u_393,50,271,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,3,4,2,0,0,1,0,3,2,8,1,0,2,2,0,3,2,12,141,490,30
Beta_1.0,u_394,38,269,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,3,0,0,4,2,0,0,0,1,0,1,2,0,2,0,2,0,0,0,2,0,0,0,0,0,0,1,1,3,3,2,0,0,1,5,9,17,128,482,45
Beta_1.0,u_395,42,248,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,4,0,1,2,0,0,0,1,0,0,4,2,0,0,0,0,1,0,0,0,2,0,2,0,2,1,0,3,0,1,1,0,0,1,0,5,20,129,496,53
Beta_1.0,u_396,43,236,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,2,0,1,3,1,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,1,5,1,0,1,0,1,2,0,0,1,1,2,3,3,0,2,1,7,131,493,83
Beta_1.0,u_397,44,235,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,2,2,0,0,0,6,2,0,0,1,2,1,5,11,152,571,38
Beta_1.0,u_398,36,249,21,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,0,0,1,2,0,2,1,1,1,2,1,8,10,142,549,27
Beta_1.0,u_399,42,237,26,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,2,2,0,1,0,1,1,2,0,0,2,1,16,145,540,44
Beta_1.0,u_400,49,213,27,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,0,0,0,1,0,0,0,1,1,0,1,0,1,3,3,1,3,0,14,137,526,72
Beta_1.0,u_401,47,227,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0,0,2,3,0,2,1,1,0,2,1,1,12,152,537,36
Beta_1.2,u_001,35,111,231,5,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,3,0,0,0,0,0,0,0,1,6,1,0,0,0,0,3,0,1,0,0,0,0,0,4,0,1,1,1,0,1,2,0,1,2,2,1,3,1,3,0,4,2,1,2,14,70,535,215,14
Beta_1.2,u_002,43,119,197,2,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,4,3,1,1,0,0,3,0,0,0,0,0,1,0,0,4,0,1,1,0,0,1,0,0,6,2,1,1,1,0,2,2,0,4,0,11,65,521,184,30
Beta_1.2,u_003,47,111,193,3,0,2,0,1,0,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,2,5,5,0,0,1,1,1,0,1,1,1,2,0,0,1,2,1,0,0,1,1,0,0,0,0,1,2,0,2,0,0,0,2,10,1,9,65,536,187,30
Beta_1.2,u_004,35,161,181,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,4,2,1,3,6,2,0,0,1,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,2,2,2,2,1,0,0,1,0,1,6,11,74,532,185,23
Beta_1.2,u_005,35,134,253,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,2,0,4,2,3,0,1,2,1,1,0,0,0,3,3,5,2,1,0,0,1,2,0,0,1,0,0,2,2,1,0,2,3,1,5,0,5,4,14,94,512,207,21
Beta_1.2,u_006,39,133,245,4,0,2,1,0,0,0,2,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,3,2,7,0,5,1,1,1,0,1,0,0,1,2,1,2,0,0,1,2,3,4,6,2,4,1,1,1,3,1,1,2,1,5,4,16,79,523,185,10
Beta_1.2,u_007,37,113,243,8,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,2,1,0,0,3,0,1,0,5,1,0,3,3,3,1,4,2,1,2,0,1,4,4,3,4,1,0,1,0,6,2,4,3,2,13,76,503,172,16
Beta_1.2,u_008,45,88,249,2,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0,0,2,0,0,2,1,1,3,3,0,0,0,0,0,1,2,2,0,0,0,0,6,2,1,1,2,2,5,1,4,1,4,2,3,2,0,2,0,6,3,5,4,11,81,450,216,15
Beta_1.2,u_009,45,112,225,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,2,0,0,0,2,0,0,0,0,1,1,1,0,0,1,1,1,0,3,1,0,2,1,3,1,0,2,1,0,2,0,0,0,0,0,3,1,1,0,1,0,1,1,6,0,0,3,2,7,2,5,9,3,10,80,454,211,20
Beta_1.2,u_010,45,121,233,4,0,0,0,0,1,1,0,0,1,0,2,0,0,0,2,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,1,1,0,0,0,2,0,0,4,1,0,1,0,1,0,1,0,2,0,3,0,1,3,1,1,0,3,1,1,1,0,0,0,0,0,3,2,1,0,2,1,4,3,9,70,493,248,20
Beta_1.2,u_011,34,120,256,7,1,2,0,0,1,1,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,2,0,2,3,3,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,2,0,4,0,1,2,1,2,0,2,2,1,1,0,1,2,12,60,536,237,36
Beta_1.2,u_012,26,123,250,6,0,2,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,2,4,0,0,4,1,0,0,1,0,0,0,1,1,0,0,1,1,0,2,0,2,0,1,3,0,2,2,0,4,2,6,2,3,2,10,76,544,217,34
Beta_1.2,u_013,28,118,224,1,2,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,1,0,0,0,3,0,1,0,0,0,0,0,5,1,0,2,1,0,0,0,0,1,4,1,0,4,5,1,2,3,2,1,3,0,10,78,552,187,31
Beta_1.2,u_014,40,114,205,6,0,3,1,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,4,2,0,0,3,0,1,0,0,0,0,0,0,4,0,1,1,1,0,0,0,1,7,2,0,2,1,0,1,0,3,4,0,3,15,69,531,174,25
Beta_1.2,u_015,40,127,176,3,1,2,2,3,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,2,0,0,3,4,4,0,0,0,3,0,1,1,1,1,0,1,1,2,0,0,1,1,0,0,1,0,0,0,3,1,0,0,1,0,1,7,4,1,12,69,536,179,24
Beta_1.2,u_016,37,164,186,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,1,2,3,4,6,2,0,0,1,0,0,0,2,0,1,1,0,0,1,1,0,1,1,0,1,3,0,0,3,2,0,0,1,0,4,2,14,84,535,187,38
Beta_1.2,u_017,39,155,220,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,2,1,7,5,0,1,1,2,0,0,0,4,2,6,2,1,0,0,1,1,1,0,0,1,0,1,1,1,1,2,1,2,2,1,8,4,3,16,92,526,211,27
Beta_1.2,u_018,35,141,236,1,1,0,1,1,0,0,1,1,2,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,2,3,0,3,2,5,1,0,2,2,1,1,2,0,2,0,1,0,0,6,2,7,2,6,1,2,2,1,1,1,1,1,2,3,3,17,88,546,173,7
Beta_1.2,u_019,37,114,231,1,2,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,1,3,0,0,0,3,0,0,1,1,0,3,0,2,3,8,1,2,1,4,1,3,3,1,4,2,2,1,0,7,2,6,3,0,2,14,78,490,180,22
Beta_1.2,u_020,39,95,245,3,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,2,0,2,1,1,4,2,0,0,0,0,0,1,3,0,0,0,0,2,2,1,3,0,2,2,1,4,0,2,2,3,5,1,0,1,5,4,2,3,2,11,88,478,209,21
Beta_1.2,u_021,45,103,227,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,2,0,0,0,0,2,1,0,0,0,1,1,0,3,3,2,0,2,0,3,1,1,1,1,0,0,0,0,0,1,2,1,0,0,0,1,1,3,1,1,0,2,4,1,4,2,3,4,22,70,452,232,19
Beta_1.2,u_022,40,125,238,4,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,3,1,0,1,0,1,0,1,3,0,2,0,2,2,2,1,1,1,2,0,3,0,0,0,0,0,2,2,2,0,0,0,2,3,2,8,69,476,254,36
Beta_1.2,u_023,32,120,269,6,1,0,1,0,0,1,1,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,3,3,2,0,0,1,0,0,0,0,0,4,0,0,1,0,0,1,0,4,0,2,2,1,3,2,2,0,2,3,0,1,0,0,0,3,12,65,514,242,31
Beta_1.2,u_024,26,123,253,9,0,0,2,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,2,0,0,4,2,0,2,5,0,0,1,0,0,0,0,1,0,0,1,0,0,2,1,2,0,0,2,0,1,0,5,3,2,4,2,5,2,2,10,69,554,206,27
Beta_1.2,u_025,34,101,224,2,1,1,0,1,1,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,1,0,0,1,3,1,0,0,0,0,2,4,0,0,0,2,1,0,0,0,0,2,1,3,3,1,0,4,4,3,1,2,1,2,8,71,554,200,11
Beta_1.2,u_026,39,118,213,2,0,0,3,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,3,4,1,0,2,0,1,1,0,0,0,0,0,1,2,2,0,0,0,2,0,2,6,2,1,1,2,0,1,0,1,3,4,3,3,8,75,541,176,32
Beta_1.2,u_027,44,123,192,2,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,1,0,2,4,4,0,0,1,0,1,0,1,3,0,0,0,4,0,1,1,0,0,0,0,0,1,0,3,1,0,0,0,0,1,7,4,1,4,8,82,547,188,21
Beta_1.2,u_028,44,150,192,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,2,1,0,4,4,5,6,5,0,0,0,0,0,0,0,1,2,0,0,1,0,2,0,1,0,0,0,4,0,0,2,1,2,1,0,1,0,3,2,10,82,558,186,21
Beta_1.2,u_029,30,145,225,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,2,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,2,0,2,2,1,3,3,1,1,0,5,1,7,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,2,3,1,1,2,1,6,3,3,9,85,539,182,16
Beta_1.2,u_030,31,139,241,0,0,1,0,1,1,0,0,1,0,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,2,0,3,2,1,1,3,0,0,0,1,3,1,3,0,1,0,3,2,5,2,7,1,2,2,3,1,1,2,1,2,1,1,2,1,2,19,81,534,182,9
Beta_1.2,u_031,33,120,242,4,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,3,0,0,3,0,0,1,0,1,3,0,1,1,2,1,4,1,1,3,6,0,2,3,4,0,1,8,4,4,5,2,1,2,0,9,83,491,178,24
Beta_1.2,u_032,40,92,243,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,1,3,2,0,0,0,0,1,1,0,2,0,1,0,3,0,0,0,7,0,1,5,0,2,0,4,2,2,0,1,1,5,0,4,2,2,17,79,470,206,16
Beta_1.2,u_033,43,114,228,4,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,2,0,0,0,1,1,1,0,0,1,0,1,2,4,2,0,1,1,1,2,2,0,2,0,0,0,0,1,2,1,0,0,0,1,0,4,1,0,1,5,1,0,5,2,1,5,3,13,70,447,209,30
Beta_1.2,u_034,40,118,252,4,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,2,0,1,1,1,3,1,0,1,1,0,0,3,2,3,1,0,2,1,1,1,2,1,1,0,1,1,0,0,0,1,2,1,1,0,1,0,2,3,1,13,68,485,243,32
Beta_1.2,u_035,32,116,257,4,1,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,2,0,0,0,1,0,2,3,2,0,2,0,0,0,0,2,0,1,2,1,0,0,0,3,2,2,2,2,1,1,0,1,2,2,1,2,0,1,0,0,0,3,7,58,527,243,21
Beta_1.2,u_036,30,118,236,7,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,2,1,3,2,0,5,0,0,1,0,0,0,0,1,0,0,0,1,0,1,3,0,0,3,1,0,0,0,3,2,6,4,2,0,2,3,3,14,64,573,206,25
Beta_1.2,u_037,30,108,225,7,0,0,1,0,3,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,4,1,0,0,3,1,0,0,0,0,1,5,0,0,0,1,0,0,1,0,0,1,1,1,3,3,0,3,2,1,5,3,1,1,2,13,67,552,209,14
Beta_1.2,u_038,37,110,219,4,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,6,0,0,1,0,0,0,0,0,0,0,1,2,1,0,0,1,0,0,4,4,2,1,1,3,0,0,2,0,2,3,5,2,1,12,61,564,168,28
Beta_1.2,u_039,45,114,186,4,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,2,0,3,3,4,0,1,1,0,0,3,1,0,2,0,1,1,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,5,5,2,1,2,15,61,552,196,22
Beta_1.2,u_040,36,164,189,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,2,0,0,2,7,5,3,0,3,0,0,0,0,0,2,0,2,1,0,2,0,1,0,0,0,2,1,0,0,0,0,1,1,1,1,3,1,2,8,73,550,180,29
Beta_1.2,u_041,32,161,210,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,3,1,1,1,1,1,4,2,5,0,4,0,0,2,0,0,0,0,1,0,2,1,1,1,1,2,1,2,0,0,5,2,3,4,8,78,528,202,12
Beta_1.2,u_042,27,146,237,3,0,1,0,1,0,1,0,0,1,0,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,1,2,2,1,0,0,0,0,1,0,1,1,1,1,0,1,2,2,4,4,0,4,3,2,1,1,3,1,2,0,4,1,2,3,2,17,90,536,190,12
Beta_1.2,u_043,31,119,266,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0,1,3,0,0,2,0,1,0,0,3,3,0,0,1,2,0,1,1,4,4,1,3,1,1,2,2,3,4,6,4,1,3,1,2,2,17,77,519,167,25
Beta_1.2,u_044,41,92,249,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2,0,1,1,3,2,0,0,0,1,0,1,0,0,0,2,2,1,1,0,1,2,4,5,3,1,0,4,3,0,0,0,2,5,0,2,0,2,2,19,82,456,213,19
Beta_1.2,u_045,44,109,232,2,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,1,1,1,2,1,1,2,2,5,0,1,0,2,1,2,0,2,0,1,0,0,1,2,0,1,1,0,0,0,1,1,2,0,2,2,1,5,3,1,4,4,1,10,88,457,201,43
Beta_1.2,u_046,38,110,247,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,0,0,0,1,3,2,0,2,0,0,4,2,2,1,0,1,0,2,1,1,0,3,0,1,0,0,1,0,1,2,0,1,3,0,0,0,2,2,2,13,78,475,271,12
Beta_1.2,u_047,29,113,250,2,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,4,1,0,0,0,0,0,3,0,0,0,2,1,0,0,3,2,3,2,1,1,1,0,1,1,1,2,2,0,2,0,0,0,2,2,9,59,533,243,23
Beta_1.2,u_048,29,126,257,6,1,0,0,1,1,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2,1,3,2,4,1,0,1,0,0,0,0,1,1,0,0,1,0,2,2,0,1,1,2,0,0,0,2,3,2,3,6,1,1,0,3,4,11,71,556,233,15
Beta_1.2,u_049,31,116,242,5,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,3,1,0,2,2,0,0,0,0,2,3,0,0,0,1,0,0,0,0,1,1,2,1,0,3,2,3,3,1,1,3,4,0,2,4,12,61,567,217,9
Beta_1.2,u_050,36,107,208,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,6,1,0,1,0,0,0,0,0,0,0,1,2,1,0,0,0,0,1,3,3,1,2,1,2,1,0,1,0,2,3,4,2,4,0,8,59,560,170,31
Beta_1.2,u_051,50,120,193,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,0,1,3,4,0,2,0,0,2,1,1,0,0,2,1,0,0,1,0,0,0,0,0,0,2,2,1,0,0,0,0,5,3,4,1,2,0,12,57,559,181,25
Beta_1.2,u_052,37,158,177,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,2,0,0,0,0,2,1,0,3,8,4,0,1,0,0,0,0,0,1,2,0,1,1,2,1,0,0,0,0,1,1,1,0,0,0,0,0,2,0,3,4,0,0,11,82,566,178,20
Beta_1.2,u_053,32,162,208,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,2,1,1,1,1,2,4,3,1,2,0,0,0,0,0,0,0,0,0,2,1,2,3,0,2,1,1,1,1,1,4,1,3,2,10,76,541,187,8
Beta_1.2,u_054,32,143,242,1,0,0,1,0,1,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,2,1,6,1,0,0,0,0,1,0,1,0,1,1,1,1,2,2,2,4,1,2,2,2,1,0,1,0,3,1,1,3,2,2,2,7,13,87,555,177,11
Beta_1.2,u_055,31,122,254,4,1,0,2,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,2,0,0,1,4,0,2,0,1,0,0,5,2,0,0,1,0,0,1,0,3,3,4,1,1,2,1,2,3,2,4,5,3,3,3,0,0,0,6,76,515,184,19
Beta_1.2,u_056,42,95,253,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,1,1,2,2,0,0,0,1,0,2,0,0,0,2,3,0,1,0,1,0,9,4,1,1,4,1,0,0,0,1,4,3,0,1,1,2,5,10,91,462,214,33
Beta_1.2,u_057,40,107,242,3,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,1,0,2,0,0,0,2,4,3,0,2,1,1,1,1,1,1,1,0,1,1,2,0,3,0,0,0,0,1,2,0,1,1,1,1,8,2,0,3,3,0,2,15,85,475,221,33
Beta_1.2,u_058,40,112,234,3,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,2,4,0,0,2,1,1,3,3,1,0,2,1,1,2,2,0,2,1,1,1,0,0,0,2,2,0,2,1,1,0,0,3,1,1,0,9,74,443,287,14
Beta_1.2,u_059,31,125,261,3,0,1,1,0,0,0,0,2,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,4,1,0,0,0,0,3,0,0,0,1,1,1,1,1,2,5,0,2,1,1,2,0,2,1,1,2,1,2,1,1,0,2,2,4,9,61,522,237,29
Beta_1.2,u_060,26,126,254,5,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,3,4,3,0,1,0,0,0,0,1,1,0,0,1,0,3,1,0,0,1,2,1,1,0,1,2,4,1,2,3,6,0,1,3,2,14,67,553,238,23
Beta_1.2,u_061,34,106,232,4,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,2,2,1,0,3,0,0,0,0,2,3,0,0,0,1,0,0,2,0,0,1,3,1,0,1,1,2,5,2,0,2,4,3,0,2,7,10,69,562,185,16
Beta_1.2,u_062,37,124,213,6,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,5,3,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,1,3,1,1,1,3,1,0,3,0,1,3,4,0,3,2,8,3,59,539,169,32
