Folder_name,File_name,B1_1,B1_2,B1_3,B1_4,B1_5,B1_6,B1_7,B1_8,B1_9,B1_10,B1_11,B1_12,B1_13,B1_14,B1_15,B1_16,B1_17,B1_18,B1_19,B1_20,B1_21,B1_22,B1_23,B1_24,B1_25,B1_26,B1_27,B1_28,B1_29,B1_30,B1_31,B1_32,B1_33,B1_34,B1_35,B1_36,B1_37,B1_38,B1_39,B1_40,B1_41,B1_42,B1_43,B1_44,B1_45,B2_1,B2_2,B2_3,B2_4,B2_5,B2_6,B2_7,B2_8,B2_9,B2_10,B2_11,B2_12,B2_13,B2_14,B2_15,B2_16,B2_17,B2_18,B2_19,B2_20,B2_21,B2_22,B2_23,B2_24,B2_25,B2_26,B2_27,B2_28,B2_29,B2_30,B2_31,B2_32,B2_33,B2_34,B2_35,B2_36,B2_37,B2_38,B2_39,B2_40,B2_41,B2_42,B2_43,B2_44,B2_45
Beta_1.0,u_342,21,233,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,1,0,2,1,0,0,0,0,4,3,1,1,3,3,19,247,483,13
Beta_1.0,u_343,25,219,54,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,3,0,0,3,0,2,1,3,1,1,25,260,441,20
Beta_1.0,u_344,30,201,64,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,2,0,1,2,1,2,1,1,0,0,1,0,0,0,4,2,26,256,420,37
Beta_1.0,u_345,32,193,47,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,3,2,0,2,1,2,2,1,3,2,21,256,441,25
Beta_1.0,u_346,43,198,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,4,1,1,0,1,1,0,1,0,3,0,1,1,5,24,281,428,21
Beta_1.0,u_347,38,220,50,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,5,0,0,1,1,0,0,0,0,0,0,0,3,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,3,2,0,1,2,25,251,445,24
Beta_1.0,u_348,31,237,49,0,0,0,1,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,4,3,1,2,0,2,0,0,0,3,3,0,0,1,0,2,0,0,0,0,0,2,2,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,5,21,234,492,12
Beta_1.0,u_349,24,255,62,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,2,5,0,1,1,2,0,1,1,0,0,0,2,3,2,0,2,1,0,1,0,0,0,0,3,4,1,1,0,1,2,1,6,22,238,470,12
Beta_1.0,u_350,29,235,65,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,1,0,0,0,0,1,0,2,6,0,0,2,1,3,1,2,0,0,0,0,3,5,1,2,2,1,2,0,0,1,4,29,245,417,15
Beta_1.0,u_351,36,247,63,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,0,1,1,1,1,0,2,1,3,6,0,1,1,2,1,1,3,0,0,2,6,2,25,249,394,24
Beta_1.0,u_352,35,260,55,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,3,0,4,0,1,0,0,1,2,0,6,3,1,1,3,24,227,416,14
Beta_1.0,u_353,29,239,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4,1,0,0,0,0,0,2,4,1,1,0,0,0,0,0,1,0,1,0,0,2,1,0,0,0,1,1,0,0,1,0,1,2,2,0,5,3,1,1,18,246,386,47
Beta_1.0,u_354,35,214,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,1,1,3,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,3,1,1,0,0,1,1,0,0,1,1,2,1,0,3,1,0,0,0,2,1,2,3,24,233,397,43
Beta_1.0,u_355,29,223,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,4,1,2,1,0,2,1,0,1,3,2,0,3,3,17,236,443,35
Beta_1.0,u_356,24,235,56,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,1,1,0,2,0,0,0,1,4,4,1,0,3,14,252,461,13
Beta_1.0,u_357,21,219,56,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,2,1,2,2,0,1,1,2,2,16,278,423,17
Beta_1.0,u_358,29,208,60,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,1,0,1,0,2,1,0,1,1,3,0,1,0,0,0,1,3,2,25,250,436,39
Beta_1.0,u_359,33,212,40,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,1,1,0,1,1,1,1,0,2,2,2,1,0,3,2,1,21,240,440,24
Beta_1.0,u_360,39,203,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,4,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2,1,0,1,3,2,0,0,0,0,2,0,3,0,2,3,12,285,418,19
Beta_1.0,u_361,41,217,54,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,3,0,0,0,4,0,0,1,0,0,0,0,0,1,2,2,0,1,0,1,2,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,4,1,1,3,26,244,446,19
Beta_1.0,u_362,30,238,53,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,6,1,1,2,1,0,1,0,0,2,3,1,0,1,1,0,0,0,1,0,0,0,2,1,0,2,0,1,3,0,0,0,0,1,0,1,2,2,11,227,484,15
Beta_1.0,u_363,26,245,60,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,1,0,7,1,1,2,0,2,0,2,0,0,0,1,2,3,1,1,0,1,0,0,2,1,2,0,2,1,0,2,2,2,2,26,230,450,7
Beta_1.0,u_364,29,236,66,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,1,0,6,4,1,2,2,2,0,0,2,0,1,1,1,4,0,4,2,0,0,1,0,3,25,230,442,8
Beta_1.0,u_365,38,248,62,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2,1,4,1,0,0,0,2,3,0,0,7,2,0,4,0,4,0,2,0,0,2,7,24,238,409,21
Beta_1.0,u_366,31,254,56,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,3,1,1,0,0,0,1,0,1,0,0,2,1,1,0,0,1,1,0,0,0,1,0,1,0,2,0,4,1,0,0,0,4,0,4,5,2,5,19,231,390,33
Beta_1.0,u_367,28,245,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,4,1,1,0,0,0,2,0,0,4,1,1,0,0,0,0,0,1,0,0,1,0,2,0,1,1,0,0,1,1,0,2,0,0,1,1,3,4,2,2,23,239,393,26
Beta_1.0,u_368,31,223,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,1,1,1,4,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,3,2,0,2,0,1,0,0,1,2,1,1,0,0,3,1,0,1,1,3,0,1,24,233,386,54
Beta_1.0,u_369,30,208,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,1,1,0,0,0,1,6,2,1,0,1,1,1,1,2,3,0,4,22,228,449,31
Beta_1.0,u_370,25,232,43,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,2,0,0,1,0,3,0,1,1,4,3,2,5,19,249,471,15
Beta_1.0,u_371,26,206,51,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,1,1,2,2,1,1,1,0,1,6,16,259,430,21
Beta_1.0,u_372,30,202,52,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,1,1,0,0,1,1,1,0,0,0,2,3,1,0,0,1,1,0,7,27,241,434,45
Beta_1.0,u_373,36,216,48,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,2,0,2,0,1,2,2,1,1,2,0,1,6,22,276,422,26
Beta_1.0,u_374,42,207,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,1,1,3,0,1,1,0,0,1,1,4,1,1,20,255,443,19
Beta_1.0,u_375,40,225,48,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4,2,2,0,0,1,3,0,0,1,0,0,0,1,2,0,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,4,1,1,26,246,471,11
Beta_1.0,u_376,35,236,56,0,1,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,1,7,0,2,1,2,0,2,0,0,1,0,3,1,1,1,0,1,0,0,0,0,0,2,0,2,0,2,2,0,0,0,0,0,3,2,0,4,22,233,473,12
Beta_1.0,u_377,30,241,59,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1,0,4,3,1,2,1,2,0,0,3,1,0,0,2,3,0,2,0,2,2,2,0,0,0,0,2,2,1,1,2,1,22,242,460,15
Beta_1.0,u_378,34,241,56,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,1,2,0,9,0,1,2,1,2,1,1,3,0,0,1,2,5,3,0,2,0,1,6,22,241,415,16
Beta_1.0,u_379,44,256,63,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,2,0,2,3,0,2,1,0,1,0,2,0,1,8,2,2,2,2,0,2,1,0,5,23,225,407,16
Beta_1.0,u_380,28,263,61,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,6,0,0,0,0,0,0,0,1,1,0,3,0,0,0,1,1,0,0,1,0,0,0,0,1,0,2,3,2,0,1,0,1,2,1,9,6,27,223,386,30
Beta_1.0,u_381,29,230,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,4,0,2,0,1,0,1,0,0,0,3,3,0,0,0,0,0,0,0,0,0,1,0,2,1,0,1,0,1,1,2,0,0,1,0,1,1,2,4,3,26,239,409,20
Beta_1.0,u_382,27,221,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,2,0,1,4,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,2,3,2,0,0,0,1,2,1,1,1,0,1,0,3,2,1,2,1,0,2,20,237,399,55
Beta_1.0,u_383,27,237,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,2,1,0,0,1,3,4,0,0,1,1,1,2,2,3,2,20,232,470,31
Beta_1.0,u_384,22,235,44,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,1,0,0,2,0,0,1,1,2,2,0,0,4,5,4,17,263,439,13
Beta_1.0,u_385,26,202,63,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,1,1,1,0,3,1,0,2,0,0,2,26,263,442,27
Beta_1.0,u_386,28,209,55,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,1,1,2,3,0,1,0,2,4,30,255,426,52
Beta_1.0,u_387,37,199,44,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,1,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,2,0,1,0,2,4,0,0,1,3,0,1,1,3,21,261,441,24
Beta_1.0,u_388,37,216,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,2,0,0,1,1,0,0,0,3,1,1,0,0,1,2,2,2,0,24,274,419,15
Beta_1.0,u_389,44,227,42,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,5,1,2,1,0,3,1,2,0,1,0,1,2,0,0,0,0,2,0,1,0,2,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,3,3,20,237,467,17
Beta_1.0,u_390,29,243,47,1,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,7,0,1,1,2,0,1,1,0,2,1,3,0,3,1,0,0,0,0,0,0,0,0,3,2,0,0,4,0,0,0,2,2,1,0,2,20,243,465,17
Beta_1.0,u_391,31,249,55,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,1,0,7,0,0,1,1,2,1,2,1,0,0,2,1,3,2,3,3,0,0,0,0,1,1,2,0,1,3,4,19,232,461,10
Beta_1.0,u_392,34,250,64,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,1,3,0,1,0,1,0,1,2,0,2,7,0,1,2,1,2,0,2,2,1,0,3,4,3,1,2,2,1,24,249,432,12
Beta_1.0,u_393,43,246,55,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,3,4,0,2,0,1,0,1,2,2,8,1,0,1,3,0,2,1,3,19,231,409,13
Beta_1.0,u_394,31,237,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,3,0,0,0,5,1,0,0,0,1,0,1,1,1,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,1,1,4,1,3,0,0,1,3,3,13,19,232,383,33
Beta_1.0,u_395,29,216,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,3,1,0,3,0,0,0,0,1,0,0,2,3,1,0,0,0,0,1,0,0,0,1,1,0,2,0,3,0,1,2,0,1,0,1,0,0,1,2,5,29,216,417,34
Beta_1.0,u_396,31,213,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,3,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,1,5,1,0,1,0,1,0,2,0,0,1,1,2,3,2,1,0,2,1,21,238,400,55
Beta_1.0,u_397,31,215,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,2,2,0,0,0,0,6,2,0,0,1,2,0,4,5,19,250,480,20
Beta_1.0,u_398,23,237,46,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2,0,0,0,1,2,0,2,1,1,1,2,0,5,4,18,248,442,20
Beta_1.0,u_399,29,220,56,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,2,2,0,1,0,1,0,3,0,0,1,2,1,27,242,446,29
Beta_1.0,u_400,33,199,57,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,3,2,1,1,3,0,29,236,435,49
Beta_1.0,u_401,36,213,39,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,1,2,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,1,0,1,1,3,0,2,1,1,0,1,2,1,0,23,266,423,25
Beta_1.2,u_001,25,86,250,21,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,2,0,0,0,0,0,0,0,1,4,3,0,0,0,0,0,3,0,1,0,0,0,0,0,2,2,0,2,0,1,0,0,3,0,1,0,2,2,1,4,0,3,0,4,1,2,2,4,18,137,520,157,12
Beta_1.2,u_002,31,82,229,19,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,3,4,1,1,0,0,1,2,0,0,0,0,0,0,1,0,0,4,0,2,0,0,0,1,0,0,2,6,0,1,1,1,0,2,2,0,3,1,4,16,121,510,139,21
Beta_1.2,u_003,33,89,221,11,0,2,0,1,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,5,6,1,0,0,1,1,1,0,1,0,1,3,0,0,1,1,2,0,0,0,1,1,0,0,0,0,0,3,0,1,1,0,0,0,2,6,4,5,19,143,502,135,24
Beta_1.2,u_004,30,112,230,7,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,3,3,0,4,4,4,0,0,0,1,0,1,0,1,0,0,2,0,0,0,1,1,1,1,0,0,1,2,2,1,2,1,0,0,1,0,1,3,4,21,144,505,133,21
Beta_1.2,u_005,28,102,283,10,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,2,0,2,4,3,0,0,1,2,2,0,0,0,0,2,4,2,4,2,0,0,0,1,2,0,0,0,1,0,1,1,2,1,0,2,3,1,5,0,3,4,4,29,157,500,144,16
Beta_1.2,u_006,26,104,276,14,1,1,1,1,0,0,0,2,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,3,6,1,3,3,1,1,0,0,1,0,0,1,2,0,2,1,0,0,1,2,2,5,4,4,3,2,0,1,3,1,1,1,1,1,2,6,6,26,144,505,125,9
Beta_1.2,u_007,32,84,265,20,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,1,2,1,0,0,0,3,0,1,0,4,2,0,1,3,3,3,1,4,1,1,2,0,1,3,4,1,5,3,0,1,0,0,5,2,5,3,0,4,23,146,468,131,10
Beta_1.2,u_008,34,63,275,12,1,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,2,0,0,2,0,0,3,0,1,2,3,1,0,0,0,0,0,1,2,1,1,0,0,0,1,5,3,0,2,1,2,5,1,1,4,2,4,0,4,1,0,2,0,5,4,0,7,4,23,126,461,148,13
Beta_1.2,u_009,36,80,255,16,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,2,0,0,0,2,0,0,0,0,1,1,1,0,0,0,1,2,0,0,2,2,0,2,0,1,3,1,0,2,1,0,2,0,0,0,0,0,0,3,1,1,0,0,1,1,0,5,2,0,1,2,2,6,2,6,2,8,6,18,117,466,156,14
Beta_1.2,u_010,33,85,270,15,0,0,0,0,0,1,1,0,0,1,0,0,2,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,2,0,0,4,1,0,1,0,0,1,0,1,0,2,0,2,1,1,3,1,1,0,0,3,1,0,2,0,0,0,0,0,0,3,2,1,0,2,1,0,6,5,18,99,538,168,13
