Folder_name,File_name,B1_1,B1_2,B1_3,B1_4,B1_5,B1_6,B1_7,B1_8,B1_9,B1_10,B1_11,B1_12,B1_13,B1_14,B1_15,B1_16,B1_17,B1_18,B1_19,B1_20,B1_21,B1_22,B1_23,B1_24,B1_25,B1_26,B1_27,B1_28,B1_29,B1_30,B1_31,B1_32,B1_33,B1_34,B1_35,B1_36,B1_37,B1_38,B1_39,B1_40,B1_41,B1_42,B1_43,B1_44,B1_45,B1_46,B2_ 1,B2_2,B2_3,B2_4,B2_5,B2_6,B2_7,B2_8,B2_9,B2_10,B2_11,B2_12,B2_13,B2_14,B2_15,B2_16,B2_17,B2_18,B2_19,B2_20,B2_21,B2_22,B2_23,B2_24,B2_25,B2_26,B2_27,B2_28,B2_29,B2_30,B2_31,B2_32,B2_33,B2_34,B2_35,B2_36,B2_37,B2_38,B2_39,B2_40,B2_41,B2_42,B2_43,B2_44,B2_45,B2_46
Beta_1.0,u_070,46,153,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,4,1,2,0,1,0,0,2,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,4,3,3,0,1,1,0,1,3,3,1,0,1,1,3,1,31,275,311,49
Beta_1.0,u_071,44,199,68,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,3,1,0,1,4,0,1,0,2,0,2,0,0,0,0,1,2,0,1,0,1,0,0,2,0,0,0,0,0,0,1,2,0,0,6,5,0,0,0,7,35,229,379,29
Beta_1.0,u_072,31,214,72,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,2,1,2,2,0,1,1,0,6,1,0,1,0,3,0,0,1,3,0,0,0,2,2,0,0,0,0,0,0,2,1,0,0,1,0,3,27,233,390,35
Beta_1.0,u_073,28,195,99,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,2,0,2,2,0,1,1,0,0,5,2,1,2,0,4,1,0,1,0,1,1,4,3,0,0,2,3,15,257,344,53
Beta_1.0,u_074,37,165,112,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,3,1,3,2,1,1,5,3,0,1,2,1,0,7,1,1,2,5,2,1,3,27,255,312,66
Beta_1.0,u_075,46,149,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,2,0,1,2,0,0,1,2,2,3,0,4,3,1,3,2,0,3,0,10,31,238,304,41
Beta_1.0,u_076,38,160,95,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,1,1,0,0,1,0,1,0,1,2,0,0,1,0,1,1,0,1,0,4,3,10,27,231,294,60
Beta_1.0,u_077,41,145,101,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,5,0,1,0,0,0,0,1,2,0,1,1,0,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,0,2,2,18,239,332,68
Beta_1.0,u_078,40,150,71,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2,0,0,1,0,0,4,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,1,2,1,0,1,1,1,0,0,0,1,0,1,0,0,1,1,0,6,24,261,359,69
Beta_1.0,u_079,34,182,66,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,2,0,0,5,1,1,0,3,1,1,2,4,16,302,352,23
Beta_1.0,u_080,32,194,70,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,0,1,1,0,0,1,1,0,1,0,0,3,0,1,0,2,2,2,0,4,21,313,322,12
Beta_1.0,u_081,28,164,83,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,9,1,0,0,0,0,0,1,2,0,0,0,0,0,1,2,0,1,1,1,0,1,1,0,0,3,2,1,0,0,0,3,0,1,1,1,1,1,21,323,260,53
Beta_1.0,u_082,36,155,69,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5,3,0,0,0,1,0,0,0,2,2,1,1,0,2,0,2,3,1,0,1,0,0,1,0,1,2,4,0,3,28,298,286,41
Beta_1.0,u_083,40,161,59,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,1,3,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,5,3,1,0,0,2,0,0,2,1,3,3,0,0,1,3,2,1,1,3,25,287,318,27
Beta_1.0,u_084,45,165,70,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,1,5,0,2,0,1,1,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,4,2,4,0,2,0,1,2,2,5,29,273,335,59
Beta_1.0,u_085,37,212,71,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,4,0,0,0,0,5,0,1,2,0,0,1,0,0,0,0,2,2,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,4,9,42,223,376,33
Beta_1.0,u_086,26,216,83,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,4,1,1,2,1,1,0,1,0,1,3,3,1,1,2,1,0,0,1,1,0,0,0,2,2,0,0,1,0,1,1,1,0,0,1,3,30,253,353,64
Beta_1.0,u_087,25,201,100,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,2,0,0,0,0,1,0,0,0,2,2,3,1,1,1,1,2,0,0,1,0,1,5,3,2,0,4,0,1,1,1,3,0,0,4,2,0,6,29,261,328,67
Beta_1.0,u_088,38,167,104,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,3,2,3,5,1,2,2,2,1,2,1,0,3,7,1,1,5,0,2,26,264,323,46
Beta_1.0,u_089,40,149,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,4,0,1,1,0,0,2,0,0,3,0,1,2,5,2,1,3,1,1,2,2,39,235,323,37
Beta_1.0,u_090,46,160,101,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,1,0,1,3,1,0,0,0,1,0,1,0,3,5,26,238,315,67
Beta_1.0,u_091,39,144,92,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,5,1,0,0,0,0,0,0,0,1,0,0,1,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,3,1,3,22,237,355,58
Beta_1.0,u_092,41,166,77,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,2,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,1,0,0,1,0,0,0,0,3,0,0,2,0,0,2,2,19,266,393,28
Beta_1.0,u_093,28,198,60,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,4,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,2,1,4,0,3,0,1,1,2,3,13,294,344,17
Beta_1.0,u_094,30,196,73,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,1,1,1,4,0,0,0,1,0,0,0,2,1,0,2,2,0,1,1,0,3,7,25,320,309,27
Beta_1.0,u_095,32,168,83,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,1,8,0,2,0,0,1,1,0,1,1,2,2,2,1,0,1,1,0,0,3,30,316,265,65
Beta_1.0,u_096,37,179,67,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,3,1,0,1,0,3,0,2,3,0,0,1,1,1,2,3,2,26,306,292,45
Beta_1.0,u_097,42,176,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,2,1,0,3,0,0,2,2,2,3,9,20,299,303,37
Beta_1.0,u_098,42,196,73,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,1,3,1,1,2,2,2,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,0,2,1,2,1,2,37,245,362,46
Beta_1.0,u_099,32,226,81,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,2,2,1,0,0,0,5,0,0,2,0,3,1,0,0,1,0,3,0,3,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,5,35,241,378,53
Beta_1.0,u_100,25,215,86,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,2,2,2,1,2,0,1,0,0,1,4,1,0,0,3,0,3,0,2,0,0,0,2,1,2,1,0,0,2,0,1,1,0,7,28,248,379,49
Beta_1.0,u_101,42,188,102,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,1,2,2,0,1,1,2,0,2,0,0,2,6,1,1,0,3,1,6,1,0,0,3,2,3,2,24,265,365,32
Beta_1.0,u_102,44,162,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,7,0,0,2,2,2,1,1,4,0,1,2,1,6,2,0,5,7,27,255,334,35
Beta_1.0,u_103,33,166,101,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,2,0,2,1,0,0,1,0,1,1,1,1,0,3,1,0,3,3,1,1,3,4,33,253,339,47
Beta_1.0,u_104,37,156,107,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,3,2,1,0,1,0,0,0,1,0,1,1,7,20,243,346,38
Beta_1.0,u_105,45,154,98,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,2,0,3,7,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2,0,0,0,1,3,3,1,1,29,257,355,56
Beta_1.0,u_106,40,168,77,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,2,1,0,4,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1,4,20,276,390,19
Beta_1.0,u_107,33,204,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,1,0,0,0,0,0,1,4,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,2,1,1,4,1,0,1,3,1,3,18,315,320,40
Beta_1.0,u_108,25,198,78,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6,0,3,1,0,0,0,2,1,1,1,0,1,1,0,1,1,1,6,24,319,290,45
Beta_1.0,u_109,28,175,80,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,3,0,1,0,2,0,0,1,0,1,2,2,8,2,1,1,0,0,0,3,32,319,284,32
Beta_1.0,u_110,38,181,60,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,3,0,2,0,0,1,2,0,1,1,1,2,1,1,3,6,31,294,305,36
Beta_1.0,u_111,43,190,71,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,3,4,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,1,2,1,0,0,2,0,1,2,1,2,1,2,3,20,299,313,41
Beta_1.0,u_112,43,194,70,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,3,0,1,2,1,3,0,0,0,1,0,1,0,2,0,2,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,2,1,1,2,0,0,2,28,257,374,41
Beta_1.0,u_113,37,219,81,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,4,1,1,3,0,1,0,4,0,0,0,2,0,0,4,0,1,0,0,2,0,2,0,0,2,1,0,0,0,0,0,0,0,1,0,1,0,2,7,35,237,401,26
Beta_1.0,u_114,42,197,92,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,1,3,0,1,1,3,1,0,0,0,4,1,0,0,2,1,0,0,4,0,0,0,1,3,1,2,0,2,2,0,0,4,2,21,262,374,34
Beta_1.0,u_115,31,188,102,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,3,0,2,2,0,3,2,0,0,1,4,1,0,3,4,0,0,3,2,0,1,3,6,23,286,374,24
Beta_1.0,u_116,32,173,113,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,2,1,3,1,2,0,1,4,1,2,2,1,3,2,0,2,5,0,0,8,30,268,334,29
Beta_1.0,u_117,33,165,99,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,3,1,0,0,2,0,0,1,1,1,0,0,3,0,3,0,1,4,1,2,6,27,258,341,24
Beta_1.0,u_118,38,153,109,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,4,1,0,0,2,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,3,1,0,0,2,0,0,1,1,1,5,23,256,344,27
Beta_1.0,u_119,39,161,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,2,0,0,4,2,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,2,0,0,1,1,1,1,5,1,2,22,255,359,58
Beta_1.0,u_120,30,207,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,1,3,2,0,0,0,1,0,2,1,0,0,0,0,3,1,1,0,0,0,0,1,0,0,0,0,2,0,1,0,0,1,1,1,0,1,1,0,2,0,2,4,16,303,360,33
Beta_1.0,u_121,30,214,62,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,2,0,0,0,2,1,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,2,2,1,0,1,1,0,1,0,1,1,3,0,2,1,2,2,2,16,315,328,32
Beta_1.0,u_122,21,197,81,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2,1,0,2,3,1,0,2,0,0,1,4,0,2,0,1,3,2,28,334,290,27
Beta_1.0,u_123,31,180,75,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2,2,1,0,1,1,0,2,0,3,1,1,2,7,0,0,0,3,31,333,269,35
Beta_1.0,u_124,40,200,65,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2,0,3,0,0,3,0,0,0,0,3,1,2,1,1,0,2,0,5,20,313,305,40
Beta_1.0,u_125,52,186,60,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,2,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,2,0,0,1,1,0,5,0,0,2,4,21,293,350,37
Beta_1.0,u_126,49,202,66,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,2,0,3,0,0,2,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,2,0,0,0,0,0,0,2,2,0,1,1,0,6,32,243,408,16
Beta_1.0,u_127,34,225,75,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,0,4,1,1,3,0,0,0,3,1,0,0,2,1,0,1,2,0,0,0,1,0,1,2,0,1,0,0,0,1,0,0,0,1,1,1,1,1,2,29,231,416,29
Beta_1.0,u_128,32,210,88,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,2,0,0,3,1,1,1,1,2,1,0,0,3,2,0,0,0,3,0,0,1,2,2,0,0,2,0,2,1,1,0,3,4,4,24,268,403,22
Beta_1.0,u_129,29,196,103,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,2,0,2,3,1,2,1,1,2,2,0,0,4,5,0,0,0,3,1,0,3,0,1,6,25,290,370,17
Beta_1.0,u_130,33,173,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,2,1,1,1,0,0,2,2,1,1,4,1,2,2,3,1,1,1,5,0,1,29,277,341,27
Beta_1.0,u_131,46,165,108,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,3,0,1,0,0,2,0,1,1,2,0,1,0,2,0,1,1,2,0,6,2,4,25,270,314,48
Beta_1.0,u_132,37,170,104,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,3,1,0,1,3,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,3,1,1,0,1,0,1,1,0,3,0,4,23,268,330,43
Beta_1.0,u_133,32,185,88,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,0,1,1,3,1,1,1,0,0,0,0,1,0,0,0,2,1,0,0,2,0,0,1,1,0,0,0,0,0,0,0,2,0,1,0,0,0,2,0,0,2,2,2,3,18,265,354,61
Beta_1.0,u_134,34,211,71,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,2,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,2,1,1,1,0,0,0,2,0,0,2,0,1,1,4,23,305,370,31
Beta_1.0,u_135,22,226,65,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,2,0,1,0,0,3,3,0,3,3,2,1,0,1,23,305,345,25
Beta_1.0,u_136,35,195,75,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2,0,1,1,1,1,1,0,4,0,1,0,0,1,1,2,0,3,5,30,332,314,20
Beta_1.0,u_137,35,197,74,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,0,2,0,2,0,1,2,0,2,1,1,3,0,0,1,3,1,3,21,323,276,50
Beta_1.0,u_138,45,198,53,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,4,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,2,0,0,3,1,0,0,1,1,3,1,0,2,2,1,3,23,311,337,33
