Folder_name,File_name,B1_1,B1_2,B1_3,B1_4,B1_5,B1_6,B1_7,B1_8,B1_9,B1_10,B1_11,B1_12,B1_13,B1_14,B1_15,B1_16,B1_17,B1_18,B1_19,B1_20,B1_21,B1_22,B1_23,B1_24,B1_25,B1_26,B1_27,B1_28,B1_29,B1_30,B1_31,B1_32,B1_33,B1_34,B1_35,B1_36,B2_1,B2_2,B2_3,B2_4,B2_5,B2_6,B2_7,B2_8,B2_9,B2_10,B2_11,B2_12,B2_13,B2_14,B2_15,B2_16,B2_17,B2_18,B2_19,B2_20,B2_21,B2_22,B2_23,B2_24,B2_25,B2_26,B2_27,B2_28,B2_29,B2_30,B2_31,B2_32,B2_33,B2_34,B2_35,B2_36
Beta_1.8,u_043,29,109,94,130,68,13,1,1,4,1,1,2,0,0,0,1,1,0,0,0,0,0,0,1,3,0,0,0,0,1,3,3,0,1,5,0,1,2,2,5,4,0,3,1,4,3,3,3,1,2,1,5,8,11,2,3,4,7,6,6,7,6,12,8,18,20,61,226,360,162,85,14
Beta_1.8,u_044,26,90,126,144,56,18,1,2,0,0,0,1,2,0,1,0,0,0,0,2,3,0,2,0,0,3,2,2,1,0,1,1,1,2,0,1,0,0,2,6,2,1,3,3,4,2,2,2,0,4,2,1,1,3,4,0,5,6,4,3,9,7,9,16,21,21,68,264,343,174,88,19
Beta_1.8,u_045,16,95,137,170,52,5,2,0,5,3,0,1,3,1,2,1,2,1,1,0,0,2,0,0,0,1,2,0,1,0,1,1,1,1,0,0,1,2,0,0,3,3,7,0,4,4,1,1,1,3,1,3,3,7,3,4,2,2,1,6,7,2,7,7,25,23,77,264,319,193,97,19
Beta_1.8,u_046,22,80,129,164,59,10,3,1,1,1,1,0,0,1,1,1,0,1,0,1,0,2,0,2,1,0,0,0,1,1,0,2,3,2,1,0,1,0,1,2,2,3,3,2,0,0,2,1,2,1,4,1,3,3,3,6,3,4,4,2,3,12,8,13,20,49,95,291,320,180,69,10
Beta_1.8,u_047,31,81,114,171,57,9,3,3,0,0,3,1,0,1,0,0,0,1,1,1,0,2,0,3,0,2,2,0,1,1,2,1,3,2,0,0,2,3,0,1,2,4,3,0,1,1,1,1,1,1,4,2,1,5,4,4,4,4,5,3,6,8,4,16,11,51,115,274,318,176,83,12
Beta_1.8,u_048,13,121,90,153,51,4,2,3,3,4,1,2,1,0,2,2,0,0,2,1,1,0,1,2,2,1,0,0,1,1,2,1,0,1,2,0,0,2,6,8,3,1,1,4,3,1,0,3,1,1,1,5,5,6,3,5,3,5,2,1,7,8,5,12,22,32,79,228,372,231,67,19
Beta_1.8,u_049,17,122,85,140,59,16,6,1,3,0,2,4,2,1,1,1,0,0,1,2,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,3,3,3,1,3,4,3,1,4,2,2,7,3,2,4,1,0,5,5,5,0,0,7,11,14,12,11,9,21,66,273,408,200,71,7
Beta_1.8,u_050,23,107,85,129,50,16,3,3,1,3,0,2,0,5,3,0,1,1,0,0,0,0,0,0,2,0,0,0,0,1,1,0,4,0,0,0,0,2,3,2,2,4,1,2,4,4,4,1,1,0,3,1,3,4,3,10,7,3,15,5,8,4,6,1,7,31,83,275,425,192,53,8
Beta_1.8,u_051,26,121,103,134,54,12,5,3,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,2,1,0,0,0,2,0,0,0,1,0,1,0,0,0,6,3,1,2,1,8,1,5,8,3,2,5,5,3,0,5,3,4,5,5,2,3,4,4,7,8,20,30,89,255,392,150,72,9
Beta_1.8,u_052,29,115,99,153,59,7,3,1,2,1,0,1,2,1,1,0,2,0,0,0,0,0,0,2,0,0,0,1,0,0,1,1,2,0,1,0,1,3,5,4,1,2,1,4,1,2,4,7,2,3,4,0,5,6,9,1,7,9,5,6,9,8,9,9,13,26,65,269,350,186,76,15
Beta_1.8,u_053,18,101,110,186,43,9,1,0,2,1,1,0,1,0,0,1,1,0,0,2,0,0,0,0,2,0,0,1,1,1,2,2,2,3,0,0,0,0,3,4,3,3,7,1,0,3,4,2,2,1,1,3,2,3,1,3,3,9,11,5,13,9,7,9,15,22,100,276,315,183,68,3
Beta_1.8,u_054,20,91,108,177,52,11,3,1,1,0,0,0,2,4,1,0,0,2,2,0,2,1,3,1,0,3,1,0,0,0,1,0,0,2,0,0,0,1,0,6,1,3,1,1,0,1,3,0,3,2,6,3,6,3,1,10,8,8,4,2,2,8,4,14,19,35,81,231,323,160,93,16
Beta_1.8,u_055,15,90,113,164,66,11,7,4,1,3,0,2,2,1,3,0,2,0,1,1,2,0,0,0,1,0,2,0,0,2,0,1,2,5,1,0,0,1,4,3,0,1,2,4,1,0,2,0,5,4,1,6,3,2,2,3,0,7,4,8,3,13,8,8,15,41,98,220,330,188,71,15
Beta_1.8,u_056,18,86,115,155,47,6,6,1,3,0,0,0,1,0,0,1,1,0,0,2,0,1,1,2,1,4,1,2,1,1,0,1,1,1,3,0,0,1,2,1,4,1,1,2,1,1,0,3,3,4,0,0,1,1,1,3,4,1,6,7,5,8,5,10,11,28,71,260,343,197,100,16
Beta_1.8,u_057,22,92,118,164,46,6,2,2,0,2,0,2,0,3,5,0,2,0,1,0,0,1,0,1,0,1,1,3,1,1,2,0,2,0,1,0,0,3,2,1,1,5,3,0,0,4,3,0,1,2,1,2,2,2,4,2,7,3,5,7,4,4,6,7,11,20,75,257,403,226,64,6
Beta_1.8,u_058,19,119,97,143,40,13,3,5,2,0,1,1,1,0,0,1,3,1,0,2,0,1,0,1,1,0,0,1,2,1,1,0,0,0,1,0,0,1,2,10,4,0,4,2,0,3,2,2,0,0,3,5,3,2,2,4,5,2,6,8,6,4,6,12,15,26,110,305,387,170,65,10
Beta_1.8,u_059,30,100,102,129,31,15,9,1,4,1,1,0,1,1,0,0,2,1,2,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,5,2,1,1,2,3,2,5,5,2,3,2,4,5,2,6,5,7,2,3,7,5,9,13,13,34,82,305,365,192,62,5
Beta_1.8,u_060,26,112,91,144,52,8,6,3,1,1,1,0,0,2,1,1,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,1,7,6,10,3,0,5,3,2,3,0,1,4,8,3,6,1,3,6,1,3,8,7,5,3,9,9,9,28,89,247,392,175,72,10
Beta_1.8,u_061,20,133,101,155,52,12,2,0,2,0,0,1,0,0,0,2,2,0,1,0,0,0,0,1,1,0,0,2,2,1,0,0,0,1,0,0,0,3,5,1,2,3,8,0,2,4,7,4,5,7,8,5,6,4,7,3,3,5,1,4,7,5,13,12,15,22,62,231,367,202,84,12
Beta_1.8,u_062,23,96,111,164,74,9,2,1,0,0,1,0,1,1,0,3,0,0,1,0,0,1,0,0,1,0,0,2,0,1,0,1,4,0,1,0,0,2,2,10,3,3,2,1,0,1,2,1,2,2,1,3,6,3,2,4,12,7,13,9,9,14,14,17,26,28,52,210,365,182,86,5
Beta_1.8,u_063,16,92,106,182,47,25,3,6,1,1,0,0,2,0,0,0,2,1,1,0,0,1,1,2,2,0,0,1,0,0,0,2,1,1,1,0,0,1,2,3,4,3,1,1,2,0,2,7,1,7,3,3,4,3,3,3,0,6,5,2,11,6,10,19,6,36,65,212,389,180,83,11
Beta_1.8,u_064,20,92,117,153,59,8,3,4,1,1,2,1,3,0,0,0,2,0,1,0,0,0,2,1,0,0,2,1,0,0,0,0,1,2,1,0,0,1,3,2,1,0,1,5,0,0,3,3,5,4,3,1,1,0,0,3,4,7,11,3,2,8,5,12,6,21,67,232,340,171,114,18
Beta_1.8,u_065,21,101,145,154,41,6,3,3,2,2,0,0,2,0,2,1,0,2,0,0,0,0,1,0,2,0,1,2,4,1,1,1,1,2,0,0,0,0,2,2,2,0,2,3,4,3,0,2,1,0,1,1,2,1,3,1,0,4,4,8,12,8,2,9,14,37,74,281,334,206,71,10
Beta_1.8,u_066,22,79,147,142,41,5,4,0,1,0,0,1,1,2,0,3,2,2,2,0,0,0,2,1,0,0,3,0,0,0,2,3,2,0,1,0,0,3,2,0,4,3,0,0,3,1,2,2,1,2,1,1,1,4,1,9,6,4,6,1,5,5,6,14,10,31,74,313,347,187,50,7
Beta_1.8,u_067,26,103,105,145,46,6,10,3,1,0,0,2,1,0,1,3,1,0,0,0,2,1,2,2,0,0,0,1,2,2,1,1,1,1,0,0,0,0,5,3,1,0,2,3,5,0,1,2,2,1,3,4,4,3,5,3,5,8,5,5,3,2,9,11,15,43,99,276,347,191,62,12
Beta_1.8,u_068,38,117,81,135,54,5,7,2,2,3,0,2,2,0,0,1,0,2,1,1,1,1,0,2,0,1,0,0,1,1,0,0,0,0,0,0,2,0,2,5,0,0,2,0,1,1,3,3,6,0,0,3,4,3,4,1,2,5,7,2,3,6,10,14,15,37,74,258,385,216,81,17
Beta_1.8,u_069,21,105,92,130,54,7,7,2,0,1,0,0,3,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,2,2,1,0,0,0,0,1,6,3,3,2,1,6,0,1,4,6,0,3,1,2,1,6,1,4,7,6,5,3,6,9,9,11,7,15,73,245,397,221,71,18
Beta_1.8,u_070,29,89,97,172,55,11,3,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,3,0,0,0,0,0,0,0,0,0,3,0,1,1,0,2,7,1,5,0,2,3,3,8,4,5,4,7,3,3,3,2,5,7,9,7,5,0,6,6,4,9,11,15,68,253,410,174,57,14
Beta_1.8,u_071,33,115,86,144,61,18,8,4,2,2,1,3,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,2,1,0,1,0,2,3,1,0,0,3,8,3,1,2,6,1,3,0,5,2,3,0,3,1,3,7,7,7,6,7,9,6,8,6,9,9,20,33,80,242,364,130,70,14
Beta_1.8,u_072,23,95,142,134,47,13,5,4,1,1,0,0,3,1,2,1,0,2,0,0,1,0,0,3,2,0,0,1,1,2,1,0,0,1,0,0,0,0,4,3,2,1,1,3,1,5,3,1,2,4,1,2,4,2,2,2,4,12,0,9,4,13,9,8,18,30,89,259,329,141,75,9
Beta_1.8,u_073,20,94,108,189,44,6,1,0,1,1,1,2,2,1,0,0,1,0,2,1,1,1,0,0,2,0,0,0,0,0,1,2,3,1,0,0,0,2,1,3,3,2,0,1,3,2,2,1,1,3,1,4,3,7,3,4,4,6,4,3,8,3,10,9,18,23,78,254,326,167,82,10
Beta_1.8,u_074,22,85,123,157,61,7,3,2,2,1,1,1,1,0,0,0,0,0,0,2,0,2,0,2,0,0,1,0,1,0,2,2,2,2,3,0,0,0,1,3,0,2,4,3,1,0,1,1,2,3,2,1,1,1,3,3,1,3,5,2,5,7,9,13,27,35,91,243,369,170,84,21
Beta_1.8,u_075,22,91,106,181,47,16,3,4,2,0,1,2,2,0,0,1,1,1,1,1,2,1,2,1,1,0,2,2,0,0,0,0,4,2,3,0,0,1,4,5,1,0,2,2,0,0,2,0,3,0,0,2,3,5,3,3,1,3,6,6,7,6,7,11,18,45,84,241,311,204,110,13
Beta_1.8,u_076,17,103,96,150,52,11,2,0,4,2,1,2,0,1,0,3,1,0,0,0,0,1,1,1,2,1,1,2,3,0,2,0,1,2,0,0,0,3,2,2,4,4,1,2,1,1,1,5,3,0,3,2,3,5,2,5,2,5,1,3,4,6,7,15,19,40,66,255,378,228,75,7
Beta_1.8,u_077,23,123,89,131,50,7,2,1,1,0,1,1,2,3,0,1,3,2,1,0,2,0,0,1,3,0,0,0,1,1,0,0,0,0,1,0,0,1,1,4,4,7,1,1,0,1,1,2,1,3,0,3,3,0,6,3,2,5,8,3,2,9,12,7,14,30,69,271,400,194,53,17
Beta_1.8,u_078,32,107,93,133,45,2,5,3,2,2,1,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,3,1,0,0,4,1,1,4,1,2,0,1,3,2,4,2,5,5,2,4,2,2,3,3,5,4,3,6,7,6,9,14,25,98,275,411,158,56,4
Beta_1.8,u_079,31,111,94,157,45,14,3,2,3,0,2,0,0,0,1,0,0,1,0,0,0,0,1,0,2,2,1,0,0,0,0,0,1,1,0,0,0,1,6,3,0,4,3,5,7,1,3,8,4,2,6,3,4,3,4,2,6,3,9,5,5,8,11,7,10,39,101,240,401,153,53,13
Beta_1.8,u_080,29,121,86,168,53,15,3,5,1,1,0,1,4,2,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,2,2,0,0,0,2,7,4,6,3,0,2,1,2,2,1,2,2,2,9,6,5,5,10,3,4,3,11,5,7,5,12,16,31,62,249,357,164,51,14
Beta_1.8,u_081,19,90,116,184,63,10,2,2,1,1,0,0,0,0,1,2,0,1,1,0,0,1,2,1,0,0,2,0,0,1,0,0,3,3,1,0,0,1,2,5,1,4,5,9,3,4,2,1,0,3,3,1,2,1,3,4,5,6,3,7,6,6,16,13,15,20,63,234,332,170,84,26
Beta_1.8,u_082,26,72,104,169,78,14,4,0,2,0,3,3,1,0,2,0,0,0,0,1,0,0,2,2,1,2,0,1,0,1,0,1,0,1,1,0,0,0,1,2,1,0,0,1,2,3,0,5,6,4,2,5,6,8,6,3,3,5,10,2,2,8,14,8,12,15,52,216,352,199,110,7
Beta_1.8,u_083,12,89,119,167,63,16,4,5,1,0,2,1,2,3,1,0,0,2,1,0,1,1,1,0,2,0,1,0,0,0,1,0,3,3,2,0,0,1,3,4,1,2,2,2,3,0,1,1,2,0,1,0,2,0,1,3,8,2,7,7,11,13,14,11,14,25,77,227,343,193,89,8
Beta_1.8,u_084,25,81,121,150,51,7,4,3,1,3,1,0,1,0,0,1,0,0,0,1,1,1,3,1,1,2,3,0,4,0,1,0,0,0,2,1,0,1,2,2,0,0,2,2,4,0,1,1,1,2,4,3,3,0,4,3,0,2,4,5,3,8,19,10,17,37,84,271,333,176,87,25
Beta_1.8,u_085,30,103,119,162,35,7,3,0,2,1,2,4,0,3,0,2,3,0,2,1,1,0,0,0,0,0,2,1,3,1,2,0,3,1,0,0,0,2,2,6,4,4,1,0,3,0,2,1,1,2,2,1,6,0,7,5,3,2,4,6,6,14,14,11,16,32,71,275,333,200,99,8
Beta_1.8,u_086,19,114,106,147,33,8,4,2,1,2,0,1,0,1,0,2,1,3,2,0,2,0,1,2,1,0,0,1,2,2,0,1,0,0,0,0,0,2,1,3,3,1,2,2,3,2,1,4,0,4,5,7,3,2,6,4,4,4,2,5,1,11,12,6,19,32,97,274,384,188,49,10
Beta_1.8,u_087,31,104,94,129,52,6,5,10,4,1,1,3,1,0,0,0,1,2,0,1,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2,0,3,2,3,2,4,5,0,2,3,2,2,3,2,2,4,4,1,1,3,10,5,9,17,11,13,10,33,96,264,365,162,57,13
Beta_1.8,u_088,28,106,85,140,60,12,9,3,2,3,4,3,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,2,1,1,1,1,0,0,2,7,3,2,1,4,2,1,2,2,1,2,1,6,5,5,2,6,5,10,0,4,4,4,5,6,9,19,20,83,235,376,182,77,22
Beta_1.8,u_089,20,116,86,148,59,14,1,3,2,0,1,1,2,1,0,1,0,1,1,0,2,0,3,1,0,0,1,1,0,1,0,0,2,0,1,0,0,4,6,6,1,2,1,2,2,1,4,2,2,6,4,7,6,5,1,4,6,7,1,5,3,6,11,14,16,24,57,218,372,210,97,12
Beta_1.8,u_090,16,98,103,161,70,16,6,1,6,1,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1,0,1,2,0,0,0,4,2,5,1,6,1,6,1,1,4,2,2,3,4,4,2,3,2,6,5,6,8,6,8,12,15,7,17,27,74,210,382,187,53,7
Beta_1.8,u_091,18,107,96,154,49,15,6,3,1,1,0,2,2,0,1,0,1,0,2,0,1,0,0,0,3,1,0,0,2,0,3,0,0,0,2,1,0,3,0,3,1,1,4,5,5,4,1,3,3,0,3,7,5,4,4,3,5,4,7,6,9,9,14,13,30,29,63,235,333,165,56,21
Beta_1.8,u_092,28,88,118,164,44,8,6,2,2,1,3,1,0,2,2,0,1,2,1,0,1,1,0,1,0,2,2,0,2,1,0,0,1,2,1,1,1,1,2,3,1,1,0,4,2,0,2,3,1,1,2,1,5,5,6,8,4,11,8,5,3,18,23,7,13,37,63,265,317,156,88,20
Beta_1.8,u_093,26,88,143,158,41,7,4,10,1,2,0,2,1,0,2,0,1,2,1,0,0,0,0,1,1,0,5,0,1,0,2,1,1,0,1,0,0,0,3,1,5,3,1,4,3,1,3,0,2,5,3,0,1,3,9,5,5,7,8,5,10,7,6,10,18,47,93,253,317,183,66,10
Beta_1.8,u_094,17,81,138,162,60,6,2,1,5,1,0,3,1,1,2,2,0,0,1,1,2,1,1,1,0,0,1,0,0,1,1,1,4,3,0,0,0,1,3,3,3,3,2,1,0,1,1,0,0,7,2,6,3,1,3,3,11,7,6,4,6,7,11,14,14,33,96,266,326,204,76,8
Beta_1.8,u_095,24,91,100,161,57,14,2,3,1,1,5,1,1,0,1,0,0,0,0,2,0,0,2,2,1,3,0,1,2,0,1,1,2,1,0,0,1,5,2,5,4,1,3,1,2,1,2,4,1,1,3,4,5,2,4,4,5,6,2,7,17,7,6,8,17,28,90,257,331,206,84,16
Beta_1.8,u_096,28,102,79,135,54,13,1,4,2,4,3,2,2,3,1,1,1,2,1,0,0,2,0,3,1,0,0,1,1,1,0,2,0,0,0,0,1,1,4,4,4,2,5,3,3,1,2,2,4,7,4,1,2,0,5,2,7,11,7,5,12,8,12,13,16,24,77,218,395,233,69,16
Beta_1.8,u_097,17,112,86,144,50,16,5,7,0,3,3,1,1,2,1,0,0,2,0,2,0,0,1,2,0,0,0,0,0,1,0,2,0,2,0,0,0,2,1,6,2,1,3,5,4,6,2,0,3,6,3,6,6,4,5,5,6,2,5,3,13,14,4,4,12,14,61,277,391,215,50,3
Beta_1.8,u_098,31,107,104,136,46,10,4,7,2,2,2,0,2,0,0,1,0,1,0,0,0,3,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,4,1,2,3,2,4,1,1,4,5,6,4,0,2,4,8,7,4,9,3,2,4,8,6,10,10,13,32,92,248,381,169,45,8
Beta_1.8,u_099,34,113,94,135,45,10,3,4,0,1,3,2,0,0,2,1,0,0,1,1,1,2,0,0,1,0,0,0,0,2,1,0,1,1,1,0,0,2,6,4,5,1,2,2,1,0,0,3,2,5,4,3,5,4,5,4,3,3,8,7,9,7,8,14,22,42,76,267,357,137,60,13
Beta_1.8,u_100,19,100,121,182,59,14,6,0,4,2,1,0,0,1,0,0,0,1,1,3,2,0,0,0,0,0,2,1,2,1,1,0,3,5,0,0,0,0,1,2,6,6,2,4,3,3,3,0,6,4,0,3,3,4,5,2,3,4,11,9,7,12,12,12,17,32,86,251,315,146,98,10
Beta_1.8,u_101,10,97,123,151,62,10,1,4,1,2,1,0,1,0,1,3,1,1,1,1,2,0,0,2,3,3,0,1,0,1,1,0,0,2,0,1,0,0,2,4,1,1,3,0,2,0,5,1,1,4,5,4,6,6,9,4,5,8,10,11,6,9,5,10,26,38,73,213,328,200,81,5
Beta_1.8,u_102,20,82,115,163,52,16,1,2,2,3,0,1,3,4,1,0,2,0,1,1,1,0,0,0,2,1,0,1,2,2,3,0,1,2,3,0,0,1,3,2,1,2,1,1,4,2,3,5,0,1,0,1,1,4,2,2,5,8,5,8,7,11,11,18,20,37,69,218,347,153,97,14
Beta_1.8,u_103,18,94,101,159,57,10,3,3,2,1,1,0,2,2,0,1,0,3,2,0,2,0,1,0,1,1,0,2,2,0,0,0,2,2,1,0,0,1,4,2,2,2,2,2,0,2,3,1,2,2,3,1,0,1,5,0,4,6,4,4,9,5,7,8,11,39,80,230,348,191,112,22
Beta_1.8,u_104,24,88,88,160,58,6,7,4,0,3,1,1,0,2,0,0,4,0,0,0,1,0,0,1,0,1,1,2,1,1,2,1,2,1,0,0,0,0,1,4,3,1,3,3,1,5,6,1,0,1,5,4,4,2,2,4,3,5,10,5,4,12,8,5,5,22,80,263,350,228,83,4
Beta_1.8,u_105,18,133,106,130,29,10,8,1,1,0,0,1,0,1,3,2,0,2,0,0,2,0,1,2,0,1,0,2,0,1,0,1,2,1,0,0,0,1,6,3,2,1,3,0,4,1,1,1,3,2,2,5,3,5,4,5,5,7,8,6,2,8,7,10,10,39,77,307,378,182,48,4
Beta_1.8,u_106,41,108,88,135,29,6,6,2,1,2,2,1,1,0,1,1,1,2,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,3,1,2,4,6,2,1,7,3,2,7,0,3,6,2,1,2,3,4,5,3,3,3,11,10,9,19,38,92,255,380,156,45,10
Beta_1.8,u_107,26,118,95,152,45,5,4,3,2,1,0,3,1,0,1,0,0,0,1,0,1,0,0,0,1,0,3,0,0,0,1,1,1,1,2,0,0,1,3,4,2,3,6,6,2,2,4,3,4,4,5,6,7,4,2,3,4,4,6,8,3,4,7,9,7,20,83,239,377,138,77,18
Beta_1.8,u_108,19,117,97,153,58,14,4,1,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,2,2,0,2,0,0,1,0,2,1,1,1,0,0,3,3,2,5,2,2,2,1,2,0,2,3,2,5,3,7,4,9,7,2,7,2,4,5,5,13,11,15,18,70,248,329,213,72,7
Beta_1.8,u_109,14,106,97,156,65,13,4,2,4,0,0,1,2,1,1,0,1,0,0,0,0,4,0,0,0,1,1,1,2,0,0,1,0,0,2,0,0,3,6,3,1,3,1,5,0,2,2,0,4,5,3,1,1,4,6,3,2,7,5,8,5,11,11,10,14,38,58,215,333,168,112,9
Beta_1.8,u_110,19,78,116,160,68,17,2,0,1,0,2,1,0,0,1,2,1,1,2,0,0,0,1,0,0,0,1,1,1,1,1,2,2,1,1,0,0,0,1,3,1,2,2,5,3,3,2,1,2,6,4,4,2,2,7,3,1,7,3,5,9,10,2,13,8,29,48,197,347,199,95,18
Beta_1.8,u_111,21,97,119,136,59,10,2,1,1,1,0,0,1,0,0,0,2,2,1,1,0,1,1,3,0,0,1,1,2,1,2,1,2,1,2,0,0,2,6,2,0,2,0,2,2,1,4,2,0,0,1,2,4,2,5,6,4,1,2,4,9,5,8,5,11,23,57,230,364,181,78,8
Beta_1.8,u_112,26,92,110,137,46,6,4,1,4,1,0,1,2,0,1,0,1,1,1,0,2,0,1,1,1,1,0,1,1,1,0,2,1,0,1,0,0,0,1,1,3,2,0,4,3,2,0,2,1,1,4,0,2,1,1,2,3,5,4,4,2,6,4,6,16,50,106,253,327,183,67,14
Beta_1.8,u_113,21,110,111,144,34,6,5,3,2,2,2,1,2,3,0,0,1,2,0,1,0,0,2,0,1,0,0,1,0,1,3,0,1,1,0,0,0,1,1,3,0,2,1,2,0,2,1,1,0,3,1,2,2,2,3,3,8,3,4,3,13,3,11,10,18,43,89,256,295,203,76,6
Beta_1.8,u_114,28,102,115,139,39,6,2,3,1,1,0,1,1,1,0,1,0,0,0,1,2,2,0,1,2,1,0,0,1,3,1,0,3,1,0,0,0,2,4,2,2,2,1,2,1,1,0,1,2,3,2,2,3,3,5,5,2,5,2,5,2,3,9,6,12,37,110,234,366,223,66,8
Beta_1.8,u_115,31,114,99,125,49,9,6,0,1,3,1,0,1,1,2,0,0,1,2,2,1,0,1,1,2,0,0,0,0,0,1,0,1,3,1,1,0,1,2,3,3,1,0,2,6,2,4,5,2,1,2,1,1,4,3,4,4,6,3,4,5,1,8,13,6,23,95,236,361,207,54,21
Beta_1.8,u_116,25,113,81,154,59,13,8,6,2,0,0,1,1,2,0,0,1,0,0,0,1,2,0,2,0,0,0,0,2,2,0,1,0,1,1,0,0,1,1,5,4,3,2,1,2,1,1,1,1,1,1,9,8,1,2,5,6,7,4,3,4,8,6,6,10,21,80,208,366,213,85,11
Beta_1.8,u_117,23,96,122,122,52,17,10,4,2,2,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,2,1,0,1,0,0,0,1,1,0,0,2,5,4,1,0,2,0,3,1,0,4,6,5,4,3,4,3,3,3,2,4,4,7,5,9,11,6,17,29,52,207,368,222,68,18
Beta_1.8,u_118,24,100,123,125,46,17,6,2,0,0,2,0,0,2,0,2,0,0,0,1,0,0,0,2,2,1,0,0,0,1,1,2,0,2,0,0,0,3,5,5,2,3,2,3,0,1,6,6,2,1,1,1,3,7,1,9,4,4,2,10,7,6,14,9,16,20,59,220,388,163,51,30
Beta_1.8,u_119,27,94,122,131,54,14,2,2,0,0,1,0,0,2,0,0,1,0,1,0,1,0,3,1,0,0,0,0,1,0,1,1,4,0,1,0,0,0,2,4,11,4,4,0,4,0,4,2,4,3,2,2,2,4,2,2,6,10,5,10,5,7,8,20,11,31,86,236,329,159,82,11
Beta_1.8,u_120,23,97,126,141,55,6,4,2,2,2,1,2,0,0,0,0,0,0,1,0,1,1,1,2,2,0,1,1,0,3,1,1,1,1,1,0,0,0,4,0,1,1,2,2,1,1,1,4,5,4,9,4,4,2,3,6,4,6,6,8,6,2,7,19,23,29,95,241,315,170,73,8
Beta_1.8,u_121,26,84,129,150,43,7,3,1,1,2,0,0,3,1,1,0,1,0,0,3,1,0,2,0,1,1,2,0,0,0,2,0,0,3,2,0,0,1,3,2,1,0,2,1,2,3,0,3,5,1,1,1,1,2,3,2,1,1,4,6,5,10,8,18,21,39,96,242,327,187,79,8
Beta_1.8,u_122,23,91,124,160,45,14,1,1,3,2,1,3,1,0,1,1,0,0,0,0,1,0,0,0,1,2,3,1,2,0,1,0,1,2,1,1,0,3,3,2,3,2,3,5,0,1,1,1,0,1,1,2,2,0,4,6,3,2,4,5,7,7,8,13,10,56,90,226,342,183,91,23
Beta_1.8,u_123,27,77,95,164,53,17,7,0,0,1,2,0,3,1,3,1,2,1,1,1,2,0,0,2,1,1,0,1,0,2,2,2,2,1,1,0,0,2,2,2,2,3,2,2,2,2,1,2,1,0,0,1,4,8,3,7,3,2,6,2,2,8,5,10,14,32,94,213,351,265,84,15
Beta_1.8,u_124,22,96,101,131,67,10,9,3,4,2,1,1,2,1,0,1,1,1,1,0,0,2,2,1,2,0,1,2,2,1,1,0,2,0,1,0,0,2,5,1,0,5,3,4,2,0,0,4,3,0,1,5,1,3,5,0,8,3,8,7,3,5,13,20,9,18,70,254,395,213,69,17
Beta_1.8,u_125,24,128,78,125,37,12,4,4,3,3,2,2,1,2,0,1,2,2,0,1,0,0,2,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,2,2,2,5,2,1,4,0,0,2,1,0,4,6,5,4,6,4,3,3,6,5,4,11,8,9,10,31,96,246,395,184,62,11
Beta_1.8,u_126,32,111,100,127,41,11,8,3,1,2,1,1,1,0,0,0,1,1,0,0,0,0,0,1,2,0,0,1,0,1,3,0,2,1,0,0,0,2,7,3,4,1,1,0,2,2,2,3,1,1,5,7,2,2,4,3,3,4,9,2,3,9,9,16,23,40,88,252,366,163,68,8
Beta_1.8,u_127,36,102,97,150,68,12,3,2,1,1,2,0,1,1,1,0,1,1,0,1,1,1,2,0,0,2,0,0,0,0,0,0,2,1,0,0,0,1,2,2,3,4,2,5,3,5,2,4,4,7,5,3,3,7,5,4,3,4,7,6,3,11,6,12,21,33,77,261,345,134,63,4
Beta_1.8,u_128,25,103,107,162,64,11,2,1,2,0,4,0,0,2,0,1,1,1,0,0,0,0,0,2,1,1,0,1,0,0,2,0,0,1,0,0,0,0,7,6,4,0,3,6,0,2,2,1,3,5,4,3,5,4,3,11,7,7,4,8,8,15,11,16,27,19,91,231,296,147,95,14
Beta_1.8,u_129,14,96,112,177,56,13,11,1,3,0,0,1,4,1,0,1,0,0,0,0,2,0,0,0,0,1,0,1,2,2,1,0,1,1,1,0,0,1,2,1,1,1,4,1,1,3,6,6,1,9,2,1,2,0,9,2,1,6,9,10,15,13,11,14,24,36,69,205,304,200,100,10
