Folder_name,File_name,B1_1,B1_2,B1_3,B1_4,B1_5,B1_6,B1_7,B1_8,B1_9,B1_10,B1_11,B1_12,B1_13,B1_14,B1_15,B1_16,B1_17,B1_18,B1_19,B1_20,B1_21,B1_22,B1_23,B1_24,B1_25,B1_26,B1_27,B1_28,B1_29,B1_30,B1_31,B2_1,B2_2,B2_3,B2_4,B2_5,B2_6,B2_7,B2_8,B2_9,B2_10,B2_11,B2_12,B2_13,B2_14,B2_15,B2_16,B2_17,B2_18,B2_19,B2_20,B2_21,B2_22,B2_23,B2_24,B2_25,B2_26,B2_27,B2_28,B2_29,B2_30,B2_31
Beta_1.6,u_392,39,82,465,16,1,0,2,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,2,0,0,0,1,2,1,5,0,0,1,3,4,1,7,1,0,1,0,5,3,2,0,1,5,0,6,4,2,3,7,0,3,6,9,14,157,796,102,13
Beta_1.6,u_393,37,81,479,9,1,0,2,0,0,0,0,0,0,2,0,0,0,1,0,1,1,1,1,2,3,0,1,0,1,1,0,1,2,3,5,0,0,1,0,2,1,0,4,2,4,5,2,2,1,1,6,5,3,0,1,6,7,23,140,806,100,35
Beta_1.6,u_394,40,83,472,8,2,0,0,0,1,0,1,2,0,1,2,3,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,3,4,1,2,2,2,1,1,0,7,1,2,0,1,2,1,1,2,1,6,4,4,7,2,2,12,135,810,119,28
Beta_1.6,u_395,29,93,494,15,1,2,3,2,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,2,1,1,0,4,6,2,0,3,1,0,0,3,3,1,3,3,2,1,1,2,2,7,4,0,1,6,3,2,18,149,854,144,10
Beta_1.6,u_396,41,70,446,11,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,2,0,0,2,3,0,2,1,0,1,5,3,2,0,0,3,2,4,1,2,7,5,1,6,5,4,3,4,21,144,858,95,24
Beta_1.6,u_397,42,78,445,13,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,8,4,2,4,1,0,0,3,0,0,0,4,2,0,1,2,7,4,3,2,4,4,5,2,5,22,145,885,105,20
Beta_1.6,u_398,52,71,446,15,2,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,2,1,0,0,0,1,4,2,4,0,5,1,0,1,2,0,6,1,1,1,0,3,1,4,1,5,3,1,3,10,21,127,887,99,27
Beta_1.6,u_399,49,75,453,9,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,0,0,3,2,0,0,0,8,1,2,2,2,2,0,1,1,2,4,1,4,4,2,1,1,5,3,10,3,0,4,3,14,130,883,98,29
Beta_1.6,u_400,38,101,458,9,0,0,0,0,0,0,1,1,1,0,0,0,2,0,0,0,0,3,0,1,1,1,0,1,1,1,0,1,5,5,1,1,1,0,2,5,4,3,2,3,2,0,3,3,0,3,2,2,6,2,7,4,2,25,134,879,96,17
Beta_1.6,u_401,39,83,484,9,1,0,0,2,0,0,0,1,3,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,2,0,0,3,5,2,0,0,2,0,5,2,3,2,1,2,1,3,4,5,10,5,4,4,1,4,3,2,23,137,817,88,14
Beta_1.8,u_001,43,128,124,116,21,5,3,4,1,2,1,0,1,2,0,1,2,1,2,1,0,1,0,0,0,1,0,1,1,2,0,1,5,6,2,4,0,1,6,5,5,0,2,0,2,8,6,2,5,4,4,10,5,8,10,24,57,132,365,282,117,23
Beta_1.8,u_002,38,140,104,129,21,6,4,4,2,1,0,1,0,0,0,2,1,0,0,1,0,1,1,2,0,1,1,3,0,0,0,1,4,5,9,1,1,2,2,2,0,3,1,5,3,2,0,7,9,5,1,5,10,5,15,21,55,133,366,299,113,26
Beta_1.8,u_003,39,125,115,94,18,6,5,5,0,2,1,1,1,2,1,0,1,1,2,2,0,0,0,0,1,3,1,1,0,0,1,0,2,2,2,7,2,4,2,2,2,7,5,6,0,3,8,4,3,5,0,9,13,13,15,13,36,134,379,322,104,12
Beta_1.8,u_004,46,104,133,107,10,10,3,1,4,1,3,3,0,1,0,1,2,1,0,2,1,1,0,1,1,1,0,1,0,1,1,0,5,3,0,1,6,4,5,1,5,1,5,3,6,4,2,7,6,7,3,17,10,10,16,16,28,108,419,280,84,30
Beta_1.8,u_005,44,107,133,116,12,6,6,4,3,0,0,3,0,2,0,0,1,0,0,0,1,1,1,0,1,1,2,1,2,0,0,0,2,6,4,4,0,5,4,1,2,1,0,1,3,4,12,15,7,8,9,6,5,15,6,12,35,126,403,266,120,27
Beta_1.8,u_006,48,121,124,121,16,3,5,2,0,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,3,0,2,2,1,2,0,0,2,1,4,2,3,3,1,1,0,3,4,3,5,2,10,6,1,5,4,5,3,8,12,31,50,129,332,299,84,33
Beta_1.8,u_007,30,118,158,118,15,5,2,0,2,0,1,0,0,1,1,3,1,1,1,2,0,1,2,1,0,1,2,2,0,3,0,0,0,4,4,1,5,2,2,2,4,1,3,5,3,2,2,4,7,2,0,4,11,17,33,25,37,119,353,275,149,18
Beta_1.8,u_008,38,115,138,116,9,4,1,2,2,1,1,1,1,1,0,0,1,0,3,1,1,0,1,2,1,0,1,0,2,0,0,0,1,2,5,2,2,2,1,3,4,2,0,3,7,4,4,6,2,4,7,14,19,11,19,20,35,108,364,300,109,14
Beta_1.8,u_009,37,129,128,121,19,7,3,2,1,1,1,0,1,1,1,1,0,0,1,1,0,2,0,0,0,2,1,2,4,0,0,0,5,3,2,5,1,5,3,3,2,0,3,4,3,4,3,4,3,4,8,8,13,7,23,25,38,116,372,258,129,12
Beta_1.8,u_010,44,114,152,107,12,9,2,1,1,1,1,0,3,0,0,0,3,1,2,2,1,3,1,2,1,1,1,0,3,1,0,0,4,2,1,2,4,1,4,8,3,6,4,4,1,6,2,3,6,4,4,5,10,7,14,11,27,131,376,301,128,11
Beta_1.8,u_011,32,129,164,83,7,2,5,5,2,1,4,2,1,2,0,0,2,1,1,2,2,0,1,1,1,0,0,2,1,1,0,0,3,3,6,3,7,2,3,2,1,1,1,2,2,6,2,4,9,11,12,9,5,4,8,8,23,149,381,283,147,21
Beta_1.8,u_012,33,122,120,107,15,2,3,3,2,1,3,0,1,2,0,0,0,2,1,0,0,1,1,0,1,1,0,0,0,0,0,0,3,2,1,6,2,0,5,4,1,5,1,1,6,2,4,11,3,5,4,5,3,5,13,11,52,125,433,295,138,13
Beta_1.8,u_013,47,109,129,131,8,4,3,2,2,0,1,1,0,1,2,1,0,0,0,0,0,0,0,1,0,1,1,1,0,2,0,0,2,1,3,5,7,3,3,2,2,1,4,2,5,6,5,3,7,2,8,7,4,5,26,16,46,111,380,321,103,28
Beta_1.8,u_014,43,116,133,123,16,4,1,1,0,0,0,0,1,0,1,0,0,0,2,2,0,0,1,4,0,0,1,1,1,0,0,0,4,6,6,2,5,6,1,0,3,2,2,5,9,6,6,5,5,3,4,12,12,12,7,18,36,119,386,320,103,21
Beta_1.8,u_015,54,119,123,119,16,6,0,2,0,2,0,1,1,0,1,2,0,3,0,2,0,0,1,0,1,0,1,7,0,3,0,0,3,7,5,4,4,2,5,2,5,3,2,3,3,3,13,2,9,11,6,8,8,19,30,10,31,101,333,292,108,9
Beta_1.8,u_016,44,123,138,128,13,2,3,2,1,2,2,0,1,0,2,1,1,0,3,4,0,0,1,3,0,0,1,0,2,4,0,0,2,2,5,4,4,3,0,3,4,3,1,4,10,7,3,0,4,8,19,15,9,10,11,18,33,107,341,304,104,18
Beta_1.8,u_017,36,105,150,120,18,4,9,3,3,4,0,1,0,1,2,1,1,0,0,1,1,1,1,2,1,1,0,1,1,1,0,1,0,1,3,1,2,1,5,3,4,3,8,2,3,7,4,7,4,6,2,3,8,8,15,8,26,125,363,228,117,16
Beta_1.8,u_018,33,106,170,110,25,5,3,1,1,1,2,2,1,1,1,0,0,0,0,1,2,0,2,0,1,1,2,1,3,3,0,0,2,1,7,0,2,1,3,3,1,2,5,4,0,1,3,0,8,8,3,3,11,16,8,15,27,143,382,258,122,28
Beta_1.8,u_019,48,98,165,115,16,3,2,1,2,0,2,1,1,0,0,1,1,1,1,2,1,2,1,4,1,2,2,0,6,1,0,1,4,3,1,2,1,6,1,2,5,1,1,1,1,5,2,5,3,4,6,6,6,9,5,10,32,158,386,278,140,26
Beta_1.8,u_020,32,124,156,112,11,1,1,4,2,6,2,1,1,5,1,2,2,0,1,1,3,2,0,1,1,1,1,0,3,3,0,1,1,5,5,1,2,4,2,3,1,0,1,3,2,1,7,7,4,5,4,4,6,12,10,15,25,138,375,308,130,26
Beta_1.8,u_021,42,124,105,116,22,4,5,0,3,2,1,3,2,0,1,1,0,0,1,0,2,1,2,2,1,1,1,1,1,0,1,0,2,3,5,3,2,1,3,4,2,2,6,2,2,6,3,1,7,3,4,1,5,9,7,16,35,151,422,333,108,26
Beta_1.8,u_022,52,103,117,113,27,5,1,1,0,0,1,1,3,1,1,1,0,1,0,2,1,1,1,0,1,0,1,0,1,1,0,0,0,3,0,9,2,3,1,1,3,1,5,2,0,3,3,5,10,7,8,8,7,4,14,11,39,172,390,310,85,43
Beta_1.8,u_023,47,120,133,111,25,2,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,2,0,1,0,0,6,7,7,4,3,4,1,6,6,2,5,5,5,8,3,5,3,3,4,8,4,8,10,16,43,138,384,310,70,32
Beta_1.8,u_024,46,131,140,112,17,3,3,0,0,1,1,1,1,0,0,0,2,1,0,0,0,0,0,0,1,0,1,1,1,2,0,0,5,5,6,5,5,5,2,0,6,6,5,12,1,4,3,9,5,6,10,11,12,7,15,12,35,115,392,273,94,23
Beta_1.8,u_025,50,125,143,114,12,5,3,1,2,0,2,0,0,0,1,0,0,1,0,1,2,1,1,1,2,4,1,0,2,2,0,3,3,1,10,5,2,1,2,3,3,3,3,4,5,5,6,6,5,12,9,14,10,14,12,17,37,119,388,257,72,18
Beta_1.8,u_026,34,106,152,141,25,4,0,1,1,1,2,2,2,1,1,1,4,2,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,3,4,1,3,6,3,1,2,2,4,7,6,4,4,5,6,2,13,5,7,7,9,13,39,125,353,279,129,15
Beta_1.8,u_027,25,113,159,134,23,6,4,4,1,2,0,2,0,1,0,2,1,0,0,0,1,0,1,0,2,0,1,0,2,3,0,0,2,4,4,1,3,1,2,2,3,1,3,2,2,0,7,2,5,2,10,5,14,4,6,11,44,115,359,292,137,24
Beta_1.8,u_028,21,115,156,114,13,4,3,4,2,0,1,0,1,0,0,1,1,1,0,0,0,2,5,0,1,2,2,1,2,2,1,0,2,0,0,2,2,3,2,2,1,4,3,5,3,3,0,1,6,3,3,5,5,7,9,16,23,134,399,278,112,32
Beta_1.8,u_029,35,119,141,127,9,4,3,3,0,0,1,1,7,0,1,3,0,2,1,0,1,2,1,4,0,2,1,2,0,0,0,1,6,2,1,3,4,1,0,7,0,0,3,2,2,3,2,6,3,7,6,11,5,10,12,9,39,130,395,283,112,36
Beta_1.8,u_030,41,117,119,118,19,4,3,2,2,0,2,1,2,0,3,0,1,0,1,2,0,0,0,1,3,1,0,1,1,0,0,0,3,2,2,6,3,1,2,1,0,1,0,2,5,7,4,0,5,6,4,8,6,4,8,18,41,151,433,327,81,24
Beta_1.8,u_031,41,126,105,88,11,3,2,1,0,1,2,0,0,1,3,1,0,0,0,1,0,1,1,0,0,1,0,0,1,3,0,0,4,2,0,3,0,5,4,0,3,3,4,7,2,4,6,3,4,5,6,3,4,12,9,7,24,153,442,293,119,11
Beta_1.8,u_032,53,111,158,88,11,3,1,0,0,0,0,1,0,3,0,1,1,0,0,0,0,0,2,2,0,1,0,1,0,0,0,2,5,4,9,5,2,4,3,2,4,2,2,4,6,2,5,3,3,3,5,7,12,6,6,12,37,127,433,304,93,13
Beta_1.8,u_033,47,123,141,122,22,3,1,1,0,0,0,0,0,2,2,0,1,0,0,1,0,0,0,1,0,0,0,1,2,1,0,0,2,9,5,3,7,2,3,9,2,4,5,12,2,3,8,8,6,7,7,4,4,7,8,20,27,117,410,284,100,16
Beta_1.8,u_034,47,116,128,153,25,4,2,2,1,1,0,1,1,0,0,0,0,0,0,0,3,0,1,1,0,2,0,6,1,1,0,0,3,6,1,3,1,3,3,3,4,1,3,4,3,4,9,10,11,7,4,9,9,16,10,20,39,119,375,245,102,25
Beta_1.8,u_035,26,123,148,143,22,4,0,0,1,0,1,2,0,1,1,0,1,1,2,3,2,2,1,0,1,0,2,1,0,0,0,0,1,3,5,0,0,2,2,3,6,0,2,1,3,4,1,7,7,7,6,4,5,5,6,13,45,113,335,312,116,14
Beta_1.8,u_036,32,114,154,136,12,1,1,1,2,3,1,2,0,0,1,0,0,2,0,1,0,0,0,1,0,2,0,1,2,1,1,0,3,2,2,1,1,2,4,2,6,3,4,2,0,1,3,2,3,10,7,1,1,4,9,13,31,117,365,281,117,48
Beta_1.8,u_037,28,112,175,118,10,8,2,3,0,0,2,0,0,1,0,1,1,0,0,2,1,0,1,1,3,1,5,3,3,1,0,0,0,2,6,1,0,0,1,3,0,2,4,2,2,2,5,2,3,0,7,6,11,3,4,18,39,131,409,308,121,26
Beta_1.8,u_038,30,107,175,111,11,3,4,0,2,1,2,1,4,0,1,2,1,2,3,3,2,0,1,1,1,2,0,1,2,1,0,0,3,5,3,0,3,2,0,0,1,1,6,2,1,3,1,7,6,5,6,12,5,6,8,13,35,170,399,287,116,14
Beta_1.8,u_039,35,118,170,99,10,3,4,2,3,5,0,0,0,2,1,1,2,0,0,0,2,1,1,0,0,1,4,0,1,0,0,0,5,7,4,0,5,5,2,1,1,5,2,1,4,3,7,1,6,3,3,5,9,7,7,15,54,157,432,276,102,17
Beta_1.8,u_040,50,118,127,88,16,7,3,1,0,0,2,1,0,1,0,0,1,1,4,1,1,0,0,0,1,2,0,0,1,0,0,3,2,2,3,4,0,4,1,4,1,3,6,2,3,5,5,5,1,3,8,6,6,5,10,11,44,141,428,325,126,19
Beta_1.8,u_041,39,115,138,122,15,7,1,3,2,1,2,0,0,0,0,1,0,3,1,0,0,0,0,0,0,1,1,0,1,1,0,1,3,5,6,3,11,1,2,1,2,2,4,3,6,4,5,6,4,7,4,4,8,6,18,21,29,105,425,363,98,15
Beta_1.8,u_042,42,119,131,143,23,5,5,1,2,1,0,0,0,0,0,0,1,1,1,0,1,0,0,2,0,0,1,0,2,1,0,0,5,3,4,1,4,9,2,4,6,5,2,7,8,7,4,1,7,5,3,4,8,13,14,11,31,108,397,336,119,14
Beta_1.8,u_043,37,135,120,121,27,4,2,4,0,3,0,0,0,1,1,0,0,0,0,0,4,0,0,0,0,2,4,1,1,5,0,1,2,5,5,1,3,1,5,3,5,1,2,1,6,9,10,2,6,8,6,9,8,10,11,18,27,94,356,327,102,22
Beta_1.8,u_044,39,115,156,126,21,4,2,0,0,1,2,0,1,0,0,0,0,4,1,2,0,3,1,3,1,1,1,1,2,0,1,0,0,7,3,1,3,4,4,2,2,1,4,2,2,2,2,3,5,6,6,5,10,10,14,24,29,131,389,270,133,25
Beta_1.8,u_045,28,119,198,119,11,2,1,5,2,1,3,1,2,1,3,0,1,0,2,0,0,1,1,1,1,0,2,0,2,0,0,1,2,0,2,4,6,1,5,4,0,2,3,1,5,5,5,5,1,3,4,7,3,6,10,25,32,142,383,275,131,29
Beta_1.8,u_046,34,93,186,126,24,4,1,1,1,1,0,1,1,1,0,1,0,1,2,2,0,1,0,0,1,1,2,1,3,2,0,1,1,1,1,5,3,2,0,0,3,2,1,4,1,5,3,4,6,4,5,2,7,12,13,23,61,146,410,271,112,14
Beta_1.8,u_047,47,89,187,124,15,4,3,0,2,2,0,1,0,0,1,1,1,0,2,0,3,1,3,0,1,2,1,3,2,1,0,2,3,1,0,6,3,1,1,0,2,0,1,6,1,5,3,5,4,5,6,4,11,4,15,14,63,173,376,282,106,28
Beta_1.8,u_048,33,128,133,125,13,2,3,5,3,0,3,0,2,2,0,0,3,1,0,2,1,2,1,0,1,2,2,0,1,1,1,0,4,6,9,1,1,4,4,0,2,2,1,1,6,7,5,6,3,5,3,3,7,7,13,24,41,126,376,354,104,27
Beta_1.8,u_049,43,127,122,123,24,6,1,3,2,3,2,2,1,1,0,0,2,1,1,0,0,2,1,2,0,0,0,0,1,0,0,0,3,4,2,4,3,4,3,4,2,6,4,2,4,1,3,7,4,1,2,9,14,14,15,10,22,115,461,336,97,15
Beta_1.8,u_050,47,117,102,117,26,4,3,2,2,0,2,5,3,0,1,1,0,0,0,0,1,1,0,0,0,1,1,2,2,0,0,0,2,4,1,5,2,3,5,4,2,2,0,3,2,3,5,8,9,4,16,8,7,5,3,7,43,134,418,371,86,15
Beta_1.8,u_051,44,132,136,117,17,9,3,0,0,0,1,1,0,0,0,1,1,1,0,1,3,0,0,0,2,0,0,0,1,1,0,0,1,6,3,2,1,8,1,9,5,3,5,6,3,1,4,5,6,6,3,2,7,4,11,21,48,126,424,282,99,18
Beta_1.8,u_052,44,129,148,128,12,4,1,3,0,1,2,1,1,0,2,0,0,0,0,0,2,0,0,1,0,0,1,1,2,1,0,1,4,6,3,1,2,4,2,1,9,3,4,4,2,4,12,2,8,9,6,8,6,13,13,13,35,114,405,308,101,24
Beta_1.8,u_053,35,127,157,132,15,2,0,3,0,1,1,0,0,1,1,0,2,0,0,0,2,0,0,1,1,1,3,2,3,1,0,0,2,3,5,3,7,1,1,4,3,3,1,1,3,3,2,4,2,11,11,11,12,8,10,17,27,164,382,274,112,7
Beta_1.8,u_054,39,104,158,137,19,5,1,1,0,0,1,5,1,0,1,3,0,2,1,3,1,1,3,0,0,0,1,0,2,0,0,0,1,4,2,3,2,1,1,1,2,2,3,7,4,5,3,6,12,8,4,3,6,7,11,22,47,107,376,257,124,28
Beta_1.8,u_055,29,105,158,148,16,10,4,2,2,2,2,0,4,1,1,1,1,2,0,0,1,0,2,0,0,2,1,2,4,2,0,0,2,6,0,1,2,4,1,1,1,4,5,3,5,3,2,2,2,7,6,6,9,10,13,17,45,144,335,312,102,23
Beta_1.8,u_056,26,109,152,130,10,5,2,3,0,0,1,0,1,0,1,0,1,1,1,1,2,3,3,1,2,1,1,0,1,4,0,0,2,2,4,0,2,2,2,0,3,3,3,1,0,1,2,2,4,2,7,7,9,6,10,13,35,121,399,304,126,30
Beta_1.8,u_057,41,111,154,133,9,2,2,1,1,0,2,2,6,0,2,0,1,0,1,0,1,1,1,3,1,2,1,0,2,1,0,0,4,1,1,6,3,0,1,3,3,1,2,1,3,2,2,5,7,3,6,6,5,6,9,12,35,130,401,363,107,15
Beta_1.8,u_058,31,138,131,106,24,4,5,2,0,1,1,1,0,3,2,0,1,1,1,0,2,0,0,1,2,1,1,0,0,1,0,0,2,7,6,2,4,2,0,4,3,0,0,4,5,2,3,2,7,3,10,7,5,4,12,19,39,168,440,324,86,16
Beta_1.8,u_059,48,119,133,88,15,13,1,4,2,0,1,1,0,0,3,2,0,1,0,0,0,2,0,0,0,0,1,0,1,2,0,0,2,0,4,3,1,1,3,2,3,7,4,3,3,4,4,6,7,7,2,6,6,10,13,15,42,158,418,313,103,11
Beta_1.8,u_060,45,126,132,114,16,6,4,0,1,1,0,2,1,1,0,0,0,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,2,9,9,7,0,5,4,2,2,1,4,8,5,4,2,7,2,4,9,7,5,9,10,10,38,132,393,339,87,23
Beta_1.8,u_061,50,135,124,148,13,5,0,2,0,0,1,0,0,2,2,1,0,0,0,0,1,1,0,2,2,1,0,0,0,1,0,0,5,3,3,3,8,1,2,4,10,4,8,9,6,5,8,4,4,5,2,6,4,14,16,15,31,107,384,307,137,14
Beta_1.8,u_062,40,117,153,139,25,5,1,0,0,1,1,1,0,3,0,0,1,0,1,0,1,0,0,2,1,0,0,2,3,1,0,0,4,6,7,2,3,1,0,2,1,3,0,3,4,8,1,4,12,9,14,11,15,12,21,29,30,102,355,299,126,15
Beta_1.8,u_063,28,108,163,136,31,5,6,2,0,0,1,1,0,0,2,1,1,0,1,1,3,1,0,0,1,0,2,1,0,2,0,0,1,3,6,3,1,1,2,0,7,2,8,3,4,5,4,3,0,6,5,5,12,7,23,7,45,105,359,333,118,16
Beta_1.8,u_064,40,99,162,126,22,3,5,1,1,1,3,1,0,0,2,1,0,0,0,2,1,0,2,1,0,0,0,1,2,1,0,0,2,3,2,0,1,5,0,0,6,3,6,3,1,1,0,3,3,8,12,3,4,8,14,6,27,110,377,278,134,37
Beta_1.8,u_065,30,121,194,111,12,3,3,2,2,0,2,0,2,1,0,2,0,0,0,1,0,2,1,2,4,1,1,1,1,2,0,0,0,4,2,0,1,4,4,3,2,1,0,2,1,2,1,3,0,4,5,12,13,3,7,19,46,135,385,309,121,15
Beta_1.8,u_066,37,103,183,101,12,4,0,1,0,1,1,2,1,2,2,3,1,0,0,2,1,0,2,1,0,1,2,3,1,1,0,0,3,2,3,4,0,0,3,1,3,2,2,1,1,4,1,9,6,6,5,4,2,9,14,13,35,143,444,282,89,15
Beta_1.8,u_067,45,110,155,110,8,12,4,1,0,1,2,0,1,4,0,0,0,2,1,3,1,0,0,0,3,2,2,1,1,0,0,0,1,7,1,0,2,6,2,1,2,2,1,4,4,3,6,3,6,9,5,5,4,5,15,17,55,144,417,294,97,22
Beta_1.8,u_068,52,122,126,122,7,7,3,2,3,1,3,0,0,1,1,2,1,1,1,0,2,0,1,0,1,1,0,0,0,0,0,2,0,6,1,0,2,0,1,2,3,6,2,0,5,3,4,3,1,6,7,2,4,11,14,20,46,118,404,365,106,28
Beta_1.8,u_069,46,116,122,108,17,7,2,1,0,0,3,0,1,0,1,0,1,1,0,0,0,0,0,1,1,1,2,3,0,0,0,0,2,7,3,3,1,6,1,2,7,1,3,1,2,3,5,3,6,8,5,6,10,6,15,8,24,114,395,365,118,24
Beta_1.8,u_070,45,104,144,143,16,4,2,0,1,0,1,0,0,0,1,2,0,2,0,3,0,0,0,0,0,0,0,3,0,1,1,0,3,7,1,4,2,4,3,8,6,4,9,4,3,4,3,6,11,8,5,2,10,3,10,11,22,127,390,352,80,20
Beta_1.8,u_071,50,122,128,131,21,13,5,1,2,4,0,0,0,0,0,1,0,0,0,0,2,1,0,2,1,0,1,0,5,1,0,0,5,8,2,1,7,1,3,4,1,5,0,3,2,4,11,7,7,8,11,7,9,7,10,23,44,122,391,258,92,25
Beta_1.8,u_072,37,118,178,100,19,7,4,2,0,0,3,1,2,1,0,2,0,1,0,1,3,1,0,1,1,3,0,0,0,1,0,0,0,6,3,1,1,3,2,6,2,2,3,2,2,4,4,2,4,12,3,8,9,12,11,18,40,143,377,257,97,18
Beta_1.8,u_073,40,100,180,132,8,2,1,0,1,3,1,2,0,0,1,1,1,2,1,0,1,1,0,0,0,0,2,4,0,1,0,1,2,2,3,3,0,1,3,3,2,0,4,2,3,3,10,4,4,7,5,5,5,8,11,20,26,132,393,264,103,22
Beta_1.8,u_074,38,99,185,118,15,3,2,3,1,1,1,0,0,0,0,0,1,1,2,0,2,0,1,0,1,0,3,3,1,3,1,0,0,2,2,2,3,4,1,0,2,1,4,3,0,2,1,4,2,3,6,1,6,14,12,30,46,130,406,288,116,26
Beta_1.8,u_075,38,98,176,126,23,5,4,2,0,3,2,0,0,1,2,0,1,2,2,2,2,0,1,3,0,0,0,3,3,3,0,0,1,8,1,1,2,2,0,0,2,2,1,0,2,6,4,3,2,3,6,10,9,4,13,20,53,132,352,290,150,30
Beta_1.8,u_076,33,116,131,130,18,3,0,4,2,1,2,1,0,3,1,0,0,0,1,1,2,2,1,2,3,0,2,1,1,1,0,0,4,3,3,5,1,2,1,2,4,3,1,3,2,3,7,4,3,5,1,4,4,9,15,22,44,119,408,342,121,15
Beta_1.8,u_077,44,130,116,115,18,2,1,1,0,2,1,4,1,0,3,3,0,1,1,1,0,3,0,0,1,1,0,0,0,1,0,0,1,3,4,9,1,1,1,0,2,2,3,1,4,1,2,5,3,6,8,3,6,15,6,18,36,114,446,341,72,24
Beta_1.8,u_078,54,122,112,114,9,6,4,1,2,1,4,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2,3,1,0,0,4,1,3,3,2,0,3,2,5,2,5,7,2,2,2,5,3,5,5,4,7,9,9,15,34,164,415,321,84,9
Beta_1.8,u_079,40,129,144,120,18,4,4,1,1,1,0,0,1,0,0,1,0,0,0,1,1,3,0,1,0,0,0,1,0,1,0,1,2,5,2,3,4,7,6,1,8,4,4,7,3,6,3,3,5,4,9,6,9,9,12,11,50,154,397,305,69,24
Beta_1.8,u_080,48,134,126,138,25,4,6,0,1,0,5,2,1,1,0,1,0,1,0,0,0,1,1,1,0,1,1,2,0,2,0,0,6,5,5,6,0,2,1,3,2,2,2,2,11,7,6,8,6,4,5,12,5,7,11,20,39,106,392,284,88,18
Beta_1.8,u_081,25,120,176,140,21,2,2,1,1,0,0,0,1,2,0,2,0,0,1,3,0,0,2,0,0,1,0,1,4,2,0,0,1,2,6,4,5,9,3,5,1,1,3,4,0,2,2,5,4,8,4,10,4,13,19,16,31,108,380,262,113,35
Beta_1.8,u_082,36,95,154,147,30,5,0,2,2,3,2,0,2,0,0,0,1,0,0,2,2,3,0,1,0,1,1,0,1,1,0,0,0,3,1,0,0,2,3,1,3,8,3,6,3,10,5,7,3,5,10,2,5,17,8,14,20,94,359,302,162,14
Beta_1.8,u_083,25,101,169,139,32,4,5,1,2,1,2,3,1,0,0,2,1,1,1,1,1,1,0,1,0,0,1,3,0,5,0,0,1,6,2,2,2,2,3,1,1,2,0,1,1,1,1,1,10,2,8,11,14,15,13,16,34,119,367,291,130,21
Beta_1.8,u_084,34,97,176,114,13,4,4,1,3,1,1,0,0,1,0,0,0,2,1,4,0,2,3,1,4,0,1,0,0,2,1,0,3,0,2,0,2,2,4,0,2,1,2,5,2,3,2,5,0,2,4,7,3,18,15,19,50,126,389,285,132,31
Beta_1.8,u_085,40,125,172,107,12,3,0,2,2,5,0,3,0,2,3,2,1,1,0,0,0,0,1,1,4,1,2,2,2,0,0,0,2,4,8,4,1,1,2,1,1,2,2,2,3,4,5,6,4,3,4,8,10,13,19,18,38,119,416,287,139,17
Beta_1.8,u_086,39,128,152,91,16,4,3,2,1,1,0,1,1,1,2,4,0,2,0,2,2,0,0,1,2,2,0,1,0,0,0,0,2,2,5,1,2,3,4,0,2,3,4,7,7,3,3,6,3,6,4,3,6,14,10,19,37,175,399,339,69,15
Beta_1.8,u_087,43,117,136,103,16,6,11,4,0,2,3,0,0,0,2,1,1,2,1,0,0,0,0,0,0,1,0,0,1,0,0,1,2,2,2,3,3,6,3,1,1,4,3,3,2,3,5,3,1,4,9,8,16,16,12,13,45,151,409,283,84,18
Beta_1.8,u_088,48,121,115,125,21,10,3,2,4,5,2,0,0,0,0,1,1,0,0,0,2,0,0,0,1,1,2,2,1,0,1,0,3,7,4,1,4,2,1,4,1,2,0,7,6,4,8,5,9,1,6,6,4,5,9,22,31,129,375,319,109,31
Beta_1.8,u_089,39,130,129,124,19,2,4,2,0,2,1,2,0,1,1,1,0,2,0,3,1,0,1,1,0,1,0,1,1,1,0,0,6,6,5,1,2,2,3,1,4,3,4,7,7,8,2,3,6,9,1,6,6,10,17,16,36,86,359,348,139,22
Beta_1.8,u_090,33,117,143,134,37,6,2,5,1,2,1,1,0,1,0,1,0,0,0,2,0,2,0,1,1,1,0,1,2,0,0,0,4,5,2,7,0,7,1,1,4,3,4,4,4,4,2,6,5,7,9,7,8,20,8,23,37,97,377,339,75,13
