Folder_name,File_name,B1_1,B1_2,B1_3,B1_4,B1_5,B1_6,B1_7,B1_8,B1_9,B1_10,B1_11,B1_12,B1_13,B1_14,B1_15,B1_16,B1_17,B1_18,B1_19,B1_20,B1_21,B1_22,B1_23,B1_24,B1_25,B1_26,B1_27,B1_28,B1_29,B1_30,B1_31,B1_32,B2_1,B2_2,B2_3,B2_4,B2_5,B2_6,B2_7,B2_8,B2_9,B2_10,B2_11,B2_12,B2_13,B2_14,B2_15,B2_16,B2_17,B2_18,B2_19,B2_20,B2_21,B2_22,B2_23,B2_24,B2_25,B2_26,B2_27,B2_28,B2_29,B2_30,B2_31,B2_32
Beta_2.00,M452,72,63,77,102,106,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,18,2,2,2,2,41,76,235,133,139,73,72,73,49,35,43,73,57,47,18,19,17,16,19,27,31,0,0,0,0,0
Beta_2.00,M453,75,72,74,98,96,17,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,4,1,1,3,46,73,225,140,134,69,65,73,65,28,35,55,77,39,32,20,18,15,20,26,39,0,0,0,0,0
Beta_2.00,M454,72,68,73,102,95,15,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,13,3,2,1,2,42,78,221,144,137,63,71,77,62,35,35,33,73,50,37,21,18,18,19,24,49,1,0,0,0,0
Beta_2.00,M455,78,68,79,100,103,17,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,23,2,2,2,1,55,82,212,149,125,73,66,81,49,37,37,22,57,56,36,29,20,18,21,22,56,2,0,0,0,0
Beta_2.00,M456,73,68,93,87,113,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,19,0,2,3,50,86,206,158,130,69,68,86,50,39,38,26,37,58,44,25,23,20,21,21,64,3,0,0,0,0
Beta_2.00,M457,80,68,93,97,110,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,12,15,25,1,3,54,96,203,157,128,66,68,83,54,32,34,37,27,31,52,42,23,23,20,25,62,11,0,0,0,0
Beta_2.00,M458,76,73,88,97,120,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,23,9,17,48,111,200,169,124,71,66,75,64,35,35,30,31,27,30,47,39,23,23,24,38,50,0,0,0,0
Beta_2.00,M459,72,70,85,87,132,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,18,8,60,131,192,174,126,65,67,67,67,35,33,36,27,24,12,40,38,33,24,25,35,65,0,0,0,0
Beta_2.00,M460,81,72,93,89,130,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10,65,123,191,200,127,65,73,67,58,50,32,40,19,30,10,15,48,36,29,26,35,78,0,0,0,0
Beta_2.00,M461,83,73,91,86,133,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,61,117,199,185,122,82,85,81,51,53,36,41,18,34,9,14,17,56,36,29,35,95,0,0,0,0
Beta_2.00,M462,88,79,74,81,139,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,60,120,207,170,129,75,77,86,63,58,63,34,21,25,35,4,6,20,56,35,37,111,0,0,0,0
Beta_2.00,M463,86,76,72,80,135,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,54,118,188,178,133,74,66,103,56,55,48,43,48,44,28,6,5,4,26,61,43,132,0,0,0,0
Beta_2.00,M464,91,72,69,84,142,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,53,124,177,174,124,81,58,101,47,41,36,47,47,24,34,25,41,2,3,32,68,158,0,0,0,0
Beta_2.00,M465,86,75,75,84,135,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,57,122,172,181,116,76,59,95,53,42,38,33,35,33,30,10,20,21,30,23,49,130,77,0,0,0
Beta_2.00,M466,87,79,70,88,148,6,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,55,136,173,173,131,74,63,77,53,51,27,19,29,29,40,10,9,18,17,17,42,125,142,0,0,0
Beta_2.00,M467,93,78,72,85,145,9,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,60,143,175,157,138,78,69,73,48,52,19,30,30,31,26,3,5,16,19,17,17,54,263,0,0,0
Beta_2.00,M468,82,82,75,85,146,8,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,67,142,171,147,148,74,75,72,49,50,21,25,38,43,17,11,0,0,0,26,17,38,196,0,0,0
Beta_2.00,M469,92,83,81,83,153,7,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,65,139,172,135,146,77,78,71,53,40,34,19,31,47,25,17,1,0,0,3,4,41,252,0,0,0
Beta_2.00,M470,85,68,76,84,141,10,1,0,0,0,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,51,154,179,125,147,81,77,70,56,46,27,22,17,44,19,31,2,1,0,0,3,111,177,0,0,0
Beta_2.00,M471,87,68,62,83,141,10,2,2,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,58,157,190,113,144,92,75,73,53,43,28,18,24,25,32,28,12,0,0,33,79,31,125,0,0,0
Beta_2.00,M472,93,60,65,77,143,11,1,1,1,0,2,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,53,159,217,96,149,93,70,85,54,37,32,20,19,13,32,21,16,97,17,13,13,21,103,0,0,0
Beta_2.00,M473,84,65,68,76,152,13,1,1,0,0,1,1,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,53,154,223,90,154,103,74,83,54,41,37,19,17,47,99,43,20,14,9,8,10,16,71,0,0,0
Beta_2.00,M474,86,65,65,81,141,15,0,0,1,0,1,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,50,157,228,98,148,104,85,86,55,88,51,30,27,15,17,47,18,13,7,6,8,16,50,0,0,0
Beta_2.00,M475,88,56,57,78,149,16,3,0,0,1,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,148,241,100,190,122,86,89,67,60,44,27,20,15,13,17,44,9,6,5,7,17,30,0,0,0
Beta_2.00,M476,108,57,66,80,149,16,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,68,150,237,104,150,111,96,82,74,61,55,27,20,15,14,20,32,24,7,5,7,17,25,0,0,0
Beta_2.00,M477,83,56,65,75,155,17,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,22,1,1,4,61,157,248,108,127,118,98,75,73,67,55,26,20,14,16,20,34,27,9,5,5,17,15,0,0,0
Beta_2.00,M478,91,61,61,86,146,24,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,4,7,6,3,57,152,239,108,127,111,113,80,69,66,63,22,21,15,16,43,23,14,12,4,5,15,11,0,0,0
Beta_2.00,M479,103,69,55,88,137,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,6,4,1,2,3,65,149,236,123,118,101,120,87,65,64,66,26,18,32,28,25,21,14,8,4,5,7,14,0,0,0
Beta_2.00,M480,72,63,62,98,136,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,5,2,4,7,74,149,235,116,113,88,117,95,61,61,73,38,24,18,27,19,19,14,5,3,5,6,9,0,0,0
Beta_2.00,M481,102,62,60,106,135,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,8,7,5,6,67,148,231,114,117,79,117,119,65,51,71,37,20,20,29,14,16,13,6,4,3,7,3,0,0,0
Beta_2.00,M482,63,66,61,99,136,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,4,3,3,2,70,151,241,120,123,76,99,117,75,42,67,46,22,18,21,14,14,16,7,3,4,4,0,0,0,0
Beta_2.00,M483,42,62,57,101,135,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,5,3,13,7,78,149,233,114,125,63,94,117,94,43,49,51,23,21,21,13,14,18,8,6,0,0,0,0,0,0
Beta_2.00,M484,46,67,61,115,122,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,19,5,4,6,79,153,233,111,125,69,85,111,103,44,49,52,32,21,17,16,15,19,7,3,0,0,0,0,0,0
Beta_2.00,M485,46,72,58,109,129,33,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,18,6,9,6,9,75,157,231,109,125,65,89,89,115,53,45,45,42,28,16,13,13,15,12,3,0,0,0,0,0,0
Beta_2.00,M486,46,63,60,107,139,37,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,15,8,4,2,9,78,157,229,110,129,64,84,70,121,70,41,48,28,34,16,14,12,14,16,4,0,0,0,0,0,0
Beta_2.00,M487,44,71,57,111,138,29,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,9,6,3,3,4,92,159,221,119,125,68,77,71,94,86,49,43,30,31,20,16,13,15,17,5,0,0,0,0,0,0
Beta_2.00,M488,41,75,56,110,138,34,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,11,4,4,3,7,92,163,215,124,115,63,70,73,74,95,58,46,33,28,26,17,14,14,20,4,1,0,0,0,0,0
Beta_2.00,M489,42,77,48,113,146,36,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,5,9,2,5,83,168,212,121,115,64,60,81,51,90,75,52,31,20,22,23,15,14,21,9,2,0,0,0,0,0
Beta_2.00,M490,44,82,53,123,147,31,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,3,2,11,3,85,180,216,128,109,71,58,77,47,81,85,50,37,18,26,22,17,16,21,15,3,0,0,0,0,0
Beta_2.00,M491,46,77,63,107,144,45,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,6,3,2,1,12,78,176,210,144,94,80,47,65,68,53,102,52,42,23,17,25,17,17,19,21,4,0,0,0,0,0
Beta_2.00,M492,47,68,68,105,146,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,2,2,8,101,161,219,145,95,77,50,55,76,37,82,85,42,22,21,19,18,20,18,25,3,0,0,0,0,0
Beta_2.00,M493,49,82,75,84,145,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3,2,1,12,99,163,220,154,85,79,53,54,57,57,51,98,55,27,21,27,18,18,19,28,10,0,0,0,0,0
Beta_2.00,M494,53,81,89,76,132,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,4,1,1,7,105,161,223,165,89,68,64,48,51,55,45,88,68,28,24,33,18,18,20,27,17,0,0,0,0,0
Beta_2.00,M495,48,78,88,75,137,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3,2,1,7,105,169,215,155,101,62,67,55,44,49,36,62,100,42,37,23,18,16,21,25,27,0,0,0,0,0
Beta_2.00,M496,61,88,92,80,136,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17,2,2,2,6,100,172,206,160,100,72,68,68,36,38,49,45,94,60,32,22,20,18,18,25,34,3,0,0,0,0
Beta_2.00,M497,51,81,99,69,132,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14,1,2,4,103,176,205,159,105,82,53,76,55,29,51,31,57,85,34,25,20,21,20,24,42,2,0,0,0,0
Beta_2.00,M498,66,80,99,63,137,60,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,14,1,5,102,191,194,156,108,85,63,73,45,31,52,37,52,43,67,33,23,21,22,21,51,6,0,0,0,0
Beta_2.00,M499,57,75,96,66,122,60,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,19,1,105,204,196,149,110,78,67,56,46,26,42,49,58,23,58,53,28,22,22,23,56,9,0,0,0,0
Beta_2.00,M500,72,74,95,75,128,61,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,12,10,107,222,188,158,112,79,66,52,50,32,36,38,59,28,14,75,35,26,24,24,41,38,0,0,0,0
Beta_2.00,M501,67,59,96,86,123,59,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,16,96,220,192,180,121,77,70,54,53,44,24,32,50,22,23,20,74,36,27,26,35,54,0,0,0,0
Beta_2.00,M502,71,73,92,75,135,57,0,0,1,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,88,251,180,156,137,84,102,57,55,30,27,25,48,26,24,10,23,80,33,28,36,69,0,0,0,0
Beta_2.00,M503,76,82,73,71,136,56,1,0,1,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,254,177,175,140,78,82,64,61,60,28,18,40,26,21,17,8,40,70,34,36,86,0,0,0,0
Beta_2.00,M504,69,101,63,76,133,64,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,80,264,165,149,151,82,88,60,55,41,28,31,65,49,8,16,10,5,61,61,39,105,0,0,0,0
Beta_2.00,M505,66,93,60,78,125,58,1,3,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,80,267,164,154,163,77,86,52,67,47,29,20,29,61,25,33,34,0,2,70,65,128,0,0,0,0
Beta_2.00,M506,66,87,62,71,135,54,3,1,0,0,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,72,279,157,149,170,79,81,55,51,43,22,22,22,39,33,12,30,20,40,1,93,170,0,0,0,0
Beta_2.00,M507,72,85,70,68,144,52,4,0,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,280,150,137,173,83,78,59,46,47,15,12,9,14,40,30,10,24,14,19,45,168,90,0,0,0
Beta_2.00,M508,83,77,63,74,146,52,3,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,274,150,127,167,102,65,62,46,51,21,10,8,11,10,10,11,17,22,13,18,55,241,0,0,0
Beta_2.00,M509,82,75,61,77,141,62,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,86,273,152,112,184,106,68,68,41,60,20,11,9,9,6,6,3,2,3,26,16,32,274,0,0,0
Beta_2.00,M510,90,81,67,80,131,62,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,82,273,150,114,172,106,75,69,45,54,21,11,8,10,7,2,3,0,0,5,4,30,257,0,0,0
Beta_2.00,M511,86,78,69,75,133,67,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,4,90,272,147,117,169,112,83,59,50,46,28,10,8,8,9,4,2,0,0,0,44,55,173,0,0,0
Beta_2.00,M512,110,56,66,67,144,71,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,4,98,266,150,109,156,125,81,63,49,50,35,10,12,8,8,4,2,2,38,43,19,22,122,0,0,0
Beta_2.00,M513,113,44,58,64,151,59,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2,105,267,158,100,155,135,77,68,47,55,35,13,10,8,10,42,36,16,13,10,12,13,97,0,0,0
Beta_2.00,M514,105,51,60,61,152,65,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,95,263,153,104,145,143,81,71,43,52,38,30,39,29,28,13,10,8,8,8,9,11,68,0,0,0
Beta_2.00,M515,78,59,65,66,152,76,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,110,258,142,106,133,152,84,102,67,46,62,23,17,19,22,10,7,5,7,6,7,10,47,0,0,0
Beta_2.00,M516,90,60,67,65,157,81,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,109,251,163,125,133,150,101,76,70,44,46,28,14,16,20,9,6,8,5,6,6,10,36,0,0,0
Beta_2.00,M517,88,43,67,60,148,86,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,14,17,123,259,139,123,119,134,110,78,74,39,40,36,18,15,18,11,7,6,4,5,6,9,23,0,0,0
Beta_2.00,M518,82,56,55,62,147,89,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,17,5,0,2,116,262,153,125,115,123,118,77,62,55,46,32,25,19,13,12,7,4,4,4,6,8,19,0,0,0
Beta_2.00,M519,82,52,67,66,149,91,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,10,1,1,5,7,131,258,158,121,106,109,126,86,61,61,41,29,32,20,12,13,7,6,4,4,5,8,13,0,0,0
Beta_2.00,M520,82,53,68,68,125,98,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,7,12,3,4,112,257,160,117,106,82,153,90,62,60,48,27,22,32,12,13,7,5,5,4,4,7,9,0,0,0
Beta_2.00,M521,81,55,71,77,115,103,6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,3,2,12,3,120,262,170,114,110,64,146,100,59,64,49,28,28,27,22,13,9,5,4,3,4,7,2,0,0,0
Beta_2.00,M522,82,62,61,92,101,112,10,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,8,18,122,260,173,104,123,61,127,103,70,49,59,24,28,22,22,17,9,6,4,3,5,2,0,0,0,0
Beta_2.00,M523,60,58,67,89,104,111,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,4,8,11,122,252,174,110,116,59,87,132,83,45,63,29,21,20,22,17,14,6,6,2,0,0,0,0,0,0
Beta_2.00,M524,36,64,70,93,98,109,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,2,2,8,119,239,183,105,115,53,72,149,83,62,64,28,23,15,20,19,17,5,1,0,0,0,0,0,0,0
Beta_2.00,M525,28,62,72,103,87,109,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3,2,2,3,124,226,209,106,110,59,57,146,82,66,63,42,25,13,15,22,14,6,4,0,0,0,0,0,0,0
Beta_2.00,M526,29,58,71,102,92,104,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,2,4,2,136,230,210,94,122,59,56,121,99,56,57,49,21,17,15,28,16,7,3,2,0,0,0,0,0,0
Beta_2.00,M527,28,62,74,109,99,106,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,5,5,133,223,231,83,108,58,61,82,125,60,45,55,28,21,26,19,13,11,3,1,0,0,0,0,0,0
Beta_2.00,M528,28,75,65,97,97,110,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,5,5,3,146,225,226,88,114,47,50,90,132,66,54,65,33,24,23,13,14,13,5,2,0,0,0,0,0,0
Beta_2.00,M529,26,74,63,97,98,110,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,2,1,3,141,225,230,86,116,47,48,76,100,106,60,53,42,28,15,15,13,14,8,3,0,0,0,0,0,0
Beta_2.00,M530,31,71,62,100,99,103,4,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,2,3,147,237,223,89,116,56,48,74,53,125,75,62,44,26,16,15,13,15,11,4,0,0,0,0,0,0
Beta_2.00,M531,31,71,63,105,97,104,3,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,3,2,131,257,218,99,111,66,45,64,45,117,85,66,60,22,19,16,13,16,14,4,0,0,0,0,0,0
Beta_2.00,M532,37,77,66,102,96,105,3,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,2,8,5,132,265,207,103,118,80,43,49,61,82,106,58,58,38,23,15,17,14,18,6,1,0,0,0,0,0
Beta_2.00,M533,37,69,67,100,93,121,3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,4,2,3,136,268,210,103,113,82,44,51,55,52,105,73,50,33,34,17,18,16,19,10,1,0,0,0,0,0
Beta_2.00,M534,40,81,72,83,92,117,0,0,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,6,3,2,2,138,281,220,102,115,91,45,48,49,42,84,92,52,24,29,31,16,14,19,15,3,0,0,0,0,0
Beta_2.00,M535,39,88,78,81,94,115,3,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,9,5,3,3,4,135,281,211,112,116,95,46,45,45,32,55,108,64,25,24,34,17,17,17,20,6,0,0,0,0,0
Beta_2.00,M536,44,82,80,77,96,116,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,6,5,3,3,132,266,220,129,118,97,48,47,50,28,35,65,110,33,23,30,24,15,20,24,8,0,0,0,0,0
Beta_2.00,M537,45,82,81,80,87,112,2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,3,4,1,4,147,279,208,143,109,104,52,55,48,20,30,36,122,44,25,24,28,16,22,24,14,0,0,0,0,0
Beta_2.00,M538,45,69,87,71,82,123,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,23,2,3,2,151,276,195,144,106,101,58,45,58,24,23,24,41,116,34,27,28,19,19,24,24,1,0,0,0,0
Beta_2.00,M539,51,75,87,70,87,125,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,25,1,3,154,275,184,152,108,102,63,43,58,21,16,24,24,70,85,32,25,20,20,25,31,4,0,0,0,0
Beta_2.00,M540,54,68,94,59,101,131,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,15,14,15,153,276,173,177,106,102,71,44,52,29,22,15,12,21,89,53,27,22,23,22,39,7,0,0,0,0
Beta_2.00,M541,59,71,92,65,102,141,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,15,175,283,159,196,114,107,67,58,53,28,16,9,17,9,18,110,55,26,23,24,46,8,0,0,0,0
Beta_2.00,M542,67,70,91,66,103,136,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7,160,293,150,228,113,104,64,57,54,26,17,8,10,8,8,45,128,33,24,27,37,27,0,0,0,0
Beta_2.00,M543,75,67,85,70,101,131,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,156,281,139,219,112,124,74,60,48,34,16,7,4,12,16,46,61,78,32,26,36,45,0,0,0,0
Beta_2.00,M544,78,80,70,68,116,120,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,155,282,134,211,115,117,72,60,71,43,19,8,6,11,19,8,5,63,80,31,38,58,0,0,0,0
Beta_2.00,M545,79,93,52,67,114,131,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,151,290,116,201,138,104,67,66,64,37,30,26,23,3,8,11,1,6,61,92,38,76,0,0,0,0
Beta_2.00,M546,74,101,48,61,116,133,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,149,289,111,199,129,88,62,76,67,34,27,17,15,17,19,32,3,0,5,55,102,96,0,0,0,0
Beta_2.00,M547,67,94,54,68,126,129,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,148,307,114,171,148,91,65,62,54,36,32,21,16,12,10,14,24,22,16,2,87,172,0,0,0,0
Beta_2.00,M548,73,86,52,70,123,142,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,141,295,108,152,171,89,67,60,62,30,21,13,6,15,11,11,11,20,15,22,52,225,3,0,0,0
Beta_2.00,M549,83,83,49,67,126,144,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,4,147,292,125,123,211,79,71,52,68,26,27,13,6,4,1,2,14,14,19,42,40,89,156,0,0,0
