Folder_name,File_name,B1_1,B1_2,B1_3,B1_4,B1_5,B1_6,B1_7,B1_8,B1_9,B1_10,B2_1,B2_2,B2_3,B2_4,B2_5,B2_6,B2_7,B2_8,B2_9,B2_10
Beta_2.00,M430,233,183,1,0,0,0,0,0,1,0,0,2,370,350,209,126,51,1,257,33
Beta_2.00,M431,253,176,0,0,0,0,0,0,1,0,0,0,366,349,223,110,58,133,133,25
Beta_2.00,M432,238,179,1,0,0,0,0,0,0,0,0,0,367,351,232,96,200,30,97,18
Beta_2.00,M433,250,192,0,1,1,0,0,0,0,0,0,3,373,343,299,140,106,29,80,0
Beta_2.00,M434,250,186,1,1,1,0,0,0,0,0,1,2,364,440,251,122,90,34,69,0
Beta_2.00,M435,239,195,3,0,0,1,0,0,0,0,1,74,392,345,237,127,91,41,58,0
Beta_2.00,M436,231,185,3,3,0,0,1,0,0,0,37,29,393,340,238,135,85,43,44,0
Beta_2.00,M437,240,186,0,3,3,1,1,0,0,0,22,11,391,325,248,132,106,46,37,0
Beta_2.00,M438,228,186,1,1,1,4,0,1,0,0,14,16,418,320,243,123,96,49,31,0
Beta_2.00,M439,234,192,0,1,2,1,3,0,1,0,18,19,417,302,260,111,86,65,25,0
Beta_2.00,M440,219,198,0,1,1,1,3,0,1,0,24,10,422,304,264,110,77,70,20,0
Beta_2.00,M441,196,192,1,0,0,1,2,0,0,0,18,7,444,298,273,116,59,78,15,0
Beta_2.00,M442,212,201,1,2,0,0,1,1,0,0,20,12,457,299,272,130,52,78,10,0
Beta_2.00,M443,203,196,3,1,0,0,0,2,0,0,20,12,454,304,252,138,60,80,5,0
Beta_2.00,M444,199,205,1,0,0,0,0,0,0,0,23,14,462,315,256,140,64,82,1,0
Beta_2.00,M445,211,205,0,0,0,0,0,0,0,0,27,13,447,305,247,156,80,72,0,0
Beta_2.00,M446,211,216,0,0,0,0,0,0,0,0,27,11,446,307,231,169,88,67,2,0
Beta_2.00,M447,213,217,0,0,0,0,0,0,0,0,22,6,445,314,220,194,70,66,5,0
Beta_2.00,M448,213,203,1,0,0,0,0,0,0,0,15,11,437,333,201,191,65,70,3,0
Beta_2.00,M449,216,188,0,0,0,0,0,0,0,0,17,11,452,334,174,187,66,69,10,0
Beta_2.00,M450,234,207,0,0,0,0,0,0,0,0,19,27,447,328,153,209,70,57,29,0
Beta_2.00,M451,236,191,0,0,0,0,0,0,0,0,35,18,440,316,173,204,70,59,36,0
Beta_2.00,M452,228,209,0,0,0,0,0,0,0,0,36,11,434,309,177,180,84,59,44,0
Beta_2.00,M453,234,201,1,0,0,0,0,0,0,0,21,11,425,306,181,176,88,60,52,0
Beta_2.00,M454,237,190,0,1,0,0,0,0,0,0,31,10,430,306,189,155,101,61,61,0
Beta_2.00,M455,253,195,0,0,1,0,0,0,0,0,36,11,442,299,182,135,111,62,68,0
Beta_2.00,M456,257,193,0,0,0,1,0,0,0,0,43,6,441,312,188,111,129,66,74,0
Beta_2.00,M457,271,190,0,0,0,1,0,0,0,0,31,29,453,303,184,104,128,70,85,0
Beta_2.00,M458,259,210,1,0,0,0,1,0,0,0,12,52,465,309,186,101,123,74,99,0
Beta_2.00,M459,248,210,1,0,0,0,0,0,0,0,11,30,491,309,181,101,88,92,111,0
Beta_2.00,M460,271,205,0,0,0,0,0,0,0,0,0,30,499,328,185,98,62,114,124,0
Beta_2.00,M461,272,200,0,0,0,0,0,0,0,0,0,17,481,347,198,98,58,123,141,0
Beta_2.00,M462,262,208,0,0,0,0,0,0,0,0,0,5,480,337,225,121,62,103,161,0
Beta_2.00,M463,254,207,0,0,0,0,0,0,0,0,0,9,451,346,227,146,73,77,192,0
Beta_2.00,M464,252,215,1,0,0,0,0,0,0,0,0,8,447,335,196,135,94,39,249,0
Beta_2.00,M465,257,213,0,1,0,0,0,0,0,0,0,7,440,329,202,120,64,89,256,0
Beta_2.00,M466,263,216,1,0,1,0,0,0,0,0,0,9,454,336,194,85,73,49,317,0
Beta_2.00,M467,264,218,2,0,0,1,0,0,0,0,1,10,463,338,187,85,54,51,340,0
Beta_2.00,M468,257,221,1,2,0,1,1,0,0,0,2,7,475,331,183,93,62,17,238,22
Beta_2.00,M469,275,224,1,1,2,1,0,1,0,0,1,5,458,335,178,92,82,0,276,24
Beta_2.00,M470,248,216,1,2,1,2,0,1,0,0,2,1,464,333,188,72,90,1,261,30
Beta_2.00,M471,235,217,4,1,2,1,1,0,1,0,0,1,480,329,188,71,93,3,230,38
Beta_2.00,M472,233,217,2,3,1,1,1,0,1,0,0,1,493,329,190,75,69,131,116,26
Beta_2.00,M473,231,228,1,2,3,1,1,0,0,0,0,2,490,349,190,76,193,41,86,14
Beta_2.00,M474,229,224,1,2,1,2,1,0,0,0,1,1,505,351,242,110,85,33,77,0
Beta_2.00,M475,215,230,2,1,1,2,1,0,0,0,0,0,518,415,231,94,68,36,56,0
Beta_2.00,M476,244,233,2,0,0,1,2,0,0,0,0,34,514,382,230,105,59,53,51,0
Beta_2.00,M477,215,238,2,0,0,0,1,2,0,0,22,9,532,367,230,103,63,58,39,0
Beta_2.00,M478,225,247,1,0,0,0,1,0,1,0,8,16,515,374,232,108,81,42,33,0
Beta_2.00,M479,239,231,1,0,0,0,0,1,1,0,10,9,526,368,231,113,88,39,28,0
Beta_2.00,M480,209,244,1,0,0,0,0,0,1,0,11,20,526,338,238,139,68,32,21,0
Beta_2.00,M481,235,257,1,0,0,0,0,0,0,0,21,22,507,337,259,132,64,32,15,0
Beta_2.00,M482,201,244,2,0,0,0,0,0,0,0,22,17,522,324,257,138,56,33,9,0
Beta_2.00,M483,172,251,0,0,0,0,0,0,0,0,17,32,513,321,267,126,57,39,2,0
Beta_2.00,M484,185,254,1,0,0,0,0,0,0,0,32,27,518,314,269,137,56,38,0,0
Beta_2.00,M485,184,265,1,0,0,0,0,0,0,0,39,33,520,306,271,140,54,38,0,0
Beta_2.00,M486,181,274,1,1,0,0,0,0,0,0,47,27,520,300,279,122,64,40,1,0
Beta_2.00,M487,189,264,0,1,0,0,0,0,0,0,38,32,527,296,267,128,66,43,2,0
Beta_2.00,M488,192,266,0,0,1,0,0,0,0,0,34,21,548,269,260,143,69,48,1,0
Beta_2.00,M489,194,276,0,0,0,1,0,0,0,0,21,17,543,268,233,160,69,52,3,0
Beta_2.00,M490,215,269,0,0,0,1,0,0,0,0,16,19,559,272,217,175,67,62,6,0
Beta_2.00,M491,220,266,0,0,0,0,1,0,0,0,11,21,541,274,194,202,66,63,8,0
Beta_2.00,M492,215,264,0,0,0,0,0,0,0,0,10,26,551,274,176,213,65,65,12,0
Beta_2.00,M493,230,252,0,0,0,0,0,0,0,0,10,21,561,279,175,211,74,62,25,0
Beta_2.00,M494,245,236,0,0,0,0,0,0,0,0,11,20,572,283,163,207,86,62,31,0
Beta_2.00,M495,240,238,0,0,0,0,0,0,0,0,10,24,574,279,155,203,104,61,39,0
Beta_2.00,M496,263,240,0,0,0,0,0,0,0,0,21,21,586,268,155,202,108,62,48,0
Beta_2.00,M497,244,247,0,0,0,0,0,0,0,0,27,17,589,276,167,148,143,66,55,0
Beta_2.00,M498,259,246,2,0,0,0,0,0,0,0,23,27,587,292,156,145,150,67,66,0
Beta_2.00,M499,241,235,1,1,0,1,0,0,0,0,18,36,594,289,139,158,137,73,75,0
Beta_2.00,M500,260,245,0,2,0,1,0,0,0,0,4,53,601,298,144,142,124,83,89,0
Beta_2.00,M501,244,247,1,0,3,0,0,0,0,0,3,36,596,333,161,113,91,119,100,0
Beta_2.00,M502,255,248,1,2,0,2,0,0,0,0,2,2,619,361,160,102,62,148,117,0
Beta_2.00,M503,245,250,1,1,1,0,2,0,0,0,0,0,625,360,194,98,55,136,135,0
Beta_2.00,M504,244,263,1,0,2,0,0,0,0,0,0,4,594,372,168,140,67,107,164,0
Beta_2.00,M505,235,246,4,1,0,2,0,0,0,0,0,3,594,387,176,93,129,27,247,0
Beta_2.00,M506,224,252,3,4,1,0,1,0,0,0,1,0,580,395,161,72,89,79,264,0
Beta_2.00,M507,235,258,3,0,3,1,0,0,0,0,0,0,573,389,164,38,86,54,312,0
Beta_2.00,M508,233,263,2,0,0,3,1,0,0,0,0,2,572,381,169,42,29,56,320,0
Beta_2.00,M509,228,272,1,0,0,2,2,0,0,0,0,4,571,399,178,41,23,25,328,0
Beta_2.00,M510,251,265,0,0,0,0,2,1,0,0,0,5,563,394,180,41,19,2,278,18
Beta_2.00,M511,247,264,2,0,0,0,0,3,0,0,0,8,570,402,169,47,22,0,248,24
Beta_2.00,M512,243,274,1,1,0,0,0,0,1,0,1,12,569,392,179,58,20,71,141,35
Beta_2.00,M513,227,265,0,2,0,0,0,0,1,0,2,13,575,398,183,59,74,56,103,23
Beta_2.00,M514,228,269,0,0,2,0,0,0,0,0,1,15,559,395,183,114,67,26,85,7
Beta_2.00,M515,218,283,0,0,0,2,0,0,0,0,0,19,563,393,229,105,51,19,67,0
Beta_2.00,M516,231,292,0,0,0,0,1,0,0,0,1,16,592,411,207,92,45,18,55,0
Beta_2.00,M517,209,287,1,0,0,0,0,1,0,0,2,48,580,395,206,97,43,18,40,0
Beta_2.00,M518,205,289,2,0,0,0,0,0,1,0,22,31,576,395,209,106,44,14,35,0
Beta_2.00,M519,210,302,1,1,0,0,0,0,1,0,16,29,597,381,223,106,44,17,27,0
Beta_2.00,M520,212,287,0,1,1,0,0,0,0,0,27,25,578,381,232,103,55,15,22,0
Beta_2.00,M521,218,289,1,0,1,1,0,0,0,0,17,24,596,357,249,110,61,15,15,0
Beta_2.00,M522,219,301,0,0,0,1,1,0,0,0,9,35,604,322,258,116,60,17,8,0
Beta_2.00,M523,196,303,0,0,0,0,1,0,0,0,13,35,596,273,298,118,63,19,0,0
Beta_2.00,M524,182,307,0,0,0,0,0,0,0,0,10,15,601,263,312,120,59,13,0,0
Beta_2.00,M525,175,306,0,0,0,0,0,0,0,0,10,13,626,246,307,132,52,20,0,0
Beta_2.00,M526,169,306,0,0,0,0,0,0,0,0,11,16,632,258,284,129,63,23,0,0
Beta_2.00,M527,180,305,0,0,0,0,0,0,0,0,9,16,636,247,276,129,71,22,0,0
Beta_2.00,M528,179,299,0,0,0,0,0,0,0,0,13,19,648,230,298,156,62,28,0,0
Beta_2.00,M529,173,300,1,0,0,0,0,0,0,0,14,16,643,230,292,159,59,33,0,0
Beta_2.00,M530,178,292,2,0,0,0,1,0,0,0,8,19,654,237,265,186,58,35,2,0
Beta_2.00,M531,192,282,0,2,0,1,0,0,0,0,9,19,660,248,232,218,55,40,2,0
Beta_2.00,M532,211,275,0,0,2,1,0,0,0,0,10,29,660,264,202,225,80,46,3,0
Beta_2.00,M533,205,283,2,0,1,2,0,0,0,0,19,21,669,268,164,233,88,51,4,0
Beta_2.00,M534,218,267,2,1,0,2,0,0,0,0,22,20,694,278,146,233,84,55,7,0
Beta_2.00,M535,221,274,4,2,0,0,1,0,0,0,25,24,685,287,131,231,86,58,12,0
Beta_2.00,M536,223,272,2,0,2,0,0,0,0,0,24,23,697,295,131,218,91,60,18,0
Beta_2.00,M537,227,261,1,1,0,2,0,0,0,0,31,14,727,302,129,197,100,61,27,0
Beta_2.00,M538,211,266,2,0,0,1,1,0,0,0,39,10,716,302,137,111,164,69,36,0
Beta_2.00,M539,228,268,1,1,0,0,0,0,0,0,23,34,711,308,136,70,188,72,46,0
Beta_2.00,M540,226,281,0,0,1,0,0,0,0,0,13,51,722,314,140,51,172,74,55,0
Beta_2.00,M541,233,298,0,0,0,1,0,0,0,0,3,39,746,338,150,44,171,81,65,0
Beta_2.00,M542,237,297,1,0,0,1,0,0,0,0,0,31,758,331,151,37,139,120,76,0
Beta_2.00,M543,241,288,3,0,0,0,1,0,0,0,0,30,695,378,157,28,84,175,92,0
Beta_2.00,M544,240,292,2,0,0,0,0,0,0,0,2,22,682,375,188,36,36,167,107,0
Beta_2.00,M545,237,300,0,0,0,0,0,0,0,0,3,18,648,390,179,80,21,143,131,0
Beta_2.00,M546,232,302,1,0,0,0,0,0,0,0,1,19,622,377,189,63,67,45,213,0
Beta_2.00,M547,229,309,0,1,0,0,0,0,0,0,0,24,624,394,160,72,41,54,261,0
Beta_2.00,M548,230,316,0,0,1,0,0,0,0,0,1,20,599,401,162,40,42,52,291,0
Beta_2.00,M549,231,321,0,0,0,1,0,0,0,0,2,22,610,412,156,47,6,71,303,0
Beta_2.00,M550,235,303,2,0,0,0,1,0,0,0,2,16,622,407,164,54,8,73,287,0
Beta_2.00,M551,225,280,3,0,0,0,0,1,0,0,0,12,627,411,169,59,46,30,221,16
Beta_2.00,M552,215,307,0,3,0,0,0,1,0,0,0,13,627,400,186,91,31,17,170,18
Beta_2.00,M553,227,306,1,0,3,0,0,0,1,0,0,12,620,421,190,70,25,21,121,27
Beta_2.00,M554,206,302,0,0,0,3,0,0,0,0,0,29,659,384,181,76,37,26,93,17
Beta_2.00,M555,216,296,0,0,0,1,2,0,0,0,22,16,643,379,193,71,45,20,72,3
Beta_2.00,M556,201,292,0,0,0,0,1,1,0,0,23,7,660,374,198,92,35,18,61,0
Beta_2.00,M557,192,286,0,0,0,0,0,1,0,0,0,6,670,364,196,93,39,17,44,0
Beta_2.00,M558,203,291,0,0,0,0,0,0,1,0,0,16,697,344,196,99,45,14,39,0
Beta_2.00,M559,195,317,0,0,0,0,0,0,1,0,8,14,674,345,210,105,54,15,32,0
Beta_2.00,M560,201,317,0,0,0,0,0,0,0,0,0,20,696,343,229,118,46,15,24,0
Beta_2.00,M561,187,320,2,0,0,0,0,0,0,0,4,23,707,318,232,143,39,11,16,0
Beta_2.00,M562,185,326,0,2,0,0,1,0,0,0,10,20,714,336,246,138,39,10,8,0
Beta_2.00,M563,200,307,0,0,2,0,1,0,0,0,8,25,733,320,259,129,49,15,0,0
Beta_2.00,M564,203,296,0,0,2,1,0,0,0,0,9,33,733,278,295,112,58,4,0,0
Beta_2.00,M565,180,298,1,0,1,2,0,0,0,0,23,42,720,254,317,106,57,4,0,0
Beta_2.00,M566,155,312,3,1,0,0,1,0,0,0,24,31,725,245,322,105,55,6,0,0
Beta_2.00,M567,161,335,2,2,0,0,0,0,0,0,23,30,714,263,302,118,54,8,0,0
Beta_2.00,M568,156,321,1,1,2,0,0,0,0,0,15,36,726,264,288,132,59,8,0,0
Beta_2.00,M569,162,322,2,0,0,2,0,0,0,0,15,35,728,265,288,138,52,12,0,0
Beta_2.00,M570,148,329,3,0,0,1,1,0,0,0,14,36,733,271,282,127,55,15,0,0
Beta_2.00,M571,161,330,1,1,0,0,0,0,0,0,15,33,721,277,258,120,71,23,0,0
Beta_2.00,M572,177,327,0,1,1,0,0,0,0,0,15,25,724,287,234,124,69,26,0,0
Beta_2.00,M573,196,321,0,0,1,0,0,0,0,0,14,34,740,274,186,163,102,30,0,0
Beta_2.00,M574,219,332,1,0,0,1,0,0,0,0,13,37,741,273,144,191,112,37,1,0
Beta_2.00,M575,213,342,1,0,0,0,1,0,0,0,13,36,764,268,141,187,122,41,4,0
Beta_2.00,M576,220,332,0,1,0,0,0,0,0,0,24,41,747,269,133,220,95,48,4,0
Beta_2.00,M577,219,331,0,0,0,0,0,0,0,0,29,38,748,269,162,192,95,51,6,0
Beta_2.00,M578,232,323,0,0,0,0,0,0,0,0,28,36,755,282,139,91,160,59,9,0
Beta_2.00,M579,224,318,0,0,0,0,0,0,0,0,31,35,764,280,144,73,147,61,13,0
Beta_2.00,M580,217,314,1,0,0,0,0,0,0,0,29,35,750,297,141,32,142,91,23,0
Beta_2.00,M581,217,304,1,0,0,0,0,0,0,0,22,54,751,303,154,25,119,119,32,0
Beta_2.00,M582,214,301,1,0,0,0,0,0,0,0,13,67,750,304,153,32,82,145,43,0
Beta_2.00,M583,231,295,2,0,0,0,0,0,0,0,2,55,781,303,155,39,84,140,52,0
Beta_2.00,M584,221,298,1,0,0,0,0,0,0,0,6,31,775,337,143,56,53,149,66,0
Beta_2.00,M585,225,307,0,1,0,0,0,0,0,0,1,14,786,337,204,61,30,134,80,0
Beta_2.00,M586,223,302,0,0,1,0,0,0,0,0,0,4,742,392,195,78,22,89,109,0
Beta_2.00,M587,228,316,1,0,0,1,0,0,0,0,0,3,752,381,158,83,64,40,149,0
Beta_2.00,M588,222,318,0,1,0,0,1,0,0,0,0,40,720,402,116,87,56,37,167,0
Beta_2.00,M589,219,310,0,0,1,0,0,0,0,0,30,12,712,391,124,57,45,63,162,0
Beta_2.00,M590,217,312,2,0,0,1,0,0,0,0,30,9,718,379,133,56,21,55,183,0
Beta_2.00,M591,210,320,3,0,0,0,1,0,0,0,10,12,719,380,155,62,13,34,219,0
Beta_2.00,M592,212,307,4,1,0,0,0,1,0,0,0,19,702,372,156,93,11,7,192,18
Beta_2.00,M593,223,313,2,3,1,0,0,0,1,0,0,39,700,367,175,91,11,8,151,13
Beta_2.00,M594,213,322,0,2,1,1,1,0,1,0,0,36,701,363,182,86,17,11,107,19
Beta_2.00,M595,193,343,0,0,3,0,2,0,0,0,0,32,707,353,179,71,44,16,79,11
Beta_2.00,M596,201,353,0,0,1,3,0,1,0,0,0,44,696,353,184,64,45,17,68,0
Beta_2.00,M597,188,347,4,0,1,0,1,1,0,0,1,35,714,362,192,73,40,16,51,0
Beta_2.00,M598,170,346,2,3,0,0,0,0,1,0,2,36,736,374,188,86,33,15,43,0
Beta_2.00,M599,183,344,2,3,0,0,0,0,1,0,1,41,713,399,192,95,28,13,34,0
Beta_2.00,M600,174,346,2,0,3,0,0,0,0,0,4,44,696,391,195,101,25,12,27,0
Beta_2.05,M300,290,13,1,1,1,0,0,0,0,0,2,5,88,291,296,100,94,69,38,35
Beta_2.05,M301,291,11,0,2,0,1,0,0,0,0,4,12,76,273,317,96,99,48,44,33
Beta_2.05,M302,270,14,1,0,1,1,0,0,0,0,8,0,83,286,305,106,70,55,44,33
Beta_2.05,M303,275,10,0,0,0,1,1,0,0,0,0,0,88,288,311,103,65,58,36,35
Beta_2.05,M304,289,15,1,0,0,1,1,0,0,0,0,7,98,275,306,109,59,57,32,26
Beta_2.05,M305,280,14,1,0,0,0,1,0,0,0,9,6,95,281,304,113,69,50,33,9
Beta_2.05,M306,291,18,0,0,0,0,0,1,0,0,8,2,98,301,296,117,82,45,39,1
Beta_2.05,M307,285,11,0,0,0,0,0,0,0,0,5,4,92,304,280,115,89,46,41,1
Beta_2.05,M308,288,16,0,0,0,0,0,0,0,0,4,4,93,306,280,114,97,44,45,0
Beta_2.05,M309,307,11,0,0,0,0,0,0,0,0,4,7,90,311,275,144,87,44,50,0
Beta_2.05,M310,319,16,0,0,0,0,0,0,0,0,11,9,79,305,281,146,82,45,57,0
Beta_2.05,M311,317,22,0,0,0,0,0,0,0,0,13,5,86,337,273,153,79,48,59,0
Beta_2.05,M312,313,14,1,0,0,0,0,0,0,0,13,6,87,334,282,161,85,44,67,0
Beta_2.05,M313,314,12,0,1,0,0,0,0,0,0,11,12,88,330,286,143,87,44,72,0
Beta_2.05,M314,311,14,0,1,0,0,0,0,0,0,16,10,79,330,271,141,97,45,74,0
Beta_2.05,M315,306,14,0,0,1,0,0,0,0,0,20,9,90,321,273,124,91,50,81,0
Beta_2.05,M316,303,13,0,0,0,1,0,0,0,0,22,10,83,324,272,111,107,54,86,0
Beta_2.05,M317,303,16,0,0,0,0,1,0,0,0,20,11,87,328,259,110,107,66,93,0
Beta_2.05,M318,295,13,0,0,0,0,0,0,0,0,27,13,90,343,257,104,106,68,100,0
Beta_2.05,M319,299,12,0,0,0,0,0,0,0,0,34,14,84,358,247,109,99,69,108,0
Beta_2.05,M320,290,17,1,0,0,0,0,0,0,0,41,11,90,363,238,121,84,61,114,0
Beta_2.05,M321,291,14,1,0,0,0,0,0,0,0,47,12,86,365,250,104,73,66,124,1
Beta_2.05,M322,270,14,2,0,0,0,0,0,0,0,52,10,97,403,243,104,68,66,127,4
Beta_2.05,M323,274,16,2,0,0,0,0,0,0,0,45,32,90,398,222,116,61,62,134,8
Beta_2.05,M324,272,19,0,0,0,0,0,0,0,0,28,58,112,401,215,114,54,65,108,41
Beta_2.05,M325,284,19,0,0,0,0,0,0,0,0,19,45,145,404,221,124,47,64,93,67
Beta_2.05,M326,276,23,1,0,0,0,0,0,0,0,19,30,133,423,224,130,38,56,78,88
Beta_2.05,M327,271,20,1,0,0,0,0,0,0,0,22,16,116,418,263,131,43,46,68,106
Beta_2.05,M328,262,19,1,1,0,0,0,0,0,0,22,11,123,396,266,160,38,39,62,124
Beta_2.05,M329,288,15,3,0,1,0,0,0,0,0,14,21,100,380,278,145,70,27,47,142
Beta_2.05,M330,279,15,3,1,0,1,0,0,0,0,13,22,99,371,287,142,70,47,22,150
Beta_2.05,M331,285,17,1,1,1,0,1,0,0,0,14,12,106,359,277,148,74,46,24,150
Beta_2.05,M332,298,23,0,0,1,1,0,1,0,0,16,8,119,371,271,140,81,43,48,145
Beta_2.05,M333,299,20,2,0,0,2,0,0,0,0,12,12,117,369,259,146,93,39,39,117
Beta_2.05,M334,294,18,2,1,0,0,2,0,0,0,4,21,126,359,250,138,96,39,32,165
Beta_2.05,M335,304,28,2,1,0,0,0,1,0,0,0,22,126,349,255,147,87,40,93,94
Beta_2.05,M336,299,19,0,1,1,0,0,0,1,0,0,15,122,351,252,140,93,42,113,76
Beta_2.05,M337,308,22,0,0,1,1,0,0,1,0,0,5,136,374,266,131,88,108,63,60
Beta_2.05,M338,308,27,0,0,0,1,1,0,0,1,0,8,127,380,261,154,122,74,53,52
Beta_2.05,M339,333,24,0,0,0,0,1,0,0,0,0,9,122,385,295,145,105,74,47,44
Beta_2.05,M340,342,26,1,0,0,0,0,0,0,0,0,7,153,386,261,152,101,67,43,34
Beta_2.05,M341,341,23,0,1,0,0,0,0,0,0,0,31,135,386,237,159,106,64,36,34
Beta_2.05,M342,337,24,0,1,0,0,0,0,0,0,2,21,119,396,254,155,93,70,25,33
Beta_2.05,M343,336,31,0,0,1,0,0,0,0,0,2,7,122,402,241,169,79,58,25,33
Beta_2.05,M344,323,27,0,0,0,1,0,0,0,0,2,16,125,390,234,176,67,46,30,33
Beta_2.05,M345,318,25,2,0,0,0,1,0,0,0,10,15,117,393,242,144,70,38,30,32
Beta_2.05,M346,319,29,1,0,0,0,0,1,0,0,6,13,122,397,256,129,74,38,16,30
Beta_2.05,M347,308,30,0,1,0,0,0,0,1,0,9,10,132,395,246,122,85,39,17,13
Beta_2.05,M348,307,33,1,0,1,0,0,0,1,0,11,17,129,410,244,102,106,43,18,4
Beta_2.05,M349,315,33,1,0,0,1,0,0,0,1,14,18,130,420,245,94,102,51,22,0
Beta_2.05,M350,319,31,1,0,0,0,1,0,0,0,13,19,125,430,234,92,108,52,25,0
Beta_2.05,M351,315,25,1,0,0,0,0,0,0,0,13,15,122,438,236,92,102,55,30,0
Beta_2.05,M352,331,38,1,0,0,0,0,0,0,0,12,15,144,451,214,112,92,49,33,0
Beta_2.05,M353,327,35,0,0,0,0,0,0,0,0,11,13,140,470,217,109,80,45,38,0
Beta_2.05,M354,337,38,1,0,0,0,0,0,0,0,16,14,143,483,216,113,70,46,40,0
Beta_2.05,M355,330,37,1,0,0,0,0,0,0,0,16,15,152,465,208,119,74,43,48,0
Beta_2.05,M356,334,32,0,0,0,0,0,0,0,0,15,28,144,479,205,120,69,44,56,0
Beta_2.05,M357,329,34,0,0,0,0,0,0,0,0,27,22,143,481,214,121,72,44,62,0
Beta_2.05,M358,324,35,0,0,0,0,0,0,0,0,30,17,143,479,213,127,72,45,67,0
Beta_2.05,M359,332,36,0,0,0,0,0,0,0,0,29,16,136,476,215,115,75,44,76,0
Beta_2.05,M360,310,36,1,0,0,0,0,0,0,0,48,15,148,479,218,119,79,48,77,0
Beta_2.05,M361,335,28,1,1,0,0,0,0,0,0,52,17,153,468,219,110,85,48,86,0
Beta_2.05,M362,345,25,1,0,1,0,0,0,0,0,50,13,153,472,234,109,88,50,93,0
Beta_2.05,M363,328,30,0,1,0,1,0,0,0,0,49,11,152,461,215,118,95,51,102,0
Beta_2.05,M364,340,32,0,0,1,0,1,0,0,0,50,13,150,459,212,117,96,54,113,0
Beta_2.05,M365,338,37,1,0,0,1,1,0,0,0,30,40,162,457,209,130,93,57,116,3
Beta_2.05,M366,332,43,0,0,0,0,1,0,0,0,25,56,163,454,204,152,79,65,123,7
Beta_2.05,M367,347,41,0,0,0,0,0,0,0,0,26,32,187,457,197,168,58,59,126,16
Beta_2.05,M368,345,37,1,0,0,0,0,0,0,0,24,20,189,458,209,155,44,61,99,55
Beta_2.05,M369,329,46,0,1,0,0,0,0,0,0,14,31,168,496,209,158,47,52,91,77
Beta_2.05,M370,357,47,1,0,1,0,0,0,0,0,17,27,181,473,213,164,48,39,82,99
Beta_2.05,M371,343,44,1,1,0,0,0,0,0,0,19,15,205,473,180,184,73,22,74,118
Beta_2.05,M372,353,50,0,1,1,0,0,0,0,0,16,16,195,496,171,156,93,21,58,139
Beta_2.05,M373,334,57,0,1,0,1,0,0,0,0,12,27,170,512,177,163,74,44,32,152
Beta_2.05,M374,339,47,0,0,0,1,1,0,0,0,13,22,174,501,173,186,68,29,31,154
Beta_2.05,M375,332,58,0,0,0,0,2,0,0,0,17,15,181,494,142,207,59,32,48,123
Beta_2.05,M376,343,57,2,0,0,0,0,2,0,0,14,11,175,514,121,204,64,28,36,162
Beta_2.05,M377,330,51,1,1,0,0,0,1,0,0,9,17,161,511,128,201,68,22,74,111
Beta_2.05,M378,326,66,1,2,1,0,0,0,1,0,3,21,156,524,131,163,78,26,104,80
Beta_2.05,M379,323,55,2,0,1,1,0,0,1,0,0,21,165,512,137,130,105,77,71,62
Beta_2.05,M380,333,57,1,1,0,2,0,0,0,1,0,10,173,523,146,130,143,61,55,48
Beta_2.05,M381,338,68,1,0,1,0,1,0,0,0,1,13,173,536,137,172,125,51,49,40
Beta_2.05,M382,336,67,1,0,0,1,0,0,0,0,0,13,186,563,179,119,128,45,44,30
Beta_2.05,M383,337,65,1,0,0,0,1,0,0,0,1,17,195,565,140,104,133,59,28,30
Beta_2.05,M384,347,73,0,1,0,0,0,0,0,0,13,12,205,567,145,104,102,61,18,30
Beta_2.05,M385,341,63,0,0,1,0,0,0,0,0,2,20,211,554,172,93,82,50,20,31
Beta_2.05,M386,362,66,0,0,0,1,0,0,0,0,2,2,231,554,174,92,66,35,27,30
Beta_2.05,M387,345,84,0,0,0,0,1,0,0,0,3,17,237,528,190,95,60,28,25,31
Beta_2.05,M388,327,74,0,0,0,0,0,1,0,0,9,21,215,534,183,94,58,29,9,35
Beta_2.05,M389,327,79,0,0,0,0,0,0,1,0,18,9,226,519,199,96,55,30,10,14
Beta_2.05,M390,309,88,0,0,0,0,0,0,1,0,20,9,223,512,211,101,52,33,6,8
Beta_2.05,M391,314,73,0,0,0,0,0,0,0,1,19,5,219,501,225,104,51,36,6,0
Beta_2.05,M392,328,87,2,0,0,0,0,0,0,0,15,6,218,499,239,109,50,38,10,0
Beta_2.05,M393,319,78,0,2,0,0,0,0,0,0,16,4,221,487,250,117,50,38,12,0
Beta_2.05,M394,315,79,1,2,0,0,0,0,0,0,10,8,225,487,244,126,50,41,15,0
Beta_2.05,M395,331,80,0,1,2,0,0,0,0,0,8,8,230,488,239,140,53,40,21,0
Beta_2.05,M396,319,77,0,0,1,1,0,0,0,0,10,8,224,480,233,137,62,44,22,0
Beta_2.05,M397,346,86,0,0,0,1,1,0,0,0,11,9,250,472,230,143,74,43,29,0
Beta_2.05,M398,355,77,1,0,0,1,0,0,0,0,13,12,251,476,217,149,70,42,32,0
Beta_2.05,M399,362,78,1,1,0,0,1,0,0,0,15,7,257,473,212,167,71,42,38,0
Beta_2.05,M400,363,80,1,0,1,0,0,0,0,0,15,9,252,466,220,172,62,46,45,0
