Folder_name,File_name,B1_1,B1_2,B1_3,B1_4,B1_5,B1_6,B1_7,B1_8,B1_9,B1_10,B1_11,B1_12,B1_13,B1_14,B1_15,B1_16,B1_17,B1_18,B1_19,B1_20,B1_21,B1_22,B1_23,B1_24,B1_25,B1_26,B1_27,B1_28,B1_29,B1_30,B1_31,B1_32,B1_33,B1_34,B1_35,B1_36,B1_37,B1_38,B1_39,B1_40,B1_41,B1_42,B1_43,B1_44,B1_45,B1_46,B2_1,B2_2,B2_3,B2_4,B2_5,B2_6,B2_7,B2_8,B2_9,B2_10,B2_11,B2_12,B2_13,B2_14,B2_15,B2_16,B2_17,B2_18,B2_19,B2_20,B2_21,B2_22,B2_23,B2_24,B2_25,B2_26,B2_27,B2_28,B2_29,B2_30,B2_31,B2_32,B2_33,B2_34,B2_35,B2_36,B2_37,B2_38,B2_39,B2_40,B2_41,B2_42,B2_43,B2_44,B2_45,B2_46
Beta_1.95,M542,24,83,61,99,27,53,61,95,24,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,70,232,130,124,150,94,75,73,36,41,48,39,41,45,22,8,17,16,126,49,37,31,30,47,14,2,1,3,3,15,2,0,0,0,0,0,0
Beta_1.95,M543,25,79,60,107,37,52,55,91,23,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,83,227,136,93,154,93,94,76,39,39,45,37,44,44,28,9,16,13,24,126,41,42,34,35,38,1,2,2,3,10,7,0,0,0,0,0,0
Beta_1.95,M544,29,89,63,97,33,54,56,99,19,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,95,215,141,92,153,76,86,97,48,36,45,43,37,37,31,14,11,13,14,24,127,45,38,33,57,1,1,3,3,3,10,0,0,0,0,0,0
Beta_1.95,M545,27,89,51,89,25,54,58,102,27,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,102,206,141,91,147,83,75,85,58,45,43,40,43,28,37,13,10,12,7,19,19,116,63,46,40,32,1,2,4,3,9,0,0,0,0,0,0
Beta_1.95,M546,38,94,51,87,39,50,62,92,26,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,110,203,144,86,147,81,73,83,44,48,52,36,48,33,38,17,10,5,13,12,14,14,103,81,49,58,1,1,3,4,8,0,0,0,0,0,0
Beta_1.95,M547,31,103,44,86,42,55,53,100,29,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,108,207,149,89,137,89,73,90,42,44,38,46,44,46,38,20,10,7,8,9,12,15,14,95,62,78,37,1,3,5,2,0,0,0,0,0,0
Beta_1.95,M548,34,89,60,65,35,56,43,90,30,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,113,209,144,92,125,95,64,99,49,38,42,31,52,53,31,26,11,9,6,10,9,15,13,12,87,61,107,7,4,1,1,0,0,0,0,0,0
Beta_1.95,M549,31,102,76,49,34,60,46,92,30,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,104,207,154,90,103,114,61,103,55,38,38,27,32,58,50,27,16,7,4,5,6,14,15,12,12,101,125,21,3,3,0,0,0,0,0,0,0
Beta_1.95,M550,33,97,66,56,42,57,53,93,32,2,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,108,198,164,88,82,133,66,92,65,41,43,25,23,41,47,40,20,10,5,4,6,11,15,28,25,21,85,103,6,2,2,0,0,0,0,0,0
Beta_1.95,M551,52,79,64,56,43,59,53,94,39,2,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,112,203,168,89,78,131,64,86,73,45,41,27,30,35,35,53,33,10,1,2,22,13,21,20,19,19,24,118,35,6,0,0,0,0,0,0,0
Beta_1.95,M552,54,71,67,48,48,58,49,79,41,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,209,167,93,77,118,70,84,77,49,49,30,26,33,31,54,44,28,10,7,8,8,11,23,17,14,17,51,68,17,3,2,0,0,0,0,0
Beta_1.95,M553,55,73,56,50,38,59,48,86,31,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,92,206,190,86,82,108,73,79,83,58,60,37,30,36,39,21,51,24,15,5,5,6,7,15,14,13,15,21,88,11,3,19,0,0,0,0,0
Beta_1.95,M554,51,82,44,41,45,60,84,73,43,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,98,203,189,101,90,91,105,77,93,55,57,36,26,33,41,13,46,24,13,8,5,5,7,8,18,15,15,19,44,54,24,18,0,0,0,0,0
Beta_1.95,M555,56,96,33,46,47,62,93,60,36,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,15,9,99,209,193,93,78,53,123,72,100,52,54,39,32,29,51,14,21,41,14,1,11,7,7,7,18,20,15,24,40,70,27,0,0,0,0,0,0
Beta_1.95,M556,61,87,38,41,49,67,85,53,49,3,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,11,3,2,0,5,90,191,200,92,89,55,111,73,98,58,56,30,43,39,44,20,17,41,21,6,3,8,8,11,18,28,24,27,40,48,18,0,0,0,0,0,0
Beta_1.95,M557,63,74,35,36,56,58,80,51,59,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3,0,0,1,1,0,0,92,185,198,103,83,58,99,71,104,64,59,38,27,40,46,33,11,31,34,11,9,8,14,15,19,24,22,20,25,42,19,0,0,0,0,0,0
Beta_1.95,M558,65,67,42,59,51,58,87,61,44,2,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,99,185,188,113,84,58,82,82,104,71,56,43,28,37,49,38,13,29,41,20,16,5,9,7,12,13,23,18,25,38,17,0,0,0,0,0,0
Beta_1.95,M559,72,42,45,44,51,51,81,63,47,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,103,180,200,119,90,64,38,127,99,83,54,54,32,34,50,56,15,19,33,27,4,3,2,16,10,13,16,24,25,34,14,0,0,0,0,0,0
Beta_1.95,M560,83,36,51,30,54,48,88,54,47,6,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,1,105,176,202,124,88,77,35,129,127,79,54,45,32,41,41,38,19,13,34,31,13,3,2,7,13,13,16,22,27,30,9,0,0,0,0,0,0
Beta_1.95,M561,81,20,55,38,56,49,91,55,50,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,5,7,116,170,223,125,87,74,35,113,111,90,53,44,36,31,43,35,29,18,32,25,13,6,3,2,13,14,16,21,28,26,9,0,0,0,0,0,0
Beta_1.95,M562,85,17,54,43,60,47,84,57,51,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,8,11,5,3,2,3,122,165,221,126,89,73,42,73,131,97,57,43,42,30,43,35,42,10,18,22,17,6,3,3,6,15,17,20,29,24,5,0,0,0,0,0,0
Beta_1.95,M563,76,21,58,38,62,41,85,75,43,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,2,2,4,2,4,4,3,103,174,222,132,91,78,46,32,158,106,54,43,40,33,43,35,45,6,13,22,23,7,2,3,2,16,17,21,28,17,3,0,0,0,0,0,0
Beta_1.95,M564,73,23,47,38,65,41,92,79,49,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,3,5,4,4,2,4,4,89,189,214,133,85,80,52,32,139,118,54,44,40,40,41,36,37,23,11,18,24,9,3,3,2,9,20,20,29,14,2,0,0,0,0,0,0
Beta_1.95,M565,68,25,49,42,60,56,82,72,51,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,7,2,3,2,1,0,5,93,187,218,129,90,80,48,34,106,142,55,45,38,42,44,40,36,32,9,9,16,18,2,2,2,2,18,23,30,12,0,0,0,0,0,0,0
Beta_1.95,M566,69,21,53,42,64,71,53,81,47,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,3,3,1,1,1,1,3,100,184,215,133,84,83,53,39,44,185,64,46,40,39,49,37,27,42,7,5,15,24,4,2,2,1,15,23,29,10,0,0,0,0,0,0,0
Beta_1.95,M567,64,17,50,40,63,67,56,80,49,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,2,3,2,3,4,1,6,95,171,218,139,82,93,52,44,39,166,78,46,37,39,51,35,28,36,17,6,9,21,6,2,1,2,7,26,30,7,0,0,0,0,0,0,0
Beta_1.95,M568,51,18,68,44,64,67,48,88,50,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,7,3,3,4,3,6,103,175,217,147,83,92,55,42,35,104,131,48,42,35,42,34,30,32,30,5,8,19,14,1,2,1,2,26,31,8,0,0,0,0,0,0,0
Beta_1.95,M569,45,17,67,48,63,82,52,87,45,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,8,5,5,4,5,3,5,105,192,201,152,90,92,55,40,42,65,151,61,39,43,36,33,33,25,37,5,3,11,13,3,2,1,2,21,34,7,0,0,0,0,0,0,0
Beta_1.95,M570,32,17,60,53,63,74,54,90,47,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,8,8,4,2,4,2,1,104,202,183,159,96,92,61,39,39,66,107,97,37,40,40,34,28,25,41,11,7,9,13,7,1,2,1,14,37,5,0,0,0,0,0,0,0
Beta_1.95,M571,27,11,80,51,60,61,56,80,58,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,8,4,3,3,2,3,0,113,212,176,145,102,94,66,40,42,58,61,134,46,42,40,31,28,26,33,27,12,5,6,11,1,1,2,2,45,5,0,0,0,0,0,0,0
Beta_1.95,M572,17,20,70,59,54,68,60,73,59,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,5,3,2,0,2,1,2,107,216,163,153,95,101,75,42,39,59,64,69,106,40,39,32,34,27,30,41,9,3,6,9,2,1,2,2,41,6,0,0,0,0,0,0,0
Beta_1.95,M573,17,30,64,66,50,78,53,82,55,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,2,1,1,1,119,206,158,159,93,87,80,47,42,65,66,30,97,79,41,32,32,26,34,48,9,4,2,7,10,1,2,1,39,5,0,0,0,0,0,0,0
Beta_1.95,M574,15,36,60,76,62,55,65,80,51,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,2,1,1,1,3,136,213,143,176,90,86,76,49,49,64,63,34,51,96,60,35,31,29,29,36,29,4,2,3,14,3,1,2,34,7,0,0,0,0,0,0,0
Beta_1.95,M575,12,46,58,73,73,40,68,82,52,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,1,2,0,2,0,139,221,120,191,92,85,77,40,49,58,77,42,22,63,100,50,33,29,35,28,44,3,2,2,5,7,1,2,26,9,0,0,0,0,0,0,0
Beta_1.95,M576,16,46,55,70,65,42,61,82,48,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,4,0,2,0,2,138,230,123,191,91,85,78,39,35,63,65,56,31,32,78,75,50,32,37,24,34,23,2,1,2,6,1,2,20,13,0,0,0,0,0,0,0
Beta_1.95,M577,13,48,55,61,72,48,64,90,34,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,1,4,0,2,0,142,237,124,184,95,83,85,38,37,45,47,77,32,23,41,79,58,58,33,28,31,33,3,0,2,9,2,2,3,24,0,0,0,0,0,0,0
Beta_1.95,M578,12,54,58,62,68,50,65,101,28,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,3,2,1,143,245,125,175,98,81,87,41,38,43,37,69,44,22,17,54,76,40,45,47,27,47,2,1,1,5,4,2,2,24,1,0,0,0,0,0,0
Beta_1.95,M579,15,60,51,60,61,51,60,104,28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,5,129,250,134,170,100,77,86,51,36,44,35,55,52,32,16,16,68,64,34,38,33,51,31,0,1,3,5,1,3,19,0,0,0,0,0,0,0
Beta_1.95,M580,14,62,46,66,69,54,55,98,34,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,0,125,259,128,167,113,74,85,58,34,47,32,57,41,43,15,16,21,73,49,36,32,38,76,1,1,2,6,2,2,17,1,0,0,0,0,0,0
Beta_1.95,M581,18,61,53,69,45,56,50,97,41,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,124,258,129,162,117,69,91,64,39,42,33,47,48,31,32,12,10,32,68,47,33,49,76,19,1,2,2,2,3,12,1,0,0,0,0,0,0
Beta_1.95,M582,19,52,63,95,20,60,61,93,36,3,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,119,261,136,149,124,66,100,64,44,44,33,44,46,33,33,25,8,7,44,67,63,45,58,45,1,1,2,2,2,11,3,0,0,0,0,0,0
Beta_1.95,M583,23,73,50,95,31,62,57,94,26,7,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,108,254,136,98,166,70,93,61,51,52,35,34,55,30,22,37,15,21,18,61,57,49,43,65,7,2,1,3,2,5,8,0,0,0,0,0,0
Beta_1.95,M584,19,62,51,88,27,59,60,90,34,7,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,99,259,136,97,162,71,91,65,50,56,39,37,62,44,22,37,20,14,13,18,61,52,48,53,43,1,1,3,2,3,6,0,0,0,0,0,0
Beta_1.95,M585,23,79,50,93,19,63,55,98,42,7,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,101,250,151,101,152,72,86,82,56,59,52,40,53,35,23,18,31,13,8,11,17,56,53,51,71,1,1,2,3,4,4,0,0,0,0,0,0
Beta_1.95,M586,22,79,46,89,37,54,67,88,45,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,109,246,164,106,152,80,85,76,48,51,47,47,48,39,23,9,28,9,14,9,17,14,56,55,58,44,2,1,5,3,0,0,0,0,0,0,0
Beta_1.95,M587,22,72,57,67,48,53,50,88,50,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,10,7,105,260,159,98,147,82,79,81,45,45,55,25,62,41,30,9,21,10,7,10,14,15,16,49,58,77,11,1,1,2,0,0,0,0,0,0,0
Beta_1.95,M588,24,87,60,66,37,54,55,89,46,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,5,2,2,2,115,248,161,102,136,84,78,83,50,42,46,41,44,46,37,16,7,22,6,5,6,20,15,13,52,65,42,4,3,1,0,0,0,0,0,0,0
Beta_1.95,M589,22,88,64,63,26,53,58,96,49,12,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,4,3,2,0,0,1,116,246,156,98,119,107,77,84,50,50,43,32,44,47,41,20,8,12,14,7,6,8,13,11,17,56,67,15,3,4,0,0,0,0,0,0,0
Beta_1.95,M590,19,89,68,57,40,55,66,87,46,9,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,2,0,0,2,0,0,3,134,245,162,95,69,148,77,89,61,44,43,27,34,48,41,25,7,7,18,10,5,6,12,13,12,28,79,16,11,2,0,0,0,0,0,0,0
Beta_1.95,M591,15,103,61,55,41,54,50,85,50,12,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2,135,250,169,101,75,146,66,95,72,45,38,32,32,46,33,35,5,4,5,25,6,6,6,15,12,12,44,64,3,6,1,1,0,0,0,0,0
Beta_1.95,M592,34,84,53,52,41,56,47,85,52,9,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,129,254,160,114,76,144,61,94,78,56,35,33,29,52,24,33,8,10,11,10,14,6,7,12,14,11,16,86,10,1,3,8,0,0,0,0,0
Beta_1.95,M593,41,93,37,57,38,56,55,84,56,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,121,250,178,107,82,140,68,92,82,48,40,32,36,43,27,30,18,10,11,6,5,9,6,8,15,11,15,23,67,5,11,20,0,0,0,0,0
Beta_1.95,M594,46,83,29,53,44,59,94,53,65,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,135,228,190,102,88,126,81,97,84,45,38,31,37,37,39,24,22,5,8,2,9,9,7,7,9,15,15,19,65,27,22,0,0,0,0,0,0
Beta_1.95,M595,51,91,30,49,44,61,83,53,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,140,211,214,106,91,62,139,93,85,52,37,37,32,42,36,23,27,5,9,1,3,4,10,9,10,13,26,28,55,34,5,0,0,0,0,0,0
Beta_1.95,M596,59,84,32,48,49,57,72,56,73,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,123,215,209,106,95,56,154,94,84,54,37,35,30,38,48,17,31,9,7,1,2,2,17,14,16,26,16,19,27,40,7,0,0,0,0,0,0
Beta_1.95,M597,64,70,36,33,42,57,72,64,68,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,132,215,190,127,102,55,143,86,89,48,46,33,32,39,49,19,27,21,10,9,7,12,6,11,9,11,15,19,24,37,11,0,0,0,0,0,0
Beta_1.95,M598,67,58,43,51,52,59,86,56,70,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3,1,3,138,215,192,124,107,65,112,107,91,54,44,36,34,41,51,38,27,27,6,2,1,2,3,11,10,11,14,18,25,33,10,0,0,0,0,0,0
Beta_1.95,M599,79,40,49,52,49,60,84,54,66,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,1,1,1,3,148,210,198,110,125,66,60,165,103,65,52,34,34,36,36,38,13,32,7,4,1,1,3,6,13,12,15,18,24,28,9,0,0,0,0,0,0
Beta_1.95,M600,81,25,61,42,51,56,84,54,69,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,2,3,1,3,2,151,225,216,109,113,76,45,164,112,51,45,35,38,34,31,43,13,21,17,4,3,1,3,5,12,12,15,17,24,25,6,0,0,0,0,0,0
Beta_2.00,M300,54,48,68,98,15,11,7,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,1,2,22,18,22,31,61,73,100,80,30,40,57,61,29,33,28,24,19,15,18,29,31,17,15,31,1,1,1,15,32,159,0,0,0,0,0
Beta_2.00,M301,54,42,70,98,19,11,4,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3,2,3,32,17,26,34,56,68,102,81,32,33,58,52,25,22,26,26,22,16,15,21,38,17,8,9,10,15,36,10,25,123,35,0,0,0,0
Beta_2.00,M302,50,43,55,91,16,13,7,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,1,2,29,19,23,32,56,73,95,85,31,28,54,62,24,28,21,22,15,12,8,25,26,25,12,6,8,8,11,19,65,103,70,0,0,0,0
Beta_2.00,M303,37,54,64,100,15,10,6,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,3,18,20,20,33,58,70,103,81,36,32,47,69,25,22,18,25,14,11,10,12,20,5,9,18,9,8,9,10,46,114,96,0,0,0,0
Beta_2.00,M304,46,46,62,104,19,9,7,3,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,2,24,19,18,34,57,73,104,78,37,32,36,76,30,20,19,18,19,12,9,10,16,27,0,5,3,0,12,13,39,103,117,0,0,0,0
Beta_2.00,M305,43,48,57,98,22,11,8,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,23,15,21,35,54,77,97,81,36,31,35,53,50,20,18,17,23,12,10,11,15,23,4,1,9,1,0,0,36,142,157,0,0,0,0
Beta_2.00,M306,46,50,54,95,23,11,8,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,24,16,18,35,56,72,101,80,39,28,31,49,62,21,18,21,20,13,11,10,11,23,6,0,1,0,0,16,87,117,109,0,0,0,0
Beta_2.00,M307,47,47,49,100,26,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,23,18,15,34,57,78,95,77,45,33,32,43,57,23,20,19,24,12,12,10,10,24,5,0,5,37,36,23,44,101,65,0,0,0,0
Beta_2.00,M308,58,47,56,97,27,6,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,24,19,22,37,56,76,99,74,44,32,32,41,46,38,21,21,22,11,17,12,21,43,44,20,15,12,10,10,36,73,76,0,0,0,0
Beta_2.00,M309,52,48,54,100,24,6,6,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,27,19,22,39,54,82,98,74,41,39,35,45,40,39,23,31,41,39,32,23,25,23,30,7,6,7,6,7,34,62,7,0,0,0,0
