Folder_name,File_name,B1_1,B1_2,B1_3,B1_4,B1_5,B1_6,B1_7,B1_8,B1_9,B1_10,B1_11,B1_12,B1_13,B1_14,B1_15,B1_16,B1_17,B1_18,B1_19,B1_20,B1_21,B1_22,B1_23,B1_24,B1_25,B1_26,B1_27,B1_28,B1_29,B1_30,B1_31,B1_32,B1_33,B1_34,B1_35,B1_36,B1_37,B1_38,B1_39,B1_40,B1_41,B1_42,B1_43,B1_44,B2_1,B2_2,B2_3,B2_4,B2_5,B2_6,B2_7,B2_8,B2_9,B2_10,B2_11,B2_12,B2_13,B2_14,B2_15,B2_16,B2_17,B2_18,B2_19,B2_20,B2_21,B2_22,B2_23,B2_24,B2_25,B2_26,B2_27,B2_28,B2_29,B2_30,B2_31,B2_32,B2_33,B2_34,B2_35,B2_36,B2_37,B2_38,B2_39,B2_40,B2_41,B2_42,B2_43,B2_44
Beta_2.15,M437,18,52,220,155,18,13,84,41,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,5,7,2,3,11,5,141,135,76,111,74,78,170,177,152,79,43,90,71,62,63,44,27,20,9,1,28,25,33,31,8,6,6,0,0,0,0,0,0,0,0,0
Beta_2.15,M438,20,52,230,146,19,16,86,43,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,3,4,3,11,3,145,128,75,115,74,75,187,172,130,87,41,65,88,59,53,49,36,20,9,4,0,26,39,37,20,9,5,5,0,0,0,0,0,0,0,0
Beta_2.15,M439,22,63,224,143,16,23,73,52,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,3,3,2,12,5,136,134,69,107,83,79,186,182,133,67,52,47,94,50,50,51,34,25,14,12,0,20,38,33,21,12,8,5,4,0,0,0,0,0,0,0
Beta_2.15,M440,25,61,222,142,14,26,69,55,2,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,3,3,1,13,3,139,133,71,111,89,79,183,191,125,65,49,39,80,55,49,40,45,45,32,20,8,6,8,35,18,18,8,8,6,2,0,0,0,0,0,0
Beta_2.15,M441,23,54,219,149,18,27,59,58,0,0,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,3,3,3,14,10,140,139,70,105,94,80,183,193,124,65,45,49,65,68,58,65,38,37,29,23,10,5,5,10,23,21,15,7,7,6,0,0,0,0,0,0
Beta_2.15,M442,25,46,229,133,20,39,48,60,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,3,2,3,11,6,146,132,65,101,98,88,191,190,130,67,44,42,48,60,54,65,34,40,33,21,13,7,3,6,10,15,19,18,8,7,5,0,0,0,0,0
Beta_2.15,M443,28,75,201,143,19,48,42,60,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,1,2,3,13,18,132,151,69,91,112,90,193,193,117,75,53,28,45,55,38,56,42,15,29,26,19,15,5,3,6,6,13,25,15,8,8,3,0,0,0,0
Beta_2.15,M444,22,82,182,131,20,58,29,53,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2,2,7,5,17,25,118,151,67,74,126,93,196,187,128,72,48,29,27,52,34,29,62,29,15,17,18,15,22,8,3,9,2,2,27,14,7,8,0,0,0,0
Beta_2.15,M445,27,85,182,148,20,62,22,59,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,2,6,3,22,38,120,147,71,66,135,82,203,173,133,68,56,33,27,37,40,27,32,47,29,13,9,23,17,6,1,3,7,1,2,22,17,8,5,0,0,0
Beta_2.15,M446,41,94,189,132,20,61,25,55,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5,6,2,2,0,27,19,135,160,77,65,129,95,197,177,142,64,52,40,37,21,45,30,23,34,25,15,11,8,18,16,4,1,6,3,2,2,16,19,12,0,0,0
Beta_2.15,M447,43,108,154,136,22,65,27,43,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,4,0,2,4,25,16,127,175,78,68,126,109,202,173,147,63,46,30,29,21,37,30,26,22,27,20,15,8,8,10,13,3,1,8,1,1,3,4,28,10,0,0
Beta_2.15,M448,40,112,147,132,19,72,25,41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,2,4,9,25,16,108,173,91,60,91,139,191,171,171,56,42,32,26,27,19,45,26,21,29,18,12,8,7,9,9,11,3,1,6,1,2,3,5,33,0,0
Beta_2.15,M449,37,116,141,139,19,72,26,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,3,5,2,5,16,20,104,164,80,71,90,137,214,168,166,51,45,32,25,24,13,40,25,25,31,18,10,6,6,6,8,8,10,3,4,5,2,2,3,17,16,0
Beta_2.15,M450,43,113,143,135,15,73,30,48,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,3,3,4,2,12,22,109,163,86,58,93,151,210,178,162,61,41,32,24,21,14,26,29,22,31,18,10,7,8,5,5,7,10,8,2,7,2,2,3,8,23,0
Beta_2.15,M451,44,124,130,137,14,72,33,44,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,2,5,1,13,20,125,165,83,54,77,149,214,184,164,65,49,28,21,20,13,18,31,32,31,17,8,9,7,6,4,5,7,9,9,3,7,3,5,23,0,0
Beta_2.15,M452,45,128,120,142,15,69,37,44,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,5,3,1,1,2,30,130,158,83,55,78,149,209,177,173,64,53,31,30,13,16,14,22,49,16,13,7,7,8,6,5,5,6,6,9,6,4,12,14,0,0,0
Beta_2.15,M453,38,109,121,145,16,70,44,39,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,3,1,3,3,32,131,164,81,47,86,137,217,182,156,78,68,38,25,18,21,21,19,48,11,12,8,8,6,7,7,6,5,7,9,20,4,0,4,0,0,0
Beta_2.15,M454,39,117,113,156,16,74,53,30,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,2,2,1,5,28,140,161,87,49,72,132,241,175,159,60,68,56,26,20,16,23,12,36,13,12,10,7,7,9,11,16,4,3,1,0,0,0,3,2,0,0
Beta_2.15,M455,41,98,119,156,16,68,62,33,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,8,3,2,4,15,151,167,83,53,65,121,251,170,160,51,80,56,28,26,28,18,11,27,19,26,8,5,4,5,5,5,4,1,1,0,0,0,0,6,0,0
Beta_2.15,M456,41,93,107,161,18,64,59,32,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,6,7,3,4,11,170,157,89,53,61,119,257,174,142,66,66,81,36,21,23,21,14,15,15,15,7,4,4,5,4,5,5,3,3,0,0,0,0,0,7,0
Beta_2.15,M457,48,75,122,155,22,65,57,35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,8,6,7,6,12,180,168,87,62,55,111,246,186,140,78,60,60,49,23,17,22,27,11,18,18,4,3,4,4,3,5,4,5,2,0,0,0,0,0,9,0
Beta_2.15,M458,45,67,126,166,23,68,57,31,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,3,4,3,5,5,180,171,83,62,56,114,247,172,137,87,56,42,53,29,19,22,16,25,14,17,4,2,3,3,3,4,4,3,2,0,0,0,0,0,8,0
Beta_2.15,M459,46,63,134,166,30,62,57,28,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,3,4,3,4,179,158,98,65,58,123,245,141,151,113,65,31,43,31,23,23,32,17,20,11,2,1,3,3,2,4,2,4,0,1,0,0,0,0,4,0
Beta_2.15,M460,43,54,139,155,38,46,54,29,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,5,12,175,165,87,73,55,127,245,146,157,117,75,30,33,45,26,30,24,13,24,4,2,1,1,3,2,3,2,2,3,0,0,0,0,0,1,0
Beta_2.15,M461,39,48,153,163,41,52,67,22,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,14,204,168,75,84,60,103,270,150,114,170,78,46,36,32,28,32,19,22,12,8,1,1,1,2,2,2,2,1,1,0,0,0,0,0,4,0
Beta_2.15,M462,49,43,153,139,54,51,56,26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,209,162,80,80,65,111,226,179,89,189,86,46,38,21,32,32,29,4,20,11,1,2,1,1,1,1,1,0,1,0,0,0,0,0,1,0
Beta_2.15,M463,48,29,150,153,59,29,60,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,208,175,77,94,64,97,227,165,90,170,94,61,44,20,34,48,21,4,3,12,13,3,2,3,2,0,0,0,0,0,0,0,0,0,2,0
Beta_2.15,M464,49,29,151,161,71,30,60,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,2,194,161,92,92,69,93,220,164,81,137,126,77,60,39,23,41,21,4,6,4,12,5,2,3,2,2,2,3,1,0,0,0,0,0,2,0
Beta_2.15,M465,45,27,156,162,73,29,60,25,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,1,2,0,197,159,79,101,75,89,230,157,94,115,129,71,51,51,30,43,22,9,3,4,7,7,2,2,2,2,1,2,2,3,3,3,0,0,4,0
Beta_2.15,M466,38,30,141,168,75,16,59,29,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,2,1,1,1,2,202,154,84,87,81,88,236,149,98,91,165,76,38,34,36,36,34,14,2,3,4,5,5,1,2,2,1,2,2,2,3,3,4,8,7,0
Beta_2.15,M467,31,29,145,177,79,19,61,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,1,0,1,4,194,149,100,79,67,96,233,158,94,100,116,87,59,29,41,29,33,45,15,3,3,2,3,2,1,2,1,2,1,2,3,2,4,8,5,0
Beta_2.15,M468,32,32,138,184,75,25,64,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,3,3,1,5,191,151,109,79,69,84,232,170,105,86,83,108,57,39,36,21,22,29,52,6,4,2,2,2,1,1,1,2,1,2,2,3,4,9,1,0
Beta_2.15,M469,23,34,133,187,79,23,65,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,1,4,4,1,4,171,153,121,81,68,90,238,164,78,83,95,90,72,45,24,31,12,55,25,11,5,3,3,2,1,1,1,1,2,1,2,3,4,7,0,0
Beta_2.15,M470,19,32,132,182,80,19,64,35,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,3,0,3,3,181,159,120,82,68,92,242,155,74,77,88,92,82,52,39,34,33,22,37,7,14,4,2,2,2,1,1,1,2,1,2,3,3,6,0,0
Beta_2.15,M471,21,29,131,187,80,20,70,35,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,3,3,1,5,184,144,124,90,69,101,235,142,79,64,92,82,97,52,43,23,32,27,27,35,4,5,3,2,1,1,1,1,1,1,2,2,4,4,0,0
Beta_2.15,M472,25,25,140,192,76,18,69,35,0,1,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,5,4,3,3,8,183,127,132,84,85,114,229,142,82,66,73,65,72,63,59,38,34,26,25,31,17,7,5,2,1,1,1,1,1,2,1,3,4,2,0,0
Beta_2.15,M473,28,22,133,209,57,17,70,37,0,1,0,0,1,0,0,0,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,4,3,4,2,11,191,131,136,72,102,103,223,150,77,62,65,56,64,60,55,46,26,24,21,10,25,2,2,10,2,1,1,1,1,1,2,2,5,0,0,0
Beta_2.15,M474,24,21,144,194,55,21,67,30,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,4,4,4,6,8,13,183,125,143,67,103,101,225,150,75,64,60,64,48,43,60,42,36,22,21,8,3,25,2,2,5,8,2,1,1,1,2,2,4,0,0,0
Beta_2.15,M475,27,20,138,203,54,17,67,30,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,5,3,2,5,7,10,186,132,146,65,99,114,223,152,69,54,68,65,45,29,44,48,37,26,30,8,5,1,23,2,1,9,8,1,1,1,1,2,6,0,0,0
Beta_2.15,M476,25,24,144,217,40,18,72,37,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,7,5,4,9,3,15,185,137,140,71,88,117,216,157,73,48,56,63,47,29,31,51,29,30,22,21,4,2,4,6,16,1,6,10,1,2,1,2,6,0,0,0
Beta_2.15,M477,29,29,135,217,43,25,70,26,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,10,4,5,3,3,10,175,160,156,62,83,115,228,162,67,47,49,64,49,35,16,35,37,30,29,18,19,3,4,0,0,11,1,3,10,1,2,2,6,0,0,0
Beta_2.15,M478,24,27,136,230,34,22,73,39,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,12,6,5,2,3,5,10,180,145,165,71,76,130,229,169,64,50,45,48,43,35,23,22,40,34,19,25,15,6,2,1,0,0,0,0,7,3,4,2,6,0,0,0
Beta_2.15,M479,30,33,134,233,25,20,71,47,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,6,4,4,2,8,10,171,132,132,123,68,133,221,187,56,64,33,47,34,41,26,20,19,46,31,18,19,11,3,0,0,0,0,0,0,5,0,0,7,1,0,0
Beta_2.15,M480,29,39,135,247,23,16,75,62,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,6,7,4,3,4,7,13,178,136,103,136,76,159,207,186,57,64,33,42,31,40,27,20,11,23,44,26,14,5,9,4,0,0,0,0,6,0,0,0,0,3,0,0
Beta_2.15,M481,27,46,117,240,21,19,80,57,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6,6,5,3,13,16,202,136,90,142,68,161,216,179,68,59,42,43,21,32,38,19,9,17,25,33,25,8,9,0,2,0,3,6,0,0,0,0,0,0,0,0
Beta_2.15,M482,29,65,93,239,19,21,73,57,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,8,7,8,9,18,179,141,88,141,68,159,222,175,64,74,39,38,24,22,38,28,12,22,6,23,35,12,9,12,4,0,0,0,0,0,0,0,0,0,0,0
Beta_2.15,M483,26,75,59,248,20,20,83,55,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,6,4,4,12,23,174,137,86,141,64,155,224,158,63,64,64,47,23,19,31,38,15,17,16,22,14,20,7,9,5,0,0,0,0,0,0,0,0,0,0,0
Beta_2.15,M484,32,85,63,244,19,19,75,52,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,7,8,4,2,7,26,172,129,86,145,66,139,249,151,53,54,70,74,34,24,28,33,19,10,6,11,18,11,18,11,7,1,0,0,0,0,0,0,0,0,0,0
Beta_2.15,M485,33,83,50,236,20,21,81,53,3,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,7,4,2,5,7,24,170,132,84,136,104,146,255,152,60,52,55,66,32,25,22,21,32,13,9,15,11,8,4,16,10,8,0,0,0,0,0,0,0,0,0,0
Beta_2.15,M486,30,83,57,226,29,26,73,51,3,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,7,4,6,16,3,35,170,133,90,114,106,157,261,133,59,52,38,63,51,23,24,15,24,23,12,21,5,7,3,5,13,9,5,0,0,0,0,0,0,0,0,0
Beta_2.15,M487,26,80,58,232,32,33,65,45,2,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,24,9,6,7,4,5,34,174,132,82,118,113,158,261,138,68,41,47,43,48,34,25,17,18,32,25,11,4,5,4,1,3,14,9,4,0,0,0,0,0,0,0,0
Beta_2.15,M488,25,91,56,236,20,39,58,54,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,11,6,4,2,5,30,177,127,89,110,94,176,248,149,81,39,43,36,44,29,36,20,20,27,31,15,3,6,3,1,1,1,15,12,0,0,0,0,0,0,0,0
Beta_2.15,M489,23,72,56,244,29,44,51,51,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,10,3,4,1,3,22,183,120,85,112,70,198,234,156,93,47,39,26,45,26,31,28,15,33,13,33,4,4,3,3,1,0,1,14,10,0,0,0,0,0,0,0
Beta_2.15,M490,29,59,70,237,23,50,50,56,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,7,4,2,1,3,32,187,132,79,93,87,189,249,163,75,68,44,34,37,34,31,34,30,12,9,27,15,5,3,4,1,0,1,1,12,9,0,0,0,0,0,0
Beta_2.15,M491,34,52,65,245,24,62,52,58,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,8,5,5,2,2,4,31,211,137,73,89,95,180,237,180,78,50,75,49,31,30,20,32,21,21,7,12,25,9,7,1,3,0,1,1,1,9,9,0,0,0,0,0
Beta_2.15,M492,34,42,73,244,27,83,26,60,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,5,3,4,2,2,23,208,158,67,96,88,178,234,168,107,49,66,67,28,26,21,24,15,15,15,11,17,15,8,0,3,1,1,1,1,1,2,13,0,0,0,0
Beta_2.15,M493,32,39,66,242,35,79,27,59,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,6,4,3,3,2,25,186,171,77,94,95,146,253,146,89,73,44,60,43,17,34,25,14,15,10,17,11,23,5,1,0,4,0,1,1,1,1,3,10,0,0,0
Beta_2.15,M494,38,32,69,249,39,70,26,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,5,3,5,4,21,195,168,79,90,104,144,242,144,106,66,47,78,50,21,25,27,15,13,16,16,24,6,6,6,0,1,3,0,1,1,1,2,3,7,0,0
Beta_2.15,M495,39,37,62,243,37,78,20,55,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,6,5,3,2,19,193,166,73,93,106,143,240,137,117,67,35,44,46,40,21,36,17,14,12,27,18,4,7,7,5,0,1,3,1,1,1,2,3,4,0,0
Beta_2.15,M496,34,45,55,244,32,82,25,59,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2,4,3,3,19,198,155,86,72,122,155,230,128,130,70,28,46,62,25,27,55,27,9,20,21,7,8,8,6,8,4,1,4,1,1,1,3,3,0,0,0
Beta_2.15,M497,38,56,60,245,35,85,25,49,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,2,2,4,17,200,166,89,67,104,171,223,120,146,72,31,41,59,20,33,32,48,15,14,16,11,7,5,6,6,7,4,2,3,2,2,0,0,0,0,0
Beta_2.15,M498,40,44,48,237,32,86,27,49,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,3,0,3,9,220,170,89,65,100,171,215,110,173,76,57,41,52,20,31,55,39,22,13,15,13,8,6,5,5,7,7,4,0,3,0,0,0,0,0,0
Beta_2.15,M499,39,49,49,241,36,76,35,54,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,3,0,3,5,212,180,81,72,95,192,203,87,130,108,76,37,52,32,46,42,33,16,21,10,18,8,6,5,4,5,4,5,2,0,2,0,0,0,0,0
Beta_2.15,M500,40,58,39,235,35,84,40,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,4,5,206,184,79,75,97,207,190,82,98,107,119,53,55,28,21,38,25,8,9,22,8,15,7,6,5,4,3,4,3,1,1,2,0,0,0,0
Beta_2.15,M501,35,55,38,236,36,84,45,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,0,4,3,5,218,187,76,71,113,206,200,73,100,79,85,82,45,39,25,31,28,9,4,10,10,12,12,6,5,5,4,1,2,0,0,3,0,0,0,0
Beta_2.15,M502,33,57,36,242,31,81,61,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,4,1,6,5,8,211,193,84,81,94,209,193,57,102,62,76,81,62,35,33,21,24,14,7,6,8,16,11,11,6,4,5,3,1,0,0,0,3,0,0,0
Beta_2.15,M503,35,53,34,236,28,82,78,12,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,1,3,8,13,206,201,77,65,89,220,189,48,84,77,71,61,64,47,33,37,20,7,13,5,13,15,10,7,6,6,5,3,0,0,0,0,0,3,0,0
Beta_2.15,M504,26,50,31,240,26,79,80,11,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,8,3,7,5,5,9,215,198,77,57,78,228,203,49,78,74,56,65,45,52,37,33,27,18,10,23,6,4,6,8,7,6,6,4,3,0,0,0,0,1,4,0
Beta_2.15,M505,28,52,28,241,20,82,82,19,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,6,5,3,4,16,218,211,72,50,90,224,211,56,55,62,67,73,51,33,47,47,37,15,14,9,10,3,4,4,7,4,6,3,4,0,0,0,0,0,7,0
Beta_2.15,M506,30,41,30,249,32,69,82,35,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,4,2,6,4,4,24,254,217,69,55,92,223,230,57,40,61,45,84,54,39,27,42,25,23,14,17,6,12,5,3,2,4,5,3,4,0,0,0,0,0,8,0
Beta_2.15,M507,33,35,29,245,37,63,89,36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,4,3,1,3,4,15,234,244,64,58,91,230,235,52,36,56,40,59,64,36,40,35,27,14,28,10,15,10,11,4,3,4,3,4,4,1,0,0,0,0,5,0
Beta_2.15,M508,38,32,40,246,40,59,86,32,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,2,6,2,4,21,200,281,62,61,91,230,234,59,39,47,45,48,54,33,40,37,24,18,10,14,8,8,6,9,2,2,3,2,2,2,0,0,0,0,1,0
