Folder_name,File_name,B1_1,B1_2,B1_3,B1_4,B1_5,B1_6,B1_7,B1_8,B1_9,B1_10,B1_11,B1_12,B1_13,B1_14,B1_15,B1_16,B1_17,B1_18,B1_19,B1_20,B1_21,B1_22,B1_23,B1_24,B1_25,B1_26,B1_27,B1_28,B1_29,B1_30,B1_31,B1_32,B1_33,B1_34,B1_35,B1_36,B1_37,B1_38,B1_39,B1_40,B1_41,B1_42,B1_43,B2_1,B2_2,B2_3,B2_4,B2_5,B2_6,B2_7,B2_8,B2_9,B2_10,B2_11,B2_12,B2_13,B2_14,B2_15,B2_16,B2_17,B2_18,B2_19,B2_20,B2_21,B2_22,B2_23,B2_24,B2_25,B2_26,B2_27,B2_28,B2_29,B2_30,B2_31,B2_32,B2_33,B2_34,B2_35,B2_36,B2_37,B2_38,B2_39,B2_40,B2_41,B2_42,B2_43
Beta_2.05,M403,50,48,48,201,65,13,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,3,1,3,0,3,20,44,56,72,80,79,171,104,87,43,63,43,47,48,57,36,32,24,26,39,14,12,11,11,10,11,10,13,18,22,4,0,0,0,0
Beta_2.05,M404,43,49,44,198,64,9,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,2,3,2,2,15,51,54,73,82,83,167,106,83,44,73,41,50,46,51,34,28,31,37,28,18,14,12,12,11,11,10,14,16,28,5,0,0,0,0
Beta_2.05,M405,50,44,56,194,61,14,21,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,4,2,2,3,1,14,53,50,71,82,91,174,103,72,50,67,49,52,41,69,25,29,25,29,28,18,13,12,12,12,11,12,12,17,32,11,0,0,0,0
Beta_2.05,M406,40,51,61,184,60,15,20,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,3,1,1,3,0,13,50,53,61,94,88,169,114,69,41,68,48,51,51,62,24,19,23,35,25,17,16,13,13,11,12,13,13,16,31,19,0,0,0,0
Beta_2.05,M407,48,40,75,191,72,13,23,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,2,2,1,2,2,11,48,46,60,97,100,168,111,68,40,54,53,48,60,60,25,23,20,22,23,21,18,16,13,13,13,13,13,14,32,29,0,0,0,0
Beta_2.05,M408,52,38,75,185,61,12,26,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,3,1,1,1,3,15,57,45,61,96,95,158,117,64,27,51,43,56,64,45,44,17,15,10,15,19,24,19,15,13,14,14,13,16,27,43,0,0,0,0
Beta_2.05,M409,45,33,87,178,63,13,25,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,2,8,3,2,5,8,59,44,70,94,104,166,124,73,33,48,42,44,64,38,45,22,10,16,9,11,23,22,25,14,14,13,16,16,25,56,0,0,0,0
Beta_2.05,M410,39,30,95,167,58,15,29,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,2,2,6,13,9,14,58,33,80,89,112,152,138,64,30,32,40,47,59,42,26,34,24,15,6,7,12,18,18,26,15,16,12,16,25,68,0,0,0,0
Beta_2.05,M411,39,32,94,165,56,14,30,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,5,1,2,5,10,21,63,42,76,93,104,154,150,64,28,33,39,48,44,45,26,30,17,13,7,5,6,11,17,18,21,15,16,18,24,82,0,0,0,0
Beta_2.05,M412,35,35,96,170,54,14,24,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,9,6,2,5,1,13,66,37,87,94,118,159,153,66,31,33,30,50,35,51,25,20,10,17,10,10,5,7,9,15,19,21,17,16,24,96,0,0,0,0
Beta_2.05,M413,37,37,93,160,53,17,29,6,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,6,7,7,6,15,65,39,82,93,123,151,172,65,46,38,31,46,35,41,26,28,14,16,16,16,2,4,6,9,13,20,19,15,20,105,6,0,0,0
Beta_2.05,M414,36,41,95,150,56,20,23,5,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,1,1,2,7,8,22,66,42,81,90,117,156,177,60,51,34,30,38,42,36,46,21,21,19,8,15,3,0,4,6,7,12,19,21,28,44,84,0,0,0
Beta_2.05,M415,35,44,101,147,57,23,25,9,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,1,0,1,7,28,67,58,81,90,120,154,176,63,41,31,30,38,33,40,33,35,16,20,16,14,5,6,9,2,3,6,9,16,25,32,117,0,0,0
Beta_2.05,M416,31,49,103,135,61,26,28,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1,0,0,21,64,60,77,88,130,159,172,64,38,35,20,31,29,38,29,37,15,14,10,15,15,5,6,7,9,10,6,2,11,26,154,0,0,0
Beta_2.05,M417,22,61,92,123,69,30,21,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,6,4,1,19,62,57,74,92,123,168,174,56,37,49,23,32,23,28,32,27,30,12,10,9,6,11,5,5,6,7,9,12,13,0,143,0,0,0
Beta_2.05,M418,22,63,86,113,83,35,21,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,4,5,23,71,51,76,87,116,173,175,46,43,46,22,28,23,25,35,21,19,24,9,8,6,3,8,5,4,6,7,8,12,20,116,0,0,0
Beta_2.05,M419,23,60,95,101,80,38,21,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,22,62,66,77,95,122,171,179,39,41,45,26,25,32,24,21,27,16,19,18,8,6,6,6,4,4,5,6,6,10,51,117,0,0,0
Beta_2.05,M420,23,59,95,119,81,40,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,30,65,52,75,98,117,183,172,42,42,39,29,29,29,31,25,20,19,15,12,15,9,8,5,3,4,4,5,6,60,32,72,0,0,0
Beta_2.05,M421,24,60,97,101,85,46,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,31,60,45,73,107,117,196,161,47,47,37,35,27,25,34,24,14,14,22,14,13,12,8,3,5,3,46,18,16,20,24,52,0,0,0
Beta_2.05,M422,22,64,79,111,82,41,20,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,31,61,45,55,121,113,188,174,46,51,39,42,23,26,40,31,16,11,17,13,11,30,26,15,15,11,12,11,12,16,21,39,0,0,0
Beta_2.05,M423,23,60,74,111,82,52,10,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,38,63,51,57,116,120,169,181,48,54,42,45,31,25,38,27,47,22,18,22,19,16,12,9,11,8,9,9,11,13,20,29,0,0,0
Beta_2.05,M424,20,60,70,117,79,57,12,6,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,38,59,51,53,109,129,156,172,55,79,38,59,37,38,45,28,24,16,22,12,19,14,12,9,9,7,7,8,10,16,7,24,0,0,0
Beta_2.05,M425,23,60,62,127,78,53,14,12,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,37,57,75,52,116,140,156,162,67,57,38,48,39,34,37,33,25,16,21,12,9,18,13,9,8,8,8,9,4,5,7,25,0,0,0
Beta_2.05,M426,22,55,57,124,78,65,6,9,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,19,0,6,6,52,67,63,52,106,143,139,149,80,63,40,37,42,29,35,20,28,18,23,13,12,9,15,14,9,4,3,3,4,5,7,25,0,0,0
Beta_2.05,M427,23,61,60,126,72,75,2,13,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,0,0,1,0,45,64,66,51,105,164,120,142,100,53,54,35,37,35,21,25,31,18,19,11,8,4,8,11,11,4,3,3,4,4,7,25,0,0,0
Beta_2.05,M428,27,63,59,130,72,68,2,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,3,55,54,69,48,95,161,117,126,99,58,63,38,46,42,23,15,18,28,18,9,8,6,3,2,1,14,5,4,4,5,6,25,0,0,0
Beta_2.05,M429,32,66,52,144,75,68,2,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,53,54,67,57,91,166,122,116,100,53,63,44,43,38,36,11,18,18,24,13,8,7,4,2,1,3,8,0,7,7,7,25,0,0,0
Beta_2.05,M430,29,60,53,137,80,68,2,14,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,1,52,63,80,56,84,160,130,96,93,61,68,44,49,40,38,15,16,15,17,15,10,7,6,2,2,1,1,6,0,0,11,25,0,0,0
Beta_2.05,M431,20,58,50,158,79,57,4,11,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,48,62,90,56,89,150,135,94,93,63,61,53,50,40,36,14,15,16,14,10,11,12,7,3,3,0,0,0,4,0,0,21,0,0,0
Beta_2.05,M432,13,63,49,155,86,53,7,18,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,46,60,92,59,90,141,149,74,97,57,68,53,60,58,39,14,14,18,15,8,7,9,12,5,3,1,2,0,0,2,0,6,0,0,0
Beta_2.05,M433,11,60,44,155,98,58,6,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,4,41,60,94,72,95,135,158,77,87,57,72,48,62,45,44,25,15,14,17,17,10,8,10,6,4,3,3,0,0,0,0,0,0,0,0
Beta_2.05,M434,12,69,45,163,101,51,5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,1,0,37,65,93,77,95,126,162,78,82,56,66,61,61,51,44,14,17,19,13,22,11,12,9,7,5,3,0,1,0,0,0,0,0,0,0
Beta_2.05,M435,14,73,46,154,81,57,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,1,37,63,86,88,102,115,171,74,74,50,72,70,64,55,41,17,16,14,27,22,8,10,9,8,7,4,1,0,0,0,0,1,0,0,0
Beta_2.05,M436,11,71,42,156,102,55,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,2,1,37,65,85,80,107,99,177,85,69,48,60,69,63,67,40,24,25,18,13,23,10,8,8,10,8,4,4,2,0,0,0,0,0,0,0
Beta_2.05,M437,13,67,38,159,104,44,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,2,2,1,1,1,38,63,85,76,107,98,174,87,68,50,57,63,61,91,33,20,22,16,27,14,9,9,10,8,9,7,4,4,0,0,0,0,0,0,0
Beta_2.05,M438,26,72,46,153,118,43,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,2,1,1,2,39,58,87,87,117,96,172,93,72,43,52,57,58,94,34,25,23,24,20,10,10,9,9,8,10,8,5,2,2,0,0,0,0,0,0
Beta_2.05,M439,29,63,41,148,125,49,13,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,1,2,2,1,33,58,93,90,115,102,170,86,68,37,55,51,52,90,51,31,19,18,19,9,9,11,9,9,9,10,7,2,1,0,0,0,0,0,0
Beta_2.05,M440,36,56,51,151,111,36,18,12,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,2,3,3,5,2,38,53,85,98,111,101,154,90,65,43,47,40,55,70,59,29,23,22,25,11,10,8,11,8,11,9,9,4,3,0,0,0,0,0,0
Beta_2.05,M441,39,58,51,152,127,31,15,8,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,7,3,3,3,0,35,54,90,105,114,102,163,100,56,44,36,41,63,56,60,34,29,28,21,13,14,7,12,10,8,11,11,6,6,0,0,0,0,0,0
Beta_2.05,M442,45,47,55,162,130,24,24,9,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,4,3,4,3,4,36,55,90,108,102,124,146,106,53,47,33,36,53,49,52,44,24,21,21,13,11,12,14,12,10,9,12,9,5,2,0,0,0,0,0
Beta_2.05,M443,48,55,49,158,115,22,26,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,6,3,3,3,1,3,35,58,88,106,109,119,142,101,55,45,37,36,41,48,49,41,31,21,23,23,12,12,10,18,10,11,11,12,7,4,0,0,0,0,0
Beta_2.05,M444,46,53,49,157,128,18,27,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,5,3,3,3,1,3,31,69,85,106,112,127,137,91,65,57,35,36,37,39,40,40,36,29,25,35,11,14,10,10,18,9,12,13,10,3,0,0,0,0,0
Beta_2.05,M445,40,50,50,161,127,19,27,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,3,2,2,3,4,31,73,79,114,111,134,132,84,60,63,32,41,28,31,33,33,37,35,32,38,13,13,10,11,8,14,12,13,13,9,0,0,0,0,0
Beta_2.05,M446,46,49,52,158,112,21,29,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,6,4,1,3,2,9,30,83,78,115,110,138,127,93,59,63,39,40,22,32,32,22,41,41,43,24,19,16,11,11,11,11,12,13,16,12,0,0,0,0,0
Beta_2.05,M447,45,42,55,168,112,22,37,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,14,6,3,3,1,2,3,31,85,82,108,116,139,135,92,57,66,38,42,29,25,43,19,26,40,46,33,19,16,12,11,12,11,11,13,17,17,2,0,0,0,0
Beta_2.05,M448,53,47,51,155,118,25,30,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,35,6,3,3,2,1,4,29,91,89,109,117,145,126,107,53,67,47,42,28,16,27,19,14,24,43,30,33,17,13,12,13,10,12,14,16,22,6,0,0,0,0
Beta_2.05,M449,50,47,63,142,114,22,31,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,21,3,4,3,0,5,27,79,106,118,129,157,120,115,44,52,55,35,31,17,20,23,11,18,24,30,20,37,15,13,13,11,14,12,17,27,8,0,0,0,0
Beta_2.05,M450,55,47,68,138,108,29,34,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,29,18,2,3,10,5,26,82,91,112,139,162,113,117,50,40,58,40,36,22,16,8,24,13,16,20,26,26,24,13,14,12,14,13,17,28,18,0,0,0,0
Beta_2.05,M451,53,53,73,142,105,30,32,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,18,17,9,4,3,26,81,87,112,139,174,109,114,47,34,52,45,35,23,16,6,11,21,10,11,21,25,22,26,15,13,14,15,16,26,28,0,0,0,0
Beta_2.05,M452,46,47,75,139,97,31,39,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,16,14,12,14,10,30,96,83,106,131,202,102,115,52,33,45,49,31,34,15,11,7,22,4,8,11,20,28,25,22,16,15,14,17,25,42,0,0,0,0
Beta_2.05,M453,50,43,76,130,95,34,43,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,11,12,10,10,40,95,81,120,134,195,114,110,54,36,35,61,38,40,13,9,7,12,17,6,9,15,18,25,25,18,18,15,18,24,55,0,0,0,0
Beta_2.05,M454,56,41,80,138,94,35,39,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,2,1,9,8,9,28,92,73,120,139,197,117,114,62,34,35,53,42,30,21,11,7,10,7,13,4,7,9,18,25,29,18,17,20,23,69,0,0,0,0
Beta_2.05,M455,46,28,74,150,90,40,45,11,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,8,5,1,1,5,5,38,98,73,117,134,193,128,96,70,41,36,54,51,35,26,14,6,8,2,2,11,5,5,9,17,25,22,21,20,21,84,0,0,0,0
Beta_2.05,M456,48,27,74,131,87,47,42,13,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,7,8,1,2,1,41,96,69,119,136,178,139,96,72,40,36,51,43,39,28,28,16,6,4,3,0,4,3,5,8,14,25,29,23,26,94,7,0,0,0
Beta_2.05,M457,51,32,77,127,95,47,46,11,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,6,6,5,1,43,92,60,121,142,178,134,89,83,42,36,48,43,38,28,29,14,11,10,9,8,5,2,3,4,6,13,21,30,31,54,67,0,0,0
Beta_2.05,M458,41,44,65,120,87,53,43,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,1,3,4,6,6,55,87,64,121,130,170,137,73,85,54,35,43,49,23,38,41,14,11,10,9,7,6,6,9,9,3,4,9,16,32,50,108,0,0,0
Beta_2.05,M459,41,45,66,126,89,60,34,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,2,1,0,1,4,59,97,67,126,129,161,140,73,73,61,36,36,42,30,29,31,29,12,7,11,7,7,6,6,6,7,10,11,8,8,24,150,0,0,0
Beta_2.05,M460,40,40,65,116,91,68,40,19,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,8,4,1,1,1,63,94,70,120,131,157,143,73,72,59,43,36,41,32,21,25,24,21,15,10,7,7,4,4,6,5,7,8,10,16,4,125,0,0,0
Beta_2.05,M461,28,39,60,121,84,70,31,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,6,2,1,65,108,72,121,114,150,156,77,65,58,44,42,42,26,37,10,26,15,16,11,8,6,6,4,4,5,5,7,7,11,18,148,0,0,0
Beta_2.05,M462,19,41,69,121,97,69,31,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,5,4,5,70,107,76,123,109,126,164,74,73,55,38,54,41,37,29,17,25,12,11,13,6,10,4,3,4,4,5,5,7,47,43,83,0,0,0
Beta_2.05,M463,16,40,76,121,94,78,30,15,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,6,77,99,93,133,104,121,169,78,76,51,39,50,47,38,33,17,14,16,12,7,7,9,5,4,3,4,4,50,21,22,27,54,0,0,0
Beta_2.05,M464,14,41,84,121,104,82,32,23,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,70,95,100,135,102,96,184,96,73,45,45,51,39,38,37,15,12,6,14,8,7,8,7,40,17,13,13,12,14,17,23,38,0,0,0
Beta_2.05,M465,23,30,76,107,105,90,34,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,70,97,85,150,97,100,195,92,71,50,51,54,45,35,31,13,13,9,39,25,14,20,12,12,8,9,9,11,11,14,22,25,0,0,0
Beta_2.05,M466,26,24,78,109,99,100,22,21,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,73,95,89,140,97,94,180,96,70,44,64,67,61,43,37,24,20,20,12,11,17,12,10,11,7,8,7,10,10,16,8,21,0,0,0
Beta_2.05,M467,21,29,77,107,111,98,18,22,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,69,97,95,134,112,105,181,99,82,49,67,44,54,54,34,21,21,16,16,7,6,16,11,8,10,6,10,8,4,5,8,21,0,0,0
Beta_2.05,M468,17,32,63,111,102,107,16,20,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,14,4,58,103,98,132,102,95,172,98,87,42,69,44,52,63,20,20,19,19,24,10,6,7,15,13,6,4,3,3,4,5,7,21,0,0,0
Beta_2.05,M469,16,37,70,109,111,100,12,27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,3,4,4,60,113,101,122,105,94,161,103,85,49,56,50,43,69,17,17,20,18,20,2,4,6,5,13,7,5,3,3,4,5,7,21,0,0,0
Beta_2.05,M470,15,40,74,112,111,111,12,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,59,108,110,128,104,100,152,107,86,49,62,37,43,82,18,16,13,17,13,7,2,1,1,2,11,6,4,4,3,5,7,22,0,0,0
Beta_2.05,M471,22,29,79,107,104,118,17,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,3,2,59,109,117,121,100,100,149,102,82,59,53,37,41,67,37,17,15,18,11,10,3,2,1,1,0,3,5,5,6,5,7,22,0,0,0
Beta_2.05,M472,29,36,70,99,100,114,13,30,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,2,3,1,53,99,119,120,99,103,145,93,67,63,58,37,39,45,34,32,21,15,17,8,4,2,1,0,1,0,0,7,0,3,11,23,0,0,0
Beta_2.05,M473,38,35,80,96,92,122,13,25,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,7,1,2,1,0,2,61,103,122,119,83,118,147,91,62,68,54,45,49,33,34,26,15,15,20,8,4,3,1,0,1,0,0,0,4,0,0,24,0,0,0
Beta_2.05,M474,15,36,76,94,101,122,14,37,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,2,2,2,1,0,2,63,97,138,113,86,112,146,86,51,64,60,45,52,30,24,31,19,15,25,14,11,5,2,1,2,0,0,0,0,1,0,5,0,0,0
Beta_2.05,M475,15,41,67,104,95,122,14,36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,1,1,2,2,67,98,139,110,90,107,148,88,46,67,72,47,40,29,21,18,15,23,23,28,7,11,10,2,3,0,0,0,0,0,0,0,0,0,0
Beta_2.05,M476,17,42,59,92,89,123,19,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,1,0,1,5,70,93,145,114,93,115,152,74,43,64,68,55,36,32,23,20,20,25,39,19,7,7,7,9,3,0,0,0,0,0,0,0,0,0,0
