Folder_name,File_name,B1_1,B1_2,B1_3,B1_4,B1_5,B1_6,B1_7,B1_8,B1_9,B1_10,B1_11,B1_12,B1_13,B1_14,B1_15,B1_16,B1_17,B1_18,B1_19,B1_20,B1_21,B1_22,B1_23,B1_24,B1_25,B1_26,B1_27,B1_28,B1_29,B1_30,B1_31,B1_32,B1_33,B1_34,B1_35,B1_36,B1_37,B1_38,B1_39,B1_40,B1_41,B2_1,B2_2,B2_3,B2_4,B2_5,B2_6,B2_7,B2_8,B2_9,B2_10,B2_11,B2_12,B2_13,B2_14,B2_15,B2_16,B2_17,B2_18,B2_19,B2_20,B2_21,B2_22,B2_23,B2_24,B2_25,B2_26,B2_27,B2_28,B2_29,B2_30,B2_31,B2_32,B2_33,B2_34,B2_35,B2_36,B2_37,B2_38,B2_39,B2_40,B2_41
Beta_2.20,M325,78,148,95,69,17,100,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,8,3,3,47,158,139,96,86,48,104,101,151,145,122,103,101,50,62,35,20,22,12,3,5,3,11,2,1,1,1,1,2,2,2,7,0,0
Beta_2.20,M326,57,166,107,65,17,97,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,12,10,6,56,159,136,94,90,53,72,129,156,150,122,99,106,53,59,40,22,22,15,4,4,6,8,2,1,1,1,1,2,1,3,5,0,0
Beta_2.20,M327,49,159,105,68,17,106,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,14,11,63,163,135,93,94,61,48,145,153,147,109,108,99,65,56,32,27,18,17,5,5,7,5,1,1,1,1,1,2,1,3,4,0,0
Beta_2.20,M328,43,169,109,72,22,107,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,2,4,9,65,169,135,88,90,58,56,129,159,144,111,109,102,67,59,35,23,23,17,6,5,10,2,2,1,1,1,1,2,2,2,5,0,0
Beta_2.20,M329,44,164,115,66,16,104,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,2,2,6,63,167,130,79,112,62,54,121,165,102,153,104,106,73,64,33,30,24,22,4,8,8,2,2,1,1,1,1,1,2,6,2,0,0
Beta_2.20,M330,41,169,112,68,17,112,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,1,0,6,66,176,124,82,107,64,54,120,148,122,148,112,108,68,64,36,21,26,22,8,9,4,2,2,1,1,1,1,1,2,7,0,0,0
Beta_2.20,M331,38,167,119,65,16,109,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,1,1,1,1,6,58,196,98,104,109,65,52,101,162,106,153,120,97,70,77,40,16,19,24,13,11,3,4,2,1,0,1,1,2,1,7,0,0,0
Beta_2.20,M332,39,171,119,57,15,109,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,2,0,1,2,5,41,197,102,117,102,74,61,90,160,106,129,131,106,64,82,52,24,17,21,22,7,4,4,1,2,1,1,1,1,2,7,0,0,0
Beta_2.20,M333,37,181,166,23,14,102,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,2,0,1,2,6,48,203,88,120,103,76,66,85,165,98,97,163,98,63,84,58,31,21,25,22,8,3,3,3,2,0,1,1,2,1,7,0,0,0
Beta_2.20,M334,37,174,172,13,15,95,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,5,2,1,0,1,6,48,205,88,122,113,74,69,83,149,110,92,163,100,54,76,65,36,20,23,20,13,5,4,2,2,2,1,1,1,2,6,0,0,0
Beta_2.20,M335,38,174,171,21,11,89,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,6,3,1,3,9,53,210,88,116,103,86,79,90,144,99,96,140,122,61,65,57,48,27,19,16,12,8,4,4,2,1,1,1,1,2,6,0,0,0
Beta_2.20,M336,35,181,188,12,8,84,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,4,4,2,3,3,54,212,80,121,92,83,73,97,148,87,130,87,129,67,68,47,53,36,24,17,6,10,6,2,3,2,1,1,1,2,5,0,0,0
Beta_2.20,M337,34,173,199,5,10,92,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,2,3,3,2,2,57,210,88,127,81,96,69,112,149,92,109,86,120,60,65,55,50,51,25,11,15,0,8,6,3,1,1,1,1,2,6,0,0,0
Beta_2.20,M338,30,171,189,8,10,97,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,2,3,0,3,2,50,211,93,134,81,95,73,93,177,93,101,81,70,99,54,62,61,60,38,15,16,4,1,8,6,3,1,1,1,1,6,0,0,0
Beta_2.20,M339,32,164,207,5,13,96,23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,6,1,1,1,0,51,223,95,140,87,90,80,96,144,110,97,80,63,100,52,63,47,64,54,15,17,7,1,1,8,3,2,1,1,2,4,1,0,0
Beta_2.20,M340,31,151,207,7,12,92,19,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,7,1,0,1,45,224,94,136,85,98,79,96,147,105,84,77,46,54,100,57,38,68,56,36,12,14,0,1,4,5,3,2,1,1,3,3,0,0
Beta_2.20,M341,32,151,216,4,14,94,15,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,5,1,1,49,232,96,141,88,91,75,102,139,101,85,64,66,35,90,75,41,34,69,56,17,19,3,1,0,5,4,2,1,1,3,3,0,0
Beta_2.20,M342,34,150,204,7,16,100,17,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,3,4,45,229,113,141,93,90,84,100,143,101,75,68,64,51,42,86,52,30,34,57,58,18,12,1,1,1,3,4,2,2,2,4,0,0
Beta_2.20,M343,41,124,204,8,16,95,25,2,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,2,2,51,233,103,143,93,92,87,111,136,112,77,55,55,59,31,81,54,33,26,27,47,51,26,3,1,1,1,3,4,1,2,4,0,0
Beta_2.20,M344,53,127,202,7,23,91,27,3,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,1,53,241,99,144,111,80,99,103,138,111,76,49,46,51,37,41,85,35,22,26,34,34,44,41,1,1,1,1,2,4,2,4,0,0
Beta_2.20,M345,44,125,198,6,27,85,35,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,1,47,252,99,112,131,85,105,115,138,113,72,56,72,34,40,25,65,59,38,17,16,12,30,58,24,2,2,1,1,3,3,4,0,0
Beta_2.20,M346,55,136,197,5,38,76,36,2,2,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,3,2,1,3,44,250,93,97,145,86,97,118,142,125,87,63,59,17,37,40,35,79,27,13,10,21,34,40,31,12,0,0,2,2,2,8,0,0
Beta_2.20,M347,44,170,176,4,65,65,29,0,1,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,3,3,2,1,2,52,248,102,93,149,93,96,121,144,138,76,75,59,20,19,28,12,45,83,29,18,9,14,23,25,27,7,0,0,0,0,8,2,0
Beta_2.20,M348,53,194,151,3,65,61,29,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,4,4,5,1,1,6,54,249,105,94,149,100,91,119,138,127,87,65,62,29,30,22,19,34,52,45,18,10,10,12,7,18,26,5,0,0,0,0,6,0
Beta_2.20,M349,60,188,158,4,72,66,31,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,3,4,6,9,12,6,59,246,106,81,131,108,103,128,145,147,78,82,53,23,18,19,15,21,32,64,31,11,7,9,7,3,14,23,4,0,0,0,0,0
Beta_2.20,M350,44,179,158,3,69,62,36,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,11,16,1,1,5,0,75,243,110,87,120,139,82,132,143,143,80,81,61,22,14,14,17,7,26,28,70,20,10,7,9,2,2,4,26,0,0,0,0,0
Beta_2.20,M351,52,180,145,3,67,61,36,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,5,2,1,1,5,58,237,126,80,115,136,87,139,138,143,73,89,61,22,18,11,12,6,22,27,18,63,15,11,5,7,2,2,3,21,0,0,0,0
Beta_2.20,M352,58,177,149,3,71,68,35,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,1,3,5,54,238,132,76,116,122,99,151,147,130,79,96,54,27,14,17,12,12,21,23,11,38,35,10,5,10,2,2,2,4,15,0,0,0
Beta_2.20,M353,52,173,138,4,70,68,35,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,4,3,3,7,55,229,132,77,100,128,120,154,148,119,92,93,58,22,27,9,19,10,9,26,13,9,50,21,6,5,8,1,3,2,6,8,0,0
Beta_2.20,M354,52,174,151,4,69,69,33,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1,2,1,4,54,217,148,79,60,161,130,159,151,118,88,101,57,15,24,28,12,13,7,20,9,9,13,54,13,2,4,5,3,3,7,1,0,0
Beta_2.20,M355,47,173,144,5,75,68,34,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,0,2,3,8,57,214,158,78,59,154,115,162,154,124,74,112,54,15,20,26,10,13,7,13,11,9,8,14,52,11,2,7,5,2,0,0,0,0
Beta_2.20,M356,39,179,153,6,72,73,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,1,3,3,8,62,216,156,76,63,154,108,171,160,123,70,109,65,13,23,19,24,12,6,9,13,8,8,8,17,49,6,0,5,0,0,0,0,0
Beta_2.20,M357,46,182,148,5,80,70,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,3,5,6,61,228,153,78,60,142,117,168,170,119,81,106,69,18,27,19,12,21,5,8,11,9,8,6,9,13,41,5,1,4,0,0,0,0
Beta_2.20,M358,38,181,158,5,71,67,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,3,3,4,9,55,234,156,80,58,131,124,171,156,130,80,103,66,32,21,15,8,20,10,5,7,7,7,5,5,7,12,41,4,5,0,0,0,0
Beta_2.20,M359,65,164,148,8,71,59,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,4,1,4,6,61,228,150,86,53,120,119,180,146,132,82,111,63,36,20,17,8,9,17,4,6,7,5,5,5,4,5,15,37,4,4,0,0,0
Beta_2.20,M360,88,134,154,9,70,59,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,1,0,3,1,6,56,233,145,90,46,106,122,187,145,134,84,98,78,34,25,12,10,5,10,7,6,8,2,4,5,2,3,6,16,32,4,5,0,0
Beta_2.20,M361,88,129,143,11,71,55,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,7,63,232,130,104,51,60,153,192,147,120,80,112,85,34,20,17,12,3,10,2,2,8,7,4,5,1,2,4,6,14,31,6,2,0
Beta_2.20,M362,86,131,150,13,72,50,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,9,62,228,142,99,54,59,143,197,153,122,82,97,99,36,15,11,13,6,8,4,3,2,3,9,2,1,1,1,2,3,13,27,5,0
Beta_2.20,M363,85,132,154,16,69,46,49,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,2,71,231,130,117,50,56,153,195,153,114,85,100,99,38,23,13,14,6,7,4,3,3,2,8,1,0,1,0,0,0,1,14,18,5
Beta_2.20,M364,80,144,147,18,74,50,39,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,4,75,237,111,139,44,58,143,175,176,117,81,89,96,55,23,12,13,7,4,6,2,3,6,8,1,0,0,0,0,0,0,0,18,9
Beta_2.20,M365,76,153,150,13,71,71,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,4,85,216,119,155,52,54,137,173,169,138,76,90,104,57,25,17,20,5,5,4,3,4,8,1,0,0,0,0,0,0,0,0,0,7
Beta_2.20,M366,73,140,153,17,64,73,28,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,87,210,133,152,49,57,130,182,167,132,105,75,87,69,34,16,12,15,5,7,2,7,1,1,0,0,0,0,0,0,0,0,0,2
Beta_2.20,M367,83,155,141,22,65,72,33,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,5,3,84,196,154,158,51,60,89,220,161,153,78,91,79,63,37,12,11,8,6,11,7,1,1,0,0,0,0,0,0,0,0,0,0,2
Beta_2.20,M368,77,135,149,54,33,74,36,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,3,91,197,160,166,53,54,65,226,146,184,57,73,94,66,33,24,10,9,5,11,11,1,0,0,0,0,0,0,0,0,0,0,0,3
Beta_2.20,M369,72,148,144,74,15,73,38,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,3,2,92,183,170,173,60,60,71,205,151,162,93,62,80,66,32,33,7,13,9,5,9,9,5,0,0,0,0,0,0,0,0,0,0,4
Beta_2.20,M370,68,137,146,81,8,77,33,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,4,3,99,182,166,176,60,57,72,211,147,124,112,68,76,52,39,30,24,17,9,4,5,5,6,7,2,0,0,0,0,0,0,0,0,9
Beta_2.20,M371,62,129,151,77,13,70,33,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,1,4,107,183,154,155,74,62,72,198,150,117,88,92,85,43,32,22,26,28,6,3,3,2,2,6,2,2,1,2,1,0,0,0,0,12
Beta_2.20,M372,63,124,149,81,13,74,28,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,126,175,151,157,62,78,71,152,207,104,68,81,81,72,42,12,26,34,6,8,3,2,2,2,4,1,2,1,2,2,3,4,12,4
Beta_2.20,M373,55,116,164,78,10,73,39,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,1,1,133,168,151,158,73,59,89,138,214,114,49,83,80,56,50,41,26,26,15,8,4,3,0,1,1,1,2,1,1,2,3,5,8,0
Beta_2.20,M374,44,131,160,82,6,69,46,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,2,0,145,167,151,161,70,58,72,159,214,106,48,59,76,59,45,42,44,29,8,6,4,4,0,1,1,1,1,2,1,2,3,7,0,0
Beta_2.20,M375,38,120,158,80,9,78,45,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,1,3,162,157,148,163,80,55,73,139,231,110,48,50,74,63,56,26,28,54,11,6,3,5,2,1,0,1,1,3,1,2,3,4,0,0
Beta_2.20,M376,37,110,161,77,9,69,52,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,7,4,2,166,157,155,155,86,44,81,141,188,156,60,44,67,55,36,35,35,55,21,8,6,7,2,2,1,1,1,1,1,2,7,0,0,0
Beta_2.20,M377,29,128,166,82,9,80,54,0,1,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,2,1,2,4,164,166,157,150,98,58,79,146,168,159,64,59,43,49,52,46,47,41,18,10,8,8,5,7,1,1,1,1,2,1,8,0,0,0
Beta_2.20,M378,33,104,156,80,11,88,48,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,2,1,1,3,3,157,171,158,138,110,51,82,149,170,152,58,101,27,55,47,31,36,44,27,9,5,6,5,7,1,1,0,2,1,2,7,0,0,0
Beta_2.20,M379,35,111,172,74,13,81,46,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,11,2,4,2,151,180,154,137,116,56,90,157,177,168,74,69,34,34,59,29,32,34,30,15,8,8,2,0,1,1,1,1,1,3,6,0,0,0
Beta_2.20,M380,32,114,163,81,12,77,45,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,5,2,3,2,140,189,163,144,100,83,83,153,184,107,137,51,35,36,54,23,26,33,19,17,9,5,1,1,1,1,1,1,1,2,6,0,0,0
Beta_2.20,M381,30,124,158,79,14,79,41,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,2,12,9,4,122,203,156,141,99,85,83,164,177,105,144,53,35,26,32,41,18,24,19,17,10,3,3,2,0,1,1,1,2,2,6,0,0,0
Beta_2.20,M382,29,112,164,76,9,80,45,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,3,1,10,2,93,243,144,162,102,77,101,162,164,105,154,41,33,14,37,36,21,21,11,20,15,8,3,0,2,1,1,1,1,3,4,0,0,0
Beta_2.20,M383,32,115,162,79,12,83,45,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,8,5,12,10,86,255,113,187,101,74,108,166,157,110,144,61,26,10,38,21,26,21,10,9,18,8,7,2,1,1,1,1,1,3,5,0,0,0
Beta_2.20,M384,33,108,203,39,12,86,50,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,1,4,4,5,4,84,257,107,191,96,81,104,169,149,119,98,106,28,11,22,33,14,22,20,7,8,14,3,7,2,0,1,1,2,2,4,0,0,0
Beta_2.20,M385,28,103,229,9,9,80,54,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,1,5,5,5,7,81,252,110,187,103,78,107,168,145,114,109,99,32,12,10,29,15,12,18,10,7,8,7,4,2,1,1,1,1,3,4,0,0,0
Beta_2.20,M386,34,95,236,12,8,90,44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17,6,1,4,2,6,6,81,253,107,179,109,76,119,164,147,100,116,81,56,20,15,27,19,11,13,5,13,11,5,3,3,3,1,1,1,3,3,0,0,0
Beta_2.20,M387,32,94,240,8,8,96,36,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,3,4,3,7,6,78,252,108,184,96,78,115,176,140,108,106,53,94,22,12,16,27,13,12,6,9,6,11,7,1,1,3,1,1,2,4,0,0,0
Beta_2.20,M388,27,87,238,9,8,100,35,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,4,1,9,6,78,254,109,181,100,87,116,176,134,90,119,51,99,34,15,13,26,18,13,11,9,6,7,1,5,2,1,1,2,2,3,0,0,0
Beta_2.20,M389,33,91,244,9,8,95,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,4,0,10,7,90,251,119,174,95,87,108,192,122,89,114,39,60,79,20,10,20,23,13,10,4,8,1,3,2,6,1,2,1,2,4,0,0,0
Beta_2.20,M390,29,97,243,9,12,98,41,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,2,4,9,11,92,237,119,168,103,95,111,188,131,81,107,45,49,93,34,15,10,26,21,8,1,1,0,2,1,5,2,2,1,2,3,0,0,0
Beta_2.20,M391,29,94,253,13,5,103,47,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,4,3,8,9,95,240,129,169,97,93,114,190,128,90,100,43,48,51,76,14,15,19,22,8,2,2,1,2,0,0,0,1,5,2,4,0,0,0
Beta_2.20,M392,31,95,259,9,8,100,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,4,3,11,2,96,250,130,155,109,78,118,193,131,86,93,54,36,45,82,30,11,14,29,10,3,2,0,1,0,0,0,0,0,0,8,0,0,0
Beta_2.20,M393,32,77,264,8,9,100,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,3,4,6,12,4,90,257,132,150,114,68,126,185,126,106,86,54,32,32,43,62,18,8,21,27,5,2,2,0,0,0,0,0,0,0,0,4,0,0
Beta_2.20,M394,31,77,274,8,10,99,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,4,0,7,13,4,94,250,139,142,119,66,118,197,106,106,93,57,48,30,31,70,21,11,7,21,13,3,2,1,0,0,0,0,0,0,0,1,0,0
Beta_2.20,M395,32,77,265,4,12,100,55,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,4,13,6,86,244,136,137,86,113,123,192,117,98,75,56,54,38,22,32,58,15,7,9,24,13,1,0,0,0,0,0,0,0,0,0,0,0
Beta_2.20,M396,31,90,257,4,12,96,64,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,1,3,12,5,85,254,122,116,115,123,116,202,122,95,80,52,52,33,22,28,44,42,7,6,11,17,16,2,2,0,0,0,0,0,0,0,0,0
Beta_2.20,M397,28,90,244,4,32,72,61,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,14,5,86,255,117,83,157,92,159,196,131,89,91,42,40,35,33,16,31,61,15,6,5,10,17,11,1,0,0,0,0,0,0,0,0,0
Beta_2.20,M398,30,120,215,7,50,54,74,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,5,89,257,125,67,158,87,146,216,147,90,77,48,35,32,29,28,27,29,55,2,0,2,10,11,11,0,0,0,0,0,0,0,0,0
Beta_2.20,M399,28,146,187,9,75,35,68,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16,7,89,237,129,63,143,70,139,231,167,86,81,46,40,36,12,30,32,21,47,19,2,1,3,3,5,7,0,0,0,0,0,0,0,0
Beta_2.20,M400,28,134,186,6,79,24,76,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,10,95,230,140,66,138,54,139,224,170,92,70,52,34,39,18,18,34,26,18,50,5,0,0,3,2,0,10,0,0,0,0,0,0,0
Beta_2.20,M401,32,130,191,8,82,19,76,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,29,8,97,237,148,61,135,48,121,238,159,91,93,42,38,38,27,13,17,36,13,16,46,2,0,4,0,5,6,0,0,0,0,0,0,0
